#OTU ID	mgm4460449	mgm4529719	mgm4530144	mgm4544453
Candidatus.Aminicenantes	2.48389607378827e-05	6.1496832913105e-05	0.0037775172593461	0.0052053864433631
Candidatus.Glassbacteria	0.0	0.0	0.0001302592158395	0.0001131605748557
candidate.division.WWE3	0.0002649489145374	0.0001229936658262	0.0006838608831574	0.00079212402399
Candidatus.Peregrinibacteria	0.0007865670900329	0.0001229936658262	0.0012374625504754	0.0010184451737014
Candidatus.Doudnabacteria	8.27965357929424e-06	0.0	0.000260518431679	0.0004149221078043
Candidatus.Berkelbacteria	4.13982678964712e-05	0.0	0.0004559072554383	0.0006412432575157
Candidatus.Gribaldobacteria	1.65593071585885e-05	0.0	0.0006187312752377	0.0006035230658971
Candidatus.Saccharibacteria	2.48389607378827e-05	0.0	0.0001628240197994	0.0003017615329485
Candidatus.Eisenbacteria	8.27965357929424e-06	0.0	9.76944118796405e-05	0.0001886009580928
Candidatus.Desantisbacteria	0.0001076354965308	6.1496832913105e-05	0.0007815552950371	0.0004526422994228
Candidatus.Edwardsbacteria	4.13982678964712e-05	6.1496832913105e-05	9.76944118796405e-05	0.0001886009580928
Candidatus.Lindowbacteria	8.27965357929424e-06	0.0	9.76944118796405e-05	0.0001886009580928
Candidatus.Ratteibacteria	1.65593071585885e-05	0.0	0.0001953888237592	0.0001131605748557
Candidatus.Dadabacteria	8.27965357929424e-06	0.0	0.0001628240197994	0.00026404134133
Candidatus.Firestonebacteria	2.48389607378827e-05	0.0	0.0003256480395988	0.0001508807664742
