samples,Pseudomonadota,Actinomycetota,Chloroflexota,Bacillota,Cyanobacteriota,Candidatus.Melainabacteria,Candidatus.Margulisbacteria,Deinococcota,Armatimonadota,Mycoplasmatota,Thermomicrobiota,Candidatus.Kaiserbacteria,Candidatus.Nomurabacteria,Candidatus.Yanofskybacteria,Candidatus.Azambacteria,Candidatus.Falkowbacteria,Candidatus.Magasanikbacteria,Candidatus.Nealsonbacteria,Candidatus.Uhrbacteria,Candidatus.Giovannonibacteria,Candidatus.Moranbacteria,Candidatus.Zambryskibacteria,Candidatus.Staskawiczbacteria,Candidatus.Wolfebacteria,Candidatus.Harrisonbacteria,Candidatus.Taylorbacteria,Candidatus.Buchananbacteria,Candidatus.Portnoybacteria,Candidatus.Adlerbacteria,Candidatus.Sungbacteria,Candidatus.Jorgensenbacteria,Candidatus.Liptonbacteria,Candidatus.Tagabacteria,Candidatus.Ryanbacteria,Candidatus.Wildermuthbacteria,Candidatus.Komeilibacteria,Candidatus.Kuenenbacteria,Candidatus.Lloydbacteria,Candidatus.Kerfeldbacteria,Candidatus.Terrybacteria,Candidatus.Yonathbacteria,Candidatus.Niyogibacteria,Candidatus.Campbellbacteria,Candidatus.Colwellbacteria,Candidatus.Vogelbacteria,Candidatus.Spechtbacteria,Candidatus.Andersenbacteria,Candidatus.Parcubacteria,Candidatus.Veblenbacteria,Candidatus.Woesebacteria,Candidatus.Gottesmanbacteria,Candidatus.Roizmanbacteria,Candidatus.Levybacteria,Candidatus.Daviesbacteria,Candidatus.Curtissbacteria,Candidatus.Shapirobacteria,Candidatus.Beckwithbacteria,Candidatus.Amesbacteria,Candidatus.Chisholmbacteria,Candidatus.Collierbacteria,Candidatus.Woykebacteria,Candidatus.Pacebacteria,Candidatus.Blackburnbacteria,Candidatus.Microgenomates,Candidatus.Gracilibacteria,candidate.division.NC10,Candidatus.Rokubacteria,Candidatus.Handelsmanbacteria,Candidatus.Schekmanbacteria,Candidatus.Aminicenantes,Candidatus.Glassbacteria,candidate.division.WWE3,Candidatus.Peregrinibacteria,Candidatus.Doudnabacteria,Candidatus.Berkelbacteria,Candidatus.Gribaldobacteria,Candidatus.Saccharibacteria,Candidatus.Eisenbacteria,Candidatus.Desantisbacteria,Candidatus.Edwardsbacteria,Candidatus.Lindowbacteria,Candidatus.Ratteibacteria,Candidatus.Dadabacteria,Candidatus.Firestonebacteria,Candidatus.Raymondbacteria,Candidatus.Riflebacteria,Candidatus.Wallbacteria,candidate.division.CPR1,Candidatus.Coatesbacteria,Candidatus.Bipolaricaulota,Candidatus.Blackallbacteria,candidate.division.CPR2,Candidatus.Fraserbacteria,Candidatus.Fischerbacteria,candidate.division.WOR.3,Candidatus.Wirthbacteria,Candidatus.Abawacabacteria,Candidatus.Absconditabacteria,candidate.division.CPR3,Candidatus.Delongbacteria,Candidatus.Calescamantes,Planctomycetota,Candidatus.Omnitrophica,Verrucomicrobiota,Lentisphaerota,Chlamydiota,Kiritimatiellota,Thermodesulfobacteriota,Nitrospirota,Campylobacterota,Bacteroidota,Ignavibacteriota,Chlorobiota,Balneolota,Gemmatimonadota,candidate.division.Zixibacteria,Candidatus.Marinimicrobia,Candidatus.Hydrogenedentes,Fibrobacterota,Candidatus.Cloacimonetes,Elusimicrobiota,Acidobacteriota,Myxococcota,Nitrospinota,Candidatus.Tectomicrobia,Spirochaetota,Bdellovibrionota,Synergistota,Caldisericota,Fusobacteriota,Thermotogota,Atribacterota,Chrysiogenota,Aquificota,Calditrichota,Deferribacterota,Dictyoglomota,Coprothermobacterota,Nitrososphaerota,Candidatus.Bathyarchaeota,Thermoproteota,Euryarchaeota,Candidatus.Woesearchaeota,Nanoarchaeota,Candidatus.Micrarchaeota,Candidatus.Diapherotrites,Candidatus.Altiarchaeota,Candidatus.Aenigmarchaeota,Candidatus.Nanohaloarchaeota,Candidatus.Thermoplasmatota,Candidatus.Heimdallarchaeota,Candidatus.Lokiarchaeota,Candidatus.Thorarchaeota
mgm4533701,0.496529631607047,0.0878270154831821,0.0010678056593699,0.0197544046983449,0.0200213561131874,0.0002669514148424,0.0,0.0008008542445274,0.0005339028296849,0.0021356113187399,0.0,0.0,0.0002669514148424,0.0,0.0,0.0,0.0005339028296849,0.0002669514148424,0.0002669514148424,0.0002669514148424,0.0002669514148424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002669514148424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002669514148424,0.0,0.0,0.0,0.0005339028296849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005339028296849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002669514148424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056059797116924,0.0005339028296849,0.0056059797116924,0.0002669514148424,0.0002669514148424,0.0,0.0048051254671649,0.0005339028296849,0.0040042712226374,0.332621462893753,0.0005339028296849,0.0,0.0,0.0005339028296849,0.0,0.0005339028296849,0.0,0.0,0.0,0.0005339028296849,0.0018686599038974,0.0005339028296849,0.0002669514148424,0.0002669514148424,0.0008008542445274,0.0005339028296849,0.0005339028296849,0.0,0.0005339028296849,0.0005339028296849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024025627335824,0.0,0.0,0.0026695141484249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533702,0.473884743610097,0.095570725511986,0.0015081759009366,0.0188125099222099,0.0204000635021432,0.0,0.0,0.0005556437529766,0.0002381330369899,0.0008731544689633,7.93776789966661e-05,0.0002381330369899,0.0002381330369899,0.0002381330369899,0.0,0.0001587553579933,0.0002381330369899,0.0001587553579933,0.0002381330369899,7.93776789966661e-05,0.0001587553579933,0.0,0.0001587553579933,7.93776789966661e-05,0.0,0.0,0.0,0.0,7.93776789966661e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001587553579933,7.93776789966661e-05,0.0,0.0,7.93776789966661e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93776789966661e-05,7.93776789966661e-05,0.0001587553579933,0.0001587553579933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93776789966661e-05,0.0,0.0,7.93776789966661e-05,0.0,0.0002381330369899,7.93776789966661e-05,7.93776789966661e-05,0.0002381330369899,0.0,0.0,0.0002381330369899,0.0,7.93776789966661e-05,0.0,0.0,7.93776789966661e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93776789966661e-05,0.0,0.0,0.0,7.93776789966661e-05,0.0,0.0,0.0,0.0068264803937132,0.0003175107159866,0.0080965232576599,0.0001587553579933,0.0002381330369899,7.93776789966661e-05,0.0038895062708366,0.0007143991109699,0.0034132401968566,0.345531036672488,0.0005556437529766,0.0003175107159866,0.0,0.0016669312589299,0.0,0.0002381330369899,7.93776789966661e-05,0.0,0.0001587553579933,0.0007143991109699,0.0012700428639466,0.0008731544689633,0.0001587553579933,7.93776789966661e-05,0.0004762660739799,0.0007937767899666,0.0001587553579933,0.0,0.0010319098269566,0.0003968883949833,0.0003175107159866,0.0,7.93776789966661e-05,0.0,0.0,0.0,0.0,0.0034132401968566,0.0,0.0001587553579933,0.0016669312589299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533703,0.468163112607557,0.0947250280583614,0.0007482229704451,0.0195286195286195,0.0180321735877291,0.0002244668911335,7.48222970445193e-05,0.000299289188178,0.000149644594089,0.0011971567527123,0.0,0.000149644594089,0.0002244668911335,0.0,0.0,7.48222970445193e-05,0.0002244668911335,0.0002244668911335,0.000149644594089,7.48222970445193e-05,0.000149644594089,0.0,7.48222970445193e-05,0.0,0.000149644594089,7.48222970445193e-05,7.48222970445193e-05,0.000149644594089,0.0,0.000149644594089,0.0,0.0,0.0,0.0,7.48222970445193e-05,0.0002244668911335,0.0,7.48222970445193e-05,0.000149644594089,0.0,0.0,0.0,0.000149644594089,0.0,0.000149644594089,0.0,0.0,0.0,0.0,0.000149644594089,7.48222970445193e-05,0.000299289188178,7.48222970445193e-05,0.0002244668911335,7.48222970445193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48222970445193e-05,0.000149644594089,0.0,7.48222970445193e-05,0.0,0.0,0.000299289188178,7.48222970445193e-05,7.48222970445193e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.48222970445193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068088290310512,0.0004489337822671,0.0092031425364758,0.0004489337822671,0.0002244668911335,0.0,0.0039655817433595,0.0005237560793116,0.0026936026936026,0.352861952861953,0.0005985783763561,0.0002244668911335,0.0,0.0008978675645342,7.48222970445193e-05,0.0002244668911335,0.0,0.0,0.0,0.0003741114852225,0.0017957351290684,0.0018705574261129,0.0,7.48222970445193e-05,0.0014964459408903,0.0005237560793116,7.48222970445193e-05,0.0,0.0007482229704451,0.000149644594089,0.0002244668911335,0.0,7.48222970445193e-05,0.0,0.0002244668911335,0.0,0.0,0.0034418256640478,0.0,0.0,0.0017209128320239,0.000149644594089,7.48222970445193e-05,0.0,7.48222970445193e-05,0.0,0.0,0.0,7.48222970445193e-05,0.0,0.0,0.0
mgm4533704,0.479036874894763,0.0937868328001347,0.0011786496043104,0.0190267721838693,0.0198686647583768,0.0003367570298029,0.0001683785149014,0.0006735140596059,0.0003367570298029,0.0008418925745074,0.0001683785149014,0.0001683785149014,0.0,0.0001683785149014,0.0,0.0001683785149014,0.0001683785149014,0.0,0.0001683785149014,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367570298029,0.0,0.0001683785149014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001683785149014,0.0001683785149014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001683785149014,0.0003367570298029,0.0003367570298029,0.0001683785149014,0.0001683785149014,0.0001683785149014,0.0001683785149014,0.0,0.0,0.0,0.0,0.0001683785149014,0.0,0.0,0.0,0.0,0.0,0.0001683785149014,0.0,0.0,0.0,0.0001683785149014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060616265364539,0.0011786496043104,0.0094291968344839,0.0001683785149014,0.0,0.0,0.0035359488129314,0.0006735140596059,0.0025256777235224,0.341640006735141,0.0008418925745074,0.0001683785149014,0.0001683785149014,0.0018521636639164,0.0001683785149014,0.0001683785149014,0.0,0.0001683785149014,0.0,0.0003367570298029,0.0013470281192119,0.0025256777235224,0.0005051355447044,0.0,0.0011786496043104,0.0006735140596059,0.0,0.0,0.0006735140596059,0.0005051355447044,0.0,0.0,0.0,0.0,0.0001683785149014,0.0,0.0,0.0030308132682269,0.0,0.0,0.0010102710894089,0.0,0.0,0.0001683785149014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533705,0.474370112945265,0.103388357949609,0.0026064291920069,0.0208514335360556,0.0243266724587315,0.0,0.0,0.0017376194613379,0.0008688097306689,0.0008688097306689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008688097306689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008688097306689,0.0,0.0,0.0,0.0,0.0,0.0008688097306689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034752389226759,0.0,0.0112945264986968,0.0,0.0,0.0008688097306689,0.0052128583840139,0.0017376194613379,0.0034752389226759,0.326672458731538,0.0008688097306689,0.0008688097306689,0.0,0.0008688097306689,0.0,0.0,0.0,0.0,0.0,0.0,0.0026064291920069,0.0017376194613379,0.0,0.0,0.0008688097306689,0.0,0.0,0.0,0.0017376194613379,0.0,0.0,0.0,0.0,0.0,0.0017376194613379,0.0,0.0,0.0026064291920069,0.0,0.0,0.0017376194613379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533706,0.561201944321697,0.0576668139637649,0.0017675651789659,0.0444100751215201,0.031374281926646,0.0004418912947414,0.0,0.0002209456473707,0.0006628369421122,0.0035351303579319,0.0,0.0,0.0004418912947414,0.0,0.0,0.0,0.0004418912947414,0.0004418912947414,0.0013256738842244,0.0,0.0,0.0,0.0002209456473707,0.0002209456473707,0.0,0.0,0.0,0.0004418912947414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004418912947414,0.0,0.0004418912947414,0.0,0.0002209456473707,0.0,0.0,0.0002209456473707,0.0,0.0006628369421122,0.0002209456473707,0.0,0.0,0.0002209456473707,0.0004418912947414,0.0,0.0,0.0,0.0006628369421122,0.0,0.0,0.0002209456473707,0.0,0.0,0.0,0.0002209456473707,0.0002209456473707,0.0002209456473707,0.0,0.0,0.0002209456473707,0.0,0.0004418912947414,0.0,0.0002209456473707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002209456473707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002209456473707,0.0,0.0,0.0,0.0057445868316394,0.0017675651789659,0.0143614670790985,0.0013256738842244,0.0,0.0,0.0039770216526734,0.0013256738842244,0.0077330976579761,0.234644277507733,0.0019885108263367,0.0004418912947414,0.0,0.0013256738842244,0.0,0.0011047282368537,0.0,0.0,0.0,0.0013256738842244,0.0015466195315952,0.0013256738842244,0.0,0.0,0.0011047282368537,0.0008837825894829,0.0002209456473707,0.0,0.0004418912947414,0.0008837825894829,0.0,0.0002209456473707,0.0006628369421122,0.0,0.0004418912947414,0.0,0.0,0.0011047282368537,0.0002209456473707,0.0006628369421122,0.0022094564737074,0.0002209456473707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002209456473707
mgm4533707,0.567774184063511,0.0529256101146722,0.0020582181711261,0.0449867685974713,0.0370479270802705,0.0,0.0,0.0005880623346074,0.0005880623346074,0.0049985298441634,0.0,0.0,0.0005880623346074,0.0,0.0,0.0002940311673037,0.0002940311673037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002940311673037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002940311673037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002940311673037,0.0,0.0,0.0002940311673037,0.0,0.0,0.0,0.0,0.0,0.0,0.0002940311673037,0.0008820935019112,0.0,0.0,0.0,0.0,0.0002940311673037,0.0,0.0,0.0,0.0,0.0,0.0,0.0008820935019112,0.0002940311673037,0.0,0.0,0.0002940311673037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002940311673037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007644810349897,0.0008820935019112,0.0126433401940606,0.0002940311673037,0.0008820935019112,0.0,0.0041164363422522,0.0020582181711261,0.0067627168479858,0.230520435166128,0.0014701558365186,0.0005880623346074,0.0,0.0002940311673037,0.0,0.0008820935019112,0.0002940311673037,0.0,0.0002940311673037,0.0014701558365186,0.0008820935019112,0.0008820935019112,0.0,0.0,0.0017641870038224,0.0011761246692149,0.0002940311673037,0.0002940311673037,0.0011761246692149,0.0008820935019112,0.0002940311673037,0.0,0.0,0.0002940311673037,0.0,0.0,0.0,0.0011761246692149,0.0,0.0005880623346074,0.0023522493384298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002940311673037,0.0
mgm4533708,0.552089136490251,0.0583101207056639,0.0016713091922005,0.045125348189415,0.0304549675023213,0.0,0.0,0.0001857010213556,0.0011142061281337,0.0027855153203342,0.0,0.0,0.0007428040854224,0.0,0.0003714020427112,0.0003714020427112,0.0,0.0001857010213556,0.0007428040854224,0.0001857010213556,0.0001857010213556,0.0,0.0,0.0001857010213556,0.0,0.0,0.0001857010213556,0.0,0.0,0.0003714020427112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001857010213556,0.0001857010213556,0.0,0.0,0.0001857010213556,0.0,0.0,0.0003714020427112,0.0,0.0005571030640668,0.0007428040854224,0.0003714020427112,0.0003714020427112,0.0001857010213556,0.0,0.0001857010213556,0.0,0.0,0.0007428040854224,0.0,0.0,0.0,0.0,0.0,0.0001857010213556,0.0001857010213556,0.0,0.0007428040854224,0.0,0.0,0.000928505106778,0.0,0.0001857010213556,0.0,0.0003714020427112,0.0,0.0001857010213556,0.0,0.0,0.0,0.0,0.0001857010213556,0.0,0.0,0.0,0.0,0.0,0.0,0.0001857010213556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051996285979572,0.0005571030640668,0.0120705663881151,0.0007428040854224,0.0005571030640668,0.0,0.0042711234911792,0.0011142061281337,0.0094707520891364,0.245682451253482,0.000928505106778,0.0007428040854224,0.0,0.0014856081708449,0.0,0.0001857010213556,0.0,0.0,0.0003714020427112,0.0005571030640668,0.0014856081708449,0.000928505106778,0.0001857010213556,0.0,0.002414113277623,0.0018570102135561,0.0,0.0,0.0011142061281337,0.0011142061281337,0.0001857010213556,0.0,0.0003714020427112,0.0,0.0,0.0,0.0,0.000928505106778,0.0,0.0001857010213556,0.002414113277623,0.0,0.0,0.0003714020427112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533709,0.561671087533157,0.0503978779840849,0.0006631299734748,0.0537135278514589,0.029840848806366,0.0006631299734748,0.0,0.0,0.0,0.0013262599469496,0.0,0.0006631299734748,0.0,0.0,0.0006631299734748,0.0,0.0,0.0,0.0,0.0,0.0006631299734748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006631299734748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013262599469496,0.0006631299734748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013262599469496,0.0,0.0,0.0,0.0013262599469496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039787798408488,0.0006631299734748,0.0145888594164456,0.0019893899204244,0.0,0.0,0.0039787798408488,0.0019893899204244,0.0059681697612732,0.247347480106101,0.0013262599469496,0.0,0.0,0.0006631299734748,0.0006631299734748,0.0,0.0,0.0,0.0,0.0006631299734748,0.0039787798408488,0.0006631299734748,0.0,0.0,0.0,0.0,0.0006631299734748,0.0,0.0006631299734748,0.0,0.0,0.0,0.0006631299734748,0.0006631299734748,0.0019893899204244,0.0,0.0,0.0,0.0,0.0,0.0013262599469496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533710,0.558958371538603,0.0597836053548505,0.0012836970474967,0.0502475701448744,0.030808729139923,0.0001833852924995,0.0,0.000366770584999,0.000366770584999,0.0060517146524848,0.0,0.0001833852924995,0.0,0.0001833852924995,0.0,0.0,0.000366770584999,0.000366770584999,0.0012836970474967,0.0,0.000366770584999,0.0,0.0005501558774986,0.0,0.0,0.0001833852924995,0.0001833852924995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001833852924995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001833852924995,0.0,0.0,0.0001833852924995,0.000366770584999,0.0001833852924995,0.0007335411699981,0.0,0.0001833852924995,0.0001833852924995,0.0,0.0,0.0001833852924995,0.0,0.0005501558774986,0.0001833852924995,0.0001833852924995,0.0001833852924995,0.0,0.0,0.0001833852924995,0.0,0.0,0.0001833852924995,0.0,0.0001833852924995,0.000366770584999,0.0,0.0001833852924995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001833852924995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001833852924995,0.0,0.0,0.0,0.0062350999449844,0.0009169264624977,0.0110031175499725,0.0005501558774986,0.0001833852924995,0.0001833852924995,0.0029341646799926,0.0012836970474967,0.0060517146524848,0.234549789106914,0.0009169264624977,0.000366770584999,0.0001833852924995,0.0022006235099945,0.0,0.0009169264624977,0.0,0.0001833852924995,0.0001833852924995,0.0001833852924995,0.0018338529249954,0.0020172382174949,0.0001833852924995,0.0,0.0014670823399963,0.0014670823399963,0.0,0.0,0.0014670823399963,0.0005501558774986,0.0,0.0,0.000366770584999,0.0005501558774986,0.000366770584999,0.000366770584999,0.0,0.0014670823399963,0.0,0.0,0.0022006235099945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533711,0.577725118483412,0.0630331753554502,0.0018957345971564,0.0431279620853081,0.0312796208530806,0.0,0.0,0.0,0.0,0.004739336492891,0.0,0.0,0.0,0.0004739336492891,0.0,0.0004739336492891,0.0009478672985781,0.0004739336492891,0.0,0.0,0.0,0.0,0.0009478672985781,0.0004739336492891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004739336492891,0.0,0.0,0.0,0.0,0.0,0.0004739336492891,0.0004739336492891,0.0,0.0,0.0004739336492891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009478672985781,0.0004739336492891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00521327014218,0.0018957345971564,0.0137440758293839,0.0004739336492891,0.0004739336492891,0.0,0.0023696682464455,0.0009478672985781,0.0028436018957346,0.224644549763033,0.0009478672985781,0.0,0.0004739336492891,0.0009478672985781,0.0004739336492891,0.0023696682464455,0.0,0.0,0.0,0.0018957345971564,0.0,0.0009478672985781,0.0,0.0,0.0018957345971564,0.0004739336492891,0.0,0.0,0.0018957345971564,0.0009478672985781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023696682464455,0.0,0.0004739336492891,0.0018957345971564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004739336492891,0.0
mgm4533712,0.557802365509348,0.0614269362838611,0.0011446012972148,0.0480732544830218,0.0316673025562762,0.0003815337657382,0.0,0.0003815337657382,0.0003815337657382,0.0034338038916444,0.0,0.0,0.0,0.0003815337657382,0.0,0.0003815337657382,0.0003815337657382,0.0,0.0,0.0,0.0003815337657382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003815337657382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003815337657382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007630675314765,0.0,0.0,0.0,0.0,0.0,0.0,0.0003815337657382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003815337657382,0.0003815337657382,0.0003815337657382,0.0,0.0,0.0,0.0003815337657382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003815337657382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095383441434567,0.0019076688286913,0.0106829454406715,0.0003815337657382,0.0,0.0,0.0022892025944296,0.0007630675314765,0.0053414727203357,0.241892407478062,0.0,0.0,0.0,0.0003815337657382,0.0,0.001526135062953,0.0,0.0,0.0,0.0007630675314765,0.0026707363601678,0.001526135062953,0.0003815337657382,0.0,0.0022892025944296,0.001526135062953,0.0,0.0,0.0011446012972148,0.0011446012972148,0.0,0.0,0.0,0.0,0.0003815337657382,0.0,0.0,0.0011446012972148,0.0,0.0,0.001526135062953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007630675314765,0.0,0.0
mgm4533751,0.457651762995274,0.243547800799709,0.000363504180298,0.0164788561735127,0.0227795952986793,0.0001211680600993,0.0,0.0002423361201987,0.0001211680600993,0.0010905125408942,0.0001211680600993,0.0,0.0,0.0,0.0,0.0001211680600993,0.0,0.0,0.0,0.0001211680600993,0.0,0.0,0.0001211680600993,0.0,0.0001211680600993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001211680600993,0.0001211680600993,0.0,0.0,0.0,0.0,0.0,0.0,0.0001211680600993,0.0,0.0,0.0,0.0,0.0001211680600993,0.0001211680600993,0.0001211680600993,0.0,0.0,0.0001211680600993,0.0,0.0,0.0,0.0,0.0001211680600993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001211680600993,0.000363504180298,0.0001211680600993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024233612019871,0.0002423361201987,0.0025445292620865,0.0001211680600993,0.0002423361201987,0.0,0.0008481764206955,0.0002423361201987,0.002059857021689,0.236762389434145,0.0002423361201987,0.0002423361201987,0.0,0.0015751847812916,0.0,0.0006058403004967,0.0,0.0,0.0001211680600993,0.0002423361201987,0.0010905125408942,0.000363504180298,0.0,0.0,0.0009693444807948,0.0006058403004967,0.0001211680600993,0.0,0.0004846722403974,0.0001211680600993,0.0,0.0,0.0,0.0,0.0001211680600993,0.0001211680600993,0.0,0.0019386889615897,0.0,0.000363504180298,0.0006058403004967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
