#OTU ID	DRR125227	ERR2108715	SRR1573679	SRR1573955	SRR1573960	SRR1658343	SRR1658462	SRR1658463	SRR1658465	SRR1658468	SRR1658469	SRR1658471	SRR1658472	SRR2177362	SRR2177950	SRR2177951	SRR2177952	SRR2177953	SRR2177954	SRR2177956	SRR2177968	SRR2177986	SRR3308675	SRR3308741	SRR3309137	SRR3309324	SRR3309325	SRR3309326	SRR3309327	SRR3989308	SRR3989310	SRR3989311	SRR3989312	SRR3989313	SRR3989315	SRR4343428	SRR4343429	SRR4343430	SRR4343431	SRR4343433	SRR4343434	SRR446575	SRR446576	SRR446577	SRR5248198	SRR5248199	SRR5248218	SRR5248219
Candidatus Adlerbacteria	0.00014141077949868998	2.7677036981080004e-06	2.8293733659484603e-07	0.00038288874694477004	0.00038137192192713997	0.0121119751539865	0.00512029143611553	0.00030567650369307	0.00250885374190255	0.00049975837568424	0.00067331211435598	0.00026572832737287996	0.00113470108324343	0.004740753764658	0.002029339968128	0.00035249812682255	0.00252385235724324	0.00020934983725417	0.00026214206902948	0.00029884216923928996	0.0019144983524084199	0.0010454812811805901	0.0121927424543764	0.00030528460990539	0.0025199964565342102	0.00050249933295428	0.00026760966837137	0.00114097852962556	0.00068177304178993	0.00031714325108678	8.552788214153921e-05	0.00031999651191427997	0.0016985266363025802	0.00014713398192057	0.00010429837492643	0.00072707238624145	0.00081158656334071	0.00073069579947267	0.00067118871589395	0.00035777766330212003	0.00040293012313239	7.97176586016519e-05	4.4181001761723704e-05	6.2384828009828e-05	7.15724965032838e-05	5.15452929573112e-05	7.425918185400501e-06	5.39588440026544e-05
Candidatus Sungbacteria	0.00013187746852125	1.0419590392877198e-05	1.4146866829742301e-07	0.00035766313538135	0.00035505502906901	0.0024455351085934	0.00190331765204872	0.0005151832988490299	0.00101990009547869	0.00059702309910887	0.00022599403392428998	0.00027223155299789	0.00065645541066846	0.00255920871945754	0.00167590750298729	0.0009019939131371301	0.00083379325259774	0.00049836914291836	0.00088613834155369	0.00059177011627013	0.0007093470150389901	0.0014276567295570001	0.0024573699824921896	0.00051325128078034	0.0010223205156712802	0.0005987680068891	0.00027358420980478	0.00065840026680942	0.0002285029656532	0.00087123965613652	0.00010776720994019	0.00047813877631825	0.0009638281812482401	0.00025829439948823996	9.30333735377348e-05	0.0017164304256263	0.00196709297728522	0.0017218558130359198	0.0015661070037525599	0.00173410825105066	0.0018905252222799398	0.00011671313907158001	5.7251421855461904e-05	9.92229278074866e-05	0.00036819856511771003	0.00014138825685018998	1.87517790149322e-05	0.0002037739873512
Candidatus Jorgensenbacteria	0.00011975176596223	2.42581088834172e-05	1.55615535127165e-06	0.00018288568383479	0.00018198800484944	0.0120963962851443	0.0087135598874205	0.00053374350194495	0.0043409857179798296	0.00096975528349335	0.0009380837223669099	0.0005496104467414701	0.0021563991686754	0.00825688822100613	0.00269369701705399	0.00100915699179599	0.00336345601578243	0.00058390558589388	0.0015441629303827	0.00057357518559351	0.0028438237116959397	0.00149211142408242	0.0121568033939008	0.0005314668794719201	0.00435371447375576	0.00097151076505821	0.00055204762844685	0.00216360815465438	0.0009471008655442699	0.00123203378578	0.00032756243561376	0.0009466735328534	0.0036695592000304798	0.00042575028969237	0.00036708366594221	0.0011946184073328401	0.00145121320137954	0.00118090580563345	0.00101695259983932	0.00074836398369543	0.00080586024626478	0.00014671495337049	9.00517156268203e-05	0.00013479074830177	0.0012927904068672199	0.00018414194610217	3.90528503131494e-05	0.00057492619276553
Candidatus Liptonbacteria	9.68383694024203e-05	6.67505009543694e-06	2.8293733659484603e-07	0.0003783841734513	0.00037512723548622996	0.00556617107175721	0.00403660815720217	0.0006715360045104201	0.00197554166749547	0.00081000245962241	0.00039598991516217	0.00031823120297872	0.00059615568991562	0.0037429427433912704	0.0013537731795219901	0.0008714824911282599	0.0013198166201706	0.00042137015948298	0.00145572166455091	0.00053290621052474	0.00125261966651318	0.00146812534090063	0.0056130055527807	0.0006699117325032401	0.00198559177793396	0.0008124251539991299	0.00031914008823451	0.00059957540757307	0.00039969544980228997	0.00138309525314475	0.00024764634646815	0.0009742482645005901	0.00295531273623033	0.00043517494280939	0.00020879097401474	0.00262209006254693	0.0028268926037946897	0.00260703003567515	0.0027356024935677697	0.00062143456372725	0.00067409636713617	0.00010389141775803	6.75884841349203e-05	0.00011333714228934	0.00042787481560817997	0.00025146395255808997	3.04516069473258e-05	0.00027148704649178
Candidatus Tagabacteria	9.357697354171701e-05	4.72137689677247e-06	0.0	3.60365879477433e-05	3.61299715509928e-05	0.0037894854245045795	0.00269406028480344	0.00031374193226355	0.00134839298264807	0.00060529627468055	0.00027515399075025	0.00023667723838389	0.00083796795036814	0.0011735531033183302	0.00045198904489624	0.00013406785159874	0.0003394815118437	7.27504846120991e-05	0.00021705859449571002	0.00012934751865328	0.00046090495022109006	0.0006323642070477	0.0037892206418882702	0.00031095728769861	0.00134733393769678	0.0006048074015349	0.00023726397667419	0.00083673934084927	0.00027575537554662996	0.00044129076383581	7.8149413572828e-05	0.00025901393230992	0.0014777125549043301	0.00015958798782519	4.7390695497301297e-05	0.00051690661741644	0.00060427039171506	0.00051339737544649	0.0005593239299116201	0.0002051654484164	0.0001852332793547	4.43945765639206e-05	2.60911427726715e-05	4.84823267451944e-05	0.00014607029940315	7.45479821041487e-05	4.91499620904205e-06	9.003720832599771e-05
Candidatus Ryanbacteria	8.028051349423441e-05	8.140304994435291e-06	0.0	0.00016937196335439	0.00016771443584164	0.00310728973476083	0.00173183032199494	0.00028170695693744	0.00090909882044039	0.00040062669671025	0.00019142778777609	0.00016958604583543001	0.00060431832817089	0.00446861614058914	0.0018483043863231398	0.00053055051476831	0.00143679376331534	0.00031888018310787	0.00055130186621856	0.00042293646698976	0.0014847782371662	0.00181417412269215	0.0031115196391052397	0.0002803248276152	0.00090912363300212	0.00040029975649305	0.00017005038554836002	0.00060544857101505	0.00019139073407747	0.00080980962760589	0.00010205149485175	0.00032117491924963	0.0022747783459261	0.00032258399753646	9.34218218614832e-05	0.00101771738820515	0.00123746862133139	0.00100640580324555	0.00072203634588591	0.00084085173649096	0.00083450456781447	0.00013946789349761002	6.26187426544115e-05	0.00011002030188611002	0.00014704540153535	9.56237444114605e-05	1.36230873185405e-05	9.3422861283027e-05
Candidatus Wildermuthbacteria	7.45939771217262e-05	2.7677036981080004e-06	1.4146866829742301e-07	0.00013558766215338	0.0001347068075111	0.0053391363462104895	0.00264181213747954	0.00046860463907255	0.0013942623276908099	0.0005241020117690599	0.00035675368159707996	0.00024953303575845	0.00067745179230775	0.00415583563501593	0.0018264333957547898	0.00054273850127729	0.00135749881164381	0.0002993775504143	0.00070122059732368	0.00039552230757642997	0.00125849381825435	0.00125848950317993	0.005344686681654979	0.00046613654021994004	0.00139479289233863	0.00052434241299058	0.00025028349821448997	0.00067774441624134	0.00035831366946122004	0.0006487550518075201	0.00010122011811161	0.00034362357898805	0.0017544886783058	0.00023267112382635	7.72041043449887e-05	0.0035294359310190297	0.0040257907745910705	0.00352104267976164	0.0033152654754761896	0.0006848250459803599	0.00078867365333496	0.00018538283227261998	9.730753818836321e-05	0.0001577263468348	0.00053845139739936	0.00011838556770335	1.72559106034846e-05	0.00025339496350266003
Candidatus Komeilibacteria	6.73185555863112e-05	9.768365993322341e-06	1.4146866829742301e-07	0.00011261433733668998	0.00011195830690491999	0.00178670772211287	0.00111619323724823	0.00035219038091075	0.00057840441191096	0.00044287114188602003	0.00025455601053649	0.00024523940030718	0.00029470426903149	0.00351863928602335	0.00223468045951431	0.00155309770942961	0.00194050469015113	0.00093131140395811	0.00209368518576441	0.00101481095188711	0.00396708246302664	0.0026471530395152	0.0017920077307171398	0.00035126481490714	0.00057992340701682	0.00044268401113302	0.0002455287589904	0.0002942175209983	0.00025379183141719	0.0016863217213209	0.00032215848680288	0.00136276916296549	0.00132589585059438	0.0006178617456401401	0.00040767651577391	0.00067203992015233	0.00068141129278507	0.00067485579870855	0.00056949345591002	0.00031873387680898	0.00036282807296281	0.00085165623191402	0.00035041647179067	0.00066809634249891	0.0009667162538604199	0.00159718148411183	2.68722075342191e-05	0.00081414373451063
Candidatus Kuenenbacteria	6.52279172140655e-05	4.0701524972176396e-06	7.073433414871159e-07	4.5946649633372795e-05	4.5497001212361295e-05	0.00026350118605302	0.00020445631603956002	0.0005429426252944	0.00013056316677606002	0.00055529115153488	8.276718770105441e-05	0.00032812414080211	9.16291531314711e-05	0.00145619485183165	0.00092903717146249	0.0017647706996161301	0.00037203687454503997	0.0006454481259912099	0.00310714659355522	0.00068806756964083	0.00034264445413775	0.00235776031360476	0.00026347150465828997	0.00053921953912266	0.00013030150860247	0.0005541054177420299	0.00032840062745629	9.196628151610591e-05	8.24761872075616e-05	0.00249116544841683	0.00035759592035119	0.00174769591905756	0.00024812086092993997	0.00064521006941719	0.00033950383495607	0.00042462376341742	0.0004982016527438	0.0004186163215179	0.00049830677392126	0.00037143556580162	0.00041056860887897	0.00238570170290703	0.00118399121031643	0.00232221170870068	0.00051602404835882	0.00029289287960789	3.2802257308172e-05	0.00024852808737693
Candidatus Lloydbacteria	5.54437296319557e-05	5.2097951964385805e-06	4.24406004892269e-07	0.0002378414804551	0.00023551388862869	0.0007379620864908	0.0007067945758916599	0.00043452901314428	0.00031771838263083	0.00035618583324111	8.99389540912717e-05	0.00016539284630115	0.00024256718653392997	0.00136375855672037	0.00068705077268187	0.00061876832188091	0.00042988459252093	0.0005749635074182	0.00062760942179904	0.00067926581541295	0.00035123972028844	0.0009410638329533199	0.00074061884026414	0.00043430651482462	0.00031735463429416	0.00035661359642045	0.00016631629715248002	0.00024354983320915	9.00710576074615e-05	0.00058989993465242	0.0021805972672854397	0.00060116450212879	0.00045949556174932997	0.00047544009027807	0.0128927940893703	0.00155853783489708	0.0018481674214689602	0.00155947896870866	0.00142373363977505	0.0005059362143293	0.0005327843808243401	0.00152938302687899	0.00059910233547534	0.00029653964626391	0.00047623988136517	7.74383723634372e-05	1.3088848600166301e-05	0.00026672597202096
Candidatus Kerfeldbacteria	4.41542824218289e-05	8.140304994435291e-06	0.0	7.92804934850354e-05	7.850462954289791e-05	0.0001804965759482	0.00012593558610783	0.00015120249223686002	8.37355124354359e-05	0.00021173472348063	4.7116837331078796e-05	0.00020062074418494	4.5625845045382395e-05	0.0003560898186673	0.00014757776551219	0.00114969193827705	7.56207243850177e-05	0.00041898290776322004	0.0019028893330126399	0.00059966734239554	0.00011350934393973998	0.00066806932559775	0.00018057664173568998	0.00015035747639709	8.376160848838759e-05	0.00021127032048355	0.00020047075901346	4.54004856546818e-05	4.69650364188404e-05	0.013044807565530999	0.00208332618868947	0.0071735546539430095	0.00012181295889857	0.00250897729765154	0.0021759903975574397	0.00060413077676103	0.0006765899864682	0.00060505579775339	0.00035593340994376	0.00036727881286699	0.0003704665587094	0.0015464617623836	0.00112341006166902	0.00173259039872091	0.00040954289552287004	0.00022256004996521	2.64448165595197e-05	0.00016293454855703
Candidatus Terrybacteria	4.2230895119362896e-05	7.000662295214349e-06	0.0	7.252363324483349e-05	7.18138940704918e-05	0.00454838471689152	0.0056099119298748295	0.00456402844122766	0.00233747177908619	0.00463726133581548	0.00039011073457483996	0.00143635915783479	0.00075332186348973	0.00406582336862261	0.0031912449122094	0.00264068895454188	0.00078107236339372	0.00133880313395169	0.00394895644699079	0.00220200408637965	0.0008406515833711201	0.0035657905170156	0.004549424801212679	0.0045199266358884	0.0023339134439551604	0.0046289609297456395	0.0014394661826889802	0.00075372264172094	0.00039103319221106	0.006100332893125671	0.00034273506112125	0.00275423254454674	0.00134657258900521	0.00152893959651461	0.00019402993771231	0.00048578798060280995	0.00056409283907443	0.0004830894802949	0.00049830677392126	0.00040186893550159	0.00041629747318891003	0.00106400015406337	0.00057579424793175	0.00077578779899552	8.69791101920015e-05	7.177802477233059e-05	1.4531293139776501e-05	6.00953399872699e-05
Candidatus Yonathbacteria	3.95548780028884e-05	6.18663179577082e-06	0.0	0.00015811052962072	0.00015700925908578999	0.00185016432481703	0.0009686563499212	0.00018919746297246998	0.0004065821448226	0.00020554814528765	7.55120286783927e-05	6.935100068070439e-05	0.00013121558952555	0.0010210008960018198	0.00135397886281887	0.0009744999961446099	0.0240196200319213	0.0156432559005984	0.00027751143534781003	0.0217532050735677	0.0214703269600371	0.0173907534028727	0.00184939271556373	0.00018786017958563	0.00040543069320453	0.00020472462928062	6.94540441633622e-05	0.0001310274796461	7.55381704638692e-05	0.00011918161223906001	0.00018259111655247	0.00042463908329336	0.00020182294666221001	5.2803302061857395e-05	0.00197487127793672	0.0005032634712272099	0.0005849851664475599	0.00050053948053369	0.0005593239299116201	0.00022015945007346002	0.00026543737969384	0.00066399285632475	0.00037456941538595	0.00033175461139615	0.00071065443394541	8.80364699808283e-05	7.158798826213429e-06	0.00030333334461884
Candidatus Niyogibacteria	3.93040013982189e-05	2.44209149833059e-06	0.0	5.5856711319002196e-05	5.53100799052235e-05	0.0006573389595210799	0.00038334209176092005	7.96177647639694e-05	0.00016563210702895	9.31647426103428e-05	5.18702173804089e-05	5.561638903249829e-05	0.00010455726227566	0.00037717886851349	0.00016650062882525	7.79367844791713e-05	0.00013551917386964	4.61265586528326e-05	0.00011405687636233999	7.75806795580476e-05	0.00015052513836758	0.00021461010453168	0.0006579687938298	7.91023403388593e-05	0.00016527663924225	9.27245980348895e-05	5.57623867118033e-05	0.00010455163174891999	5.24251324360658e-05	0.00022469167122231	2.55648347591964e-05	8.97946389536686e-05	0.00046140591258077003	7.943636198628431e-05	2.2918451101153898e-05	0.00158919659037849	0.00193495093517272	0.0015846437058951199	0.00136271648378469	0.00034426821626457	0.00038192428732927995	4.4952042707988106e-05	2.6439024676307102e-05	4.9964319265789897e-05	0.00011194172477625	5.44356832165997e-05	5.66293041476585e-06	6.305778632467061e-05
Candidatus Campbellbacteria	3.8802248188879996e-05	6.51224399554823e-06	0.0	6.12621995111637e-05	6.06626682831484e-05	0.0007159829817230599	0.00063740039572503	0.00022479547903252002	0.0042253669962007395	0.00454168053308243	0.00014439434307745	0.00020712396980996002	0.00026011921792677	0.00174093742523386	0.0012550794775685401	0.0007745175236299701	0.00058172417131435	0.00040461893555116	0.00104144983277051	0.00077062315376247	0.00084186096755312	0.00180764012815229	0.0007133952467703599	0.00022186473146835	0.00419693908889529	0.0045154058447887105	0.00020681870928645	0.00025902515275467997	0.00014385095070945	0.0004449692086580001	9.52965588381427e-05	0.00049734681588446	0.00046837307443659004	0.00014654494110075	0.0007036741384701701	0.00039871711503563	0.00047088091694817	0.00039914579493567	0.00027457720195661	0.00023901329374125	0.00022533532952427002	0.00052356206676011	0.00036224445651429	0.00031594669117647	0.0002090618971431	9.65872078312234e-05	1.5813466063874403e-05	0.00010601325821698
Candidatus Colwellbacteria	3.69624864213038e-05	3.74454029744023e-06	4.24406004892269e-07	8.10823228824225e-05	8.02888256688728e-05	0.0025154911756871197	0.00134524803505114	7.76095054412005e-05	0.00060130023405539	0.00012911278867845	0.00017057962966498998	7.20627704393996e-05	0.00028045503924482997	0.00108935850584809	0.00048277297832944005	8.423805641578509e-05	0.00118463923488575	5.32883138120882e-05	0.00012052818849638	9.563645206505509e-05	0.0009612876555262599	0.00023636198312888	0.00252063056305687	7.73375072476338e-05	0.0006021338914377	0.00012881630975048998	7.21176938857564e-05	0.00028056008537528	0.00017094616402801	0.0001104146520795	8.82298565469827e-05	5.62689502629616e-05	0.00037824946462418	9.19745165794585e-05	0.00013547135290724	0.00043857349716145	0.00046284540642005	0.00044506684819565	0.00036610293594215	0.0002255038467037	0.00024252192245409	5.97502348959616e-05	3.55336515856383e-05	5.9279700823818506e-05	0.00015465119816648998	7.322321990197479e-05	1.4851836370801001e-05	7.26857369212226e-05
Candidatus Vogelbacteria	3.570810339795639e-05	5.372601296327291e-06	0.0	0.00012027211227558999	0.00011909509140881999	0.00794968839037391	0.0030009877735015	0.00013776011128607	0.00099550205875917	0.00013379848103764	0.00020014231786653	6.79700068221097e-05	0.00063503438310837	0.0035652614383653103	0.00159133738741968	0.00024463030064446003	0.0033947296712908102	0.00030346420166337	0.0001692787399061	0.00033206618223388	0.00664880550204151	0.00218825584879983	0.0079662306011699	0.00013699516870638	0.0009953615828569699	0.00013322832260551	6.80848784182063e-05	0.00063742468308806	0.0002012845922741	0.00022113584122752998	0.0001236672900953	0.0002006827692101	0.00309690344491318	0.00014839621224873998	0.00033795004166107997	0.00049943112679204	0.00056569994118006	0.00050329474372929	0.00047796772192448	0.0002391617492032	0.00029408170124354	7.35348522765397e-05	5.044287602716479e-05	8.228587042925279e-05	0.00013729438021338	0.00010838963472331	1.38902066777275e-05	9.31054563183056e-05
Candidatus Spechtbacteria	2.16590135364653e-05	1.95367319866447e-06	0.0	3.3333843851662606e-05	3.3007628330536605e-05	0.00017955390554055	0.00013071487400258	0.00010821926447372	9.63489348159052e-05	0.00014393861215868998	3.7026328805308e-05	0.00012710165294921002	3.20371755799531e-05	0.00059267502153951	0.00045599986918542005	0.0009060980310432099	0.00010458730694605	0.00034182207675362004	0.00160170368077449	0.00055478883269604	0.00011407084373853001	0.00071886586379471	0.00017954841248503002	0.00010730815492183	9.627096178290451e-05	0.00014349890990734	0.00012745688391269	3.2115949297819e-05	3.73174983432919e-05	0.00082765008499353	0.00012543396566809	0.0005266302381679	8.13584707034777e-05	0.00022922102759601	0.00015392264828529	0.00029861627838885	0.00036481217797691	0.0002951805303551	0.00034576388394536	0.00019536738792763002	0.00024061230101744	0.0005750516669758	0.00012101320505038999	0.00034106999295418	9.43898863967012e-05	6.47929149790501e-05	9.50944918705963e-06	5.19486125594182e-05
Candidatus Brennerbacteria	1.07876940007878e-05	1.6280609988870599e-07	0.0	7.20731758954867e-06	7.136784503899809e-06	0.00044642885936831	0.00040013710345883	4.9493874922435e-05	0.0002809400257925	0.00011410393034044	7.46781023539488e-05	7.2263642273377e-05	0.00024898405822593	0.00156600335275492	0.00073490641975621	0.00011002352447218999	0.00056181498625027	6.59933483883947e-05	0.00015380151838553002	0.00011699723110032	0.00056512795133472	0.00034680756825421	0.00044517430223995	4.9037148034767e-05	0.00027967339865598	0.00011377206919568998	7.231684526686992e-05	0.00024807123681131	7.4429729919019e-05	0.00030690491299834	0.00015557137249803	0.00041432801910905	0.00124779621366218	0.00011717704879861999	0.00021228700892848	8.400499001904209e-05	8.839061580938481e-05	8.559684327658841e-05	6.1017155990359304e-05	9.2933119181381e-05	7.6384857465856e-05	1.79402740908994e-05	7.95158636881416e-06	1.2208795526810199e-05	1.89169813646281e-05	9.27333541521721e-06	1.3355967959353398e-06	7.72352080822307e-06
Candidatus Andersenbacteria	1.0536817396118302e-05	1.79086709877576e-06	1.4146866829742301e-07	4.81989363801067e-05	4.772724636983e-05	0.0014793971692203	0.00026782913349133997	5.28301767005835e-05	0.00010378230693745	6.10238215840635e-05	2.09732470597634e-05	3.3771577087453805e-05	2.23646851618524e-05	0.00012879672588056998	5.2620643452084205e-05	0.00013489696632723998	4.4945198900021796e-05	6.63575054303907e-05	0.00019850749971148002	5.53849515051174e-05	4.58702143318159e-05	0.00011858146219753	0.00148133560712359	5.2881962983508294e-05	0.00010367445658985999	6.10448991742954e-05	3.3955310479865995e-05	2.2373955969453e-05	2.1265637119719697e-05	0.00022751181225266	3.48139009932146e-05	9.86916143355609e-05	7.01211128715056e-05	8.25919378067141e-05	3.55430216229759e-05	0.00013980392499518998	0.00015749600635126	0.00014125315982767	0.00011186478598232	0.00010094971412674	9.548107183231999e-05	0.0006620670641907	0.00021817165099433	0.00058573990099725	6.416172029858411e-05	3.5768579458694895e-05	9.24232982787256e-06	3.55493560488076e-05
Candidatus Jacksonbacteria	9.44968544255051e-06	0.0	0.0	7.20731758954867e-06	7.136784503899809e-06	7.63066887873374e-05	5.98086027506125e-05	0.00022314352378315	3.82805714134161e-05	0.00028439956201955	1.0549168004215e-05	9.21248448578945e-05	2.00999069176142e-05	0.00079362700225782	0.00023461608064237997	0.00273135265010355	5.63096693443239e-05	0.00099463426737186	0.00515299799712889	0.00080388195629946	0.00015834294325841	0.0026729939340502397	7.672548741861141e-05	0.00022154958270206	3.8293938656684397e-05	0.00028443017298923	9.23066651461459e-05	2.00433355559683e-05	1.05917652063469e-05	0.00143263164341695	0.00025097185342869	0.00153075112861963	3.47234357007937e-05	0.00042002817887133	0.00029706585558656	0.00011543021438747	0.00013017527055563002	0.00011645579106728998	9.152573398553891e-05	0.00036193441623675	0.00042584558037214	6.344978294295501e-05	4.0453695651342e-05	5.61040025653996e-05	2.47675941578121e-05	1.62584452084977e-05	1.60271615512241e-06	1.6399256510610597e-05
Candidatus Parcubacteria	3.26139586070327e-06	2.11647929855317e-06	0.0	1.75678366245249e-05	1.7395912228255803e-05	7.79935726747037e-05	4.76848724413461e-05	1.5547814111759698e-05	8.06015820287895e-05	0.00018596341550511998	2.5518145527982502e-05	0.00017385457230745	7.85123124669248e-05	3.97540709744296e-05	1.98484381490272e-05	1.5587356895834302e-05	3.4178858479104e-05	1.03582447501098e-05	1.97375020088031e-05	1.642066401408e-05	3.8095601733203006e-05	3.66325242266817e-05	7.7851643264577e-05	1.52216854118203e-05	8.00343317924703e-05	0.00018454509507488998	0.00017313723195562	7.770288458557959e-05	2.5288865763991e-05	3.4822610983431606e-05	1.40294824898029e-05	2.94601833837495e-05	2.7306779531692102e-05	1.04765117238267e-05	1.5246596707123599e-05	3.8016856796938793e-05	4.66059610631302e-05	3.78389478862172e-05	2.03390519967864e-05	2.1229131059005604e-05	1.9096214366464e-05	7.753847276575169e-06	6.21217685063606e-06	8.39795761670762e-06	6.338163859282621e-05	1.4331518368972e-05	2.2972264890087897e-06	2.7720033585677302e-05
Candidatus Veblenbacteria	2.09063837224569e-06	1.6280609988870599e-07	0.0	4.50457349346792e-07	4.4604903149373797e-07	0.00100821080809329	0.0021892108736846104	0.00034046473776812997	0.00112298309563119	0.00033458772002299	0.00027452854600692	0.00023941411712182997	0.00064234772952206	0.00093349345928371	0.00056281806136568	0.00019525651856217	0.00031025858784406	8.1045172790898e-05	0.00021118048597397	0.00011598833437064	0.00030454885240455	0.00028446061390293	0.00100457997789895	0.00033746129894362	0.0011192297097651301	0.00033321546267296	0.00023903144518157003	0.0006399883655428901	0.00027390797463855	0.00042338899903447	8.80220123619486e-05	0.00026997312052868	0.00056310400096012	0.00014170639150943	9.30333735377348e-05	1.07305644184908e-05	1.28568168450014e-05	1.06536843563136e-05	1.01695259983932e-05	5.64130755414134e-06	1.9096214366464002e-06	5.37194647919587e-06	3.0315423031104e-06	3.31684040323746e-06	1.95020426439465e-06	2.04735976699601e-06	0.0	1.5870248236074801e-06
Candidatus Woesebacteria	0.00075522220559003	3.45148931764056e-05	1.4146866829742301e-07	0.00027207623900546	0.00026941361502221	0.17139980651441802	0.153653565783496	0.0026718270725471	0.0929750903815169	0.006989149437381961	0.0705956577289501	0.0106883651769593	0.0607681995692392	0.0861190338694181	0.0223459818619556	0.00155065182098053	0.0364939634581861	0.00085520258218093	0.00220995309377255	0.00111851857778959	0.0683563376201539	0.0101413918479102	0.171075460716477	0.00264453935744822	0.0927209094350904	0.0069667852823062605	0.0106821315680157	0.0605143725864969	0.0703164302171402	0.0054145481634414	0.00169153989990016	0.003972882490398929	0.10931162305766498	0.00347024984124298	0.0016570234370296099	0.00262423617543063	0.00295063946592783	0.00264321582564401	0.0021050918816674	0.00207629809084791	0.0022800879953558	0.0258070842797588	0.0125063047382857	0.0280920150807559	0.0030469991426902102	0.0023948087627479802	0.00077747760684988	0.00105992097885998
Candidatus Gottesmanbacteria	0.00040901249114614	1.85598953873125e-05	1.4146866829742301e-07	0.00029685139321952996	0.00029394631175437	0.0446922024834205	0.0182360615038729	0.00297977096579815	0.0121935275064813	0.0027643022431178103	0.00212951426209987	0.00141057223614794	0.0038013359171936703	0.0310901883316792	0.009372542191728991	0.0055073116726005	0.0159683626814374	0.00194625754189465	0.00934338831432026	0.00216888444201227	0.0126784926874801	0.00792232083776433	0.0446534502648694	0.00295294394013989	0.0121718305191969	0.0027573272141849198	0.0014125309583933698	0.0037967671031996397	0.00213309119518053	0.0058860634822329	0.0013303067063108699	0.00522741493961252	0.0130743287167645	0.0021158766991145397	0.0013998706467081901	0.00319954772203914	0.0036433004734522795	0.0032153921492632602	0.00241017766161919	0.00247193189694756	0.0025474349964863	0.0164312132389087	0.0105648752289249	0.0130486618595534	0.00126587758801857	0.00057301986890394	0.00010219986682497	0.00045843857071274006
Candidatus Roizmanbacteria	0.00038609909458632997	2.6537394281859e-05	9.90280678081962e-07	0.00036216770887482	0.00035862342132096	0.0105108742737159	0.00786109153643197	0.0038544326834228297	0.00834596747591484	0.00444833275561431	0.00195922650664844	0.00251908345195234	0.004699509222554471	0.0146960781073766	0.00688514552144675	0.0068254382679727	0.00697949379572544	0.00369299748666902	0.0102819982117607	0.00344270353708757	0.011287355339835	0.0108355128420604	0.0104670310286782	0.0037957462858299704	0.00830284072095743	0.004423404527549729	0.00251533173130984	0.00467676275892319	0.00195019850528024	0.0171434534012464	0.00299555431680421	0.0157850608588468	0.024982781558461998	0.00422224459642352	0.00362577665386729	0.00412038344292306	0.00482452052108679	0.00412977216177583	0.0028271282275533103	0.00309455410437042	0.0033552048641877197	0.0179306958089695	0.0125542627435726	0.0193056342815074	0.00215244044661238	0.00103211018842093	0.00013484185251763	0.0009401535055050699
Candidatus Levybacteria	0.00026417306471696	3.1258771178631504e-05	0.0	0.0006693796211293299	0.00066327490983118	0.0319159423774356	0.0162227932286185	0.00142077868830024	0.00892271427174295	0.00130635638695194	0.00236468148559305	0.0010182193264315401	0.0033792850548038603	0.0166733583326108	0.0070203480085966	0.0012612907807334	0.00714543215364149	0.0007183199962839799	0.00187953868172901	0.00103801557666972	0.0121618696803023	0.0063364571307358295	0.0317690522678796	0.00140228595048521	0.00888327471382301	0.00129966326215985	0.0010169665276565099	0.0033639242800072603	0.0023548203575041	0.0037013124875047796	0.0006560601700601901	0.00248313993704948	0.0161621299018338	0.00145661379871036	0.00046914846300709004	0.00942910024830526	0.0111790022467287	0.00944173591867639	0.006467818534978079	0.007389073707691491	0.008066240948394391	0.0207442274380782	0.00942327591343724	0.0163717830882353	0.00088714791987312	0.00069044197318753	0.00011197643537121	0.00028989653444563
Candidatus Daviesbacteria	0.00023456962536596	2.1001986885643e-05	2.8293733659484603e-07	0.00046532244187523	0.00046210679662750994	0.0437727515363419	0.0141175304117969	0.0019153935247306	0.00749428951259457	0.0018156691822123398	0.00176817398571834	0.00128517799378754	0.00344496362388677	0.0167345246572605	0.00558659830713734	0.00503289222495176	0.00439873363911449	0.0019346045165507802	0.00961297239230388	0.00271494109956524	0.00718845000096967	0.007678539609222441	0.043569598708073996	0.0018912707762612	0.00746131865433057	0.0018068639202875102	0.0012837049087355199	0.00343346999314565	0.00176151729253462	0.00670040985845283	0.00107808778777197	0.004407420195309229	0.0114984016544088	0.00278511121911128	0.00086264661496419	0.0263006133897209	0.0305092263731884	0.0262549029908566	0.0161593768114468	0.0113642656123558	0.0126817959607687	0.0242465338275524	0.0116349102670933	0.0231714470570169	0.0006488329587641	0.0002887981600739	7.09469018000853e-05	0.00019721428474695
