#OTU ID	mgm4486524	mgm4486533	mgm4486537	mgm4486539	mgm4486540	mgm4486544	mgm4486613	mgm4486614	mgm4486617	mgm4709032	mgm4692823	mgm4692828	mgm4689127	mgm4689323	mgm4693524	mgm4698701	mgm4698702	mgm4698713	mgm4703636	mgm4703637	mgm4703638	mgm4703639	mgm4703709	mgm4715698	mgm4715819	mgm4715909	mgm4715910	mgm4715911	mgm4715912	mgm4715913	mgm4715914	mgm4715916	mgm4715917	mgm4715918	mgm4716055	mgm4716056	mgm4716057	mgm4716058	mgm4716059	mgm4716060	mgm4716116	mgm4716117	mgm4716118	mgm4716119	mgm4716120	mgm4716121	mgm4716122	mgm4716123	mgm4716124	mgm4716125	mgm4716126	mgm4716127	mgm4716139	mgm4716304	mgm4716305	mgm4716306	mgm4716307	mgm4716308	mgm4716309	mgm4716310	mgm4716312	mgm4716313	mgm4716314	mgm4716315	mgm4716316	mgm4716339	mgm4716400	mgm4716401	mgm4716402	mgm4716403	mgm4716404	mgm4716405	mgm4716411	mgm4716412	mgm4716506	mgm4716507	mgm4716508	mgm4716509	mgm4716512	mgm4734390	mgm4734391	mgm4734744	mgm4754101	mgm4754102	mgm4754103	mgm4754104	mgm4754105	mgm4754110	mgm4754111	mgm4754134	mgm4754218	mgm4754219	mgm4754220	mgm4754828	mgm4754829	mgm4754830	mgm4754831	mgm4754840	mgm4754841	mgm4754898	mgm4755890	mgm4755992	mgm4755993	mgm4756093	mgm4756094	mgm4756095	mgm4698770	mgm4698771	mgm4699602	mgm4714551	mgm4714552	mgm4714578	mgm4739110
Candidatus Saccharibacteria	0.0307053581197644	0.0148809985520736	0.0330215416289006	0.0375560726815302	0.0255319349787255	0.0128141484693826	0.0115597989723702	0.0153580827457236	0.0105520099746034	0.00041543207990957996	0.004074708137876229	4.06180725675491e-05	0.00673318505024018	0.00100145230280024	0.0005709943672331599	0.0009517794456766	0.00076590322486472	0.00422163953151552	0.00076259728492496	0.00045540401245482	0.0006596889774065901	6.93180609714776e-05	0.00236442326652667	0.00324971238557727	0.00017052273786086002	0.00571301707018871	0.00571302021749178	0.00100167726895215	0.00013172307649644	0.0047126527930397705	0.00013924641900942	0.00172238796788977	0.00118475439286945	0.00131175166937897	0.0221170692995579	0.00335844632847478	0.0016254083940688599	0.007018952413510879	0.00074557173403735	0.0005618632730765201	0.00082017854304151	0.00020436861882299	0.00061509401519212	0.0	0.00098539890590676	7.817354686942859e-05	0.003978724439634621	0.0006546224328205799	9.8780532847963e-05	0.00120468641695248	0.00133301577660039	0.00019152538186323	0.00646847376472223	0.0121517174070459	0.00087705389174082	0.00066582806475536	0.00064616522126921	0.00330995679377305	0.00178592158528991	0.00155087926734027	0.00258150271235701	0.00140583723450215	0.00063815955908253	0.00056270923523778	0.00147310762776062	0.00073213240159954	0.0023530754733443603	0.00080901486570443	0.00311656386284681	0.00141632925970573	0.00023464953357794	0.00130667395822999	0.00040823861164922005	0.00076247274281357	0.00038986460327215	0.0019866664495642103	0.00101866854377326	0.00223555937077273	0.00313053682165004	0.0	0.0030435841246652102	0.00124100273020601	0.00025025365246968	0.0006970231559728099	0.00176038010826245	0.0129522661458496	0.007298450482820571	0.0074711747356877	0.0028693698648015	0.00271478510445154	0.004712073082970071	0.00047875874467503	0.0030538549905892	0.00025570121444896	0.00029477407672548	0.00219298245614035	0.00140555304300017	0.00437888147050499	0.0010368317001891	0.0022821027857778398	0.0028149223489774	0.00257765783032855	0.00375504732734172	0.00146905045920319	0.00028033619955859	0.00954983564618765	0.0025853695797084	0.00046843834829132	0.00018316975256818998	0.0013524518601224801	0.0105124583713148	0.004437655798244389	0.0005618925941651901
Candidatus Eisenbacteria	8.99290010536681e-06	3.5551763367462995e-06	7.00547477853943e-06	6.17880788211346e-06	1.16184627539315e-05	3.5361381074099197e-06	1.47971108936922e-06	6.611642543071669e-06	7.570635484966169e-06	3.81830955799249e-06	2.77595688225144e-06	2.6899385806323898e-06	7.253502998678729e-06	1.85524725553655e-05	1.06056962052166e-05	1.17503635268716e-05	9.10154056453593e-06	1.3608436885257801e-05	1.11626164519542e-05	4.397004258184549e-06	1.13233327336161e-05	3.44437570044609e-06	1.10452237538718e-05	8.646233751438072e-06	5.30333873729952e-06	1.85469680848915e-05	1.85469783024226e-05	9.007889109281911e-06	5.19959512485961e-06	0.0	8.84104247678858e-06	0.0	1.83524776864459e-05	1.35464888404025e-06	5.9923782940478e-06	7.73528262455472e-06	6.59713495853229e-06	6.52573328191336e-06	6.69102838238654e-06	2.67553939560251e-05	2.0272687424085603e-05	4.66240195033454e-06	3.16081199995954e-06	0.0	6.84568904142098e-06	1.67514743291633e-05	9.04353428210056e-06	1.17719436707377e-05	7.73065039679711e-06	1.3052832464644801e-05	1.18696720332206e-05	1.06402989924017e-05	1.7479212118687303e-05	3.10896325913799e-05	8.6714367827483e-06	1.43409121639617e-05	1.3770734223770199e-05	5.81678216441633e-06	5.71860898267662e-06	1.4764419839812197e-05	5.16530111409806e-06	1.0623455172560301e-05	1.38982118130499e-05	1.1080069329576699e-05	4.97251519919197e-06	5.37613913057078e-06	1.33794516389045e-05	2.2960355120159198e-05	1.36251066254232e-05	5.91706109257995e-06	1.87719626862352e-05	0.0	2.12182230586917e-06	4.85651428543677e-06	2.70739307827886e-06	1.12726277873138e-05	1.96588866094445e-05	5.71960344942034e-06	6.25125025005001e-06	5.3373185311699395e-05	0.0	0.0	3.52469933055889e-06	7.71043314129214e-06	5.8865227133028e-06	9.31583137041003e-06	0.0	1.0927126990103e-05	1.3156212126554302e-05	7.12542022165757e-06	1.3751186039795901e-05	5.862351975612621e-05	0.0	1.05443799772769e-05	0.0	0.0	1.62577113280777e-05	3.32994788631558e-05	1.07443699501461e-05	2.04023608822244e-05	5.434213028913901e-06	8.10653121310296e-06	4.01414194370835e-05	2.8163614245701196e-05	5.09702181015633e-06	6.71105807883883e-06	1.6695961121784901e-06	2.7809664476398102e-06	6.40109350372716e-06	9.006661152265739e-06	1.4118191102769198e-05	8.13191869572156e-06	1.41573615722333e-05
Candidatus Desantisbacteria	1.55876935159691e-05	1.71294859861413e-05	7.82964828189701e-06	1.17184287419393e-05	1.05292318707504e-05	7.34428683846676e-06	1.3317399804323e-05	1.5511930581822e-05	7.570635484966169e-06	3.4364786021932405e-06	4.3622179578237e-06	1.34496929031619e-06	6.44755822104776e-06	6.35358649156352e-06	3.42645569706999e-06	1.95839392114527e-06	2.91936206787002e-06	6.9122219099722e-06	2.72258937852541e-06	1.25628693090987e-06	4.19382693837633e-06	8.610939251115221e-07	7.182783545462621e-06	5.0860198537870994e-06	1.22384740091527e-06	5.6926337686300596e-06	5.69263690470397e-06	3.6031556437127602e-06	5.777327916510679e-07	1.1328492290961e-05	2.94701415892953e-06	0.0	1.32545672179887e-05	9.03099256026833e-07	3.6952999479961403e-06	3.20080660326402e-06	6.282985674792659e-07	6.10471823146734e-06	3.10654889182232e-06	1.2348643364319301e-05	1.85420921561758e-06	1.55413398344485e-06	3.16081199995954e-06	0.0	8.36695327284787e-06	1.59537850753936e-06	3.87580040661453e-06	3.07094182714897e-06	2.57688346559904e-06	2.47553719157057e-06	3.35447253112757e-06	3.8001067830006e-07	8.44828585736555e-06	1.96769826527721e-06	2.47755336649951e-06	4.09740347541763e-06	1.05928724798232e-06	2.07742220157726e-06	1.1437217965353202e-06	2.15314455997261e-06	6.8870681521307406e-06	0.0	3.30909805072616e-06	1.18715028531179e-06	9.323465998484942e-07	0.0	5.55104908422635e-06	5.85263954043274e-06	4.12338753137808e-06	2.95853054628998e-06	0.0	0.0	2.97055122821684e-06	4.85651428543677e-06	6.768482695697139e-07	1.61037539818768e-06	4.8618751829809005e-06	2.98063841730356e-06	5.80473237504644e-06	0.0	0.0	0.0	3.0211708547647597e-06	9.252519769550571e-06	4.33743778874943e-06	6.52108195928702e-06	0.0	9.93375180918455e-07	7.8937272759326e-06	4.2752521329945395e-06	4.58372867993198e-06	9.770586626021029e-06	5.7295590817808605e-06	2.63609499431922e-06	0.0	0.0	4.43392127129391e-06	5.5499131438593e-06	2.68609248753653e-06	4.27791437853092e-06	4.6578968819262e-06	3.28643157287958e-06	3.64921994882577e-06	4.542518426726e-06	2.5485109050781603e-06	2.68442323153553e-06	5.426187364580099e-06	6.179925439199579e-07	1.96956723191605e-06	2.46956838045996e-06	3.8625239809463e-06	2.37180961958545e-06	2.61732734948851e-06
Candidatus Edwardsbacteria	5.09597672637453e-06	3.87837418554142e-06	2.06043375839395e-06	2.98287277067546e-06	5.44615441590539e-06	1.3600531182345899e-06	1.7756533072430698e-06	3.05152732757154e-06	4.36767431824972e-06	1.90915477899624e-06	3.17252215114451e-06	2.68993858063239e-07	4.99685762131202e-06	3.8121518949381104e-07	5.38443038110998e-06	2.6927916415747397e-06	1.20209026324059e-06	7.77624964871872e-06	1.0073580700544e-05	6.28143465454936e-07	5.6616663668080395e-06	4.3054696255576107e-07	4.06572653516752e-06	8.39193275874872e-06	0.0	3.6726669475032698e-06	3.67266897077676e-06	0.0	5.777327916510679e-07	1.1328492290961e-05	8.1042889370562e-06	0.0	1.01958209369144e-05	1.35464888404025e-06	5.49301343621048e-06	5.86814543931737e-06	6.282985674792659e-07	5.89421070624433e-06	1.6727570955966299e-06	2.05810722738655e-06	6.05708343768411e-06	4.14435728918626e-06	6.32162399991908e-07	0.0	8.36695327284787e-06	1.59537850753936e-06	4.3064448962383604e-07	5.118236378581609e-07	8.58961155199678e-06	6.07631856112776e-06	6.96698141080341e-06	1.52004271320024e-06	6.4090444435186894e-06	1.37738878569405e-05	6.19388341624879e-06	0.0	0.0	8.309688806309049e-07	1.71558269480299e-06	7.99739407989827e-06	2.2956893840435798e-06	5.31172758628016e-06	9.10001963949693e-06	1.97858380885298e-06	3.10782199949498e-07	0.0	3.41603020567776e-06	1.17052790808655e-05	1.79277718755569e-06	1.61374393433999e-06	1.22425843605882e-06	2.41976658931479e-06	0.0	0.0	6.768482695697139e-07	3.5786119959726305e-06	8.03266334579453e-06	1.36948251605839e-06	2.2325893750178602e-06	0.0	0.0	0.0	1.00705695158825e-06	1.54208662825843e-06	4.02762080383876e-06	3.72633254816401e-06	0.0	3.97350072367382e-06	7.8937272759326e-06	0.0	4.58372867993198e-06	0.0	2.8647795408904302e-06	2.63609499431922e-06	0.0	0.0	1.47797375709797e-06	0.0	0.0	5.265125388961139e-06	1.94079036746925e-06	3.28643157287958e-06	1.55091847825095e-05	1.27190515948328e-05	7.64553271523449e-06	2.68442323153553e-06	4.1739902804462295e-07	1.23598508783992e-06	0.0	1.01688109783645e-06	1.4517762549073998e-05	3.04946951089559e-06	4.0449604492095104e-06
Candidatus Lindowbacteria	5.6955034000656505e-06	3.5551763367462995e-06	3.29669401343032e-06	4.90043383753826e-06	6.53538529908646e-06	3.5361381074099197e-06	4.43913326810767e-06	2.03435155171436e-06	3.78531774248309e-06	1.52732382319699e-06	3.9656526889306295e-06	5.37987716126478e-07	8.704203598414481e-06	4.8287257335882696e-06	8.974050635183301e-06	2.9375908817179e-06	1.88899898509236e-06	1.1016353669018199e-05	1.08903575141017e-05	5.0251477236394895e-06	7.758579835996201e-06	0.0	3.9302023173286e-06	1.19521466563997e-05	2.44769480183055e-06	5.6926337686300596e-06	5.69263690470397e-06	7.20631128742553e-06	1.7331983749531999e-06	0.0	8.1042889370562e-06	0.0	1.22349851242973e-05	0.0	4.49428372053585e-06	7.201814857344051e-06	3.1414928373963297e-07	4.63116555490626e-06	2.15068769433853e-06	1.3720714849243601e-06	6.92238107163898e-06	7.77066991722423e-06	1.26432479998382e-06	0.0	4.18347663642393e-06	1.59537850753936e-06	1.8661261217032902e-06	4.09458910286529e-06	0.0	2.47553719157057e-06	6.45090871370687e-06	3.4200961047005402e-06	2.91320201978122e-07	5.90309479583163e-06	0.0	4.09740347541763e-06	5.2964362399116095e-06	2.70064886205044e-06	2.28744359307065e-06	9.8429465598748e-06	0.0	7.082303448373551e-06	7.61092551667016e-06	3.16573409416476e-06	2.64164869957073e-06	4.8873992096098e-07	4.69704153280691e-06	7.428350185933859e-06	8.96388593777844e-07	2.15165857911998e-06	1.63234458141176e-06	4.83953317862959e-06	0.0	0.0	0.0	1.96823659778495e-06	4.01633167289727e-06	1.9333870814942e-06	4.018660875032151e-06	0.0	0.0	0.0	3.0211708547647597e-06	3.08417325651686e-06	1.23926793964269e-06	2.79474941112301e-06	0.0	0.0	9.47247273111913e-06	1.42508404433151e-06	2.29186433996599e-05	1.9541173252042102e-05	0.0	2.63609499431922e-06	0.0	0.0	2.95594751419594e-06	0.0	2.68609248753653e-06	9.543039767492059e-06	7.375003396383141e-06	6.35376770756718e-06	1.61173881073138e-05	6.3595257974164e-06	1.78395763355471e-05	1.07376929261421e-05	0.0	6.179925439199579e-07	1.4771754239370398e-06	1.7432247391482102e-06	1.91794294226299e-05	4.4047892935158504e-06	6.18641009879102e-06
Candidatus Ratteibacteria	8.09361009483013e-06	3.23197848795118e-06	2.67856388591213e-06	4.474309156013189e-06	4.72000049378467e-06	1.08804249458767e-06	1.18376887149538e-06	2.2886454956786597e-06	1.16471315153326e-06	0.0	3.96565268893063e-07	0.0	1.61188955526194e-07	2.54143459662541e-07	2.4474683550499895e-07	2.44799240143159e-07	3.4345436092588394e-07	4.3201386937326203e-07	0.0	0.0	8.387653876752651e-07	0.0	5.42096871355669e-07	2.54300992689355e-07	0.0	1.10180008425098e-06	1.10180069123303e-06	1.8015778218563801e-06	0.0	0.0	3.6837676986619102e-06	0.0	0.0	0.0	3.99491886269853e-07	1.06693553442134e-06	0.0	4.2101505044602297e-07	4.77930598741895e-07	0.0	4.944557908313561e-07	5.180446611482821e-07	0.0	0.0	7.60632115713443e-07	0.0	0.0	2.55911818929081e-07	8.589611551996779e-07	4.5009767119464903e-07	7.741090456448241e-07	0.0	2.91320201978122e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.92729415217847e-07	0.0	0.0	4.8873992096098e-07	7.11672959516199e-07	2.25101520785874e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2277175504181704e-07	8.055779506225831e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6579156852050197e-07	0.0	0.0	2.63124242531087e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2907033681007105e-07	0.0	0.0	6.08203324804295e-07	0.0	0.0	0.0	1.6695961121784901e-06	0.0	0.0	0.0	2.66380964203193e-07	3.3882994565506504e-07	3.5690827493025105e-07
Candidatus Dadabacteria	7.01446208218611e-05	1.48671010445754e-05	5.13048005840093e-05	1.8962548327865398e-05	0.0002051384829991	1.33285205586989e-05	6.51072879322458e-06	1.29689911421791e-05	5.82356575766629e-06	3.8183095579924896e-07	1.18969580667919e-06	0.0	5.64161344341679e-06	3.8121518949381104e-07	3.42645569706999e-06	2.44799240143159e-07	6.869087218517689e-07	1.29604160811979e-06	3.8116251299355797e-06	0.0	1.2581480815129e-06	1.72218785022304e-06	1.76181483190592e-06	3.81451489034033e-06	1.6317965345536998e-06	2.57086686325229e-06	2.57086827954373e-06	0.0	0.0	1.1328492290961e-05	5.89402831785905e-06	0.0	2.03916418738288e-06	9.03099256026833e-07	1.99745943134927e-06	1.60040330163201e-06	0.0	8.42030100892047e-07	1.43379179622569e-06	3.43017871231091e-06	5.3153997514370694e-06	3.10826796688969e-06	6.32162399991908e-07	0.0	2.66221240499705e-06	2.3930677613090402e-06	3.87580040661453e-06	0.0	0.0	3.60078136955719e-06	2.83839983403102e-06	1.14003203490018e-06	2.91320201978122e-07	7.870793061108841e-07	4.95510673299903e-06	0.0	2.11857449596465e-06	1.24645332094636e-06	1.71558269480299e-06	4.9214732799374e-06	1.72176703803269e-06	1.77057586209339e-06	1.48909412282677e-06	4.3528843794765505e-06	0.0	0.0	2.8466918380647997e-06	4.95223345728924e-06	8.96388593777844e-07	2.68957322389998e-07	0.0	4.83953317862959e-06	0.0	4.85651428543677e-06	0.0	1.7893059979863201e-06	2.95940228529272e-06	1.45004031112065e-06	8.930357500071439e-07	0.0	0.0	0.0	0.0	0.0	1.54908492455337e-06	9.31583137041003e-07	0.0	0.0	1.31562121265543e-06	2.85016808866303e-06	0.0	0.0	2.8647795408904302e-06	0.0	0.0	0.0	1.47797375709797e-06	0.0	0.0	3.2907033681007105e-07	1.16447422048155e-06	4.381908763839439e-07	9.12304987206443e-07	1.8170073706904e-06	2.5485109050781603e-06	4.0266348473033e-06	8.347980560892471e-07	3.0899627195997897e-07	1.4771754239370398e-06	7.26343641311753e-07	3.3297620525399203e-06	2.37180961958545e-06	2.61732734948851e-06
Candidatus Firestonebacteria	1.2290296810667999e-05	1.93918709277071e-05	3.5027373892697096e-06	6.17880788211346e-06	7.9876931433279e-06	6.80026559117293e-06	7.398555446846111e-06	9.15458198271462e-06	3.20296116671646e-06	4.963802425390229e-06	3.9656526889306295e-06	1.34496929031619e-06	1.25727385310431e-05	2.03314767730033e-06	5.46601265961165e-06	5.3855832831494905e-06	3.09108924833296e-06	4.32013869373262e-06	2.72258937852541e-06	6.28143465454936e-07	4.61320963221396e-06	8.610939251115221e-07	6.0985898027512805e-06	6.35752481723388e-06	0.0	7.71260058975686e-06	7.71260483863119e-06	0.0	5.777327916510679e-07	0.0	2.94701415892953e-06	6.15138559960631e-05	6.11749256214863e-06	4.51549628013416e-07	2.79644320388897e-06	4.5344760212907005e-06	3.1414928373963297e-07	4.42065802968324e-06	3.82344478993516e-06	6.86035742462182e-06	3.58480448352733e-06	3.62631262803798e-06	1.26432479998382e-06	0.0	7.2260050992777005e-06	0.0	8.32579346606084e-06	5.118236378581609e-07	0.0	8.776904588295661e-06	4.38661792532067e-06	3.8001067830006e-07	1.45660100989061e-06	1.5741586122217699e-06	2.47755336649951e-06	0.0	0.0	6.232266604731789e-07	5.71860898267662e-06	2.76832871996479e-06	4.01745642207627e-06	3.5411517241867698e-06	6.45274119891601e-06	2.37430057062357e-06	7.769554998737449e-07	4.8873992096098e-07	7.116729595161991e-06	7.65345170671973e-06	2.68916578133353e-06	4.57227448062996e-06	0.0	4.83953317862959e-06	2.12182230586917e-06	1.4569542856310299e-05	6.768482695697139e-07	1.96823659778495e-06	4.8618751829809005e-06	3.14175400742807e-06	2.6791072500214297e-06	0.0	0.0	0.0	1.00705695158825e-06	0.0	8.36505859258819e-06	4.19212411668451e-06	0.0	5.96025108551073e-06	3.68373939543522e-06	0.0	4.58372867993198e-06	0.0	0.0	0.0	0.0	0.0	5.91189502839188e-06	1.66497394315779e-05	5.37218497507306e-06	5.923266062581279e-06	1.94079036746925e-06	5.69648139299127e-06	3.64921994882577e-06	2.7255110560356002e-06	1.5291065430469e-05	1.34221161576777e-06	5.00878833653548e-06	9.26988815879936e-07	1.96956723191605e-06	8.716123695741041e-07	3.7293334988447097e-06	1.3553197826202601e-06	4.52083814911652e-06
Candidatus Raymondbacteria	5.39574006322009e-06	9.69593546385355e-07	2.8846072617515303e-06	3.195935111438e-06	2.1784617663621498e-06	1.08804249458767e-06	0.0	2.54293943964295e-07	2.91178287883314e-07	3.8183095579924896e-07	1.18969580667919e-06	2.68993858063239e-07	1.45070059973575e-06	0.0	2.69221519055499e-06	1.2239962007157899e-06	1.37381744370354e-06	1.51204854280642e-06	2.17807150282033e-06	6.28143465454936e-07	1.2581480815129e-06	0.0	1.76181483190592e-06	6.10322382454452e-06	0.0	2.38723351587712e-06	2.38723483100489e-06	0.0	0.0	1.1328492290961e-05	1.47350707946476e-06	0.0	3.05874628107431e-06	0.0	9.987297156746331e-07	1.06693553442134e-06	3.1414928373963297e-07	1.8945677270071097e-06	0.0	0.0	4.697330012897879e-06	1.81315631401899e-06	6.32162399991908e-07	0.0	2.28189634714033e-06	7.9768925376968e-07	1.7225779584953499e-06	5.118236378581609e-07	0.0	2.7005860271679e-06	2.0642907883862e-06	7.600213566001209e-07	5.82640403956245e-07	2.36123791833265e-06	1.23877668324976e-06	0.0	2.11857449596465e-06	6.232266604731789e-07	2.28744359307065e-06	1.8455524799765202e-06	1.1478446920217899e-06	0.0	3.30909805072616e-06	1.58286704708238e-06	1.55391099974749e-07	0.0	1.70801510283888e-06	3.15142129100224e-06	2.68916578133353e-06	1.88270125672998e-06	1.63234458141176e-06	4.83953317862959e-06	0.0	0.0	0.0	7.157223991945259e-07	2.32524465273e-06	8.86135745684841e-07	8.930357500071439e-07	0.0	0.0	0.0	5.035284757941269e-07	0.0	9.294509547320209e-07	2.32895784260251e-06	0.0	2.98012554275536e-06	1.84186969771761e-06	1.42508404433151e-06	9.16745735986396e-06	0.0	0.0	0.0	1.40368607964515e-05	0.0	1.47797375709797e-06	5.5499131438593e-06	0.0	1.97442202086043e-06	1.94079036746925e-06	4.381908763839439e-07	3.34511828642362e-06	9.085036853452e-07	0.0	0.0	0.0	0.0	4.92391807979012e-07	2.90537456524701e-07	3.8625239809463e-06	1.0164898369652e-06	8.32785974837253e-07
Candidatus Riflebacteria	4.7962133895289705e-06	1.1635122556624301e-05	2.4725205100727403e-06	3.8351221337256e-06	3.26769264954323e-06	3.8081487310568396e-06	9.470150971963029e-06	4.32299704739302e-06	2.62060459094983e-06	7.63661911598497e-07	3.9656526889306295e-06	3.22792629675887e-06	3.86853493262866e-06	1.2707172983127e-07	2.5290506335516603e-06	1.7135946810021098e-06	8.586359023147109e-07	2.16006934686631e-06	2.45033044067287e-06	1.8844303963648102e-06	3.5647528976198797e-06	1.29164088766728e-06	1.69405272298647e-06	5.0860198537870994e-06	5.30333873729952e-06	3.12176690537778e-06	3.1217686251602403e-06	0.0	1.15546558330214e-06	0.0	2.94701415892953e-06	0.0	7.13707465584006e-06	0.0	4.99364857837317e-07	1.60040330163201e-06	0.0	2.10507525223012e-06	1.6727570955966299e-06	6.860357424621821e-07	1.23613947707839e-06	1.81315631401899e-06	0.0	0.0	2.28189634714033e-06	3.19075701507872e-06	5.741926528317821e-07	2.30320637036173e-06	2.57688346559904e-06	4.05087904075184e-06	4.12858157677239e-06	7.600213566001209e-07	5.2437636356062e-06	0.0	0.0	2.04870173770881e-06	0.0	1.6619377612618098e-06	0.0	1.8455524799765202e-06	1.72176703803269e-06	0.0	1.32363922029046e-06	3.95716761770595e-07	1.08773769982324e-06	0.0	3.27369561377452e-06	2.02591368707287e-06	1.25494403128898e-06	1.34478661194999e-06	8.16172290705879e-07	0.0	1.2730933835215e-06	0.0	0.0	1.07358359879179e-06	6.34157632562726e-06	4.8334677037355e-07	4.4651787500357196e-07	0.0	0.0	0.0	0.0	0.0	1.85890190946404e-06	2.79474941112301e-06	0.0	0.0	1.31562121265543e-06	1.42508404433151e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6325626944805696e-06	1.16447422048155e-06	1.09547719095986e-06	4.5615249360322195e-06	0.0	2.5485109050781603e-06	2.68442323153553e-06	4.1739902804462295e-07	3.0899627195997897e-07	4.92391807979012e-07	7.26343641311753e-07	2.53061915993034e-06	6.776598913101301e-07	2.61732734948851e-06
Candidatus Wallbacteria	3.59716004214673e-06	0.0	1.64834700671516e-06	2.3436857483878603e-06	2.90461568848287e-06	1.6320637418815e-06	2.95942217873845e-07	1.01717577585718e-06	8.73534863649943e-07	3.8183095579924896e-07	2.37939161335838e-06	2.68993858063239e-07	2.25664537736672e-06	0.0	9.78987342019997e-07	1.2239962007157899e-06	1.7172718046294197e-07	2.1600693468663101e-07	5.44517875705083e-07	6.28143465454936e-07	2.0969134691881603e-07	4.3054696255576107e-07	1.21971796055026e-06	2.54300992689355e-07	0.0	1.46906677900131e-06	1.4690675883107e-06	1.8015778218563801e-06	0.0	0.0	5.15727477812667e-06	0.0	3.05874628107431e-06	4.51549628013416e-07	0.0	1.33366941802668e-06	3.1414928373963297e-07	2.10507525223012e-06	2.3896529937094804e-07	6.860357424621821e-07	9.889115816627122e-07	7.77066991722423e-07	6.32162399991908e-07	0.0	4.18347663642393e-06	0.0	4.3064448962383604e-07	0.0	8.589611551996779e-07	9.001953423892981e-07	1.80625443983792e-06	3.4200961047005402e-06	2.91320201978122e-07	3.9353965305544204e-07	0.0	2.04870173770881e-06	0.0	6.232266604731789e-07	1.1437217965353202e-06	3.0759207999608696e-07	0.0	3.5411517241867698e-06	2.64727844058093e-06	0.0	6.21564399898996e-07	1.4662197628829399e-06	1.70801510283888e-06	1.57571064550112e-06	1.6134994688001199e-06	1.07582928955999e-06	0.0	0.0	8.48728922347669e-07	0.0	0.0	1.78930599798632e-07	4.2277175504181704e-07	8.055779506225831e-08	1.3395536250107201e-06	0.0	0.0	0.0	0.0	0.0	2.4785358792853903e-06	1.8631662740820098e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47797375709797e-06	0.0	0.0	9.872110104302129e-07	1.94079036746925e-06	2.1909543819197196e-07	3.04101662402148e-07	0.0	0.0	0.0	1.6695961121784901e-06	0.0	4.92391807979012e-07	2.90537456524701e-07	1.0655238568127702e-06	6.776598913101301e-07	2.02248022460476e-06
candidate division CPR1	4.49645005268341e-06	2.26238494156583e-06	9.68403866445156e-06	1.02269923566016e-05	8.35077010438826e-06	5.44021247293834e-07	2.07159552511691e-06	1.52576366378577e-06	1.45589143941657e-06	7.63661911598497e-07	3.96565268893063e-07	0.0	1.93426746631433e-06	0.0	4.07911392508332e-07	4.895984802863171e-07	3.4345436092588394e-07	1.72805547749305e-06	5.44517875705083e-07	0.0	1.2581480815129e-06	0.0	1.42300428730863e-06	1.01720397075742e-06	4.07949133638425e-07	1.8363334737516302e-07	1.83633448538838e-07	3.6031556437127602e-06	0.0	0.0	0.0	6.15138559960631e-05	0.0	0.0	3.39568103329375e-06	2.66733883605335e-07	0.0	1.47355267656108e-06	2.3896529937094804e-07	0.0	4.944557908313561e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.02364727571632e-06	0.0	1.35029301358395e-06	5.160726970965489e-07	7.600213566001209e-07	5.82640403956245e-07	2.3218839530271104e-05	1.23877668324976e-06	0.0	1.05928724798232e-06	1.03871110078863e-06	1.1437217965353202e-06	0.0	0.0	0.0	0.0	0.0	4.661732999242471e-07	4.8873992096098e-07	8.54007551419439e-07	0.0	8.96388593777844e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.78930599798632e-07	0.0	1.45004031112065e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.31583137041003e-07	0.0	9.93375180918455e-07	7.8937272759326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95594751419594e-06	0.0	0.0	0.0	3.8815807349385e-07	0.0	9.12304987206443e-07	0.0	0.0	0.0	0.0	0.0	4.92391807979012e-07	2.90537456524701e-07	3.19657157043832e-06	1.3553197826202601e-06	2.3793884995350102e-07
