#OTU ID	mgm4713017	mgm4713020	mgm4713021	mgm4713022	mgm4713025	mgm4713028	mgm4713031	mgm4713033	mgm4713035	mgm4713037
Candidatus.Wirthbacteria	1.34338451723619e-05	1.00771194578608e-05	1.29324144105102e-05	1.40577327655125e-05	9.90150530267743e-06	9.24571854380326e-06	1.08307929966236e-05	8.78080995577476e-06	3.13148829902292e-05	2.58635739579674e-05
Candidatus.Abawacabacteria	3.77290970798251e-05	1.59759210917305e-06	3.98529505303478e-05	1.33883169195357e-05	1.98030106053549e-05	1.84914370876065e-05	1.28422259817108e-05	2.65735038135289e-06	1.94731205149325e-05	2.44267087380803e-05
Candidatus.Absconditabacteria	1.80070690608256e-05	5.0385597289304e-06	2.08502191516389e-05	4.5185569603433e-06	1.53789337679884e-05	1.47538061869201e-05	5.57012211254927e-06	4.85255287029658e-06	1.31575138614409e-05	1.41291746622229e-05
candidate.division.CPR3	1.14330597211591e-06	1.84337551058429e-06	1.05570729881716e-06	1.33883169195357e-06	2.10670325588882e-07	9.83587079128007e-07	2.3208842135622e-06	2.19520248894369e-06	2.36835249505935e-06	2.39477536647846e-06
Candidatus.Delongbacteria	3.71574440937671e-06	4.17831782399107e-06	5.2785364940858e-06	4.6859109218375e-06	9.48016465149967e-06	1.14096101178849e-05	8.04573194034894e-06	6.00792260131957e-06	5.52615582180516e-06	5.74746087954831e-06
Candidatus.Calescamantes	2.85826493028978e-07	1.2289170070562e-07	2.6392682470429e-07	3.34707922988393e-07	0.0	0.0	9.28353685424878e-07	2.31073946204599e-07	5.26300554457634e-07	2.39477536647846e-07
Planctomycetota	0.156487432494928	0.0222338122750621	0.149410559026047	0.0561234898187707	0.165982725454642	0.160587508365408	0.056043474184186	0.0224511446132388	0.121507535308188	0.117144029214344
Candidatus.Omnitrophica	0.0013413837317849	0.0005458849345343	0.001314619513852	0.0007887392205221	0.0009762462887788	0.0009918492105926	0.0008047279196491	0.0005643981136047	0.0012270697427179	0.0012438463253489
Verrucomicrobiota	0.0017498297903234	0.0012224037469188	0.0017965498957621	0.001454473279346	0.0012003995152054	0.0012493523079083	0.0014791768721103	0.0012439865893924	0.0018970503485425	0.001895225225031
Lentisphaerota	0.0007271425982657	0.0002859689875419	0.0007234234265144	0.0004200584433504	0.0004733762215982	0.0004707447760706	0.0004199253170405	0.0002951969662763	0.0006386657228343	0.0006688607598574
Chlamydiota	6.31676549594041e-05	3.51470264018072e-05	7.0996315845454e-05	4.26752601810201e-05	6.19370757231312e-05	6.37364427274948e-05	4.5798781814294e-05	3.88204229623726e-05	6.84190720794924e-05	6.75326653346926e-05
Kiritimatiellota	9.63235281507655e-05	5.87422329372862e-05	8.89433399253457e-05	7.51419287108942e-05	6.80465151652087e-05	6.39331601433204e-05	7.31852155343279e-05	6.37764091524693e-05	0.0001052601108915	9.93831777088561e-05
Thermodesulfobacteriota	0.0068192484706853	0.0039077102990372	0.0068781969786185	0.0049858092208351	0.0051620549879043	0.0051858645159945	0.0050250237735906	0.0038945202893323	0.0069190102391772	0.0069525118439602
Nitrospirota	0.0054767214329282	0.0024518123207778	0.0056733710238434	0.0030301108268139	0.002633379069861	0.0025681458636032	0.003057687588561	0.0024934034165207	0.0113575659651957	0.0116036445607347
Campylobacterota	0.000818892902528	0.0002527882283514	0.0007841265961964	0.0003914409159349	0.0006838358768615	0.0006765111930242	0.0003962522980621	0.0002542968777981	0.0007189265573891	0.0007057403005012
Bacteroidota	0.0118700884290004	0.0069947498207624	0.0118442441122544	0.0083275331239512	0.0139973577727765	0.0142980119344522	0.0084788089345996	0.0071433044359958	0.0107307420048367	0.0107190145403576
Ignavibacteriota	0.0009935328897687	0.0016977488452481	0.0009794324464776	0.0011247859752024	0.0012084049875778	0.0012456146770077	0.0011777713755757	0.0017450704417371	0.000946551547192	0.0009478520900521
Chlorobiota	0.0006379647324406	0.0002841256120313	0.0006455650132266	0.0004075068962383	0.0004466210902484	0.0004528434912305	0.0004106417801862	0.0002973921687653	0.0006002457823589	0.000614020403965
Balneolota	2.62960373586659e-05	1.11831447642114e-05	2.79762434186547e-05	1.9580413494821e-05	1.15868679073885e-05	1.00325882071057e-05	1.9340701779685e-05	1.29401409874575e-05	2.49992763367376e-05	2.51451413480238e-05
