#OTU ID	mgm4450130	mgm4450131	mgm4450171	mgm4450172	mgm4450628	mgm4450629	mgm4450630	mgm4450631	mgm4470861	mgm4519753	mgm4519754	mgm4519755	mgm4519756	mgm4519757	mgm4519758	mgm4519759	mgm4519760	mgm4519761	mgm4519762	mgm4519763	mgm4519764	mgm4519765	mgm4519766	mgm4519767	mgm4519769	mgm4519770	mgm4519771	mgm4519772	mgm4519773	mgm4519774	mgm4519775	mgm4519776	mgm4600198	mgm4600199	mgm4600200	mgm4658538	mgm4658539	mgm4658540
Candidatus Ryanbacteria	1.71278629222875e-05	2.07270353085046e-05	2.2126635158338198e-05	4.54280770294993e-05	1.96809714527509e-05	1.2237206001125802e-05	1.95035057551595e-05	1.99388541805131e-05	3.3340371856280796e-05	3.0484633951274798e-05	3.3511548351277096e-05	1.99524116842774e-05	2.44918128911937e-05	1.55432461681041e-05	2.15975830341168e-05	2.30505823686949e-05	2.36858428237078e-05	2.49842170598946e-05	2.23178623313806e-05	4.23011471542344e-05	3.9360135398865794e-05	2.18860524564905e-05	3.00103964587732e-05	2.0646048146584303e-05	3.5291079217243894e-05	3.0377892775890803e-05	2.5022543458134e-05	1.9629442855654e-05	1.8552832669683e-05	1.64691544500832e-05	2.83395978760217e-05	2.50212854685409e-05	2.48084785456278e-06	2.27775386136223e-06	1.87665967089645e-05	9.74891665163709e-06	4.57831435622033e-06	3.0107362855944298e-05
Candidatus Wildermuthbacteria	1.3702290337830001e-05	1.38180235390031e-05	2.2126635158338198e-05	1.6519300737999803e-05	1.47607285895632e-05	2.03953433352097e-05	1.95035057551595e-05	6.6462847268376996e-06	5.55672864271346e-06	3.31744545940343e-05	2.1737220552179698e-05	1.8138556076615803e-05	2.2690944296253e-05	1.06859817405716e-05	8.835374877593241e-06	2.56117581874388e-05	2.29456602354669e-05	2.53571158219826e-05	2.26721141144184e-05	2.46756691733034e-05	1.80400620578135e-05	4.1583499667332004e-05	2.7866796711718e-05	1.53180357216593e-05	1.8447609590832e-05	2.2988675614187602e-05	1.62183152043461e-05	1.5423133672299498e-05	1.3914624502262302e-05	1.2940049925065302e-05	4.0272060139609794e-05	3.05815711282167e-05	0.0	0.0	3.12776611816075e-06	0.0	0.0	2.00715752372962e-06
Candidatus Komeilibacteria	2.74045806756599e-05	1.38180235390031e-05	3.9827943285008795e-05	3.71684266604995e-05	1.96809714527509e-05	5.30278926715452e-05	2.9255258632739198e-05	4.3200850724445004e-05	1.6670185928140398e-05	4.8416771569671705e-05	3.8945853489321996e-05	2.4668436264197502e-05	2.98944186760158e-05	1.99147841528834e-05	2.2579291353849397e-05	5.80533185581946e-05	4.58913204709338e-05	3.28150910637422e-05	3.47166747377031e-05	4.31824210532809e-05	4.5920157965343396e-05	6.565815736947161e-05	6.43079924116569e-05	2.26440528059311e-05	4.49159190037649e-05	3.7767109937594e-05	3.42901521463318e-05	3.50525765279535e-05	2.2031488795248603e-05	2.7056468025136604e-05	5.1458743511723605e-05	4.79574638147035e-05	0.0	0.0	6.2555322363215e-06	1.2186145814546401e-05	1.06827334978474e-05	8.02863009491848e-06
Candidatus Kuenenbacteria	1.3702290337830001e-05	1.03635176542523e-05	1.7701308126670604e-05	1.23894755534998e-05	1.47607285895632e-05	8.15813733408388e-06	2.60046743402127e-05	1.3292569453675399e-05	5.55672864271346e-06	1.6138923856557198e-05	1.63029154141348e-05	1.9226869441212804e-05	1.9449380825359697e-05	9.71452885506506e-06	1.47256247959887e-05	3.41490109165851e-05	3.3308216470839e-05	2.5730014584070604e-05	2.1609358765305e-05	1.58629301828379e-05	2.2140076161862e-05	4.1583499667332004e-05	2.7866796711718e-05	1.73160403810062e-05	1.92496795730421e-05	1.64204825815626e-05	2.6412684761363698e-05	2.8509428909402197e-05	2.08719367533934e-05	3.05855725501545e-05	3.72889445737128e-05	2.43262497610815e-05	2.48084785456278e-06	0.0	0.0	9.74891665163709e-06	3.05220957081355e-06	2.00715752372962e-06
Candidatus Lloydbacteria	2.39790080912024e-05	3.79995647322585e-05	4.8678597348344e-05	2.47789511069996e-05	2.4601214315938603e-05	2.4474412002251603e-05	7.8014023020638e-05	2.9908281270769604e-05	8.335092964070191e-05	5.11065922124313e-05	4.6191593673382e-05	0.00014728507534212	0.00014406948759525	2.72006807941822e-05	3.28872287110415e-05	6.74442965602555e-05	5.25529637651016e-05	0.00027743667899345	0.00025966655696669	4.14198732551878e-05	3.6080124115627e-05	0.0001028644465455	8.145679038809871e-05	2.8638066783971696e-05	4.1707639074924605e-05	4.76193994865315e-05	6.209297821092521e-05	5.84209608799225e-05	4.17438735067869e-05	1.8821890800095002e-05	0.0001185788437444	0.00010634046324129	7.44254356368833e-06	0.0	0.0	2.4372291629092702e-06	1.3734943068661e-05	2.00715752372962e-06
Candidatus Kerfeldbacteria	3.08301532601174e-05	1.38180235390031e-05	3.09772892216735e-05	2.8908776291499603e-05	1.96809714527509e-05	2.03953433352097e-05	2.60046743402127e-05	3.65545659976073e-05	1.6670185928140398e-05	2.24151720229962e-05	3.5322983397292104e-05	2.72078341149237e-05	3.31359821469091e-05	2.72006807941822e-05	2.40518538334483e-05	3.75639120082436e-05	3.7749312000284204e-05	3.76627749708859e-05	3.86134443511188e-05	1.9388025779024102e-05	1.9680067699432897e-05	3.93948944216829e-05	4.930279418227029e-05	1.9314045040353e-05	2.4864169448512697e-05	2.62727721305001e-05	4.17042390968901e-05	5.32799163224893e-05	2.8988801046379803e-05	1.9998258975101e-05	3.65431656822385e-05	3.75319282028114e-05	2.48084785456278e-06	6.8332615840867004e-06	0.0	9.74891665163709e-06	6.104419141627099e-06	1.00357876186481e-05
Candidatus Terrybacteria	2.0553435506745e-05	2.07270353085046e-05	1.7701308126670604e-05	2.47789511069996e-05	2.4601214315938603e-05	4.07906866704194e-06	9.75175287757974e-06	6.6462847268376996e-06	2.22269145708538e-05	2.6001599546675602e-05	2.7171525690224696e-05	1.6687471590486498e-05	1.11653852886324e-05	1.70004254963639e-05	1.1289645676924699e-05	2.56117581874388e-05	2.66465731766712e-05	2.23739257252788e-05	2.6214631944796202e-05	2.9082038668536103e-05	1.64000564161941e-05	1.75088419651924e-05	2.57231969646628e-05	1.53180357216593e-05	2.24579595018825e-05	2.13466273560314e-05	1.80718369419857e-05	1.6357869046378303e-05	1.5074176544117499e-05	1.05873135750535e-05	2.31191456357019e-05	2.64113568834599e-05	4.9616957091255505e-06	0.0	0.0	9.74891665163709e-06	4.57831435622033e-06	2.00715752372962e-06
Candidatus Yonathbacteria	1.3702290337830001e-05	1.72725294237539e-05	2.2126635158338198e-05	2.47789511069996e-05	2.4601214315938603e-05	3.6711618003377505e-05	1.95035057551595e-05	9.96942709025655e-06	1.11134572854269e-05	1.4345710094717599e-05	1.53971978911273e-05	3.08355453302469e-05	2.8453723800063203e-05	1.2143161068831301e-05	1.1289645676924699e-05	3.585646146241429e-05	4.21904075297294e-05	4.32562564022056e-05	3.86134443511188e-05	2.46756691733034e-05	1.88600648786232e-05	3.2829078684735804e-05	4.0728395194049394e-05	1.4652034168543698e-05	1.92496795730421e-05	1.64204825815626e-05	2.9192967367822996e-05	2.75746935353234e-05	1.8552832669683e-05	2.23509953251129e-05	4.62382912714039e-05	2.9191499713297802e-05	4.9616957091255505e-06	2.27775386136223e-06	3.12776611816075e-06	7.311687488727811e-06	6.104419141627099e-06	4.01431504745924e-06
Candidatus Niyogibacteria	3.42557258445749e-06	3.4545058847507696e-06	0.0	8.25965036899988e-06	1.47607285895632e-05	0.0	6.50116858505316e-06	0.0	1.11134572854269e-05	1.6138923856557198e-05	1.26800453221049e-05	1.55991582258896e-05	1.11653852886324e-05	1.26288875115846e-05	1.27622081565236e-05	2.7319208733268104e-05	2.73867557649121e-05	1.56617480076951e-05	1.9483848067078304e-05	9.69401288951205e-06	1.1480039491335901e-05	3.2829078684735804e-05	2.57231969646628e-05	1.4652034168543698e-05	2.32600294840925e-05	1.3957410194328198e-05	1.62183152043461e-05	1.9162075168614602e-05	6.95731225113114e-06	1.76455226250891e-05	2.0136030069804897e-05	1.80709283939462e-05	0.0	6.8332615840867004e-06	9.38329835448224e-06	2.4372291629092702e-06	0.0	4.01431504745924e-06
Candidatus Campbellbacteria	1.02767177533725e-05	6.90901176950155e-06	4.42532703166764e-06	1.6519300737999803e-05	0.0	8.15813733408388e-06	9.75175287757974e-06	1.3292569453675399e-05	1.11134572854269e-05	5.37964128551908e-06	8.1514577070674e-06	3.95420522470225e-05	3.4936850741849796e-05	1.40860668398443e-05	1.57073331157213e-05	4.95160658290483e-05	5.5513694118065e-05	2.0136533152750896e-05	2.51518765956829e-05	6.16891729332585e-06	6.56002256647763e-06	5.69037363868754e-05	4.71591944352151e-05	1.9314045040353e-05	4.81241989326053e-06	2.4630723872343898e-06	3.93873369248406e-05	3.36504734668354e-05	2.3191040837103798e-05	1.76455226250891e-05	3.57973867907643e-05	2.9191499713297802e-05	0.0	0.0	0.0	9.74891665163709e-06	0.0	2.00715752372962e-06
Candidatus Colwellbacteria	6.85114516891498e-06	3.4545058847507696e-06	3.09772892216735e-05	8.25965036899988e-06	1.96809714527509e-05	1.6316274668167802e-05	2.9255258632739198e-05	6.6462847268376996e-06	0.0	1.70355307374771e-05	1.44914803681198e-05	1.26969892536311e-05	1.29662538835731e-05	1.31146139543378e-05	1.5216478955855e-05	1.87819560041218e-05	1.7024199529539902e-05	1.60346467697831e-05	1.8066840934927104e-05	1.85067518799775e-05	2.0500070520242603e-05	1.53202367195434e-05	6.43079924116569e-06	8.65802019050308e-06	2.0853819537462302e-05	1.64204825815626e-05	1.57549347699362e-05	1.12168244889451e-05	9.276416334841521e-06	9.41094540004752e-06	2.08818089612792e-05	2.43262497610815e-05	4.9616957091255505e-06	0.0	3.12776611816075e-06	2.4372291629092702e-06	6.104419141627099e-06	2.00715752372962e-06
Candidatus Vogelbacteria	1.3702290337830001e-05	0.0	2.6551962190005803e-05	1.6519300737999803e-05	4.92024286318773e-06	1.2237206001125802e-05	2.60046743402127e-05	3.3231423634188498e-06	1.11134572854269e-05	2.4208385784835896e-05	2.35486555981947e-05	2.68450629933914e-05	2.23307705772648e-05	1.50575197253508e-05	1.71798955953202e-05	3.75639120082436e-05	3.9229677176765996e-05	2.6102913346158604e-05	2.47976248126451e-05	1.49816562837913e-05	1.80400620578135e-05	4.1583499667332004e-05	5.14463939293255e-05	1.53180357216593e-05	1.44372596797816e-05	2.2988675614187602e-05	2.54859238925439e-05	2.38357520390084e-05	1.3914624502262302e-05	1.64691544500832e-05	2.68480400930732e-05	2.08510712237841e-05	2.48084785456278e-06	2.27775386136223e-06	0.0	0.0	6.104419141627099e-06	4.01431504745924e-06
Candidatus Spechtbacteria	3.42557258445749e-06	1.38180235390031e-05	4.42532703166764e-06	1.23894755534998e-05	2.4601214315938603e-05	8.15813733408388e-06	1.30023371701063e-05	6.6462847268376996e-06	0.0	1.3449103213797699e-05	8.1514577070674e-06	1.01575914029049e-05	7.56364809875099e-06	1.06859817405716e-05	9.326229037459539e-06	1.28058790937194e-05	1.48036517648173e-05	1.08140641005514e-05	1.2398812406322501e-05	5.2876433942793e-06	5.7400197456679296e-06	1.53202367195434e-05	1.07179987352761e-05	9.32402174361871e-06	8.02069982210088e-06	4.10512064539065e-06	8.8042282537879e-06	9.81472142782698e-06	8.11686429298633e-06	1.1763681750059401e-05	1.4915577829485098e-05	1.04255356118921e-05	0.0	0.0	6.2555322363215e-06	9.74891665163709e-06	1.5261047854067801e-06	2.00715752372962e-06
Candidatus Brennerbacteria	0.0	3.4545058847507696e-06	0.0	0.0	0.0	0.0	0.0	3.3231423634188498e-06	0.0	8.966068809198471e-07	1.81143504601498e-06	2.1766267291938997e-06	1.44069487595257e-06	9.71452885506506e-07	0.0	8.537252729146271e-07	1.48036517648173e-06	1.11869628626394e-06	2.12551069822672e-06	0.0	8.20002820809704e-07	4.37721049129811e-06	2.14359974705523e-06	6.660015531156221e-07	0.0	2.4630723872343898e-06	9.26760868819779e-07	1.40210306111814e-06	1.1595520418551902e-06	0.0	2.23733667442277e-06	2.08510712237841e-06	0.0	0.0	3.12776611816075e-06	0.0	0.0	2.00715752372962e-06
Candidatus Andersenbacteria	0.0	0.0	1.7701308126670604e-05	4.12982518449994e-06	2.95214571791264e-05	2.8553480669293602e-05	1.30023371701063e-05	6.6462847268376996e-06	5.55672864271346e-06	8.96606880919847e-06	1.08686102760899e-05	7.2554224306463195e-06	8.644169255715421e-06	1.11717081833248e-05	9.81708319732583e-06	1.70745054582925e-05	1.2583104000094699e-05	1.11869628626394e-05	1.4170071321511498e-05	8.8127389904655e-06	9.020031028906739e-06	3.06404734390867e-05	3.00103964587732e-05	1.59840372747749e-05	1.0426909768731099e-05	8.21024129078129e-06	1.01943695570176e-05	1.0749456801905699e-05	1.27550724604071e-05	1.4116418100071302e-05	2.61022612015989e-05	1.7375892686486802e-05	0.0	0.0	2.8149895063446697e-05	2.4372291629092702e-06	0.0	2.00715752372962e-06
Candidatus Jacksonbacteria	0.0	0.0	4.42532703166764e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.7932137618396901e-06	9.05717523007489e-07	5.44156682298474e-06	3.6017371898814202e-06	2.91435865651952e-06	1.9634166394651698e-06	5.12235163748776e-06	7.40182588240867e-07	1.11869628626394e-06	3.1882660473400797e-06	8.8127389904655e-07	8.20002820809704e-07	6.56581573694716e-06	2.14359974705523e-06	1.3320031062312402e-06	2.40620994663026e-06	8.210241290781291e-07	1.3901413032296699e-06	1.40210306111814e-06	0.0	2.35273635001188e-06	1.49155778294851e-06	1.39007141491894e-06	0.0	0.0	0.0	0.0	1.5261047854067801e-06	2.00715752372962e-06
Candidatus Parcubacteria	0.0	3.4545058847507696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68982064275954e-06	1.81143504601498e-06	6.52988018758169e-06	9.72469041267984e-06	4.85726442753253e-07	1.9634166394651698e-06	1.0244703274975501e-05	1.1102738823613e-05	3.3560888587918203e-06	1.06275534911336e-06	0.0	0.0	2.18860524564905e-06	4.28719949411046e-06	1.99800465934687e-06	2.40620994663026e-06	0.0	1.85352173763956e-06	4.20630918335442e-06	1.1595520418551902e-06	1.17636817500594e-06	3.72889445737128e-06	2.78014282983788e-06	0.0	0.0	0.0	9.74891665163709e-06	1.5261047854067801e-06	2.00715752372962e-06
Candidatus Veblenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7932137618396901e-06	9.05717523007489e-07	3.62771121532316e-07	1.08052115696443e-06	4.85726442753253e-07	0.0	0.0	0.0	1.11869628626394e-06	3.54251783037787e-07	0.0	0.0	0.0	0.0	6.660015531156221e-07	0.0	1.6420482581562598e-06	4.6338043440989e-07	0.0	1.1595520418551902e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woesebacteria	5.4809161351319895e-05	6.56356118102647e-05	0.00024339298674172	0.00016932283256449	8.856437153737908e-05	0.00013868833467941999	0.00019503505755159	9.63711285391466e-05	5.5567286427134606e-05	4.57269509269122e-05	5.79659214724793e-05	0.0014391130391187	0.00140863941496262	0.0001204601578028	0.00011584158172843999	0.00359930575060807	0.00384006726779362	0.00048849737833525	0.00044706575019368	5.0232612245653294e-05	5.4120186173440397e-05	0.00622439331862591	0.00594634569833121	0.00034032679364207996	5.13324788614456e-05	6.65029544553285e-05	0.00236741063940013	0.00224102805935383	0.00019480474303167	0.0002388027395262	0.0023029652168725	0.00217407169293322	1.24042392728139e-05	1.82220308908979e-05	1.87665967089645e-05	3.41212082807298e-05	9.15662871244065e-06	1.40501026661073e-05
Candidatus Gottesmanbacteria	8.56393146114373e-05	4.14540706170093e-05	8.850654063335279e-05	0.00014041405627298999	9.34846144005668e-05	7.750230467379691e-05	9.10163601907443e-05	5.9816562541539295e-05	6.66807437125615e-05	7.172855047358771e-05	6.702309670255419e-05	0.00015671712450196002	0.00015091278825603	6.75159755427022e-05	7.0682999020746e-05	0.00030819482352218	0.00029089175717866	0.00012492108529947	0.00012115410979892	7.93146509141895e-05	9.51203272139256e-05	0.00042896662814721	0.00045015594688159005	9.324021743618709e-05	8.98318380075298e-05	7.307114748795351e-05	0.00022242260851674	0.00020330494386213	7.884953884615291e-05	8.82276131254455e-05	0.00024759859196945	0.00023561710482876002	2.48084785456278e-06	6.8332615840867004e-06	9.38329835448224e-06	3.41212082807298e-05	1.8313257424881303e-05	2.20787327610258e-05
Candidatus Roizmanbacteria	6.50858791046924e-05	5.872660004076321e-05	0.00013718513798169	0.00015693335701099	0.00014268704303243998	0.0001264511286783	0.00014627629316369	0.00012960255217333	3.88971004989942e-05	7.979801240186641e-05	7.15516843175917e-05	0.00021947652852705	0.00022114666345871	0.00012920323377236002	0.00012909464404483	0.00038417637281157996	0.00036194928564978	0.00015288849245606999	0.00013461567755435	8.37210204094222e-05	7.216024823125391e-05	0.00048587036453409004	0.00042014555042282003	0.00014252433236674	8.181113818542901e-05	8.12813887787348e-05	0.00028266206499003	0.00026546484623836	0.0001472631093156	0.00014586965370073002	0.00026475150647336	0.00027523414015395	4.9616957091255505e-06	2.04997847522601e-05	6.2555322363215e-05	7.06796457243689e-05	1.3734943068661e-05	2.8100205332214697e-05
Candidatus Levybacteria	0.00013359733079384	6.56356118102647e-05	0.00014161046501336	0.00014454388145749	0.00016728825734838	0.00013053019734533998	0.00018528330467401001	0.0001063405556294	4.44538291417077e-05	3.4967668355874e-05	5.887163899548679e-05	0.00018573881422454	0.00018224790180799998	0.00010540263807745	0.00011829585252777	0.00077006019616899	0.00068985017224048	0.00020994200305553	0.00018314817183053	4.58262427504206e-05	2.87000987283396e-05	0.00057779178485135	0.0004737355440992	0.0001451883385792	4.41138490215548e-05	4.0230182324828296e-05	0.00022659303242642998	0.00020844598841956	0.00013798669298076	0.0001188131856756	0.00037736411908597	0.00033917742524022	7.44254356368833e-06	1.3666523168173401e-05	3.12776611816075e-05	5.11818124210947e-05	6.104419141627099e-06	1.6057260189837e-05
Candidatus Daviesbacteria	7.87881694425223e-05	8.636264711876942e-05	0.00011505850282335	0.00010737545479699	9.34846144005668e-05	0.00011421392267716999	0.00011377045023843001	6.31397049049581e-05	1.11134572854269e-05	4.6623557807832e-05	3.3511548351277096e-05	9.39577204768699e-05	9.68867304078103e-05	4.4201106290546005e-05	4.02500411090359e-05	0.00019721053804327	0.00019170729035438	6.33927895549565e-05	5.8805795984272605e-05	2.64382169713965e-05	2.6240090265910502e-05	0.00026919844521482996	0.00029367316534656	4.26240993993998e-05	3.12807293061934e-05	3.94091581957502e-05	0.00015523244552731	0.00014067767379885	5.10202898416284e-05	4.94074633502495e-05	0.00015735934610106	0.00014943267710378002	2.48084785456278e-06	6.8332615840867004e-06	1.2511064472643e-05	4.87445832581854e-05	7.630523927033881e-06	1.6057260189837e-05
Candidatus Curtissbacteria	1.02767177533725e-05	2.76360470780062e-05	3.9827943285008795e-05	2.47789511069996e-05	6.396315722144051e-05	4.07906866704194e-05	3.57564272177924e-05	9.96942709025655e-06	2.22269145708538e-05	3.4967668355874e-05	4.6191593673382e-05	5.15134992575889e-05	5.33057104102451e-05	3.30293981072212e-05	4.76128535070303e-05	0.00012208271402678998	0.00011990957929502	4.027306630550179e-05	4.2864465747572204e-05	2.64382169713965e-05	3.0340104369959003e-05	0.00014444794621283	0.00013504678406447	4.26240993993998e-05	3.28848692706136e-05	3.11989169049689e-05	7.69211521120417e-05	8.45935513541278e-05	3.24674571719453e-05	4.35256224752198e-05	0.00010217170813197	9.73049990443259e-05	2.48084785456278e-06	9.11101544544893e-06	0.0	2.9246749954911304e-05	6.104419141627099e-06	2.00715752372962e-06
Candidatus Shapirobacteria	2.39790080912024e-05	4.14540706170093e-05	3.54026162533411e-05	6.6077202951999e-05	2.4601214315938603e-05	2.8553480669293602e-05	5.8510517265478504e-05	2.9908281270769604e-05	2.7783643213567303e-05	3.31744545940343e-05	2.53600906442097e-05	6.783819972654311e-05	7.3475438673581e-05	3.0115039450701697e-05	3.28872287110415e-05	0.00011866781293513	0.0001213899444715	4.88497378335253e-05	3.9676199700232104e-05	5.0232612245653294e-05	3.19801100115784e-05	0.00016414539342367	0.00019292397723496998	3.5298082315128e-05	3.28848692706136e-05	2.38096997432658e-05	0.00012789299989713	0.00011497245101168	3.71056653393661e-05	3.6467413425184205e-05	9.993437145755029e-05	9.93901061667043e-05	0.0	4.5555077227244695e-06	0.0	4.8744583258185405e-06	6.104419141627099e-06	1.00357876186481e-05
Candidatus Beckwithbacteria	1.02767177533725e-05	1.38180235390031e-05	1.7701308126670604e-05	2.47789511069996e-05	2.4601214315938603e-05	2.03953433352097e-05	2.2754090047686104e-05	9.96942709025655e-06	8.89076582834154e-05	2.3311778903916e-05	3.8945853489321996e-05	3.30121720594408e-05	2.59325077671462e-05	2.2829142809402898e-05	2.11067288742505e-05	6.23219449227677e-05	4.6631503059174607e-05	3.05776984912143e-05	3.1528408690363e-05	1.85067518799775e-05	2.46000846242911e-05	7.22239731064187e-05	5.14463939293255e-05	2.7972065230856103e-05	2.88745193595632e-05	3.28409651631252e-05	3.7997195621611e-05	5.32799163224893e-05	4.17438735067869e-05	3.2938308900166305e-05	5.22045224031979e-05	5.4212785181838705e-05	7.44254356368833e-06	0.0	0.0	0.0	1.06827334978474e-05	4.01431504745924e-06
Candidatus Amesbacteria	2.39790080912024e-05	3.4545058847507696e-06	3.09772892216735e-05	2.0649125922499697e-05	5.9042914358252695e-05	1.6316274668167802e-05	2.9255258632739198e-05	1.3292569453675399e-05	1.6670185928140398e-05	2.4208385784835896e-05	1.90200679831573e-05	5.80433794451706e-05	5.97888373520316e-05	1.60289726108573e-05	1.66890414354539e-05	8.964115365603579e-05	8.512099764769971e-05	6.52572833653964e-05	7.085035660755741e-05	2.11505735771172e-05	2.54200874451008e-05	8.53556045803131e-05	0.0001050363876057	3.26340761026655e-05	1.6843469626411802e-05	2.13466273560314e-05	0.00032390292365251	0.00034444998534802	1.62337285859727e-05	1.2940049925065302e-05	0.00010739216037229	9.86950704592448e-05	4.9616957091255505e-06	4.5555077227244695e-06	3.12776611816075e-06	4.8744583258185405e-06	1.3734943068661e-05	4.01431504745924e-06
Candidatus Chisholmbacteria	6.85114516891498e-06	1.03635176542523e-05	8.85065406333528e-06	1.6519300737999803e-05	9.840485726375451e-06	1.2237206001125802e-05	1.30023371701063e-05	6.6462847268376996e-06	5.55672864271346e-06	1.9725351380236602e-05	1.7208632937142302e-05	1.1245904767501801e-05	1.08052115696443e-05	6.80017019854554e-06	5.8902499183955e-06	1.9635681277036397e-05	2.2205477647226e-05	1.56617480076951e-05	1.1690308840247e-05	2.0269299678070603e-05	1.1480039491335901e-05	3.72062891760339e-05	3.21539962058285e-05	1.2654029509196801e-05	1.76455396086219e-05	2.13466273560314e-05	1.3901413032296698e-05	1.68252367334177e-05	1.1595520418551899e-05	2.35273635001188e-06	2.75938189845475e-05	3.26666782505951e-05	0.0	2.27775386136223e-06	0.0	0.0	1.5261047854067801e-06	0.0
Candidatus Collierbacteria	1.3702290337830001e-05	3.4545058847507696e-06	3.54026162533411e-05	4.95579022139993e-05	3.93619429055018e-05	2.03953433352097e-05	3.25058429252658e-05	2.9908281270769604e-05	5.55672864271346e-06	1.88287444993168e-05	1.53971978911273e-05	2.4668436264197502e-05	2.55723340481581e-05	1.8943331267376897e-05	1.71798955953202e-05	7.854272510814571e-05	7.475844141232759e-05	2.8713204680774395e-05	2.44433730296073e-05	1.58629301828379e-05	1.72200592370038e-05	0.00014225934096718	0.00013290318431742	2.9970069890203003e-05	9.624839786521049e-06	1.3957410194328198e-05	9.082256514433841e-05	8.87998605374822e-05	2.2031488795248603e-05	2.9409204375148497e-05	7.45778891474256e-05	7.64539278205418e-05	0.0	2.27775386136223e-06	6.2555322363215e-06	9.74891665163709e-06	4.57831435622033e-06	4.01431504745924e-06
Candidatus Woykebacteria	2.0553435506745e-05	1.03635176542523e-05	4.4253270316676396e-05	1.6519300737999803e-05	9.840485726375451e-06	2.03953433352097e-05	2.60046743402127e-05	2.9908281270769604e-05	1.11134572854269e-05	2.95880270703549e-05	2.26429380751872e-05	2.2491809535003602e-05	1.7648512230419e-05	1.99147841528834e-05	2.2579291353849397e-05	4.78086152832191e-05	3.47885816473208e-05	1.97636343906629e-05	1.87753445010027e-05	2.0269299678070603e-05	2.54200874451008e-05	5.47151311412263e-05	3.85847954469941e-05	3.13020729964342e-05	2.32600294840925e-05	2.7093796259578302e-05	2.6412684761363698e-05	3.3183105779796005e-05	2.55101449208142e-05	2.4703731675124802e-05	2.75938189845475e-05	2.7801428298378802e-05	2.48084785456278e-06	6.8332615840867004e-06	0.0	0.0	1.5261047854067801e-06	8.02863009491848e-06
Candidatus Pacebacteria	3.7681298429032395e-05	1.72725294237539e-05	3.54026162533411e-05	2.8908776291499603e-05	4.42821857686895e-05	2.4474412002251603e-05	2.9255258632739198e-05	1.99388541805131e-05	5.00105577844212e-05	3.1381240832194604e-05	2.8077243213232203e-05	3.84537388824255e-05	3.70978930557787e-05	3.0600765893454904e-05	2.79786871123786e-05	4.8662340556133704e-05	5.32931463533424e-05	3.84085724950619e-05	3.6487933652892105e-05	3.08445864666292e-05	2.1320073341052303e-05	5.47151311412263e-05	5.35899936763807e-05	2.7972065230856103e-05	2.32600294840925e-05	3.5304037550359604e-05	4.4484521703349395e-05	4.95409748261743e-05	2.6669696962669396e-05	3.52910452501782e-05	4.7729849054352396e-05	4.0312071032649295e-05	2.48084785456278e-06	2.27775386136223e-06	1.5638830590803697e-05	4.8744583258185405e-06	1.06827334978474e-05	4.01431504745924e-06
Candidatus Blackburnbacteria	6.85114516891498e-06	0.0	0.0	8.25965036899988e-06	9.840485726375451e-06	0.0	6.50116858505316e-06	9.96942709025655e-06	0.0	2.68982064275954e-06	4.52858761503745e-06	1.23342181320988e-05	1.98095545443478e-05	2.91435865651952e-06	3.92683327893033e-06	7.00054723789994e-05	6.513606776519631e-05	1.23056591489033e-05	8.1477910098691e-06	7.0501911923724e-06	6.56002256647763e-06	0.00010943026228245	0.0001050363876057	7.3260170842718395e-06	8.02069982210088e-06	6.568193032625039e-06	3.7997195621611e-05	3.73894149631504e-05	6.95731225113114e-06	1.17636817500594e-06	4.9967185728775104e-05	4.7262428107244e-05	0.0	0.0	0.0	2.6809520792002e-05	6.104419141627099e-06	0.0
Candidatus Microgenomates	3.42557258445749e-06	0.0	8.85065406333528e-06	0.0	0.0	4.07906866704194e-06	3.25058429252658e-06	9.96942709025655e-06	5.55672864271346e-06	2.68982064275954e-06	4.52858761503745e-06	3.26494009379085e-06	3.6017371898814202e-06	3.88581154202602e-06	2.45427079933146e-06	1.70745054582925e-05	1.18429214118539e-05	8.20377276593555e-06	4.95952496252902e-06	9.69401288951205e-06	4.92001692485822e-06	2.18860524564905e-05	3.00103964587732e-05	0.0	8.02069982210088e-07	8.210241290781291e-07	9.730989122607679e-06	5.60841224447256e-06	3.47865612556557e-06	9.41094540004752e-06	1.64071356124336e-05	9.730499904432589e-06	0.0	0.0	0.0	2.4372291629092702e-06	0.0	0.0
