#OTU ID	mgm4653307	mgm4480750	mgm4487910	mgm4487911	mgm4480748	mgm4480739	mgm4516541	mgm4516694	mgm4698148	mgm4698149	mgm4698150	mgm4698151	mgm4698152	mgm4698153	mgm4698154	mgm4698155	mgm4698156	mgm4698157	mgm4698158	mgm4698159	mgm4698162	mgm4698163	mgm4698164	mgm4698165	mgm4698166	mgm4698167	mgm4698168	mgm4698169	mgm4698170	mgm4698172	mgm4698175	mgm4698176	mgm4698178	mgm4698179	mgm4698181	mgm4698182	mgm4698183	mgm4698184	mgm4698185	mgm4698186	mgm4698187	mgm4698188	mgm4698189	mgm4698190	mgm4698191	mgm4580319	mgm4580320	mgm4580321	mgm4580322	mgm4580323	mgm4580324	mgm4580325	mgm4580326	mgm4580327	mgm4580328	mgm4580329	mgm4580330	mgm4580331	mgm4580332	mgm4580333	mgm4580334	mgm4694757	mgm4694758	mgm4694759	mgm4694760	mgm4440370	mgm4440371	mgm4440374	mgm4440375	mgm4440376	mgm4440377	mgm4440380
Thermomicrobiota	0.0	0.0	0.0005760368663594401	0.0005515719801434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25555180222447e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07952423208044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.515943194501339e-06	0.0	0.0	0.0	0.0	7.540312395142529e-06	6.591523301034871e-05	1.7462002682163602e-06	1.90694853908672e-06	0.0	0.0	0.0	0.0	5.60355938091876e-06	0.0	0.0	7.44346686912897e-06	0.0	0.0	1.31822935433126e-05	3.27243870313254e-05	3.4908339427747596e-06	3.75507310376318e-07	1.03194701571243e-06	7.2634854779319e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Kaiserbacteria	0.0	0.0	0.0	0.0	0.0	0.00083194675540765	0.0	0.00010937329104231999	8.10668396092578e-06	1.89976822827615e-05	5.756687832088929e-06	1.91911689916768e-06	0.0	2.26523654732645e-06	0.0	0.0	2.5405245421022097e-06	6.25555180222447e-06	9.7426004949241e-06	8.38576181501429e-06	4.09218882996137e-06	5.48851938956687e-06	1.03082864878981e-05	2.49472365946024e-06	1.59306697253553e-05	3.913526713733351e-06	6.30988474995504e-06	1.02968584284935e-05	1.1113704308783199e-05	1.2818595509218699e-05	6.06536645427775e-06	1.61928634812066e-05	1.3747830420511802e-05	1.09321876400687e-05	0.0	0.0	8.80481271062763e-06	0.0	1.12672882454015e-05	0.0	7.515943194501339e-06	5.3144846278532094e-06	0.0	1.24677397234655e-05	7.771074506472009e-06	2.63910933829989e-05	7.90982796124184e-05	0.0	1.90694853908672e-06	2.4758756862817898e-05	0.00013236048377756002	0.0	0.0	1.68106781427563e-05	2.11148648648649e-05	1.90411813148888e-05	3.72173343456448e-05	0.0	0.0	1.75763913910835e-05	2.45432902734941e-05	3.6653756399135e-05	1.6897828966934302e-05	3.86980130892159e-05	1.67060165992434e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Nomurabacteria	0.0	0.0	0.0005760368663594401	0.0	0.0003254149040026	0.00083194675540765	0.00033948172456716	0.00021874658208465	4.05334198046289e-05	0.0	1.72700634962668e-05	7.67646759667072e-06	1.94094104585667e-05	6.79570964197936e-06	0.0	0.0	3.8107868131533095e-06	0.0	4.87130024746205e-06	1.04822022687679e-05	2.8645321809729602e-05	2.74425969478344e-06	0.0	1.24736182973012e-05	7.96533486267763e-06	7.827053427466701e-06	6.30988474995504e-06	5.14842921424673e-06	1.1113704308783199e-05	5.5547247206614407e-05	1.51634161356944e-05	3.4544775426574e-05	2.40587032358956e-05	4.6852232743151394e-06	1.55086367598115e-05	3.3041685390288397e-06	1.10060158882845e-05	3.5592761855949e-06	5.63364412270077e-06	6.00099616536345e-06	3.7579715972506697e-06	5.3144846278532094e-06	0.0	1.24677397234655e-05	1.295179084412e-05	1.13104685927138e-05	3.95491398062092e-05	1.7462002682163602e-06	1.90694853908672e-06	2.4758756862817898e-05	6.61802418887841e-05	0.0	0.0	2.80177969045938e-05	3.16722972972973e-05	3.33220673010554e-05	4.4660801214773797e-05	0.0	0.0	3.5152782782167e-05	2.45432902734941e-05	8.639814008367529e-05	4.9566964969674e-05	8.152381424128159e-05	3.52279045679697e-05	0.0	0.00048192771084337	0.0	0.0	0.0	0.0	0.0
Candidatus Yanofskybacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032811987312698	0.0	1.2665121521841001e-05	5.756687832088929e-06	3.83823379833536e-06	7.76376418342669e-06	9.06094618930582e-06	0.0	0.0	2.5405245421022097e-06	0.0	4.87130024746205e-06	4.19288090750714e-06	0.0	0.0	0.0	9.97889463784097e-06	5.57573440387434e-05	1.95676335686667e-06	3.15494237497752e-06	0.0	5.55685215439158e-06	8.54573033947914e-06	3.03268322713888e-06	7.55666962456306e-06	6.8739152102558805e-06	3.12348218287676e-06	9.30518205588692e-06	3.3041685390288397e-06	1.5408422243598402e-05	1.0677828556784698e-05	1.12672882454015e-05	9.00149424804518e-06	3.7579715972506697e-06	0.0	8.970701688286059e-06	1.24677397234655e-05	1.295179084412e-05	7.540312395142529e-06	3.95491398062092e-05	0.0	0.0	6.18968921570448e-06	8.272530236098009e-05	0.0	0.0	2.80177969045938e-05	1.05574324324324e-05	1.90411813148888e-05	3.72173343456448e-05	0.0	0.0	1.75763913910835e-05	1.63621935156627e-05	5.14898006559277e-05	2.66610190367186e-05	4.7985536230627795e-05	2.10641078860025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Azambacteria	0.0	0.0	0.0	0.0002757859900717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8818820917133495e-06	2.26523654732645e-06	0.0	0.0	0.0	6.25555180222447e-06	9.7426004949241e-06	6.28932136126072e-06	8.18437765992274e-06	0.0	3.43609549596602e-06	0.0	7.96533486267763e-06	1.95676335686667e-06	0.0	0.0	5.55685215439158e-06	0.0	3.03268322713888e-06	6.4771453924826204e-06	0.0	0.0	3.10172735196231e-06	0.0	2.20120317765691e-06	0.0	5.63364412270077e-06	0.0	0.0	0.0	0.0	1.24677397234655e-05	2.590358168824e-06	1.5080624790285099e-05	3.95491398062092e-05	3.4924005364327204e-06	0.0	0.0	1.6545060472196e-05	0.0	0.0	1.68106781427563e-05	2.11148648648649e-05	0.0	1.4886933738257901e-05	0.0	0.0	4.394097847770871e-06	0.0	1.0472501828324301e-05	3.75507310376318e-06	4.64376157070591e-06	3.26856846506935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Falkowbacteria	0.0	0.00020374898125509	0.00115207373271889	0.0	0.0	0.0	0.0	0.00010937329104231999	0.0	0.0	1.72700634962668e-05	3.83823379833536e-06	1.164564627514e-05	9.06094618930582e-06	6.29156364231202e-06	0.0	3.8107868131533095e-06	1.25111036044489e-05	4.87130024746205e-06	1.04822022687679e-05	4.09218882996137e-06	0.0	0.0	9.97889463784097e-06	3.982667431338811e-05	5.87029007060002e-06	3.15494237497752e-06	1.02968584284935e-05	8.33527823158737e-06	4.27286516973957e-06	1.51634161356944e-05	1.18747665528848e-05	6.8739152102558805e-06	1.8740893097260602e-05	6.20345470392462e-06	1.65208426951442e-05	2.86156413095398e-05	0.0	1.69009323681023e-05	6.00099616536345e-06	7.515943194501339e-06	2.6572423139266102e-06	0.0	0.0	7.771074506472009e-06	1.5080624790285099e-05	2.63660932041395e-05	5.23860080464908e-06	9.53474269543362e-06	3.09484460785224e-05	0.00011581542330536999	0.0	0.0	1.68106781427563e-05	3.16722972972973e-05	2.85617719723332e-05	4.4660801214773797e-05	0.0	0.0	3.07586849343961e-05	5.7267677304819495e-05	5.9344177027170896e-05	3.04160921404818e-05	5.31452713091899e-05	3.45015560201765e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Magasanikbacteria	0.0	0.0	0.00115207373271889	0.0005515719801434	0.0	0.0	0.00011316057485572	0.00032811987312698	0.0	1.89976822827615e-05	5.756687832088929e-06	1.15147013950061e-05	7.76376418342669e-06	1.8121892378611603e-05	1.2583127284624001e-05	2.35716188280663e-06	3.8107868131533095e-06	2.5022207208897896e-05	2.92278014847723e-05	8.38576181501429e-06	2.04609441498068e-05	1.37212984739172e-05	6.87219099193205e-06	1.49683419567615e-05	7.96533486267763e-05	7.827053427466701e-06	3.15494237497752e-06	1.54452876427402e-05	1.6670556463174697e-05	1.70914606789583e-05	1.21307329085555e-05	2.6988105802010897e-05	2.0621745630767603e-05	2.81113396458908e-05	2.4813818815698497e-05	9.91250561708652e-06	2.20120317765691e-05	1.42371047423796e-05	1.12672882454015e-05	1.80029884960904e-05	1.5031886389002697e-05	3.18869077671193e-05	1.79414033765721e-05	4.98709588938621e-05	3.1084298025888e-05	2.26209371854276e-05	0.0001713796058269	1.7462002682163602e-06	3.8138970781734497e-06	3.09484460785224e-05	0.00016545060472196002	0.0	0.0	3.36213562855126e-05	5.27871621621622e-05	4.76029532872219e-05	7.44346686912896e-05	0.0	0.0	4.8335076325479605e-05	6.54487740626508e-05	0.00011170668616878999	8.07340717309085e-05	0.00013415311204261	4.90285269760403e-05	0.0	0.0	0.00017373175816539	0.0	0.0	0.0007974481658692099	0.0
Candidatus Nealsonbacteria	0.0	0.00020374898125509	0.0	0.0	0.0	0.0	0.0	0.00010937329104231999	8.10668396092578e-06	6.3325607609205005e-06	5.756687832088929e-06	0.0	3.8818820917133495e-06	1.1326182736632302e-05	0.0	2.35716188280663e-06	3.8107868131533095e-06	0.0	9.7426004949241e-06	2.09644045375357e-06	8.18437765992274e-06	0.0	6.87219099193205e-06	1.49683419567615e-05	2.38960045880329e-05	3.913526713733351e-06	6.30988474995504e-06	1.54452876427402e-05	2.77842607719579e-06	1.70914606789583e-05	9.098049681416631e-06	9.71571808872394e-06	6.8739152102558805e-06	1.40556698229454e-05	6.20345470392462e-06	3.3041685390288397e-06	1.32072190659414e-05	7.1185523711897905e-06	5.63364412270077e-06	3.0004980826817297e-06	3.7579715972506697e-06	1.06289692557064e-05	1.79414033765721e-05	2.49354794469311e-05	2.590358168824e-06	7.540312395142529e-06	1.3183046602069699e-05	0.0	1.90694853908672e-06	1.2379378431409e-05	3.3090120944392105e-05	0.0	0.00045310376076120994	2.2414237523675e-05	1.05574324324324e-05	1.90411813148888e-05	1.4886933738257901e-05	0.0	0.0	3.07586849343961e-05	2.45432902734941e-05	4.10172988276034e-05	2.51589897952133e-05	3.19903574870852e-05	1.5616493777553602e-05	0.0	0.00048192771084337	0.0	0.0	0.0	0.0	0.0
Candidatus Uhrbacteria	0.0	0.0	0.0	0.0002757859900717	0.0	0.0	0.00011316057485572	0.00021874658208465	1.62133679218516e-05	3.7995364565523e-05	1.72700634962668e-05	5.7573506975030405e-06	1.5527528366853398e-05	1.8121892378611603e-05	9.437345463468041e-06	1.4142971296839802e-05	1.0162098168408802e-05	1.25111036044489e-05	1.94852009898482e-05	1.4675083176275e-05	2.8645321809729602e-05	1.37212984739172e-05	2.0616572975796103e-05	2.99366839135229e-05	4.77920091760658e-05	1.95676335686667e-06	6.30988474995504e-06	2.05937168569869e-05	8.33527823158737e-06	4.70015168671353e-05	2.1228782589972102e-05	2.6988105802010897e-05	2.40587032358956e-05	2.0302634188698897e-05	2.7915546167660804e-05	1.3216674156115401e-05	1.5408422243598402e-05	1.42371047423796e-05	2.25345764908031e-05	9.00149424804518e-06	1.8789857986253302e-05	2.12579385114129e-05	8.970701688286059e-06	2.49354794469311e-05	1.8132507181768e-05	5.2782186765997704e-05	0.00015819655922483	3.4924005364327204e-06	7.627794156346901e-06	7.42762705884537e-05	0.00016545060472196002	0.0	0.0002265518803806	5.04320344282688e-05	4.2229729729729705e-05	5.23632486159441e-05	7.44346686912896e-05	0.00010196798205363001	0.0	3.07586849343961e-05	6.54487740626508e-05	5.410792611300879e-05	2.62855117263423e-05	4.54056686913467e-05	1.3800622408070599e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Giovannonibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2665121521841001e-05	0.0	3.83823379833536e-06	3.8818820917133495e-06	4.53047309465291e-06	3.14578182115601e-06	0.0	2.5405245421022097e-06	0.0	1.46139007423862e-05	0.0	1.2276566489884101e-05	2.74425969478344e-06	0.0	2.24525129351422e-05	0.0	0.0	6.30988474995504e-06	0.0	2.77842607719579e-06	2.13643258486978e-05	6.06536645427775e-06	1.07952423208044e-05	3.4369576051279402e-06	6.24696436575352e-06	1.24069094078492e-05	6.6083370780576795e-06	2.20120317765691e-06	3.5592761855949e-06	0.0	6.00099616536345e-06	3.7579715972506697e-06	5.3144846278532094e-06	0.0	0.0	0.0	2.63910933829989e-05	3.95491398062092e-05	0.0	1.90694853908672e-06	1.2379378431409e-05	4.963518141658811e-05	0.0	0.0	2.2414237523675e-05	5.27871621621622e-05	1.90411813148888e-05	2.97738674765159e-05	0.0	0.0	1.75763913910835e-05	2.45432902734941e-05	1.3963335771099e-05	7.51014620752637e-06	1.39312847121177e-05	2.90539419117276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
