#OTU ID	mgm4534775	mgm4620728	mgm4620729	mgm4620730	mgm4620731	mgm4534780	mgm4534781	mgm4620734	mgm4620735	mgm4620726	mgm4620727	mgm4534773	mgm4534778	mgm4534779	mgm4620732	mgm4620733
Candidatus Falkowbacteria	5.6964102960202395e-05	8.834535461194301e-05	7.1496353685962e-05	0.00025915319234087004	0.00024425705146845	2.71182343395102e-06	7.85536312643452e-06	2.7867866013872602e-06	1.52846240156181e-05	0.00010263509642925	5.60886255003516e-05	5.9251917607515294e-05	6.04091745736855e-06	3.8348851835376e-05	1.2234153542705e-05	4.8296044017372293e-05
Candidatus Magasanikbacteria	0.00010041130013323001	0.00013251803191791	0.0001478674587596	0.00038052873812077	0.00012212852573421999	4.64884017248747e-06	1.5710726252869e-05	4.07299580202754e-06	1.52846240156181e-05	0.00020765705556616	9.0289006903005e-05	8.52868511017266e-05	1.2546520872996198e-05	7.12192962656984e-05	1.2913828739522e-05	0.00010553579988981
Candidatus Nealsonbacteria	6.17915693127619e-05	5.048305977825321e-05	7.1496353685962e-05	0.00010169302484261999	4.65251526606572e-05	2.71182343395102e-06	1.47288058620647e-05	3.85862760192083e-06	9.72657891902971e-06	0.00015037235058238999	5.60886255003516e-05	3.41147404406906e-05	1.02230910817006e-05	2.95833999872901e-05	8.15610236180334e-06	3.75635897912895e-05
Candidatus Uhrbacteria	5.50331164191786e-05	6.94142071950981e-05	9.74950277535846e-05	0.00020338604968523998	0.00019773189880779	4.64884017248747e-06	5.4005621494237395e-06	4.93046860245439e-06	5.5580450965884e-06	5.9671567691426404e-05	9.16570221591111e-05	6.46384555718349e-05	1.7658066413846498e-05	4.93056666454835e-05	2.03902559045084e-05	3.57748474202757e-05
Candidatus Giovannonibacteria	1.4482399057678601e-05	1.2620764944563302e-05	1.78740884214905e-05	5.90475628118449e-05	1.16312881651643e-05	1.16221004312187e-06	3.4367213678151e-06	0.0	2.08426691122065e-06	1.90949016612564e-05	2.32562593538043e-05	1.16708322560257e-05	2.78811574955471e-06	4.38272592404298e-06	2.71870078726778e-06	1.0732454226082699e-05
Candidatus Moranbacteria	6.275706258327379e-05	4.4172677305971504e-05	9.09953592366789e-05	0.00024931193187223	0.00016865367839488	1.78205539945353e-05	1.03101641034453e-05	1.7149456008537e-05	9.03182328195615e-06	0.00010263509642925	8.34489306224743e-05	6.284294291706171e-05	1.0687777039959699e-05	4.7114303683462e-05	7.4764271649863995e-06	5.9028498243455e-05
Candidatus Zambryskibacteria	1.54478923281905e-05	1.2620764944563302e-05	2.4373756938396103e-05	8.52909240615538e-05	5.8156440825821494e-05	3.87403347707289e-07	3.4367213678151e-06	2.14368200106712e-06	6.9475563707355e-07	0.00022436509451976002	3.55683966587595e-05	1.9750639202505103e-05	6.9702893738867904e-06	1.86265851771827e-05	5.43740157453556e-06	3.75635897912895e-05
Candidatus Staskawiczbacteria	1.6413385598702403e-05	3.1551912361408194e-05	4.062292823066021e-05	0.00010497344499883001	4.65251526606572e-05	3.87403347707289e-07	4.4186417586194195e-06	8.5747280042685e-07	1.3895112741471e-06	1.90949016612564e-05	1.5048167817167498e-05	8.97756327386595e-06	4.6468595825911905e-06	2.1913629620214897e-05	5.43740157453556e-06	1.78874237101379e-05
Candidatus Wolfebacteria	2.22063452217738e-05	2.5241529889126603e-05	3.08734254553018e-05	5.24867224994177e-05	3.48938644954929e-05	1.16221004312187e-06	2.94576117241295e-06	6.43104600320137e-07	2.7790225482942e-06	0.00011218254725988001	4.65125187076086e-05	3.05237151311442e-05	2.3234297912956e-06	1.42438592531397e-05	2.71870078726778e-06	1.78874237101379e-05
Candidatus Harrisonbacteria	1.2551412516654801e-05	0.0	1.6249171292264098e-05	4.26454620307769e-05	4.65251526606572e-05	7.74806695414578e-07	4.90960195402158e-07	2.1436820010671198e-07	3.47377818536775e-06	1.90949016612564e-05	2.32562593538043e-05	6.2842942917061695e-06	2.3234297912956e-06	1.42438592531397e-05	4.757726377718621e-06	1.78874237101379e-05
Candidatus Taylorbacteria	1.15859192461429e-05	2.5241529889126603e-05	1.2999337033811301e-05	4.26454620307769e-05	2.90782204129107e-05	1.16221004312187e-06	2.4548009770107898e-06	4.28736400213425e-07	2.7790225482942e-06	2.3868627076570604e-05	2.0520228841592e-05	1.70573702203453e-05	2.3234297912956e-06	1.64352222151612e-05	3.39837598408473e-06	1.0732454226082699e-05
Candidatus Buchananbacteria	2.60683183038214e-05	4.4172677305971504e-05	4.22478453598866e-05	0.00012793638609233	0.00022099447513812003	6.9732602587312e-06	7.85536312643452e-06	6.859782403414799e-06	8.337067644882598e-06	8.5927057475654e-05	3.55683966587595e-05	5.11721106610359e-05	6.50560341562767e-06	2.1913629620214897e-05	6.11707677135251e-06	2.68311355652068e-05
Candidatus Portnoybacteria	1.93098654102381e-05	3.1551912361408194e-05	2.11239226799433e-05	9.84126046864082e-05	9.886594940389649e-05	2.3244200862437303e-06	2.94576117241295e-06	2.14368200106712e-06	1.3895112741471e-06	2.62554897842276e-05	2.59922898660166e-05	1.52618575655721e-05	6.04091745736855e-06	1.31481777721289e-05	5.43740157453556e-06	1.25211965970965e-05
Candidatus Adlerbacteria	9.654932705119048e-07	6.31038247228164e-06	1.6249171292264099e-06	1.3121680624854401e-05	5.81564408258215e-06	2.71182343395102e-06	1.47288058620647e-06	3.4298912017073997e-06	0.0	2.38686270765706e-06	1.36801525610614e-06	3.5910253095463797e-06	0.0	3.28704444303223e-06	0.0	0.0
Candidatus Sungbacteria	1.0620425975631e-05	2.5241529889126603e-05	1.78740884214905e-05	2.9523781405922496e-05	5.81564408258215e-06	3.02174611211685e-05	9.328243712641e-06	4.0301221620061894e-05	8.337067644882598e-06	1.43211762459423e-05	2.59922898660166e-05	7.182050619092759e-06	1.39405787477736e-06	1.0956814810107402e-06	6.79675196816945e-07	1.60986813391241e-05
Candidatus Jorgensenbacteria	4.82746635255952e-06	1.2620764944563302e-05	1.6249171292264098e-05	3.93650418745633e-05	2.32625763303286e-05	7.74806695414578e-07	9.81920390804316e-07	1.28620920064027e-06	4.168533822441299e-06	1.43211762459423e-05	1.77841983293798e-05	1.16708322560257e-05	2.3234297912956e-06	5.47840740505372e-06	2.03902559045084e-06	3.5774847420275802e-06
Candidatus Liptonbacteria	1.4482399057678601e-05	1.8931147416844898e-05	1.2999337033811301e-05	2.29629410934953e-05	0.0	1.54961339082916e-06	9.81920390804316e-07	2.1436820010671198e-07	6.9475563707355e-07	2.38686270765706e-06	6.84007628053068e-06	4.4887816369329805e-06	1.39405787477736e-06	7.669770367075211e-06	2.71870078726778e-06	8.94371185506894e-06
Candidatus Tagabacteria	8.68943943460714e-06	6.31038247228164e-06	1.6249171292264099e-06	2.29629410934953e-05	0.0	0.0	4.90960195402158e-07	0.0	0.0	0.0	0.0	3.5910253095463797e-06	1.85874383303648e-06	3.28704444303223e-06	6.79675196816945e-07	1.7887423710137901e-06
Candidatus Ryanbacteria	7.723946164095239e-06	6.31038247228164e-06	3.2498342584528198e-06	4.26454620307769e-05	6.39720849084036e-05	7.74806695414578e-07	9.81920390804316e-07	4.28736400213425e-07	0.0	1.90949016612564e-05	1.77841983293798e-05	7.182050619092759e-06	3.7174876660729498e-06	1.31481777721289e-05	4.07805118090167e-06	8.94371185506894e-06
Candidatus Wildermuthbacteria	1.0620425975631e-05	1.2620764944563302e-05	1.2999337033811301e-05	1.9682520937281602e-05	1.16312881651643e-05	1.78205539945353e-05	1.03101641034453e-05	1.28620920064027e-05	1.4589868378544599e-05	7.16058812297117e-06	6.84007628053068e-06	3.5910253095463797e-06	1.85874383303648e-05	1.42438592531397e-05	2.3788631888593103e-05	2.32536508231792e-05
Candidatus Komeilibacteria	2.70338115743333e-05	3.1551912361408194e-05	3.5748176842981e-05	5.24867224994177e-05	1.16312881651643e-05	1.04598903880968e-05	7.85536312643452e-06	6.859782403414799e-06	6.9475563707355e-06	7.16058812297117e-06	1.91522135854859e-05	7.182050619092759e-06	4.6468595825911905e-06	7.669770367075211e-06	4.757726377718621e-06	1.43099389681103e-05
Candidatus Kuenenbacteria	2.22063452217738e-05	5.048305977825321e-05	3.899801110143379e-05	6.888882328048579e-05	0.00013375981389938	0.0	1.47288058620647e-06	4.28736400213425e-07	6.9475563707355e-07	3.58029406148558e-05	1.77841983293798e-05	1.70573702203453e-05	9.293719165182379e-07	2.52006740632471e-05	1.35935039363389e-06	3.57748474202757e-05
Candidatus Lloydbacteria	5.79295962307143e-06	0.0	1.13744199045849e-05	2.29629410934953e-05	5.81564408258215e-06	1.54961339082916e-06	1.47288058620647e-06	6.43104600320137e-07	6.9475563707355e-07	1.43211762459423e-05	8.20809153663682e-06	3.5910253095463797e-06	1.85874383303648e-06	5.47840740505372e-06	0.0	1.43099389681103e-05
Candidatus Kerfeldbacteria	2.027535868075e-05	6.310382472281651e-05	3.899801110143379e-05	4.59258821869905e-05	9.305030532131429e-05	3.87403347707289e-07	2.94576117241295e-06	6.43104600320137e-07	0.0	1.1934313538285302e-05	9.576106792742951e-06	1.0773075928639098e-05	2.78811574955471e-06	1.0956814810107401e-05	3.39837598408473e-06	7.15496948405515e-06
Candidatus Terrybacteria	6.7584528935833294e-06	6.31038247228164e-06	4.87475138767923e-06	1.3121680624854401e-05	1.7446932247746398e-05	7.74806695414578e-07	0.0	4.28736400213425e-07	0.0	9.547450830628219e-06	5.47206102442454e-06	4.4887816369329805e-06	9.293719165182379e-07	2.19136296202149e-06	1.35935039363389e-06	1.0732454226082699e-05
Candidatus Yonathbacteria	1.9309865410238097e-06	1.2620764944563302e-05	8.124585646132049e-06	6.56084031242722e-06	0.0	0.0	4.90960195402158e-07	8.5747280042685e-07	0.0	7.16058812297117e-06	1.64161830732736e-05	8.97756327386595e-06	4.6468595825911894e-07	1.0956814810107402e-06	0.0	5.36622711304136e-06
Candidatus Niyogibacteria	6.7584528935833294e-06	6.31038247228164e-06	2.27488398091697e-05	6.56084031242722e-06	0.0	3.87403347707289e-06	4.90960195402158e-07	1.92931380096041e-06	0.0	1.6708038953599403e-05	6.84007628053068e-06	6.2842942917061695e-06	9.293719165182379e-07	4.38272592404298e-06	0.0	7.15496948405515e-06
Candidatus Campbellbacteria	1.54478923281905e-05	3.78622948336899e-05	2.11239226799433e-05	2.6243361249708898e-05	2.32625763303286e-05	3.87403347707289e-07	1.47288058620647e-06	6.43104600320137e-07	3.47377818536775e-06	9.547450830628219e-06	1.5048167817167498e-05	1.52618575655721e-05	2.3234297912956e-06	1.0956814810107401e-05	3.39837598408473e-06	1.60986813391241e-05
Candidatus Colwellbacteria	6.7584528935833294e-06	6.31038247228164e-06	3.2498342584528198e-06	6.56084031242722e-06	5.81564408258215e-06	0.0	4.90960195402158e-07	6.43104600320137e-07	0.0	4.7737254153141096e-06	6.84007628053068e-06	8.07980694647936e-06	9.293719165182379e-07	9.8611333290967e-06	6.79675196816945e-07	7.15496948405515e-06
Candidatus Vogelbacteria	9.65493270511905e-06	3.1551912361408194e-05	1.6249171292264098e-05	1.3121680624854401e-05	5.81564408258215e-06	5.81105021560933e-06	6.38248254022805e-06	3.2155230016006902e-06	5.5580450965884e-06	4.7737254153141096e-06	2.73603051221227e-06	3.5910253095463797e-06	9.7584051234415e-06	5.47840740505372e-06	7.4764271649863995e-06	1.0732454226082699e-05
Candidatus Spechtbacteria	9.65493270511905e-06	1.8931147416844898e-05	1.13744199045849e-05	1.3121680624854401e-05	0.0	1.9370167385364397e-06	0.0	2.14368200106712e-06	2.7790225482942e-06	1.1934313538285302e-05	1.36801525610614e-06	2.69326898215979e-06	0.0	5.47840740505372e-06	6.79675196816945e-07	1.7887423710137901e-06
Candidatus Brennerbacteria	1.9309865410238097e-06	0.0	1.6249171292264099e-06	6.56084031242722e-06	5.81564408258215e-06	0.0	0.0	0.0	0.0	1.43211762459423e-05	0.0	8.977563273865949e-07	4.87920256172075e-05	2.95833999872901e-05	6.388946850079279e-05	3.57748474202757e-05
Candidatus Andersenbacteria	2.89647981153571e-06	6.31038247228164e-06	3.2498342584528198e-06	2.29629410934953e-05	0.00010468159348647	7.74806695414578e-07	0.0	1.07184100053356e-06	0.0	4.53503914454841e-05	3.96724424270779e-05	2.33416645120515e-05	4.6468595825911894e-07	4.38272592404298e-06	6.79675196816945e-07	1.7887423710137901e-06
Candidatus Jacksonbacteria	1.9309865410238097e-06	6.31038247228164e-06	1.6249171292264099e-06	0.0	0.0	0.0	0.0	2.1436820010671198e-07	0.0	2.38686270765706e-06	0.0	0.0	0.0	0.0	0.0	1.7887423710137901e-06
Candidatus Parcubacteria	6.7584528935833294e-06	0.0	1.6249171292264099e-06	6.56084031242722e-06	0.0	0.0	4.90960195402158e-07	2.1436820010671198e-07	0.0	9.547450830628219e-06	4.10404576831841e-06	0.0	0.0	1.0956814810107402e-06	6.79675196816945e-07	1.7887423710137901e-06
Candidatus Veblenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woesebacteria	7.530847509992859e-05	0.00014513879686247	0.00010886944765816	0.00027883571327815	0.00025588833963361	3.87403347707289e-06	1.5219766057466901e-05	4.28736400213425e-06	1.52846240156181e-05	0.00010502195913691	6.703274754920071e-05	5.65586486253555e-05	1.20818349147371e-05	4.93056666454835e-05	1.08748031490711e-05	6.618346772751011e-05
Candidatus Gottesmanbacteria	5.40676231486667e-05	3.1551912361408194e-05	9.09953592366789e-05	0.0001935447892166	0.00012212852573421999	3.4866301293656e-06	4.4186417586194195e-06	4.28736400213425e-06	6.9475563707355e-06	0.00026732862325759	6.703274754920071e-05	5.47631359705823e-05	9.7584051234415e-06	3.39661259113331e-05	9.51545275543723e-06	3.93523321623033e-05
Candidatus Roizmanbacteria	9.55838337806785e-05	0.00011358688450107	0.00017711596708567	0.00048878260327582	0.00026170398371619	3.56411079890706e-05	4.46773777815964e-05	3.9658117019741796e-05	5.48856953288105e-05	0.00020049646744319	0.00012448938830565	9.246890172081929e-05	1.62640085390692e-05	7.01236147846876e-05	2.17496062981422e-05	7.512717958257909e-05
Candidatus Levybacteria	7.530847509992859e-05	8.203497213966141e-05	8.12458564613205e-05	0.00018370352874796	6.39720849084036e-05	3.87403347707289e-06	1.5219766057466901e-05	5.35920500266781e-06	2.7790225482942e-05	0.00010263509642925	5.8824656012563795e-05	5.9251917607515294e-05	8.829033206923261e-06	5.1497029607505e-05	1.01951279522542e-05	3.75635897912895e-05
Candidatus Daviesbacteria	3.47577577384286e-05	5.048305977825321e-05	5.3622265264471504e-05	9.1851764373981e-05	1.7446932247746398e-05	2.3244200862437303e-06	3.4367213678151e-06	1.07184100053356e-06	3.47377818536775e-06	0.00014321176245942	6.42967170369884e-05	4.8478841678876205e-05	3.25280170781383e-06	1.75309036961719e-05	3.39837598408473e-06	2.32536508231792e-05
Candidatus Curtissbacteria	2.7999304844845196e-05	1.8931147416844898e-05	6.01219337813771e-05	7.5449663592913e-05	0.00015702239022971	1.16221004312187e-06	4.90960195402158e-07	1.28620920064027e-06	2.08426691122065e-06	3.58029406148558e-05	2.46242746099105e-05	3.14214714585308e-05	7.434975332145911e-06	1.97222666581934e-05	6.796751968169451e-06	1.0732454226082699e-05
Candidatus Shapirobacteria	1.83443721397262e-05	1.8931147416844898e-05	3.2498342584528196e-05	8.857134421776741e-05	4.65251526606572e-05	1.54961339082916e-06	1.96384078160863e-06	6.43104600320137e-07	2.08426691122065e-06	0.00010502195913691	4.1040457683184104e-05	2.4239420839438103e-05	2.78811574955471e-06	1.42438592531397e-05	1.35935039363389e-06	2.5042393194193e-05
Candidatus Beckwithbacteria	1.83443721397262e-05	3.1551912361408194e-05	3.08734254553018e-05	7.5449663592913e-05	8.72346612387322e-05	2.71182343395102e-06	1.47288058620647e-06	1.7149456008536999e-06	0.0	1.43211762459423e-05	1.64161830732736e-05	1.0773075928639098e-05	3.25280170781383e-06	1.31481777721289e-05	4.07805118090167e-06	1.25211965970965e-05
Candidatus Amesbacteria	4.82746635255952e-06	6.31038247228164e-06	4.87475138767923e-06	3.6084621718349704e-05	5.81564408258215e-06	4.26143682478018e-06	9.81920390804316e-07	2.7867866013872602e-06	0.0	2.14817643689135e-05	2.0520228841592e-05	8.07980694647936e-06	4.6468595825911894e-07	3.28704444303223e-06	6.79675196816945e-07	1.7887423710137901e-06
Candidatus Chisholmbacteria	6.7584528935833294e-06	6.31038247228164e-06	3.2498342584528198e-06	1.3121680624854401e-05	0.0	3.87403347707289e-07	4.90960195402158e-07	0.0	0.0	4.7737254153141096e-06	5.47206102442454e-06	4.4887816369329805e-06	0.0	3.28704444303223e-06	2.03902559045084e-06	1.7887423710137901e-06
Candidatus Collierbacteria	1.15859192461429e-05	1.2620764944563302e-05	1.9499005550716897e-05	1.9682520937281602e-05	1.7446932247746398e-05	1.54961339082916e-06	1.96384078160863e-06	4.28736400213425e-07	0.0	4.7737254153141096e-06	9.576106792742951e-06	4.4887816369329805e-06	2.3234297912956e-06	8.76545184808595e-06	1.35935039363389e-06	5.36622711304136e-06
Candidatus Woykebacteria	1.15859192461429e-05	1.8931147416844898e-05	2.27488398091697e-05	2.6243361249708898e-05	1.7446932247746398e-05	3.87403347707289e-07	2.4548009770107898e-06	4.28736400213425e-07	2.7790225482942e-06	1.90949016612564e-05	3.42003814026534e-05	1.25685885834123e-05	2.3234297912956e-06	9.8611333290967e-06	3.39837598408473e-06	1.25211965970965e-05
Candidatus Pacebacteria	1.15859192461429e-05	6.31038247228164e-06	1.13744199045849e-05	3.93650418745633e-05	6.97877289909858e-05	7.74806695414578e-07	1.96384078160863e-06	4.28736400213425e-07	6.9475563707355e-07	6.444529310674051e-05	3.28323661465473e-05	3.05237151311442e-05	3.7174876660729498e-06	1.20524962911182e-05	2.71870078726778e-06	1.96761660811517e-05
Candidatus Blackburnbacteria	9.654932705119048e-07	6.31038247228164e-06	1.6249171292264099e-06	6.56084031242722e-06	0.0	7.74806695414578e-07	0.0	4.28736400213425e-07	6.9475563707355e-07	0.0	2.73603051221227e-06	5.38653796431957e-06	1.39405787477736e-06	7.669770367075211e-06	0.0	0.0
Candidatus Microgenomates	0.0	0.0	0.0	3.28042015621361e-06	0.0	3.87403347707289e-07	4.90960195402158e-07	0.0	0.0	0.0	1.36801525610614e-06	8.977563273865949e-07	9.293719165182379e-07	2.19136296202149e-06	0.0	1.7887423710137901e-06
Candidatus Gracilibacteria	3.861973082047619e-06	0.0	8.124585646132049e-06	1.3121680624854401e-05	3.48938644954929e-05	3.87403347707289e-07	0.0	4.28736400213425e-07	0.0	7.16058812297117e-06	4.10404576831841e-06	4.4887816369329805e-06	1.85874383303648e-06	3.28704444303223e-06	4.07805118090167e-06	8.94371185506894e-06
candidate division NC10	3.37922644679167e-05	7.57245896673797e-05	4.3872762489113104e-05	0.0001213755457799	8.72346612387322e-05	1.62709406037061e-05	7.36440293103237e-06	2.0150610810031e-05	6.9475563707355e-06	2.3868627076570604e-05	4.788053396371479e-05	4.75810853514896e-05	1.1617148956478e-05	3.7253170354365296e-05	1.2234153542705e-05	4.65073016463585e-05
Candidatus Rokubacteria	0.00020951203970108	0.00049852021531025	0.00034448243139599	0.0006134385692119401	0.0007153242221576	0.0001917646571151	0.00015465246155168	0.00018735780689326	0.00018202597691327	0.00039860607217872	0.00038441228696582	0.00029177080640064	0.00023420172296258998	0.00030131240727795	0.00025759689959362005	0.00037384715554187995
Candidatus Handelsmanbacteria	3.0895784656380894e-05	9.46557370842247e-05	5.8497016652150706e-05	7.5449663592913e-05	9.305030532131429e-05	3.0992267816583097e-06	9.81920390804316e-07	1.92931380096041e-06	2.7790225482942e-06	5.72847049837693e-05	4.2408472939290206e-05	4.93765980062628e-05	8.829033206923261e-06	5.04013481264942e-05	7.4764271649863995e-06	3.93523321623033e-05
Candidatus Schekmanbacteria	4.44126904435476e-05	8.203497213966141e-05	5.687209952292429e-05	0.00012793638609233	5.234079674323929e-05	2.71182343395102e-06	5.89152234482589e-06	1.50057740074699e-06	4.86328945951485e-06	3.3416077907198806e-05	5.19845797320332e-05	2.60349334942113e-05	4.6468595825911905e-06	1.97222666581934e-05	7.4764271649863995e-06	4.47185592753447e-05
Candidatus Aminicenantes	8.1101434723e-05	0.00020824262158529	0.00011536911617507	0.00023290983109116	0.00027333527188136	9.60760302314076e-05	8.3954193413769e-05	9.41076398468468e-05	9.10129884566351e-05	0.00011695627267518999	0.00013132946458618	9.695768335775229e-05	1.11524629982189e-05	4.8209985164472704e-05	1.56325295267897e-05	6.08172406144688e-05
Candidatus Glassbacteria	4.82746635255952e-06	1.8931147416844898e-05	9.74950277535846e-06	3.93650418745633e-05	2.90782204129107e-05	7.74806695414578e-07	4.90960195402158e-07	8.5747280042685e-07	6.9475563707355e-07	2.14817643689135e-05	8.20809153663682e-06	7.182050619092759e-06	7.434975332145911e-06	7.669770367075211e-06	6.11707677135251e-06	8.94371185506894e-06
candidate division WWE3	3.9585224090988104e-05	8.203497213966141e-05	5.1997348135245096e-05	0.0001705818481231	0.00011631288165164	1.78205539945353e-05	7.85536312643452e-06	1.35051966067229e-05	7.64231200780905e-06	0.00013127744892113002	6.703274754920071e-05	4.3092303714556604e-05	2.4628355787733302e-05	3.50618073923438e-05	3.6702460628115005e-05	7.33384372115653e-05
Candidatus Peregrinibacteria	0.00020178809353698	0.00023348415147442003	0.0002892352490023	0.00029851823421543	0.00023262576330328	5.19120485927767e-05	0.00011832140709192	6.216677803094661e-05	0.00014103539432593	0.00011218254725988001	9.43930526713234e-05	7.092274986354101e-05	0.00011710086148128999	0.00012819473327825	0.00013933341534747	0.00020212788792455
Candidatus Doudnabacteria	1.83443721397262e-05	1.8931147416844898e-05	2.7623591196849e-05	5.5767142655631296e-05	5.8156440825821494e-05	7.74806695414578e-07	1.96384078160863e-06	1.07184100053356e-06	2.08426691122065e-06	2.8642352491884698e-05	2.0520228841592e-05	1.9750639202505103e-05	1.85874383303648e-06	1.31481777721289e-05	2.71870078726778e-06	1.0732454226082699e-05
Candidatus Berkelbacteria	2.51028250333095e-05	2.5241529889126603e-05	4.54976796183395e-05	7.87300837491266e-05	4.0709508578075e-05	2.75056376872175e-05	3.0439532114933802e-05	2.6796025013339103e-05	2.22321803863536e-05	7.160588122971171e-05	2.59922898660166e-05	2.4239420839438103e-05	6.04091745736855e-06	2.30093111012256e-05	4.757726377718621e-06	2.68311355652068e-05
