#OTU ID	mgm4446412	mgm4446411	mgm4446406	mgm4453379	mgm4453380	mgm4454502	mgm4454505	mgm4454687	mgm4454695	mgm4454700	mgm4453381	mgm4453382	mgm4454503	mgm4454506	mgm4460178	mgm4460188	mgm4460189	mgm4460182	mgm4460180	mgm4460179	mgm4533759	mgm4533760	mgm4533761	mgm4533762	mgm4533763	mgm4533764	mgm4533766	mgm4533775	mgm4533776	mgm4533777	mgm4533778	mgm4533779	mgm4533780	mgm4533781	mgm4533782	mgm4533700	mgm4533701	mgm4533702	mgm4533703	mgm4533704	mgm4533705	mgm4533751	mgm4533752	mgm4533753	mgm4533754	mgm4533755	mgm4533756	mgm4533757	mgm4533758	mgm4533783	mgm4533784	mgm4533785	mgm4533786	mgm4533787	mgm4533788	mgm4533789	mgm4533790	mgm4533706	mgm4533707	mgm4533708	mgm4533709	mgm4533710	mgm4533711	mgm4533712
Candidatus Adlerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29542063583152e-05	1.5622803043322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026695141484249	7.937767899666608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Sungbacteria	0.0	0.0	0.0	0.00038270187523917995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	1.14771031791576e-05	6.24912121732881e-05	3.37006706433458e-05	0.0	3.5359428591634e-05	0.0	0.0	0.0	0.000339328130302	0.0	0.0	0.0	0.0	0.0	0.0	0.00025236593059936	0.00021190930281839	0.0	0.0	0.0	0.0	0.0	0.0	0.00014964459408903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037140204271122996	0.0	0.0	0.0	0.0
Candidatus Jorgensenbacteria	0.0	0.0	0.0	0.00038270187523917995	7.361601884570079e-05	0.0	0.0	0.00057175528873642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4431309537472696e-05	1.5622803043322e-05	0.00010110201193003001	5.91663461822915e-05	0.0	0.0	0.00012868356710848	0.0	0.0	0.0	0.0	0.0	0.0002112378538234	0.0	0.0	0.0	0.0	0.0	0.0	0.00018436578171091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.489466691971909e-05	0.0	0.0	0.0	7.170000717000071e-05	0.0	0.0	0.0	0.0	0.00013620266957232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Liptonbacteria	0.00045630846452200994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4431309537472696e-05	1.5622803043322e-05	0.0	2.95831730911458e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74473334598596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Tagabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024467824810374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.071885718326791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014168319637291002	0.0	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Ryanbacteria	0.0	0.00031225604996096	0.00013867702121758	0.0	0.0003680800942285	0.0	0.0012886597938144301	0.0	0.0012292562999385401	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	3.4431309537472696e-05	1.5622803043322e-05	0.0	2.95831730911458e-05	3.5359428591634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021190930281839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001233654083395	0.0	4.74473334598596e-05	0.0	0.0	0.0	0.0	6.15839389087326e-05	0.0	0.0	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Wildermuthbacteria	0.00022815423226099995	0.00015612802498048	0.0	0.0	7.361601884570079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1245606086644106e-05	0.0	8.874951927343729e-05	0.00017679714295816998	0.0	0.0	0.00052910052910052	0.000339328130302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.48222970445193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Komeilibacteria	0.0	0.0	0.00020801553182637	0.0	7.361601884570079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	3.1245606086644106e-05	3.37006706433458e-05	2.95831730911458e-05	3.5359428591634e-05	0.0	0.00012868356710848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022446689113355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15839389087326e-05	5.002000800320129e-05	0.0	0.0	0.0	9.560229445506691e-05	0.0	0.00019091256204658002	0.0	0.0	0.0	0.0	0.0	0.0	0.00038153376573826
Candidatus Kuenenbacteria	0.00045630846452200994	0.00046838407494145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	1.14771031791576e-05	0.0	0.00010110201193003001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001885014137606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Lloydbacteria	0.00022815423226099995	0.0	0.0	0.0	0.0003680800942285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29542063583152e-05	0.00010935962130325	3.37006706433458e-05	5.91663461822915e-05	3.5359428591634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.48222970445193e-05	0.0	0.00086880973066898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1977753521492795e-05	0.0	9.560229445506691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00018338529249954	0.0	0.0
Candidatus Kerfeldbacteria	0.0	0.00015612802498048	0.0	0.0	7.361601884570079e-05	0.00015610365282547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.389730969293579e-05	3.4431309537472696e-05	1.5622803043322e-05	0.00010110201193003001	5.91663461822915e-05	3.5359428591634e-05	0.0	0.0	0.0	0.0	0.0001223241590214	9.433962264150942e-05	0.0	0.0002112378538234	0.0	0.0	0.00012618296529968	0.0	0.0	0.0	0.0	0.0	0.0	0.00015875535799333	0.00014964459408903	0.00016837851490149	0.0	0.00012116806009935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001000400160064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029403116730373	0.0	0.0	0.0	0.0	0.0
Candidatus Terrybacteria	0.00022815423226099995	0.00015612802498048	0.0	0.00038270187523917995	0.0	0.00015610365282547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37006706433458e-05	0.00011833269236458001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001885014137606	0.0	0.0	0.0	7.937767899666608e-05	0.0	0.00016837851490149	0.0	0.00012116806009935	0.0	0.0	0.0	0.00011940298507462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Yonathbacteria	0.0	0.0	0.0	0.0	7.361601884570079e-05	0.00015610365282547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29542063583152e-05	6.24912121732881e-05	0.0	0.0	7.071885718326791e-05	0.0	0.0	0.0	0.0	0.0	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.00012618296529968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0045040536482793e-05	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Niyogibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	1.14771031791576e-05	1.5622803043322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Campbellbacteria	0.0	0.0	6.93385106087921e-05	0.0	7.361601884570079e-05	0.00015610365282547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	0.0	3.1245606086644106e-05	0.00010110201193003001	0.0	0.0001060782857749	0.0005552470849528	0.0	0.0	0.0	0.0	0.00018867924528301002	0.0	0.0	0.0	0.00041788549937317004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.937767899666608e-05	0.00014964459408903	0.0	0.0	0.0	0.0001233654083395	0.0	0.0	0.0	0.00014039028499227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011849745230477	0.0	0.00044189129474149003	0.0	0.00018570102135561002	0.0	0.0	0.0	0.0
Candidatus Colwellbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5622803043322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001223241590214	9.433962264150942e-05	0.0	0.00042247570764681003	0.00055555555555555	0.0	0.0	0.00021190930281839	0.0	0.0001885014137606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014039028499227	0.0	7.170000717000071e-05	0.0	0.0	5.0045040536482793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018570102135561002	0.0	0.0	0.0	0.0
Candidatus Vogelbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048935649620748	0.0	0.0	0.0	0.0	1.14771031791576e-05	4.6868409129966104e-05	0.0	2.95831730911458e-05	0.0	0.0	0.0	0.0	0.000339328130302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018436578171091	0.0	0.0	0.0	0.00014964459408903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.170000717000071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044189129474149003	0.0	0.0	0.0	0.0	0.0	0.00038153376573826
Candidatus Spechtbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.74013412866916e-05	2.95831730911458e-05	0.0	0.0	0.0	0.0	0.0	0.0001223241590214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Brennerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Andersenbacteria	0.0	0.00015612802498048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	2.29542063583152e-05	4.6868409129966104e-05	3.37006706433458e-05	2.95831730911458e-05	0.0	0.0	0.0	0.0	0.0	0.0001223241590214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012116806009935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.00022094564737074	0.0	0.00018570102135561002	0.0	0.00018338529249954	0.0	0.0
Candidatus Jacksonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Parcubacteria	0.0	0.00015612802498048	6.93385106087921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058072009291521	0.00062853551225644	0.0	0.0	0.0	0.0	3.37006706433458e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013397642015005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001233654083395	0.0	0.0	0.0	0.0	0.0	0.0	6.15839389087326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Veblenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95831730911458e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012618296529968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woesebacteria	0.00045630846452200994	0.00031225604996096	0.00020801553182637	0.00038270187523917995	0.0001472320376914	0.0	0.00042955326460481	0.0	0.0	0.0	0.00024467824810374	0.0	0.0	0.0	0.0002516919290788	0.00014920234132903998	0.00015622803043322	0.00043810871836349	0.00020708221163802	0.00028287542873307	0.0005552470849528	0.00038605070132544	0.0	0.000339328130302	0.00024464831804281	0.00028301886792452	0.00035026269702276	0.00042247570764681003	0.00055555555555555	0.0	0.00025236593059936	0.0	0.0002679528403001	0.0	0.0	0.00028785261945883	0.00026695141484249	0.0	0.00014964459408903	0.0	0.0	0.0	0.000246730816679	0.00028336639274582003	9.489466691971909e-05	0.0	0.00014039028499227	0.0	7.170000717000071e-05	0.00012316787781746	0.0001500600240096	0.0	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.00022094564737074	0.00029403116730373	0.00037140204271122996	0.0	0.00018338529249954	0.0	0.0
Candidatus Gottesmanbacteria	0.0	0.00031225604996096	0.0	0.00038270187523917995	0.0003680800942285	0.00015610365282547	0.0	0.00114351057747284	0.0	0.0	0.0	0.0	0.0	0.0	0.00013982884948822	0.00013772523814989	6.24912121732881e-05	0.00010110201193003001	8.874951927343729e-05	0.00014143771436653	0.0	0.00012868356710848	0.0	0.0	0.0001223241590214	0.00028301886792452	0.00035026269702276	0.0	0.0	0.00041788549937317004	0.00012618296529968	0.00021190930281839	0.0	0.0001885014137606	0.00018436578171091	0.0	0.0	7.937767899666608e-05	7.48222970445193e-05	0.00016837851490149	0.0	0.0	0.0	0.0	0.0	0.00011940298507462	0.00014039028499227	0.0	7.170000717000071e-05	6.15839389087326e-05	5.002000800320129e-05	5.0045040536482793e-05	0.00020791101408597	0.0	0.0	0.00011849745230477	0.0	0.0	0.0	0.0	0.0	0.00036677058499908	0.0004739336492891	0.0
Candidatus Roizmanbacteria	0.00045630846452200994	0.00046838407494145	0.00013867702121758	0.00076540375047837	0.0005153121319199	0.00031220730565095	0.00042955326460481	0.0	0.00061462814996926	0.0	0.0	0.00058072009291521	0.0	0.0	0.00030762346887409	0.00029840468265809	0.00026558765173647004	0.00033700670643345	0.00023666538472916001	0.00045967257169124003	0.0005552470849528	0.0006434178355424	0.0	0.0	0.0001223241590214	0.00028301886792452	0.0	0.0008449514152936201	0.0	0.0	0.0	0.00021190930281839	0.0009378349410503699	0.0003770028275212	0.00018436578171091	0.0	0.0	7.937767899666608e-05	0.00029928918817807	0.00033675702980298997	0.0	0.00012116806009935	0.0	0.00014168319637291002	0.00014234200037957	0.00023880597014925	0.00014039028499227	0.0	0.00021510002151	6.15839389087326e-05	0.0	0.0	5.1977753521492795e-05	0.00013620266957232	9.560229445506691e-05	0.00011849745230477	0.0	0.0006628369421122401	0.0	0.00055710306406685	0.0	0.00018338529249954	0.0	0.0
Candidatus Levybacteria	0.0	0.00015612802498048	0.00013867702121758	0.00038270187523917995	0.0002944640753828	0.00015610365282547	0.0	0.0	0.00061462814996926	0.0	0.0012233912405187198	0.0	0.0	0.0	0.00013982884948822	0.00010329392861240999	9.373681825993221e-05	0.00020220402386007	0.00020708221163802	0.00024751600014143	0.0	0.00012868356710848	0.0	0.0	0.00024464831804281	0.00028301886792452	0.00070052539404553	0.0	0.00111111111111111	0.0	0.00012618296529968	0.00042381860563678	0.0	0.0	0.00018436578171091	0.0	0.0	0.00015875535799333	7.48222970445193e-05	0.00033675702980298997	0.0	0.00012116806009935	0.0	0.0	0.00018978933383943	0.00011940298507462	0.0	0.0	7.170000717000071e-05	6.15839389087326e-05	0.0001000400160064	0.00010009008107296	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.00022094564737074	0.00029403116730373	0.00074280408542247	0.0006631299734748	0.00073354116999816	0.0	0.0
Candidatus Daviesbacteria	0.0	0.0	0.0	0.0	0.0002208480565371	0.0	0.00085910652920962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013982884948822	0.00013772523814989	7.81140152166102e-05	0.00013480268257338	0.0003254149040026	0.0001060782857749	0.0	0.00051473426843392	0.00105820105820106	0.000339328130302	0.0001223241590214	0.00028301886792452	0.00035026269702276	0.0	0.00111111111111111	0.0	0.0	0.0	0.0	0.0	0.00018436578171091	0.0	0.00053390282968499	0.00015875535799333	0.00022446689113355	0.00016837851490149	0.0	0.00012116806009935	0.0001233654083395	0.00014168319637291002	4.74473334598596e-05	0.00011940298507462	0.0	0.0	0.0	6.15839389087326e-05	5.002000800320129e-05	5.0045040536482793e-05	0.00010395550704298001	0.0	0.0	0.0	0.0	0.0	0.0	0.00037140204271122996	0.0	0.0	0.0	0.0
Candidatus Curtissbacteria	0.0	0.0	0.0	0.0	7.361601884570079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.389730969293579e-05	6.88626190749455e-05	0.00014060522738988998	6.74013412866916e-05	0.00011833269236458001	7.071885718326791e-05	0.0	0.00012868356710848	0.0	0.000339328130302	0.0001223241590214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018436578171091	0.0	0.0	0.0	7.48222970445193e-05	0.00016837851490149	0.0	0.0	0.0001233654083395	0.0	0.0	0.0	0.0	0.0	7.170000717000071e-05	0.0	0.0001500600240096	0.00010009008107296	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00037140204271122996	0.0	0.00018338529249954	0.0	0.00076306753147653
Candidatus Shapirobacteria	0.0	0.00046838407494145	6.93385106087921e-05	0.0	7.361601884570079e-05	0.0	0.00042955326460481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73855158957879e-05	6.24912121732881e-05	6.74013412866916e-05	5.91663461822915e-05	3.5359428591634e-05	0.0	0.0	0.0	0.0	0.0	0.00018867924528301002	0.00035026269702276	0.0	0.0	0.0	0.00012618296529968	0.00021190930281839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016837851490149	0.0	0.0	0.0	0.0	4.74473334598596e-05	0.0	0.0	0.0	7.170000717000071e-05	0.0	5.002000800320129e-05	0.0	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.00022094564737074	0.0	0.00018570102135561002	0.0	0.00018338529249954	0.0	0.0
Candidatus Beckwithbacteria	0.0	0.0	0.0	0.0	7.361601884570079e-05	0.0	0.0	0.00057175528873642	0.0	0.0	0.0	0.0	0.0	0.0	0.0002516919290788	3.4431309537472696e-05	4.6868409129966104e-05	0.00010110201193003001	5.91663461822915e-05	0.00017679714295816998	0.0	0.0	0.0	0.000339328130302	0.0001223241590214	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016837851490149	0.0	0.00012116806009935	0.0	0.0	0.0	0.0	0.0	0.0	7.170000717000071e-05	0.0	0.0	0.0	5.1977753521492795e-05	0.0	9.560229445506691e-05	0.0	0.0	0.00044189129474149003	0.0	0.0	0.0	0.0	0.0004739336492891	0.0
Candidatus Amesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.389730969293579e-05	4.5908412716630296e-05	1.5622803043322e-05	3.37006706433458e-05	2.95831730911458e-05	7.071885718326791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012618296529968	0.00042381860563678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018570102135561002	0.0	0.0	0.0004739336492891	0.0
Candidatus Chisholmbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018338529249954	0.0	0.0
Candidatus Collierbacteria	0.0	0.00015612802498048	0.00013867702121758	0.0	0.0002944640753828	0.0	0.0	0.00057175528873642	0.0	0.0	0.00024467824810374	0.0	0.0	0.0	0.00019576038928351	3.4431309537472696e-05	1.5622803043322e-05	0.00010110201193003001	0.0	7.071885718326791e-05	0.0	0.00012868356710848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013397642015005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001233654083395	0.0	0.0	0.0	0.0	0.0	7.170000717000071e-05	0.0	0.0	0.0	0.0	0.0	9.560229445506691e-05	0.0	0.0	0.0	0.00029403116730373	0.0	0.0	0.0	0.0	0.0
Candidatus Woykebacteria	0.0	0.00015612802498048	0.0	0.0	0.0001472320376914	0.00031220730565095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.389730969293579e-05	0.0	4.6868409129966104e-05	0.0	8.874951927343729e-05	7.071885718326791e-05	0.0	0.0	0.0	0.0	0.0	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018436578171091	0.0	0.0	0.0	0.0	0.0	0.00086880973066898	0.0	0.0	0.00014168319637291002	4.74473334598596e-05	0.0	0.00014039028499227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.560229445506691e-05	0.00011849745230477	0.0	0.0006628369421122401	0.0008820935019112	0.00074280408542247	0.0013262599469496	0.00055015587749862	0.0004739336492891	0.0
Candidatus Pacebacteria	0.0	0.00015612802498048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058072009291521	0.00062853551225644	0.0	0.00011186307959058	5.73855158957879e-05	3.1245606086644106e-05	0.00010110201193003001	8.874951927343729e-05	0.00014143771436653	0.0	0.00012868356710848	0.0	0.0	0.00024464831804281	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.00025236593059936	0.0	0.0002679528403001	0.0001885014137606	0.0	0.0	0.0	7.937767899666608e-05	0.0	0.00016837851490149	0.0	0.00012116806009935	0.0	0.0	4.74473334598596e-05	0.00011940298507462	0.0	0.0003000300030003	0.0	0.0	5.002000800320129e-05	0.0	5.1977753521492795e-05	0.0	9.560229445506691e-05	0.0	0.0	0.0	0.0	0.0	0.0006631299734748	0.00018338529249954	0.0	0.00038153376573826
Candidatus Blackburnbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	0.0	6.74013412866916e-05	0.0	0.0	0.0	0.00012868356710848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012618296529968	0.0	0.00013397642015005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014168319637291002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018338529249954	0.0	0.0
Candidatus Microgenomates	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	1.14771031791576e-05	1.5622803043322e-05	0.0	2.95831730911458e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022094564737074	0.0	0.0	0.0	0.00018338529249954	0.0	0.0
