#OTU ID	mgm4518019	mgm4533948	mgm4533949	mgm4533950	mgm4543715	mgm4543716	mgm4543717	mgm4553173	mgm4553174	mgm4553178	mgm4553179	mgm4553184	mgm4553185	mgm4553189	mgm4553190	mgm4553191	mgm4518020	mgm4533951	mgm4533952	mgm4533953	mgm4543718	mgm4543719	mgm4543720	mgm4553180	mgm4553181	mgm4553183	mgm4553186	mgm4553187	mgm4553188	mgm4553192	mgm4553193	mgm4553194	mgm4518021
Candidatus Colwellbacteria	0.0	0.0	2.09084002982932e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.948114707191451e-06	1.13623451880468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	0.0	0.0	0.0	0.0
Candidatus Vogelbacteria	0.0	0.0	0.0	8.24477075414918e-06	3.89934491005511e-05	0.0	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	7.948114707191451e-06	1.13623451880468e-05	0.0	0.0	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Spechtbacteria	0.0	8.06646769379689e-06	0.0	0.0	0.0	6.06409751068797e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78756569303922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Brennerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037537537537537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78756569303922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Andersenbacteria	0.0	8.06646769379689e-06	6.96946676609773e-06	0.0	2.5995632733700698e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.29886553840431e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.36269707911766e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010149193139145	0.0
Candidatus Jacksonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Parcubacteria	0.0	0.0	6.96946676609773e-06	0.0	2.5995632733700698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Veblenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woesebacteria	0.0	4.03323384689844e-05	6.27252008948795e-05	3.29790830165967e-05	5.1991265467401504e-05	3.03204875534399e-05	0.00013885513937583998	0.00010253255408592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.50897713316568e-05	4.7688688243148705e-05	6.817407112828089e-05	6.51605882697909e-06	1.78756569303922e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	0.0	0.00029112081513827997	0.0	0.0
Candidatus Gottesmanbacteria	0.0	4.83988061627813e-05	6.96946676609773e-05	4.94686245248951e-05	7.79868982011022e-05	0.00018192292532063	0.00024299649390772997	0.00010253255408592	0.0	0.0	0.0	0.0	9.796238244514109e-05	0.0	0.0	0.0	0.0	3.50897713316568e-05	7.94811470719145e-05	4.54493807521873e-05	1.9548176480937303e-05	0.00012512959851274	4.35967302452316e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029112081513827997	0.0	0.0
Candidatus Roizmanbacteria	0.0	5.64652738565782e-05	2.78778670643909e-05	4.1223853770745895e-05	0.00122179473848393	0.00051544828840847	0.00024299649390772997	0.0	0.00019723865877711998	0.0	0.0	9.29886553840431e-05	0.0	0.0	0.0	0.0	0.0	8.18761331071993e-05	8.742926177910601e-05	5.681172594023411e-05	0.0	8.9378284651961e-05	2.17983651226158e-05	0.0	0.0	0.0	9.65064659332175e-05	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Levybacteria	0.0	4.03323384689844e-05	4.87862673626841e-05	4.94686245248951e-05	3.89934491005511e-05	0.00015160243776719	0.00027771027875169	0.0	0.0	0.0	0.0	9.29886553840431e-05	0.00019592476489028	0.0	0.00035360678925035	0.0	0.0	4.67863617755424e-05	4.7688688243148705e-05	3.40870355641404e-05	1.9548176480937303e-05	1.78756569303922e-05	2.17983651226158e-05	0.0	0.0	0.0	9.65064659332175e-05	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Daviesbacteria	0.0	1.61329353875938e-05	6.96946676609773e-06	6.59581660331934e-05	0.00227461786419881	0.00021224341287406998	0.00041656541812753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	1.5896229414382902e-05	2.27246903760936e-05	6.51605882697909e-06	7.15026277215688e-05	3.26975476839237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Curtissbacteria	0.0	3.22658707751875e-05	6.96946676609773e-06	2.47343122624475e-05	9.098471456795259e-05	0.00045480731330159	0.00215225466032562	0.00020506510817184	0.0	0.0	0.0	0.0	0.0	0.0	0.0007072135785007	0.0007558578987150401	5.00100020004001e-05	2.33931808877712e-05	0.0	2.27246903760936e-05	6.51605882697909e-06	3.57513138607844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Shapirobacteria	0.0	8.06646769379689e-06	1.3938933532195498e-05	1.64895415082984e-05	0.0	9.096146266031959e-05	0.0	0.0	0.0	0.0	0.0	9.29886553840431e-05	9.796238244514109e-05	0.0	0.0	0.0	0.0	1.16965904438856e-05	7.948114707191451e-06	1.13623451880468e-05	6.51605882697909e-06	3.57513138607844e-05	2.17983651226158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Beckwithbacteria	0.0	8.06646769379689e-06	1.3938933532195498e-05	0.0	1.29978163668504e-05	0.0	3.47137848439615e-05	0.00010253255408592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13623451880468e-05	6.51605882697909e-06	3.57513138607844e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Amesbacteria	0.0	0.0	1.3938933532195498e-05	8.24477075414918e-06	2.5995632733700698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13623451880468e-05	6.51605882697909e-06	5.36269707911766e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00011024142872891002	0.0	0.0	0.0	0.00023979993833715
Candidatus Chisholmbacteria	0.0	0.0	0.0	0.0	1.29978163668504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51605882697909e-06	0.0	2.17983651226158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Collierbacteria	0.0	8.06646769379689e-06	2.09084002982932e-05	0.0	0.0	0.0	3.47137848439615e-05	0.0	0.00019723865877711998	0.0	0.0	0.0	0.0	0.00037537537537537	0.0	0.0	0.0	3.50897713316568e-05	0.0	1.13623451880468e-05	0.0	3.57513138607844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woykebacteria	0.0	1.61329353875938e-05	6.96946676609773e-06	4.94686245248951e-05	1.29978163668504e-05	3.03204875534399e-05	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	7.948114707191451e-06	1.13623451880468e-05	6.51605882697909e-06	1.78756569303922e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Pacebacteria	0.0	0.0	1.3938933532195498e-05	8.24477075414918e-06	5.1991265467401504e-05	3.03204875534399e-05	0.00010414135453188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7688688243148705e-05	3.40870355641404e-05	6.51605882697909e-06	0.0	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.00011024142872891002	8.06321561038542e-05	0.0	0.00010149193139145	0.0
Candidatus Blackburnbacteria	0.0	8.06646769379689e-06	6.96946676609773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	0.0	1.78756569303922e-05	0.0	0.0	0.0	0.0	9.65064659332175e-05	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Microgenomates	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Gracilibacteria	0.0	0.0	6.96946676609773e-06	0.0	0.0	0.0	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13623451880468e-05	0.0	3.57513138607844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candidate division NC10	0.0	0.00012099701540695	0.00012545040178975	9.0692478295641e-05	0.00011698034730165	0.00018192292532063	6.94275696879231e-05	0.00010253255408592	0.0	0.00044345898004434004	0.0	9.29886553840431e-05	9.796238244514109e-05	0.0	0.0	0.0	0.0003500700140028	0.00014035908532661999	0.00011127360590068	9.08987615043745e-05	0.00011077300005863999	0.00010725394158235	0.00016348773841961002	0.0	0.0	0.0	0.00038602586373287	0.00011693171188026	0.00011024142872891002	0.0	0.00029112081513827997	0.0002029838627829	3.4257134048165506e-05
Candidatus Rokubacteria	0.00041188988810324	0.0007905138339920901	0.00045301533979635	0.00074202936787342	0.0002859519600707	0.00036384585064127	0.00079841705141111	0.0009227929867733	0.00039447731755423997	0.00110864745011086	0.00040518638573743	0.00111586386460852	0.00058777429467084	0.00075075075075075	0.0007072135785007	0.0015117157974300801	0.0003000600120024	0.00059652611263816	0.00057226425891778	0.0006476536757186599	0.00060599347090905	0.0006792749633549	0.00043596730245231	0.0	0.0	0.0	0.00086855819339895	0.00070159027128157	0.0008819314298313301	0.00048379293662312	0.00087336244541484	0.00060895158834872	0.00023979993833715
Candidatus Handelsmanbacteria	0.0	9.67976123255626e-05	7.6664134427075e-05	9.89372490497902e-05	7.79868982011022e-05	0.00015160243776719	0.00020828270906376	0.00020506510817184	0.0	0.0	0.0008103727714748701	9.29886553840431e-05	0.0	0.0	0.0	0.0	0.0	0.00012866249488274	5.56368029503402e-05	0.00011362345188046	5.864452944281179e-05	8.9378284651961e-05	0.00013079019073568998	0.0	0.0	0.0	0.00019301293186643	0.00011693171188026	0.00022048285745782998	8.06321561038542e-05	0.0	0.0002029838627829	0.0
Candidatus Schekmanbacteria	0.0	0.0	1.3938933532195498e-05	0.0	3.89934491005511e-05	0.0	0.0001735689242198	0.0	0.0	0.0	0.0	0.0	0.0	0.00037537537537537	0.0	0.00037792894935752004	0.0	0.0	1.5896229414382902e-05	0.0	6.51605882697909e-06	3.57513138607844e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010149193139145	0.0
Candidatus Aminicenantes	0.0	0.00017746228926353002	0.00012545040178975	0.00021436403960787	0.00019496724550275	0.00012128195021375	0.00027771027875169	0.00010253255408592	0.0	0.00022172949002217002	0.00040518638573743	9.29886553840431e-05	0.00039184952978056	0.0	0.0	0.0007558578987150401	5.00100020004001e-05	0.00019884203754605	0.00013511795002225	0.00027269628451312005	0.00015638541184749	0.00030388616781666	0.00026158038147139	0.0	0.0	0.0	0.00019301293186643	0.00035079513564077996	0.0	0.00024189646831156	0.0	0.00050745965695727	3.4257134048165506e-05
Candidatus Glassbacteria	0.0	1.61329353875938e-05	2.78778670643909e-05	2.47343122624475e-05	2.5995632733700698e-05	6.06409751068797e-05	0.0001735689242198	0.0	0.0	0.0	0.0	9.29886553840431e-05	0.0	0.0	0.0	0.00037792894935752004	0.0	2.33931808877712e-05	3.97405735359573e-05	3.40870355641404e-05	1.9548176480937303e-05	3.57513138607844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.06321561038542e-05	0.00029112081513827997	0.0	0.0
candidate division WWE3	0.0	1.61329353875938e-05	2.78778670643909e-05	3.29790830165967e-05	0.0002339606946033	0.00021224341287406998	0.0	0.0	0.0	0.0	0.0	0.0	9.796238244514109e-05	0.0	0.0007072135785007	0.0	0.0	1.16965904438856e-05	2.38443441215744e-05	4.54493807521873e-05	5.864452944281179e-05	0.00010725394158235	0.0	0.0	0.0	0.0	0.0	0.0	0.00011024142872891002	0.0001612643122077	0.0	0.0	0.0
Candidatus Peregrinibacteria	0.0	7.2598209244172e-05	8.363360119317271e-05	7.42029367873426e-05	0.0001299781636685	0.00030320487553439	0.00031242406359565	0.0	0.0	0.0	0.0	0.0	9.796238244514109e-05	0.0	0.0	0.0	5.00100020004001e-05	0.00012866249488274	0.00014306606472943998	0.00019315986819679	6.516058826979089e-05	0.00035751313860784	8.71934604904632e-05	0.0	0.0	0.0	0.0	0.00035079513564077996	0.00011024142872891002	8.06321561038542e-05	0.0005822416302765599	0.0	3.4257134048165506e-05
Candidatus Doudnabacteria	0.0	2.4199403081390697e-05	2.09084002982932e-05	6.59581660331934e-05	3.89934491005511e-05	6.06409751068797e-05	6.94275696879231e-05	0.00010253255408592	0.0	0.0	0.00020259319286872	0.0	0.0	0.00037537537537537	0.0	0.0	0.0	1.16965904438856e-05	1.5896229414382902e-05	4.54493807521873e-05	1.3032117653958199e-05	5.36269707911766e-05	5.44959128065395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Berkelbacteria	0.0	1.61329353875938e-05	2.78778670643909e-05	3.29790830165967e-05	6.498908183425179e-05	9.096146266031959e-05	3.47137848439615e-05	0.0	0.00019723865877711998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	4.7688688243148705e-05	2.27246903760936e-05	1.9548176480937303e-05	3.57513138607844e-05	1.08991825613079e-05	0.0	0.0	0.0	0.00019301293186643	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Gribaldobacteria	0.0	8.06646769379689e-06	0.0	0.0	1.29978163668504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Saccharibacteria	0.0	0.00043558925546503	0.00077361081103684	0.00033803560092011	0.00083186024747842	0.00057608926351535	0.0004512792029715	0.00041013021634368	0.0	0.0	0.0	0.00037195462153617	9.796238244514109e-05	0.0	0.00035360678925035	0.00037792894935752004	0.0	0.00042107725597988	0.00038945762065238	0.00045449380752187	0.00016941752950145	0.00051839405098137	8.71934604904632e-05	0.0	0.0	0.0	0.00019301293186643	0.00011693171188026	0.00022048285745782998	0.0	0.00029112081513827997	0.0	0.0
Candidatus Eisenbacteria	0.0	0.00011293054771315	2.09084002982932e-05	0.00015665064432883	3.89934491005511e-05	9.096146266031959e-05	0.00010414135453188	0.0	0.0	0.00022172949002217002	0.0	0.0	9.796238244514109e-05	0.0	0.00035360678925035	0.0	0.0003000600120024	4.67863617755424e-05	3.97405735359573e-05	5.681172594023411e-05	5.21284706158327e-05	0.00010725394158235	0.00010899182561306999	0.00051746442432082	0.0009308820107051401	0.00032862306933946	0.00019301293186643	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Desantisbacteria	0.0	8.06646769379689e-06	2.78778670643909e-05	3.29790830165967e-05	2.5995632733700698e-05	9.096146266031959e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33931808877712e-05	3.1792458828765804e-05	0.0	1.3032117653958199e-05	1.78756569303922e-05	2.17983651226158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Edwardsbacteria	0.0	8.06646769379689e-06	1.3938933532195498e-05	8.24477075414918e-06	1.29978163668504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	3.1792458828765804e-05	3.40870355641404e-05	6.51605882697909e-06	3.57513138607844e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	8.06321561038542e-05	0.0	0.0	0.0
Candidatus Lindowbacteria	0.0	4.03323384689844e-05	4.87862673626841e-05	1.64895415082984e-05	5.1991265467401504e-05	0.0	6.94275696879231e-05	0.0	0.0	0.0	0.0	0.00027896596615212	0.0	0.00037537537537537	0.0	0.0	0.0	1.16965904438856e-05	4.7688688243148705e-05	6.817407112828089e-05	1.9548176480937303e-05	1.78756569303922e-05	5.44959128065395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010149193139145	0.0
Candidatus Ratteibacteria	0.0	8.06646769379689e-06	6.96946676609773e-06	0.0	0.0	3.03204875534399e-05	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5896229414382902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Dadabacteria	0.0	1.61329353875938e-05	2.09084002982932e-05	8.24477075414918e-06	0.0	0.0	0.0	0.00010253255408592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33931808877712e-05	2.38443441215744e-05	1.13623451880468e-05	1.9548176480937303e-05	1.78756569303922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Firestonebacteria	0.0	0.0	6.96946676609773e-06	1.64895415082984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.29886553840431e-05	0.0	0.0	0.0	0.0	0.0006501300260052	1.16965904438856e-05	0.0	2.27246903760936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4257134048165506e-05
Candidatus Raymondbacteria	0.0	0.0	6.96946676609773e-06	8.24477075414918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97405735359573e-05	0.0	0.0	1.78756569303922e-05	3.26975476839237e-05	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	0.0	0.00029112081513827997	0.0	0.0
Candidatus Riflebacteria	0.0	0.0	2.09084002982932e-05	1.64895415082984e-05	1.29978163668504e-05	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97405735359573e-05	1.13623451880468e-05	1.3032117653958199e-05	1.78756569303922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Wallbacteria	0.0	2.4199403081390697e-05	3.4847333830488596e-05	0.0	0.0	0.0	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1792458828765804e-05	1.13623451880468e-05	1.3032117653958199e-05	1.78756569303922e-05	0.0	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	0.0	0.0	0.0	0.0
candidate division CPR1	0.0	7.2598209244172e-05	0.0	0.0	0.0	3.03204875534399e-05	0.0	0.00010253255408592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13623451880468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Coatesbacteria	0.0	8.06646769379689e-06	2.09084002982932e-05	1.64895415082984e-05	1.29978163668504e-05	3.03204875534399e-05	0.0	0.00010253255408592	0.0	0.0	0.0	0.0	0.0	0.0	0.00035360678925035	0.0	0.0	1.16965904438856e-05	0.0	2.27246903760936e-05	1.3032117653958199e-05	0.0	1.08991825613079e-05	0.00155239327296248	0.0	0.00065724613867893	9.65064659332175e-05	0.0	0.0	0.0	0.0	0.00010149193139145	0.0
Candidatus Bipolaricaulota	0.00013729662936774	0.0	0.0	4.1223853770745895e-05	1.29978163668504e-05	3.03204875534399e-05	0.0	0.0	0.0	0.00022172949002217002	0.00060777957860615	0.0	0.0	0.0	0.0	0.0	0.0	2.33931808877712e-05	7.948114707191451e-06	0.0	0.0	0.0	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010149193139145	0.00023979993833715
Candidatus Blackallbacteria	0.0	1.61329353875938e-05	2.09084002982932e-05	0.0	2.5995632733700698e-05	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.948114707191451e-06	2.27246903760936e-05	6.51605882697909e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candidate division CPR2	0.0	0.0	6.96946676609773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38443441215744e-05	0.0	6.51605882697909e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	0.0	0.0	0.0	0.0
Candidatus Fraserbacteria	0.0	8.06646769379689e-06	0.0	0.0	1.29978163668504e-05	3.03204875534399e-05	6.94275696879231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037792894935752004	0.0	2.33931808877712e-05	0.0	0.0	6.51605882697909e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Fischerbacteria	0.0	8.06646769379689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	1.13623451880468e-05	6.51605882697909e-06	1.78756569303922e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Sumerlaeota	0.0	3.22658707751875e-05	0.0	8.24477075414918e-06	1.29978163668504e-05	0.0	3.47137848439615e-05	0.00010253255408592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	1.13623451880468e-05	0.0	0.0	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candidate division WOR-3	0.0	8.06646769379689e-06	0.0	8.24477075414918e-06	1.29978163668504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Wirthbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	0.0	1.78756569303922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Abawacabacteria	0.0	8.06646769379689e-06	0.0	0.0	1.29978163668504e-05	0.0	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	6.51605882697909e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Absconditabacteria	0.0	8.06646769379689e-06	6.96946676609773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51605882697909e-06	3.57513138607844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candidate division CPR3	0.0	0.0	0.0	0.0	1.29978163668504e-05	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Delongbacteria	0.0	8.06646769379689e-06	0.0	8.24477075414918e-06	0.0	3.03204875534399e-05	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Calescamantes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planctomycetota	0.0365209034118212	0.0198677099298217	0.0103635970811873	0.0194081903552672	0.0104632421753145	0.0245292744307328	0.022563960148574997	0.0185583922895519	0.0258382642998028	0.0678492239467849	0.044773095623987	0.00901989957225218	0.0181230407523511	0.00975975975975976	0.0233380480905233	0.0211640211640212	0.0167033406681336	0.0161295982221183	0.0214122210211738	0.0205203954096125	0.0144786827135475	0.0274212577312216	0.0181798365122616	0.0282018111254851	0.0346753548987666	0.030233322379231	0.0149585022196487	0.0184752104770814	0.0199536985999339	0.0133849379132398	0.0259097525473071	0.0177610879935045	0.0389846185468124
Candidatus Omnitrophica	0.0	0.00023392756312011002	0.00032059547124049	0.00034628037167426	0.00040293230737236	0.00036384585064127	0.00020828270906376	0.00061519532451553	0.0	0.0	0.0	0.00055793193230425	9.796238244514109e-05	0.00075075075075075	0.00035360678925035	0.00037792894935752004	0.0007001400280056	0.00028071817065325	0.0004609906530171	0.00052266787865015	0.00018896570598238998	0.00069715062028529	0.00025068119891007997	0.00077619663648124	0.00023272050267627998	0.00131449227735787	0.00048253232966608	0.00011693171188026	0.00044096571491565996	0.0001612643122077	0.0005822416302765599	0.0002029838627829	6.851426809633111e-05
Verrucomicrobiota	0.0007551314615226201	0.00344438170525127	0.0024323439013681104	0.00263008187057359	0.00380836019548716	0.00724659652527213	0.0038185163328357703	0.00317850917666359	0.0015779092702169599	0.00842572062084257	0.00162074554294976	0.00204575041844895	0.0021551724137931	0.00788288288288288	0.00884016973125884	0.00340136054421769	0.00435087017403481	0.00375460553248728	0.00636643988046035	0.00478354732416771	0.00354473600187662	0.0102785027349755	0.005482288828337871	0.00543337645536869	0.00302536653479172	0.0131449227735787	0.00357073923952905	0.00537885874649205	0.00429941572042774	0.00338655055636188	0.0098981077147016	0.00426266111844108	0.0008906854852523
