#OTU ID	SRR1556897	SRR5435972	SRR5435975	SRR5468912	SRR5468955	SRR5468956	SRR5468957	SRR5487649	SRR5487652	SRR5487656	SRR5487657	SRR6050920	SRR6050958	SRR6050961	SRR6051235	SRR6051236	SRR6051345	SRR6051694	SRR6051698	SRR6240743	SRR6240745	SRR6240752	SRR6240782	SRR6240785
Candidatus Levybacteria	0.00767968343464263	0.00055854640773887	0.0001835645570119	0.00016669372768367	7.20756771673077e-05	0.00019171381790296	0.00010680946031751	0.00017323774099141002	0.004241085602178779	0.00135488103716786	0.0031694986037733397	0.00054805016840083	0.00027926870150681	0.00040256119390882	0.00185991410320088	0.0012818041127831	0.00106681274328791	0.0008642902991253	0.00011648055840702	6.15731691632295e-05	0.00045741233908170995	0.00072401883165263	0.00184436189633593	0.0191563412198668
Candidatus Daviesbacteria	4.57464389256449e-05	0.00018736469415327	6.56835925235078e-05	9.328437453067299e-05	5.3637713240787105e-05	0.00013596851390881002	0.00010680946031751	5.13171140553276e-05	9.88815921630827e-05	4.88449212917086e-05	9.52769629573324e-05	2.10990141349915e-05	1.63253589073583e-05	1.91740129353104e-05	5.19338299276854e-05	4.5814674718730396e-05	4.0571444481799e-05	3.88223983616531e-05	2.93337890299909e-05	1.98577452719585e-05	0.00016112611260148	0.00028765536037756	0.0005521170164121401	0.0005131348586890099
Candidatus Curtissbacteria	6.290135352276171e-05	0.0001135255910704	3.9610232776852205e-05	5.0168400735568106e-05	2.9024354697728496e-05	6.324947953182521e-05	4.9475285130354904e-05	3.15379349955921e-05	7.27901162136568e-05	3.03290934950231e-05	7.036953355478109e-05	1.4134654544737e-05	1.06478516635864e-05	1.3626580066647801e-05	3.8670802743097e-05	3.2415808916562396e-05	3.07002921513751e-05	2.7941940860176097e-05	2.16535082850973e-05	1.3380085049554902e-05	0.00010506204944591	0.00027216913580308997	0.00037900057542055	0.00036424027314786
Candidatus Shapirobacteria	0.00392847544273975	0.0155439119372196	0.0064324586710972	4.25549852884771e-05	2.67306366973002e-05	3.84142319190464e-05	3.82227834581081e-05	0.00589846045769122	0.00658048158997665	0.0034365292608621897	0.00931952177413121	0.00139375182369806	0.00097541999006254	0.00128683688561087	0.00605087437498736	0.00535149208613641	0.00516635496719803	0.00568005023900777	0.0051590510116367	0.00171686313534011	0.0161507534051644	0.0287867980692159	0.0701734118467127	0.0487288613554782
Candidatus Beckwithbacteria	0.0030993212372124397	0.00613081913123567	0.0023184902554711896	3.50217110566186e-05	2.52308980047124e-05	3.58235046500874e-05	3.32216716037762e-05	0.002127672119937	0.00310767334456008	0.0015212930867659	0.00514585879325358	0.00067874423909859	0.00046266632873712	0.00060701574154815	0.0031325153897409697	0.00265354718006016	0.0025770990498427604	0.00239080691162774	0.0013337051684282801	0.00069272027624282	0.00466473543532413	0.0104061880330326	0.013583698370403	0.0189666134222303
Candidatus Amesbacteria	2.28732194628224e-05	9.246439536786109e-05	2.90112030983914e-05	2.9892673281736303e-05	2.0202362388388602e-05	3.28754356888583e-05	3.19713936401932e-05	2.53357010120839e-05	3.8645265704422e-05	1.8997574447504103e-05	4.20282643705187e-05	7.37623031871044e-06	6.4452840240684305e-06	7.33452533641969e-06	2.31712179371729e-05	2.08067730545726e-05	1.96526687713547e-05	1.93764743164601e-05	1.7003164886093802e-05	1.07961003706726e-05	7.80935969118555e-05	0.00016106682432013	0.0002766635934542	0.00024888456899628997
Candidatus Chisholmbacteria	1.14366097314112e-05	2.9892907067723803e-05	9.91522131210846e-06	1.64289491226701e-05	1.1203930232861802e-05	1.4829680229213299e-05	1.32172241864486e-05	8.56418062380302e-06	1.21165024485812e-05	6.995799190150369e-06	1.6008464334455302e-05	2.60227414797145e-06	1.69719077749764e-06	1.99186347968758e-06	8.62156889514943e-06	8.12881097830974e-06	7.21568910419181e-06	6.8755231445503696e-06	5.5382371267368305e-06	2.8317640316518298e-06	2.53058462128273e-05	2.0707150448924e-05	8.35948542805779e-05	5.3917887794444106e-05
Candidatus Collierbacteria	0.00320796902966085	0.00249558929719002	0.0017829163472025801	3.7906794804990004e-05	2.52308980047124e-05	4.00222695342623e-05	3.16141713648838e-05	0.00148953870893244	0.0048739314360834	0.00281513891782569	0.00863536547058074	0.0017769975365262898	0.00102047636427468	0.00168604728114265	0.0039038031075116397	0.00324502382841616	0.0024806732417206	0.00214816113439002	0.0008866617751861199	0.0006058559145719	0.00259065849968362	0.00436005320804456	0.00270950968111573	0.0148601558991483
Candidatus Woykebacteria	1.71549145971168e-05	0.00012697927302273	3.44816700292099e-05	2.68473071028999e-05	1.6585345541559197e-05	2.5192589305049e-05	2.35766701704218e-05	2.88361399178447e-05	3.77342504827242e-05	1.84320457704561e-05	4.4446461399892605e-05	6.608653052042599e-06	5.87955376490255e-06	6.4409791025411495e-06	2.10549053492422e-05	1.92779599806703e-05	1.73781580754682e-05	1.62628114782715e-05	1.4084214256170402e-05	1.2742938142433198e-05	8.503742331228341e-05	0.00016247924871128	0.00024091701879525	1.29593435563587e-05
Candidatus Pacebacteria	0.00399137679626252	0.0007985515993361099	0.00038713684029856	5.9144216841612295e-05	3.36117906985853e-05	5.18145453791788e-05	4.64388957902248e-05	0.00049507421125893	0.0109145454056819	0.00491653875420358	0.0144175163875167	0.0044326276652295205	0.00286495905567659	0.00413765891370728	0.00597842674236075	0.00450251608451184	0.00407715566050922	0.0030182967856836698	0.00066792915535901	0.00011008482673046001	0.00062115461162983	0.00061574136895198	0.00172412059702737	0.0345593356955267
Candidatus Blackburnbacteria	2.28732194628224e-05	5.0254561275993704e-05	1.8513478363094e-05	1.2101323500113099e-05	5.38141530869739e-06	1.09882570373086e-05	9.10916802039025e-06	1.5038293357273199e-05	2.2228771409427104e-05	1.17504291786657e-05	2.56167671978344e-05	4.362085442283081e-06	3.3135629465430197e-06	4.114035785149121e-06	1.35516152647607e-05	1.15841771128206e-05	1.01288555127164e-05	1.0903607411054599e-05	7.85785949044023e-06	5.8759103656775494e-06	3.98047513376646e-05	9.15049230556591e-05	0.00012176176993206	0.00011971726271791999
Candidatus Microgenomates	1.14366097314112e-05	2.11111629521326e-05	7.2053140824900606e-06	7.45313301662594e-06	4.58743600085679e-06	8.04018807607948e-06	6.07277868026016e-06	5.40359015549476e-06	1.10415044869777e-05	5.73906879671018e-06	1.12687981568825e-05	2.3588959902474997e-06	1.45473495214084e-06	2.15940339853981e-06	6.86599140743421e-06	5.82937668016401e-06	5.06442775635822e-06	5.12770497144077e-06	2.8079639139567503e-06	1.82294809537587e-06	1.55991593080037e-05	5.06959468968784e-05	5.1696001199496205e-05	2.6319749969393903e-06
Candidatus Gracilibacteria	0.00913213287053186	0.00018419177380425	0.00068388434505968	1.0097793119299699e-05	5.20497546251059e-06	1.02735736527682e-05	7.50166778149785e-06	0.00020200591122176002	0.00098562736835488	0.0014925139607561198	0.00153176660497309	0.0027926894742953197	0.00155913238960905	0.00248225282216805	0.00170254942798355	0.00143877468441165	0.0011597315472336599	0.00108118180195794	0.00030571290913019	0.00035604123140462	0.00055389240589892	0.00045184969584954003	2.26829393018197e-05	0.00072825494843885
candidate division NC10	1.14366097314112e-05	5.78370914014046e-06	1.2891054017530499e-05	0.00060530659865135	0.0005759878778768	0.00065000453823949	0.00062692509316803	8.4792185144399e-06	6.10380198537547e-06	1.09754454360443e-05	1.8700723693825e-06	8.81777786830613e-06	7.1726515001388505e-06	8.93546233878541e-06	1.28541940710108e-05	1.1546888989066901e-05	9.09804278354619e-06	6.96812278286082e-06	6.7701896739668704e-06	1.13978502273986e-05	1.05624401583975e-05	1.0895845303209699e-05	1.89283077621204e-06	1.7772097836476397e-05
Candidatus Rokubacteria	0.0	6.29587344844663e-06	2.5934065449806e-05	0.00570357014688442	0.0057364122792252295	0.00572720463743755	0.00549515026108483	3.43246921827026e-05	1.39385328919768e-05	3.0035856403220396e-05	4.01420706876071e-06	3.1976145645577196e-05	2.53568384018993e-05	3.0510880777644396e-05	4.2566741825424e-05	3.93141118109995e-05	3.0263317190096398e-05	2.2154463465773397e-05	1.7325026362397197e-05	3.25475878387982e-05	1.87776713927066e-05	7.321907156300401e-05	1.9859208143864103e-06	5.40181535086132e-05
Candidatus Handelsmanbacteria	0.0	2.74819872749655e-06	7.357271497235009e-06	0.00033114350134084	0.00030003595844065	0.0003545722941551	0.00032471504825626	6.96689296777627e-06	2.71482536065954e-06	5.71812329015285e-06	1.12849194704116e-06	4.60546360000702e-06	4.16215833529184e-06	5.4357395894277904e-06	8.46525035172274e-06	7.90508223578745e-06	6.621851336300241e-06	4.91935578524227e-06	4.51715933984347e-06	8.63688029653808e-06	6.74822565675395e-06	1.00887456511201e-07	1.36532055989066e-06	1.75464999795959e-07
Candidatus Schekmanbacteria	0.0	6.19219140554563e-05	5.2564602383859794e-05	3.85479245268503e-05	3.59055086990137e-05	4.13623008802755e-05	3.35788938790856e-05	2.65931402306582e-05	1.88397947847112e-05	1.62118220753784e-05	1.4799365819768399e-05	8.63056390082617e-06	9.05168414665409e-06	9.9034707588205e-06	1.75918483871738e-05	1.87807849972875e-05	1.66610709595236e-05	1.47580673557268e-05	1.48611212679371e-05	1.8494958831726e-05	6.33501908574256e-05	0.00014923777004419	7.73578217228955e-05	2.33117785443203e-05
Candidatus Aminicenantes	5.71830486570561e-06	3.4689763028445e-05	4.23581293601568e-05	0.00080517878944129	0.0007824224979153599	0.0009499928889003199	0.00078106650496405	2.35854815592036e-05	8.39956034405401e-06	1.8327318237669397e-05	3.90135787405659e-06	1.51081671756328e-05	1.24460657016494e-05	1.40547376370479e-05	2.64298583424525e-05	2.7493776581072102e-05	2.0134461677379897e-05	1.7246682635320002e-05	1.5371660161383803e-05	2.2919590131182e-05	4.54527228112521e-05	9.34722284576275e-05	5.80261237953528e-06	4.92805985141223e-05
Candidatus Glassbacteria	0.0	1.96121454644072e-06	4.72334297498909e-06	0.00010250061428241	0.00010180579124978	0.00011926278979516999	0.00010109390391256	2.75277234336526e-06	1.8766913566975299e-06	3.07898946392845e-06	6.28731227637219e-07	4.58674220325903e-06	3.39438155499529e-06	4.05818914553171e-06	4.46109073933116e-06	3.7412417499560097e-06	3.30532342505681e-06	2.39601564128271e-06	2.5526944672334098e-06	2.46009500249753e-06	4.32766645378786e-06	5.04437282556004e-08	7.13690292670115e-07	1.0176969988165598e-05
candidate division WWE3	0.00120084402179818	0.006975240665696179	0.00252719110150549	9.520776369625391e-05	5.6460750779775905e-05	8.85314042599418e-05	7.73386226044897e-05	0.00244408800762715	0.00555121659250244	0.00294445647531068	0.0044233015208766605	0.0020622554587755	0.00117603198089319	0.0018592090950497	0.00335014687570095	0.00280544656685821	0.00254317186566964	0.00213197934759527	0.0012801318806311699	0.00083728183005865	0.0053301691653031705	0.0110876575799016	0.013294157321668002	0.0175809913852701
Candidatus Peregrinibacteria	0.0053923614883603895	0.00121880115201992	0.00042622788524171	0.00037273679204652004	0.00021657991119429	0.00033509717192637	0.00029631587736916003	0.00071558486989998	0.0176200182840755	0.0064798485271235	0.0124805405669882	0.00206354723515111	0.00148364780931464	0.00247573738087935	0.00232555097055899	0.00169815087324249	0.0014989025485892301	0.00124058050435458	0.00015443801526762	0.00017425967909777	0.00069012832386788	0.00171632263203268	0.0007165760838535201	0.0156967479517469
Candidatus Doudnabacteria	4.57464389256449e-05	0.00017403593032491	5.48439636050342e-05	0.0001167657505938	5.35494933176937e-05	0.0002061861564399	0.00016503669119295	4.2311130462836405e-05	0.00096266978476809	0.00030356322653547004	0.00023699943019217003	7.883580170581129e-05	5.962392838566121e-05	7.40154130396058e-05	4.41058782530099e-05	3.7089253760361204e-05	3.12156985159602e-05	2.6518221421153e-05	1.9944312859210602e-05	1.9096708688452e-05	0.00013247060365323	0.00033186928819358997	0.00043221704724356	0.00103950479164835
Candidatus Berkelbacteria	0.00598706519439377	0.015737497553947	0.010018792953375	5.40953202819624e-05	3.987540523821671e-05	5.5745303994151e-05	4.41169510007136e-05	0.00554622454469358	0.00652221305639685	0.00524894394326851	0.0113916425659747	0.00118313611028311	0.00085009053300518	0.0010255304588410198	0.00532298308977261	0.00477121430428111	0.0040953629505625	0.0045641204227738295	0.0035894768744360603	0.00215870681690378	0.0151643388548163	0.0399513066691149	0.0328154486269592	0.0377664598953687
Candidatus Gribaldobacteria	0.0021443643246396	0.0115950751529295	0.00326445048849434	9.05595732127667e-06	4.7638758470435896e-06	5.44946080712053e-06	1.01808348463185e-05	0.00267357066501695	0.00272921940116236	0.00140860626148743	0.00389586050614315	0.00034593396910947	0.00035040928159692003	0.00034064588611965	0.00142344868094685	0.00148340856854485	0.00123114894218726	0.0013110719790184	0.0010325094186379301	0.00125185208429248	0.007918993908014841	0.019610655127832	0.023318930442627003	0.00745936807132582
Candidatus Saccharibacteria	0.0048891506601783	0.00017865790091207	0.00016165736305284	0.00019810908405483001	0.00011309794140573	0.00012864300921727	0.00010609501576689	0.00011456290826523	0.0015121577258873599	0.00065004379600693	0.00219988220156204	0.00058682218106593	0.00028747179026472	0.00045326994268142	0.00118971638501392	0.00080718844427124	0.00064806748103486	0.0007642016650665	6.96774602838754e-05	6.957290255264589e-05	0.00015454903759544	0.00021834567775436	0.00018791775706131	0.008783251494786329
Candidatus Eisenbacteria	5.71830486570561e-06	1.52400111252081e-06	3.54567301071567e-06	0.00112141602474889	0.0013316797390948698	0.0016463625117118699	0.00108792043945484	3.33051468703451e-06	1.2936416148109199e-06	3.7701911803205597e-06	4.6751809234562397e-07	4.09998588781113e-06	2.9700838606208697e-06	4.114035785149121e-06	6.08439869030072e-06	5.90395292767144e-06	4.51540793321319e-06	3.43776157227519e-06	2.9078519583267503e-06	4.1768519466864505e-06	2.78731059735489e-06	5.04437282556004e-08	5.89570241770965e-07	3.8351635669688205e-06
Candidatus Desantisbacteria	0.0171949427311768	0.00727270819432288	0.0160110816464277	4.47187980997556e-05	3.11416328519701e-05	4.07369529188027e-05	4.21522284865117e-05	0.00751931660285531	0.00127662385046961	0.0031010660278398897	0.0063672739914768205	0.00171377537970831	0.0019826016932468302	0.00197053006335373	0.00744664264924435	0.00868935091332474	0.00730673675894439	0.00693251822193045	0.00413322299329996	0.010120671553548	0.015792168341824002	0.0133932134016879	0.00037502873379177996	0.00024938589756714
Candidatus Edwardsbacteria	0.0	6.30836526084435e-06	6.04030723611205e-06	6.267043031184389e-05	5.46081323948145e-05	6.34281503779603e-05	6.215667590383929e-05	3.82329492134064e-06	2.53262231631997e-06	3.12088047704313e-06	1.98292156408661e-06	2.39633878374349e-06	2.32353499300272e-06	2.6434076085573503e-06	3.7877185522623e-06	3.5796598803565805e-06	3.17086959081721e-06	2.46546537001554e-06	2.9744439879067503e-06	2.77866845605836e-06	6.8704761215502095e-06	1.68482052373705e-05	7.78853319392169e-06	7.51992856268397e-08
Candidatus Lindowbacteria	0.0	8.79423592798895e-06	5.15388898343313e-06	0.00014858181304112	0.00012624270994665	0.00014740344806145	0.00015146224473118998	3.80630249946801e-06	4.2453309331119e-06	2.97426193114177e-06	2.28922652114064e-06	2.02191084878357e-06	2.68721873103793e-06	2.08494121238326e-06	5.01421789299486e-06	3.94011174330915e-06	3.3725503421766e-06	3.00948824508939e-06	3.01883867429342e-06	4.01756521990603e-06	7.212777422979761e-06	1.45782374658685e-05	1.6414876731412698e-05	5.01328570845598e-08
Candidatus Ratteibacteria	0.008468809506110009	0.0146052396782184	0.017732885786667	7.372991801393401e-06	8.11623292459279e-06	8.75487146061987e-06	6.78722323087901e-06	0.00509427710014737	0.00154692206674735	0.00228530138395131	0.00622256908123909	0.00055128897003823	0.00067766403187227	0.0005917696089326	0.0019166697589681101	0.00196550672055662	0.0017906225509444198	0.0018134944665812898	0.00243992086513968	0.0031255772484609103	0.0163156448320817	0.0284616377968803	0.00253837916093853	0.00121281407858967
Candidatus Dadabacteria	0.0	1.97370635883843e-06	1.72218403377618e-06	4.83251527852198e-05	4.55214803161943e-05	4.85091347256795e-05	5.19758410575208e-05	1.0195453123575e-06	1.18431978820718e-06	2.05265964261897e-06	1.43479690409519e-06	1.08584101138377e-06	9.09209345088023e-07	9.121617804176771e-07	1.3707933808187401e-06	1.30508433138e-06	1.55742357994202e-06	1.03017097620368e-06	5.5493357983335e-07	1.06191151186944e-06	2.20050836633281e-06	1.00887456511201e-07	1.33429054716587e-06	2.50664285422799e-08
Candidatus Firestonebacteria	0.0	1.0255777978521199e-05	8.6995619941488e-06	2.74884368247602e-05	2.58484374663662e-05	2.9570025035359002e-05	2.3398059032767104e-05	3.29652984328926e-06	4.2453309331119e-06	3.37222655573117e-06	3.25650533289021e-06	2.3776173869955e-06	2.12148847187205e-06	2.7178697947139e-06	4.46109073933116e-06	3.62937737869487e-06	4.10084194430777e-06	2.9631884259341703e-06	2.07545158857673e-06	3.4158153631800202e-06	1.0317939228804902e-05	1.56123338951083e-05	1.3591145573457e-05	8.114002919136e-05
Candidatus Raymondbacteria	0.0	4.05983902925626e-06	5.1918783371193705e-06	3.4861428626153603e-05	2.9377234390102098e-05	3.19820814581828e-05	3.1256949089574394e-05	4.129158515047889e-06	2.44152079415019e-06	3.5816816213045305e-06	1.6282526664451099e-06	2.77076671870341e-06	2.56599081835953e-06	2.53171432932253e-06	5.7597371001068e-06	4.94689108465944e-06	4.49299896083993e-06	3.57666102974085e-06	2.93004930152009e-06	2.9910507584322497e-06	6.3081239834873905e-06	2.0530597400029397e-05	6.70248274855413e-06	0.0
Candidatus Riflebacteria	0.0	4.07233084165397e-06	9.536594087035609e-05	4.0230890046733505e-05	3.3258911006211704e-05	3.7252871419168204e-05	3.6615283219215706e-05	3.63128055417997e-05	1.4940649635844401e-06	3.6905982554026795e-05	1.12849194704116e-06	5.92344993106595e-05	3.386299694150061e-05	5.67774169443656e-05	4.11478504312432e-05	4.6784165936327e-05	3.62128993551986e-05	3.30927957411945e-05	5.6658718500985e-05	4.7060378501013796e-05	6.94382640042797e-05	2.52218641278002e-08	7.16793293942594e-06	2.50664285422799e-08
Candidatus Wallbacteria	0.0	3.08547766223476e-06	1.84881521273031e-06	3.03735205731315e-05	2.49662382354322e-05	2.8229993689345696e-05	2.66130595105519e-05	1.3424013279373801e-06	1.43940405028257e-06	7.12147222949439e-07	1.08012800645368e-06	7.114130764238491e-07	6.46548867618149e-07	8.749306873394051e-07	1.29864636077565e-06	1.2429374584571502e-06	1.07563067391679e-06	1.0185960214148701e-06	9.10091070926693e-07	1.2565952890455e-06	3.42301301429548e-06	6.60812840148365e-06	1.22878850390159e-05	5.19627063681462e-05
candidate division CPR1	0.0	2.6882380279875302e-05	1.07763133289966e-05	5.44960263581251e-06	2.3819379235218e-06	3.6627523457695397e-06	3.7508338907489305e-06	6.3891506241070194e-06	9.41989739235558e-06	5.57150474425149e-06	1.2365047476865302e-05	1.51643313658768e-06	1.21227912678403e-06	1.34031935081781e-06	4.32882120258549e-06	3.91525299414001e-06	3.5182086626028396e-06	4.09753399523709e-06	3.04103601748676e-06	3.3273227371909e-06	2.2860836916902e-05	8.996638934386329e-05	5.6195353044590395e-05	0.00010174463345311
Candidatus Coatesbacteria	0.0	1.23668942737345e-06	4.24214449496339e-06	5.6259133093240894e-05	4.74623186242491e-05	6.18201127627444e-05	4.78677848914625e-05	2.29397695280438e-06	5.10168524150786e-07	1.1520028606535e-06	2.41819702937392e-07	1.57259732683167e-06	1.51534890848004e-06	1.95463238660931e-06	5.44710001325341e-06	5.49378356638059e-06	3.88795670676173e-06	4.56053218678931e-06	1.50941933714671e-06	9.38021835484669e-06	3.7164141298065202e-06	0.0	1.36532055989066e-06	7.51992856268397e-08
Candidatus Bipolaricaulota	0.0	5.49639745499309e-07	1.39294296849544e-06	3.8067077235455106e-05	3.44057700064259e-05	4.13623008802755e-05	3.2507227053157396e-05	1.05353015610275e-06	6.01270046320569e-07	9.42547795080139e-07	1.45091821762435e-07	6.926916796758529e-07	5.45525607052814e-07	8.0046850118286e-07	1.09422980398689e-06	1.14350246178057e-06	9.85994784423725e-07	7.870969256387629e-07	6.659202958000201e-07	1.41588201582592e-06	1.1980545550034201e-06	0.0	1.5515006362393802e-07	0.0
Candidatus Blackallbacteria	0.00035453490167374	0.00010187073010333	0.00137493601484816	2.11572808213898e-05	1.9584822926734803e-05	1.94751222287258e-05	1.92900028667088e-05	6.547180147522429e-05	0.00028764394609887	0.0004763636556335	5.5505682480895993e-05	0.0005866911312887	0.00045482692371725	0.00050019973550659	0.00031434456632775	0.0002135615141121	0.00022801129389797998	0.0001713209058291	0.0001082120480675	0.00018146297885328	0.00028117606903141	1.25857101997723e-05	1.40565957643288e-05	0.00062748790569889
candidate division CPR2	0.0	1.6501684177376998e-05	7.72450191620199e-06	6.7318620795331e-06	3.7934566930161903e-06	5.89613792245828e-06	7.50166778149785e-06	5.86238554605564e-06	9.03727099924249e-06	6.63972557867565e-06	1.0575581675128599e-05	2.54610995772746e-06	2.1618977760981897e-06	2.6434076085573503e-06	6.50525630721875e-06	6.0779641718554396e-06	5.99440010984878e-06	5.55597829862656e-06	3.45168686656343e-06	2.70787435526706e-06	1.75307166517847e-05	1.4426906281101699e-05	4.89343300669901e-05	5.8830907788730896e-05
Candidatus Fraserbacteria	0.0	9.99344991816926e-07	1.78549962325325e-06	2.0355868669064398e-05	2.03788022345754e-05	1.97431284979285e-05	2.3398059032767104e-05	8.836059373765021e-07	3.82626393113089e-07	9.63493301637476e-07	9.67278811749568e-08	4.68034918699901e-07	4.6470699860054504e-07	3.72310930782725e-07	6.13249670366278e-07	8.45197471750859e-07	5.37815336958395e-07	5.2087296549624e-07	4.21749520673346e-07	6.90242482715134e-07	1.56480594939222e-06	2.52218641278002e-08	9.61930394468416e-07	2.50664285422799e-08
Candidatus Fischerbacteria	0.0	4.13478990364253e-06	4.95127909710652e-06	1.3624006589531301e-05	1.39387478487572e-05	1.33109780370649e-05	1.69680580771975e-05	2.09006789033288e-06	1.56694618132027e-06	1.42429444589888e-06	1.14461326057032e-06	1.64748291382365e-06	1.2930977352363e-06	1.7498613746788101e-06	2.3928761647625303e-06	2.6474567865137198e-06	2.14005686164695e-06	1.8867176305752701e-06	1.1986565324400401e-06	2.30080827571711e-06	4.84111840593218e-06	5.04437282556004e-08	3.87875159059845e-06	5.01328570845598e-08
Candidatus Sumerlaeota	1.14366097314112e-05	1.26167305216887e-06	2.00077262747527e-06	2.6126036165807e-05	2.88479148515417e-05	3.14460689197775e-05	3.01852822636461e-05	1.7672118747529999e-06	9.838964394336581e-07	1.5499674852429e-06	1.67661660703258e-06	9.73512630895794e-07	5.859349112789479e-07	9.68008420035086e-07	1.5752099376075e-06	1.566101197656e-06	1.23249348052966e-06	1.0185960214148701e-06	8.43499041346692e-07	2.19461712453017e-06	1.61370613531073e-06	5.04437282556004e-08	3.1030012724787604e-07	0.0
candidate division WOR-3	0.0	9.65617098343105e-06	6.20492776875242e-06	6.5715796490680295e-06	8.02801300149939e-06	6.78949215313378e-06	8.39472346977141e-06	3.31352226516188e-06	2.16821622764084e-06	1.2986214065548598e-06	2.4020757158447603e-06	1.12328380487976e-06	8.48595388748821e-07	9.493928734959499e-07	2.23655762133584e-06	2.9706205257125802e-06	2.34173761300635e-06	2.1645165455066e-06	1.65370206790338e-06	2.35390385131058e-06	7.79957965400184e-06	5.64969756462724e-06	1.43668958915767e-05	0.0
Candidatus Wirthbacteria	3.4309829194233695e-05	0.00011857228327906999	0.00012069217666118	1.53069721094146e-05	1.21743493868892e-05	1.5008351075348401e-05	1.4824724425341e-05	0.00010664443967259	0.00015060903645108	0.00041555885009755	4.8202727452186796e-05	0.00028574467856466	0.00015349474210297	0.00025706208215892995	0.00032508244781083	0.00028959199844593	0.00020663313425389	0.00015005771388206998	6.19971795389818e-05	3.81580203265084e-05	0.00013775182373243	0.00017004580794961998	2.2341609161847098e-06	2.50664285422799e-08
Candidatus Abawacabacteria	0.0	6.071020825287831e-06	3.39371559597071e-06	9.69708704313697e-06	5.82251492416439e-06	1.0720250768106e-05	7.32305664384314e-06	4.604946327481391e-06	4.6643979350929005e-06	3.5188451016325203e-06	4.67518092345625e-06	3.7630007463472e-06	2.68721873103793e-06	3.5928004820532995e-06	5.59139405333959e-06	5.86666480391773e-06	4.358545126600331e-06	4.363757955379609e-06	3.27410812101676e-06	5.23876345855589e-06	6.47927463420216e-06	7.56655923834006e-08	1.36221755861818e-05	4.05574813814089e-05
Candidatus Absconditabacteria	6.86196583884673e-05	0.00035824019594157	0.0012331470837732199	7.61341544709101e-06	5.9989547703511906e-06	8.57620061448477e-06	6.43000095556959e-06	0.00062858366991214	0.00011309342962156	0.00039729436837955	0.00019606741514163	0.00022201704403447997	0.00018056897593448	0.00022526672867007998	0.0008960659889351901	0.0009069714634361699	0.00074701429854902	0.0006630828600315	0.00023511425910379	0.0009114209521123301	0.00115553584334728	0.00124770039653815	0.00039066786020507	0.00024685418828437
candidate division CPR3	5.71830486570561e-06	3.9973799672677004e-06	1.41826920428627e-06	3.0453661788363997e-06	1.1468590002142e-06	2.05471473055364e-06	3.57222275309421e-06	1.07052257797538e-06	2.24109744537667e-06	1.2986214065548598e-06	1.99904287761577e-06	8.23741456911825e-07	8.283907366357541e-07	1.15416388542645e-06	1.69545497101265e-06	1.32994308054915e-06	1.45658320426232e-06	1.11119565972531e-06	7.991043549600241e-07	4.0706607954995104e-07	3.10516180582519e-06	1.7655304889460102e-07	1.18844948735937e-05	2.2534719259509602e-05
Candidatus Delongbacteria	0.0	1.58646017450937e-06	9.117444884697442e-07	5.28932020534744e-06	3.96989653920299e-06	4.2881003072423895e-06	5.0011118543319e-06	9.515756248670021e-07	8.74574612829919e-07	5.65528677048084e-07	5.15882032933103e-07	9.173484406518059e-07	6.263442155050821e-07	4.28157570400134e-07	7.695682137929759e-07	8.949149700891451e-07	9.187678673039259e-07	6.829223325395151e-07	5.216375650433489e-07	7.78735108704253e-07	1.4670055775552099e-06	0.0	3.10300127247876e-06	2.50664285422799e-08
Candidatus Calescamantes	0.0	1.26167305216887e-06	1.70952091588077e-06	1.2021182284880502e-06	1.323298846401e-06	1.2506959229457e-06	1.0716668259282601e-06	9.17590781121752e-07	3.2796547981121897e-07	5.02692157376074e-07	3.70790211170668e-07	2.43378157723948e-07	3.63683738035209e-07	3.72310930782725e-07	7.936172204740059e-07	9.81920592181145e-07	5.826332817049279e-07	6.13472603806683e-07	4.3284819227001295e-07	1.00881593627596e-06	2.05380780857729e-06	7.56655923834006e-08	3.2891813488274897e-06	2.50664285422799e-08
Planctomycetota	0.00022873219462822003	0.00038543487153139	0.00049433013328324	0.0261989646716687	0.0304554582901497	0.029191868189514	0.0230483384252392	0.00029418979988075	0.00037929207740167	0.00057614804887265	0.00018221920682008	0.0004974087901975	0.00047769858990924003	0.00050414623137288	0.0005239076105462401	0.00041113885250845	0.00040969203741423997	0.00030151599729358997	0.0002290876804268	0.00024438123593155	0.00048342723799035	0.00124104182440841	0.00042563868454591	0.00031002158821091
Candidatus Omnitrophica	0.0389588110500523	0.0320683437049729	0.0171022625154754	0.0010603484187417	0.00098400502218378	0.0011110646566911198	0.00105827099060416	0.00671644166179565	0.00923115325872422	0.00336049707205906	0.0148909993658681	0.00161423371319921	0.00212694372794258	0.0019213850204904102	0.00427859485213216	0.00351829605803255	0.0036540406486433898	0.00346989364676891	0.00207269911802075	0.0041447468219776	0.016537456075408002	0.0301347049319338	0.00273908128324245	0.00353672266874444
