#OTU ID	mgm4477803	mgm4477805	mgm4477872	mgm4477873	mgm4477900	mgm4477901	mgm4477902	mgm4477903	mgm4477904	mgm4514245	mgm4514299	mgm4519682	mgm4519683	mgm4519684	mgm4539732	mgm4543019	mgm4543020	mgm4543021	mgm4543022	mgm4543023	mgm4594281	mgm4594282	mgm4600262	mgm4600267	mgm4600270	mgm4600277	mgm4600278	mgm4667018	mgm4667019	mgm4667020	mgm4667021	mgm4667022	mgm4667023	mgm4667024	mgm4667025	mgm4667026	mgm4667027	mgm4667028	mgm4667029	mgm4667030	mgm4667031	mgm4667032	mgm4667033	mgm4667035	mgm4667036	mgm4690390	mgm4690391	mgm4690393	mgm4690408	mgm4690409	mgm4690414	mgm4690418	mgm4690428	mgm4690501	mgm4690515	mgm4690525	mgm4690527	mgm4690540	mgm4690541	mgm4690542	mgm4712236	mgm4712237	mgm4712241	mgm4712251	mgm4712255	mgm4712258	mgm4712263
Thermomicrobiota	0.0001040548808007	0.0008224115659425	0.0005800270401094	0.0005365696905382	0.0006859700207446	0.0004827736395097	0.0006211127367395	0.0007835322095463	0.0003721314864585	0.0002163549952762	0.0001610439327848	0.0	0.0002579979360165	0.0	0.0002514300081714	0.0001680069890907	0.0004909872025094	0.0003827970983979	0.0004246865577267	0.0007317965605561	0.0009650646593321	0.0	0.0	0.0005271481286241	0.0	0.0	0.0008257638315441	6.55393891728929e-05	0.0003211443625556	9.97673606544739e-05	0.0002492571852632	9.84659012583942e-05	5.65678849974898e-05	0.0001300367570566	5.11973786942109e-05	0.0002778176497552	9.99715081201857e-05	0.0002295964476056	0.0001866290643662	0.0001030778690006	0.0003003157605711	0.0002358988366462	0.0002995525433883	6.34732566012187e-05	8.94062951442971e-05	6.41197390326621e-05	6.42835501306169e-05	6.51853750534465e-05	6.508676413451e-05	6.46670246996714e-05	6.65796405560818e-05	6.30219001102883e-05	6.28813267810825e-05	6.89893066574681e-05	4.41751268991391e-05	4.46909338437438e-05	4.85074999131337e-05	6.38239688352685e-05	5.15470466627825e-05	5.49441617764195e-05	5.98018717985873e-05	5.04125547426331e-05	0.0001271146044087	0.000111477701244	0.0001019289890149	0.0001008109287506	5.54345520984879e-05
Candidatus.Kaiserbacteria	0.0002544956723198	0.0001644823131885	0.0001641323518775	0.0001404945707816	0.0004186782540407	4.32922013690831e-05	0.0002027906542175	0.000149175263555	0.0001414099648542	0.0002704437440953	0.0005843594132479	0.0	0.0	0.0	0.0001257150040857	0.0001680069890907	0.0001773009342395	7.65594196795988e-05	0.0002170620183936	0.000239933298543	0.0001792262938759	0.0	0.0	0.0	0.0	0.0	0.0	0.000266526849303	0.0001796231180396	0.0002947672019336	0.0002435922492345	0.000321655277444	0.0001767746406171	0.0003901102711699	0.0001887903339349	0.0005417444170228	0.0002749216473305	0.0003614922792088	0.0003862184804246	0.0003960360230026	0.0004161518396485	0.000484213401537	0.0001747389836431	0.0002327352742044	0.0001976349682137	2.28999067973793e-05	1.81934575841369e-05	1.98870635756277e-05	2.23580487484958e-05	1.76867076101665e-05	1.77665348114612e-05	1.73310225303293e-05	2.48542793601117e-05	3.52391422494981e-05	3.16530436836351e-05	2.63476401019087e-05	2.61458864780012e-05	3.91329443953471e-05	2.75885601857146e-05	2.73095241965636e-05	2.3767410586618e-05	3.16878915525122e-05	3.34512116865153e-05	2.84053757977623e-05	2.39430511108892e-05	2.57314608349542e-05	2.54612186963985e-05
Candidatus.Nomurabacteria	0.0001090695738513	3.40308234183111e-05	4.86833247094301e-05	3.5870954242114e-05	0.0001277323486903	3.93565466991664e-05	4.56544404782887e-05	4.48974094194765e-05	4.63096960926194e-05	6.49064985828748e-05	0.0001380376566727	0.0	0.0	0.0	6.28575020428688e-05	8.96037275150646e-05	4.5461778010138e-05	7.65594196795988e-05	5.19061348332633e-05	0.0001019716518807	0.0001102931039236	0.0	0.0	0.0	0.0	0.0	0.0	0.000349543408922	0.0001632937436723	0.0003582555223501	0.0003455610977513	0.0035316436584677	0.0001414197124937	0.0011356543449615	0.0002687862381446	0.0007940954488838	0.0002849187981425	0.0005666635728138	0.0005754396151293	0.0006871857933379	0.0003517984623833	0.0006538950208791	0.0002059423735794	8.46310088016249e-05	0.0003670363695397	6.10664181263449e-06	5.82190642692379e-06	5.89246328166748e-06	4.96845527744351e-06	4.97438651535934e-06	3.2302790566293e-06	7.87773751378604e-06	7.4562838080335e-06	1.53861043624569e-05	5.56537031800178e-06	4.66920204337622e-06	4.47232268702651e-06	1.44419199554257e-05	6.17112530469931e-06	6.50226766584846e-06	1.99339572661958e-05	1.58439457762561e-05	1.83981664275834e-05	1.87582670362581e-05	9.23517685705725e-06	1.12795444755964e-05	9.34652331893109e-06
Candidatus.Yanofskybacteria	8.14887620728735e-05	4.1120578297126e-05	4.31195161712095e-05	3.96075119756675e-05	0.0001253669348257	4.59159711490275e-05	9.2370612130491e-05	6.95185694237055e-05	5.78871201157742e-05	5.40887488190623e-05	5.52150626690961e-05	0.0	0.0	0.0	0.0	7.84032615756816e-05	9.54697338212897e-05	5.74195647596991e-05	9.43747906059333e-05	7.79783220264766e-05	4.13599139713789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002140953379647	8.16468718361837e-05	0.0001859300812197	0.0002209325051196	0.000406992391868	0.0001272777412443	0.0001213676399195	0.0001791908254297	0.0003055994147308	0.0002299344686764	0.0002735617248066	0.0002903118779031	0.000264024015335	0.0002574135090609	0.0004014418799067	9.3610169808848e-05	6.34732566012187e-05	0.0001317566454758	4.07109454175633e-06	5.57932699246864e-06	4.97176589390694e-06	4.47160974969916e-06	4.79014997775344e-06	6.10163821807758e-06	6.30219001102883e-06	5.71648425282568e-06	9.92651894352059e-06	4.52186338337645e-06	3.66865874836703e-06	4.47232268702651e-06	6.98802578488341e-06	1.81503685432333e-06	5.85204089926362e-06	5.36683464859117e-06	5.04125547426331e-06	1.44955250641566e-05	1.28628116820056e-05	8.209046095162e-06	8.81214412155965e-06	6.44587815098696e-06
Candidatus.Azambacteria	1.12830593639363e-05	1.84333626849185e-05	3.19918990947683e-05	1.94301002144784e-05	4.25774495634629e-05	1.18069640097499e-05	3.0790204043497e-05	3.04143741228712e-05	1.48852594583419e-05	3.24532492914374e-05	4.60125522242468e-05	0.0	0.0	0.0	0.0	2.24009318787662e-05	3.18232446070966e-05	0.0	1.88749581211867e-05	2.99916623178756e-05	1.37866379904596e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.80622187267881e-05	5.98743726798681e-05	4.08139202677393e-05	3.11571481579044e-05	5.25151473378102e-05	7.77808418715485e-05	4.33455856855538e-05	8.9595412714869e-05	0.0001574300015279	6.998005568413e-05	9.28155852022647e-05	8.03541804910418e-05	0.000106694636334	4.29022515101593e-05	0.0001282958585269	6.24067798725654e-05	0.0	2.82335668876728e-05	5.08886817719541e-07	1.21289717227579e-06	2.57795268572952e-06	1.49053658323305e-06	2.76354806408852e-06	2.1535193710862e-06	0.0	2.48542793601117e-06	3.97060757740824e-06	3.47835644875111e-07	6.6702886333946e-07	1.37609928831585e-06	5.59042062790673e-06	3.63007370864665e-06	1.30045353316969e-06	8.43359730492898e-06	8.64215224159425e-06	2.78760097387628e-06	2.14380194700093e-06	3.42043587298417e-06	2.81988611889909e-06	2.57835126039478e-06
Candidatus.Falkowbacteria	7.64740690222352e-05	5.81359900062815e-05	6.25928460549816e-05	5.97849237368567e-05	0.0003950241153943	3.14852373593331e-05	6.68890639565625e-05	8.83465153092925e-05	7.27723795741162e-05	0.0001550544132813	0.0001288351462278	0.0	0.000515995872033	0.0	6.28575020428688e-05	0.0001680069890907	0.0001227468006273	9.56992745994985e-05	0.000127405967318	0.0001499583115893	0.0001240797419141	0.0	0.0	0.0	0.0	0.0	0.0	0.0003473587626163	0.0002884856138211	0.0003401160022311	0.0005664936028709	6.56439341722628e-05	0.0003040523818615	0.0007455440737915	0.0004159787018904	0.0009306891266802	0.0004598689373528	0.0005862036960143	0.000585807896483	0.0006745271076711	0.0004290225151015	0.0008897938575253	0.0002995525433883	6.34732566012187e-05	0.0003764475585023	7.12441544807357e-06	7.03480359919958e-06	8.10213701229278e-06	4.72003251357134e-06	8.47488072987147e-06	9.69083716988791e-06	1.57554750275721e-05	9.94171174404467e-06	1.48897784152809e-05	1.18264119257538e-05	1.03389473817616e-05	7.91257090781614e-06	2.1895814125968e-05	7.26014741729331e-06	8.12783458231058e-06	2.07006479302802e-05	1.58439457762561e-05	2.95485703230885e-05	3.32289301785144e-05	9.23517685705725e-06	1.23370017701835e-05	5.15670252078957e-06
Candidatus.Magasanikbacteria	0.0001353967123672	8.79129604973038e-05	9.59756972843051e-05	9.34139433388385e-05	0.0003879278738004	9.05200574080828e-05	0.0001252842785218	9.26914258982741e-05	0.0001166011990903	0.0001406307469295	0.0001610439327848	0.0	0.0	0.0	0.0	0.0001120046593938	0.0001591162230354	0.000172258694279	8.96560510756367e-05	0.0001559566440529	0.0001930129318664	2.48311481922924e-06	0.0	0.0	0.0	0.0	0.0008257638315441	0.0005396076375234	0.0003320306121338	0.0006031390439565	0.0007081170035887	0.0003413484576957	0.0003323363243602	0.0003641029197586	0.0003807805040381	0.0010487616278262	0.000579834747097	0.0011626373304283	0.0008605673523556	0.0009656768780064	0.0006735653487095	0.0010387825964598	0.0002121830515667	0.000211577522004	0.000743483928042	1.50121611227265e-05	1.23715511572131e-05	1.58359950694813e-05	1.31664064852253e-05	1.01330095683246e-05	1.16648965933836e-05	2.36332125413581e-05	1.11844257120502e-05	3.82170979325543e-05	1.73917822437556e-05	1.6008692720147e-05	1.41050177052375e-05	4.65868385658894e-05	1.34312727219926e-05	2.01570297641302e-05	2.53007919147869e-05	2.59264567247827e-05	4.57166559715709e-05	4.76995933207707e-05	1.50499178411303e-05	1.58618594188074e-05	1.77261649152141e-05
Candidatus.Nealsonbacteria	2.50734652531919e-05	1.41795097576296e-05	1.80823777492169e-05	1.94301002144784e-05	0.0002105218339526	1.31188488997221e-05	2.86667416956696e-05	2.4621160004229e-05	1.90200537523258e-05	5.76946654069998e-05	3.22087865569727e-05	0.0	0.0007739938080495	0.0	0.0	0.0001456060572119	5.91003114131794e-05	5.74195647596991e-05	8.493731154534e-05	0.0001199666492715	1.37866379904596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001594791803207	9.25331214143415e-05	0.0001813952011899	0.0002124351010766	0.0002428825564373	4.94968993728036e-05	0.0001126985227824	7.35962318729281e-05	0.0003102297088934	9.49729327141765e-05	0.000249136570806	0.000209957697412	0.0003110419906687	0.0001287067545304	0.0002027902279941	3.12033899362827e-05	4.23155044008125e-05	0.0001552846178822	2.5444340885977e-06	3.63869151682737e-06	2.39381320817741e-06	3.47791869421046e-06	2.39507498887672e-06	2.69189921385775e-06	3.15109500551442e-06	2.48542793601117e-06	8.4375411019925e-06	2.43484951412578e-06	2.66811545335784e-06	1.37609928831585e-06	6.05628901356562e-06	3.63007370864665e-07	3.90136059950908e-06	7.66690664084453e-06	4.32107612079712e-06	5.57520194775255e-06	6.96735632775302e-06	1.71021793649208e-06	1.05745729458716e-06	2.90064516794413e-06
Candidatus.Uhrbacteria	0.0001391577321552	0.0001276155878186	0.0001794328253576	0.00017038703265	0.0004588902897395	0.0001180696400974	0.0002112845036088	0.0001477269600253	0.0001496795534422	0.0001911135791606	0.0001978539745642	0.0003513703443429	0.0002579979360165	0.0	6.28575020428688e-05	0.0001232051253332	0.0001682085786375	0.000172258694279	0.00016043714403	0.000281921625788	0.0003170926737805	9.93245927691696e-06	0.0	0.0	0.0	0.0	0.0	0.0002490496788569	0.0002558268650867	0.0003174416020824	0.0003625559058374	0.0004135567852852	0.0001979875974912	0.0005894999653235	0.0002239885317871	0.0006297200061119	0.0003399031276086	0.0004396527720107	0.0005572951227604	0.0005931498426706	0.000270284184514	0.0005462920427597	0.0003806813572226	0.0005924170616113	0.0001882237792511	1.85743688467632e-05	1.8436037018592e-05	1.80456688001067e-05	1.73895934710523e-05	1.98975460614374e-05	1.45362557548319e-05	2.36332125413581e-05	1.98834234880893e-05	3.02758827777378e-05	2.33049882066325e-05	2.13449236268627e-05	1.99534396805798e-05	2.84179715251925e-05	1.66983390597746e-05	2.14574832972999e-05	3.37343892197159e-05	2.95273534921137e-05	3.73538530499421e-05	3.80524845592665e-05	2.36010075235907e-05	2.96088042484404e-05	2.41720430662011e-05
Candidatus.Giovannonibacteria	3.13418315664898e-05	1.84333626849185e-05	2.92099948256581e-05	1.7935477121057e-05	0.000182136867577	7.87130933983329e-06	4.7777902826116e-05	2.75177670635501e-05	2.81166011990903e-05	1.442366635175e-05	3.68100417793974e-05	0.0	0.0	0.0003909304143862	0.0	2.24009318787662e-05	9.09235560202759e-05	1.91398549198997e-05	6.13436138938567e-05	5.39849921721761e-05	9.65064659332175e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.61244374535763e-05	5.44312478907891e-05	0.0002267440014874	0.000135958464689	2.62575736689051e-05	7.77808418715485e-05	0.0002860808655246	9.91949212200335e-05	0.0002616116201862	0.0001799487146163	0.0002540216016061	0.0001969973457199	0.0001826467503345	0.0001287067545304	0.0002607302931353	6.24067798725654e-05	0.0003385240352065	5.64671337753455e-05	3.56220772403679e-06	5.09416812355832e-06	5.89246328166748e-06	5.21687804131569e-06	3.50049421451213e-06	2.51243926626724e-06	1.57554750275721e-06	5.21939866562345e-06	4.46693352458427e-06	6.60887725262712e-06	6.33677420172487e-06	3.44024822078963e-06	7.4538941705423e-06	5.08210319210532e-06	9.42828811548027e-06	1.76338852739424e-05	1.1522869655459e-05	1.05928837007298e-05	8.57520778800371e-06	3.76247946028258e-06	4.22982917834863e-06	8.7019355038324e-06
Candidatus.Moranbacteria	6.26836631329796e-05	7.08975487881482e-05	8.34571280733087e-05	6.20268583769888e-05	0.0002554646973807	3.01733524693609e-05	0.0001178521603044	8.9794818838953e-05	8.18689270208807e-05	0.0001802958293968	0.0001656451880072	0.0	0.0	0.0	0.0	0.0001232051253332	0.0001409315118314	5.74195647596991e-05	9.909353013623e-05	0.0001739516414436	0.000151653017895	0.0	0.0	0.0	0.0	0.0	0.0	0.000303665836501	0.0002013956171959	0.0009886038464852	0.0004192052661245	0.0005645378338814	0.0012091385418213	0.0004941396768153	0.0003679811593646	0.000488496034153	0.0006348190765631	0.0005373533880131	0.0005676634041141	0.0004466707656696	0.0003818300384404	0.000475936249374	0.0002371457635157	0.0001904197698036	0.0002682188854328	6.36108522149426e-06	7.27738303365474e-06	6.4448817143238e-06	3.72634145808263e-06	6.63251535381245e-06	7.71677774639223e-06	9.45328501654325e-06	7.20774101443238e-06	2.03493638342172e-05	1.63482753091302e-05	1.93438370368443e-05	1.10087943065268e-05	1.63053934980613e-05	1.05272137550753e-05	1.00785148820651e-05	9.20028796901343e-06	1.00825109485266e-05	2.23008077910102e-05	2.78694253110121e-05	8.89313326975883e-06	1.0927058710734e-05	1.28917563019739e-05
