#OTU ID	mgm4566569	mgm4566594	mgm4566599	mgm4578951	mgm4612993	mgm4612994	mgm4612995	mgm4612996	mgm4612997
Candidatus.Daviesbacteria	0.0008015984111601	0.0003794140762622	0.000264858565526	5.0862998451657e-05	6.96586246985463e-05	0.0002090003819662	0.0002720409770381	0.0002103353346191	0.0001316347436742
Candidatus.Curtissbacteria	0.0005264228371798	0.000271010054473	0.0001059434262104	3.07010891555047e-05	4.61188135935203e-05	6.2241493062039e-05	9.37594538858213e-05	8.22740254462829e-05	7.33393571899367e-05
Candidatus.Shapirobacteria	0.0007298134788174	0.0002981110599203	0.0001059434262104	3.6199791690819e-05	4.27559834356595e-05	3.73448958372234e-05	8.03652461878468e-05	6.22420888158836e-05	4.88929047932911e-05
Candidatus.Beckwithbacteria	0.0002751755739803	0.0001355050272365	0.0	3.94073681697523e-05	2.0657385255431e-05	4.52069791713757e-05	6.32760846421553e-05	6.36729414323407e-05	4.70124084550876e-05
Candidatus.Amesbacteria	0.0001794623308567	0.0001626060326838	0.0001059434262104	1.28303059157333e-05	1.05688947818484e-05	1.57241666683046e-05	2.58646769340197e-05	1.64548050892566e-05	2.25659560584421e-05
Candidatus.Chisholmbacteria	0.0001555340200758	0.0	0.0001589151393156	3.66580169020951e-06	1.34513206314434e-05	2.09655555577395e-05	1.38560769289391e-05	1.35930998563424e-05	1.03427298601193e-05
Candidatus.Collierbacteria	0.0001316057092949	8.13030163419063e-05	0.0	1.37467563382857e-05	1.53729378645068e-05	2.29310763912775e-05	2.5402807703055e-05	2.2178215555085e-05	3.57294304258666e-05
Candidatus.Woykebacteria	0.0003110680401517	0.0001084040217892	0.0001589151393156	2.97846387329523e-05	1.44121292479751e-05	3.27586805589679e-05	3.41783230913831e-05	4.50718574183985e-05	2.53867005657473e-05
Candidatus.Pacebacteria	0.0003110680401517	5.42020108946042e-05	0.0002118868524208	1.42049815495619e-05	3.17066843455452e-05	5.37242361167074e-05	7.11278615685541e-05	7.29734834393118e-05	6.01758828225122e-05
Candidatus.Blackburnbacteria	8.37490877331515e-05	0.0001084040217892	0.0001059434262104	5.49870253531427e-06	5.76485169919004e-06	1.04827777788697e-05	1.06229923121867e-05	9.30054200697111e-06	7.52198535281402e-06
Candidatus.Microgenomates	2.39283107809004e-05	5.42020108946042e-05	0.0	4.58225211276189e-06	3.36283015786086e-06	6.55173611179358e-06	1.24704692360452e-05	9.30054200697111e-06	7.52198535281402e-06
Candidatus.Gracilibacteria	4.78566215618008e-05	2.71010054473021e-05	0.0	5.49870253531427e-06	1.05688947818484e-05	2.94828125030711e-05	3.14071077055953e-05	2.07473629386279e-05	1.5043970705628e-05
candidate.division.NC10	0.0008135625665506	0.0004878180980514	0.0004237737048416	5.63617009869713e-05	7.97471151721289e-05	0.0001264485069576	0.0001385607692893	0.0001552475088855	0.000185228889313
Candidatus.Rokubacteria	0.0016390892884916	0.0004878180980514	0.0005826888441572	0.0002231556778915	0.0003309985683951	0.0004618973958814	0.0004604836232717	0.0006181283303094	0.0008217768997949
Candidatus.Handelsmanbacteria	0.0008973116542837	0.000271010054473	0.000264858565526	6.41515295786665e-05	5.04424523679128e-05	8.84484375092134e-05	8.22127231117054e-05	0.0001030213883849	0.0001570214442399
Candidatus.Schekmanbacteria	0.001196415539045	0.0014092522832597	0.0017480665324716	6.59844304237713e-05	5.95701342249637e-05	9.95863888992625e-05	0.0001450269385228	0.0001516703773444	0.0001410372253652
Candidatus.Aminicenantes	0.0038404938803345	0.0014092522832597	0.000794575696578	0.0002634794964838	0.0002426041756742	0.0003151385069772	0.0003551774386118	0.0004500031478757	0.0006177430470998
Candidatus.Glassbacteria	0.0005264228371798	0.0001626060326838	0.0004767454179468	2.93264135216761e-05	3.26674929620769e-05	5.76552777837835e-05	6.69710384898724e-05	8.65665832956542e-05	9.21443205719718e-05
candidate.division.WWE3	0.0008494550327219	0.0007317271470771	0.000529717131052	6.23186287335617e-05	8.74335841043823e-05	0.0001218622916793	0.0001704297462259	0.0001602554930431	0.0001513799552253
Candidatus.Peregrinibacteria	0.0009810607420169	0.0007046261416298	0.0004767454179468	0.0001310524104249	0.0001662198906599	0.0002882763889189	0.0003233084616752	0.0003140721493123	0.000286775691576
Candidatus.Doudnabacteria	0.0002991038847612	0.0002981110599203	0.0002118868524208	2.47441614089142e-05	3.93931532777986e-05	6.55173611179358e-05	7.89796384949529e-05	8.29894517545115e-05	7.9921094373649e-05
Candidatus.Berkelbacteria	0.0005742794587416	0.0002168080435784	0.0001589151393156	4.44478454937904e-05	6.48545816158879e-05	8.7793263898034e-05	9.83781461954677e-05	0.0001480932458033	0.0001081285394467
Candidatus.Gribaldobacteria	0.0002512472631994	0.0001897070381311	0.0	2.6577062254019e-05	9.60808616531673e-06	9.82760416769038e-06	1.47798153908684e-05	1.78856577057137e-05	1.88049633820351e-05
Candidatus.Saccharibacteria	0.0003110680401517	0.0003252120653676	0.0001589151393156	3.11593143667809e-05	4.7079622210052e-05	6.35518402843978e-05	9.00645000381042e-05	9.08591411450255e-05	9.30845687410735e-05
Candidatus.Eisenbacteria	0.0002153547970281	0.0001355050272365	0.0	3.48251160569904e-05	8.69531797961164e-05	0.0001015519097328	9.9301884657397e-05	0.0001631171982761	0.0002106155898787
Candidatus.Desantisbacteria	0.0007776701003792	0.0010298382069974	0.0018010382455768	5.54452505644189e-05	3.98735575860644e-05	6.28966666732184e-05	7.66702923401297e-05	6.65346466652549e-05	6.95783645135297e-05
Candidatus.Edwardsbacteria	0.000346960506323	0.0001626060326838	5.29717131052018e-05	1.09974050706285e-05	1.44121292479751e-05	2.94828125030711e-05	4.34157077106759e-05	5.15106941924554e-05	4.79526566241894e-05
