#OTU ID	mgm4583642	mgm4583643	mgm4583644	mgm4583645	mgm4583646	mgm4583647	mgm4583648	mgm4583649	mgm4584765	mgm4584766	mgm4584767	mgm4584768	mgm4584769	mgm4584770	mgm4584771	mgm4584873	mgm4717307	mgm4717308	mgm4717309	mgm4717310	mgm4717311	mgm4717312	mgm4717313	mgm4717314	mgm4717315	mgm4717316	mgm4717317	mgm4717318	mgm4717319	mgm4717320	mgm4717321	mgm4717322	mgm4717323	mgm4717324	mgm4717325	mgm4717326	mgm4717327	mgm4717328	mgm4717329	mgm4717330	mgm4717331	mgm4717332	mgm4717333	mgm4717335	mgm4717336	mgm4717337	mgm4717338	mgm4717339	mgm4717340	mgm4717341	mgm4717342	mgm4717343	mgm4717344	mgm4717345	mgm4717346	mgm4717347	mgm4717348	mgm4717349	mgm4717350	mgm4717351	mgm4717378
Thermomicrobiota	0.00037418359941943997	0.00032633880494729	0.00048335005529230997	0.00038519317437695	0.00039569679732904	0.00039520484784612997	0.00031949157664775	0.0004933880578402599	0.00040503202159101	0.00039651203817268	0.00040754402665397	0.00050527004083027	0.00047374701317312004	0.00050639362793463	0.00041102146445425	0.00042914482375611	0.00058917232199358	0.0006394729192907599	0.00061202273513963	0.0009005828898302	0.00092286166502106	0.00055415373192947	0.00111392963493989	0.00077258296213136	0.00078074036787253	0.00047507215718613	0.00119708346936555	0.00057946053833493	0.0007405995189769401	0.0006060606060606	0.00050976222059	0.0006767680565477299	0.00072351201242738	0.00070443795914259	0.0008054196462175299	0.00077445640736407	0.00058432988444372	0.0007855326840722599	0.0008984608974192	0.00053571975224237	0.0005057430326774099	0.00049258529503266	0.00124789417857366	0.0007396704166236599	0.00065248871825958	0.0004033914764875	0.00063439284229869	0.0005626187068832	0.0007038897239432401	0.0009002641896780901	0.00055791247748009	0.00030601761787142	0.00093471532725422	0.00055037395944923	0.00064108129044321	0.00052049152504016	0.0007954354244106799	0.0005400242335874799	0.00045213231433405	0.00047868689839725994	0.00058121440061796
Candidatus Kaiserbacteria	0.00011338896952104	0.00023659563358679	0.00018308714215618	0.00012106071194703999	0.00020774081859773998	8.23343433012778e-05	9.0666528508147e-05	0.00017892094405196	0.00011629632303108	9.74478737882021e-05	0.00011304140885291999	0.00017833060264598	0.00017173329227525	0.00017315395019700002	0.00013700715481808	0.00010938985703587	0.00026185436533047996	0.00029066950876853	0.00021571293123773998	0.00018554722855798001	0.00014884865564855	0.00014526359963199	0.0001985221131576	0.00016296671857458	0.00010786544556133	9.8599881680142e-05	0.0009794319294809	0.00010060078790537	0.00018331671261805	0.00031468531468531	0.00013155154079742	0.00028574651276459	0.00021279765071393	0.00015430545771695	0.00022581859239744	0.00019361410184101	0.0001108211849807	0.00019427152401787	0.0002604234485273	0.00012245022908397	0.0002279405217701	0.00010370216737529	0.00018718412678604	0.00036123438951387996	0.0001936418131609	0.00014193403802338002	6.56268457550369e-05	0.00026809347777656	0.0002566264618543	0.00030289262456459	0.00021502876736212	0.00010200587262381	0.0002077145171676	0.00027518697972461	0.00014691446239323	0.00023761569621399	0.00029063986661159	0.00018563333029568999	0.00026252844058106	0.00020762323303977	0.00023623553057375
Candidatus Nomurabacteria	5.66944847605225e-05	3.26338804947296e-05	3.6617428431236104e-05	2.7513798169782105e-05	4.94620996661308e-05	1.64668686602556e-05	1.72698149539328e-05	1.62655403683603e-05	1.6040872142218398e-05	3.360271509938e-06	3.27225130890052e-05	2.9721767107663397e-05	2.6648269490988396e-05	4.2471723633227294e-05	3.0446034404018896e-05	4.2073021936873605e-05	0.00018184330925727	5.813390175370601e-05	5.016579796226529e-05	4.07298794395569e-05	3.96929748396156e-05	0.0	0.00012131906915186001	4.22506307415589e-05	3.08186987318105e-05	3.58545024291425e-05	0.0	6.0360472743222496e-05	5.13286795330557e-05	4.66200466200466e-05	1.64439425996777e-05	6.015716058202049e-05	0.00024117067080912003	5.36714635537218e-05	6.02182913059842e-05	4.2090022139351596e-05	8.059722544051421e-05	5.91261160054396e-05	6.510586213182629e-05	2.0408371513995e-05	4.63004184845517e-05	7.777662553147359e-05	0.0	0.00015481473836309	8.419209267865559e-05	7.470212527546409e-06	0.00015312930676175	0.00014726261455332	3.66609231220442e-05	0.00011779157621956	9.87970012204335e-05	1.45722675176871e-05	4.1542903433521e-05	0.00014742159628104	3.33896505439174e-05	0.00010749281495394	0.00024474936135713	5.06272718988265e-05	8.75094801936876e-05	5.19058082599443e-05	0.00023623553057375
Candidatus Yanofskybacteria	1.7008345428156697e-05	2.4475410371047197e-05	2.19704570587417e-05	4.95248367056079e-05	5.4408309632743895e-05	2.1955824880340803e-05	4.3174537384831895e-05	4.87966211050808e-05	2.40613082133276e-05	3.360271509938e-05	3.27225130890052e-05	3.71522088845792e-05	3.25701071556525e-05	4.2471723633227294e-05	3.0446034404018896e-05	4.2073021936873605e-05	7.27373237029117e-05	7.751186900494141e-05	7.02321171471714e-05	3.62043372796061e-05	5.45778404044714e-05	3.2280799918221996e-05	0.00011029006286533001	5.43222395248615e-05	5.13644978863509e-05	2.6890876821856897e-05	0.00016323865491348	0.00010462481942158001	9.53246905613891e-05	8.15850815850816e-05	6.02944561988182e-05	6.76768056547731e-05	9.93055703331702e-05	7.379826238636741e-05	0.00012796386902521	7.997104206476809e-05	5.03732659003214e-05	0.00014359199601321002	5.20846897054611e-05	5.61230216634864e-05	6.054670109518299e-05	5.1851083687649105e-05	0.00012478941785736	4.30040939897478e-05	2.9467232437529498e-05	3.7351062637732e-05	0.00021875615251679	0.00010950296979606	7.33218462440884e-05	4.2068420078415505e-05	5.81158830708433e-05	5.1002936311904796e-05	0.00016617161373408	0.00010319511739673001	4.0067580652700896e-05	9.617778180090071e-05	0.00013767151576338	7.087818065835699e-05	7.2924566828073e-05	4.03711842021789e-05	0.00010499356914389
Candidatus Azambacteria	5.66944847605225e-06	1.63169402473648e-05	7.3234856862472305e-06	2.7513798169782105e-05	9.89241993322617e-06	5.48895622008519e-06	1.29523612154496e-05	2.16873871578137e-05	1.6040872142218398e-05	6.7205430198760105e-06	0.0	1.85761044422896e-05	1.77655129939923e-05	1.9602333984566396e-05	1.1417262901507099e-05	4.20730219368736e-06	7.27373237029117e-06	1.93779672512353e-05	3.0099478777359197e-05	2.71532529597046e-05	1.98464874198078e-05	5.38013331970366e-06	6.617403771920151e-05	2.41432175666051e-05	2.56822489431755e-05	0.0	0.00010882576994232	2.01201575810742e-05	1.46653370094445e-05	1.1655011655011699e-05	2.19252567995703e-05	3.75982253637628e-05	4.96527851665851e-05	3.35446647210761e-05	2.25818592397441e-05	4.20900221393516e-06	4.0298612720257106e-05	1.6893176001554198e-05	2.60423448527305e-05	1.53062786354963e-05	2.49309945686048e-05	0.0	0.0	5.16049127876974e-05	4.209604633932779e-05	2.24106375826392e-05	0.0	2.26557868543573e-05	7.332184624408839e-06	5.0482104094098604e-05	2.32463532283373e-05	3.64306687942177e-05	4.1542903433521e-05	3.93124256749452e-05	2.6711720435133898e-05	2.8287582882617798e-05	1.52968350848209e-05	4.0501817519061206e-05	1.45849133656146e-05	1.73019360866481e-05	4.499724391881e-05
Candidatus Falkowbacteria	3.40166908563135e-05	4.0792350618412e-05	5.1264399803730604e-05	3.30165578037386e-05	5.4408309632743895e-05	3.8422693540596296e-05	3.02221761693823e-05	4.87966211050808e-05	3.6091962319991296e-05	4.3683529629194e-05	4.759638267491671e-05	3.71522088845792e-05	3.84919448203166e-05	5.22728906255105e-05	7.23093317095448e-05	5.04876263242484e-05	3.63686618514558e-05	0.0	0.00011036475551698001	4.07298794395569e-05	5.95394622594234e-05	7.53218664758513e-05	9.92610565788023e-05	7.242965269981529e-05	7.19102970408913e-05	2.6890876821856897e-05	0.00048971596474045	7.645659880808191e-05	7.332668504722241e-05	8.15850815850816e-05	6.02944561988182e-05	9.02357408730308e-05	0.00012058533540456001	6.70893294421522e-05	9.785472337222429e-05	6.73440354229626e-05	8.059722544051421e-05	0.00011825223201087	6.510586213182629e-05	6.63272074204839e-05	8.54776956637877e-05	7.777662553147359e-05	0.0	7.740736918154609e-05	8.419209267865559e-05	4.48212751652785e-05	0.00013125369151007	0.00012460682769896002	9.5318400117315e-05	3.36547360627324e-05	6.39274713779276e-05	7.28613375884355e-06	0.00012462871030056001	0.0001228513302342	6.01013709790513e-05	3.9602616035665e-05	0.00019885885610266998	0.00011813030109726001	7.2924566828073e-05	3.46038721732962e-05	0.00012374242077672
Candidatus Magasanikbacteria	3.9686139332365706e-05	4.0792350618412e-05	0.00011717577097995	7.15358752414336e-05	7.41931494991962e-05	5.48895622008519e-05	7.77141672926975e-05	9.21713954207082e-05	5.213283446220971e-05	3.6962986609318e-05	5.35459305092813e-05	6.315875510378471e-05	5.62574578143089e-05	8.494344726645451e-05	5.70863145075354e-05	4.2073021936873605e-05	0.00018184330925727	9.68898362561767e-05	0.00014046423429433998	9.956192751891679e-05	5.95394622594234e-05	6.456159983644399e-05	0.00015440608801147	0.00010864447904971999	6.67738472522562e-05	0.00010756350728742	0.00010882576994232	7.645659880808191e-05	9.53246905613891e-05	0.00015151515151515	8.22197129983885e-05	0.00010527503101853	0.00021279765071393	6.70893294421522e-05	0.00012796386902521	0.00011785206199018001	0.0001108211849807	0.00013514540801243	0.00013021172426365	7.142930029898259e-05	7.835455435847209e-05	7.777662553147359e-05	0.00031197354464341	0.00011181064437334	0.00011365932511618001	9.71127628581033e-05	6.56268457550369e-05	0.00016614243693195	8.06540308684973e-05	0.00014303262826661	0.00010460858952750999	2.91445350353742e-05	0.00012462871030056001	0.00012776538344357	6.67793010878348e-05	9.617778180090071e-05	0.0001529683508482	0.00010800484671749	0.00013126422029053	7.49750563754751e-05	0.00013874150208299
Candidatus Nealsonbacteria	5.66944847605225e-06	0.0	7.3234856862472305e-06	0.0	1.48386298998392e-05	1.0977912440170402e-05	8.63490747696638e-06	3.25310807367205e-05	2.40613082133276e-05	6.7205430198760105e-06	1.4873869585911499e-05	1.4860883553831699e-05	2.36873506586564e-05	9.801166992283211e-06	1.90287715025118e-05	1.68292087747495e-05	1.45474647405823e-05	0.0	2.00663191849061e-05	2.26277107997538e-05	1.4884865564855801e-05	2.69006665985183e-05	7.720304400573509e-05	6.0358043916512805e-06	3.59551485204456e-05	8.96362560728564e-06	0.00010882576994232	2.4144189097289003e-05	5.13286795330557e-05	6.99300699300699e-05	2.19252567995703e-05	3.0078580291010304e-05	3.54662751189894e-05	2.68357317768609e-05	2.25818592397441e-05	4.20900221393516e-06	1.00746531800643e-05	9.2912468008548e-05	2.60423448527305e-05	2.55104643924938e-05	2.49309945686048e-05	0.0	6.23947089286828e-05	5.16049127876974e-05	1.68384185357311e-05	3.7351062637732e-05	0.0	1.5103857902904901e-05	2.1996553873226503e-05	1.68273680313662e-05	2.9057941535421602e-05	2.91445350353742e-05	8.308580686704191e-05	4.4226478884313395e-05	3.33896505439174e-05	5.6575165765235705e-05	7.64841754241047e-05	3.0376363139295898e-05	4.37547400968438e-05	4.6138496231061604e-05	1.4999081306270002e-05
Candidatus Uhrbacteria	0.0001303973149492	0.00019580328296837	0.00020505759921492	0.00018709382755451002	0.00019784839866452	8.7823299521363e-05	0.00011225379720056001	0.00016807725047305	0.00012832697713774	5.7124615668946106e-05	0.0001338648262732	0.00011888706843065	0.00015692869811359	0.00027769973144802	0.00014081290911858	0.00018512129652223998	0.00019639077399786	0.00023253560701482002	0.00028594504838491	0.00024890481879729	0.00012404054637379	0.00014526359963199	0.0001985221131576	0.00025350378444935	0.00013868414429314	0.00010756350728742	0.0002720644248558	0.00014486513458373	0.00024931072916055	0.00026806526806526	0.0001425141691972	0.00025566793247357996	0.00021989090573773	0.00018114118949381	0.00031614602935641	0.00016415108634347	0.00010074653180064	0.00037164987203418997	0.0002994869658064	0.00011224604332696999	0.00016383225002226002	0.00012962770921912	0.00018718412678604	0.00033543193312003	0.00022731865023237002	0.00015687446307846998	0.00026250738302014	0.00029452522910664	0.0002492942772299	0.00015985999629797	0.0002208403556692	4.37168025530613e-05	0.00022848596888436	0.00022604644763092997	0.00012688067206688002	0.00023195817963746	0.00032123353678124	0.00022951029927467998	0.00017501896038736998	0.00020762323303977	0.00019498805698151
Candidatus Giovannonibacteria	5.10250362844702e-05	0.0	1.46469713724945e-05	1.10055192679129e-05	2.47310498330654e-05	5.48895622008519e-06	2.1587268692416002e-05	1.08436935789068e-05	1.6040872142218398e-05	2.0161629059628e-05	1.78486435030938e-05	5.20130924384109e-05	1.77655129939923e-05	1.6335278320472e-05	3.80575430050236e-05	1.68292087747495e-05	6.546359133262049e-05	0.0	6.01989575547183e-05	3.62043372796061e-05	9.92324370990389e-06	2.15205332788146e-05	0.0	2.41432175666051e-05	3.59551485204456e-05	3.58545024291425e-05	0.00010882576994232	2.4144189097289003e-05	5.866134803777789e-05	5.82750582750583e-05	6.57757703987108e-05	6.015716058202049e-05	0.00010639882535696	4.6962530609506605e-05	0.0	2.9463015497546198e-05	1.00746531800643e-05	8.44658800077709e-06	0.00010416937941092	2.0408371513995e-05	3.5615706526578206e-05	0.0	6.23947089286828e-05	0.00011181064437334	4.209604633932779e-05	4.48212751652785e-05	2.1875615251679e-05	4.53115737087145e-05	4.39931077464531e-05	6.730947212546489e-05	2.32463532283373e-05	5.82890700707484e-05	6.23143551502815e-05	2.94843192562089e-05	3.33896505439174e-05	3.39450994591414e-05	6.11873403392838e-05	3.71266660591394e-05	4.37547400968438e-05	2.88365601444135e-05	5.62465548985125e-05
Candidatus Moranbacteria	3.9686139332365706e-05	3.26338804947296e-05	4.39409141174834e-05	3.8519317437695e-05	6.43007295659701e-05	2.1955824880340803e-05	5.6126898600281497e-05	8.67495486312548e-05	7.21839246399827e-05	4.0323258119256e-05	6.84198000951928e-05	6.68739759922426e-05	9.178848380229351e-05	6.20740576177937e-05	3.80575430050236e-05	7.993874168005992e-05	9.45585208137852e-05	7.751186900494141e-05	0.00013043107470189	6.335759023931071e-05	6.45010841143753e-05	3.2280799918221996e-05	7.720304400573509e-05	9.053706587476909e-05	4.10915983090807e-05	3.58545024291425e-05	0.00016323865491348	8.852869335672641e-05	0.00010265735906610999	0.00012820512820512	3.28878851993554e-05	0.00018047148174606	0.00014895835549975	7.379826238636741e-05	9.032743695897629e-05	6.31350332090275e-05	8.059722544051421e-05	5.91261160054396e-05	0.00016927524154274	5.61230216634864e-05	6.41082717478408e-05	7.777662553147359e-05	0.0	0.00016341555716104	0.00010944972048225	5.97617002203713e-05	0.00015312930676175	0.00014726261455332	0.00011731495399053999	9.25505241725142e-05	0.00015110129598418999	6.55752038295919e-05	0.00014540016201732	7.86248513498904e-05	9.34910215229687e-05	7.920523207133e-05	0.00021415569118749	6.75030291984353e-05	0.00014584913365613998	0.00011534624057765	8.999448783761992e-05
