#OTU ID	mgm4625205	mgm4625204	mgm4606757	mgm4614547	mgm4635906	mgm4606758	mgm4606759	mgm4614548	mgm4614549	mgm4635907	mgm4635908	mgm4606762	mgm4614552	mgm4606761	mgm4614551	mgm4635910	mgm4606760	mgm4614550	mgm4635909	mgm4549283	mgm4549284	mgm4549285	mgm4549289	mgm4549290	mgm4549291	mgm4549348	mgm4549349	mgm4549350	mgm4549351	mgm4549352	mgm4549353	mgm4549354	mgm4549355	mgm4549366	mgm4549367	mgm4549368	mgm4549369	mgm4549370	mgm4549371	mgm4549372	mgm4549373	mgm4549376	mgm4549377	mgm4549379	mgm4549380	mgm4549381	mgm4549384	mgm4549385	mgm4549402	mgm4549403	mgm4549409	mgm4549412	mgm4549413	mgm4554277	mgm4554278	mgm4554280	mgm4554281	mgm4554282	mgm4554283	mgm4554286	mgm4554287	mgm4554288	mgm4554289	mgm4554290	mgm4554291	mgm4554293	mgm4554294	mgm4554295	mgm4554297	mgm4730043	mgm4730044	mgm4730047	mgm4730041	mgm4730045	mgm4730046	mgm4730048	mgm4481963	mgm4481964	mgm4481966
Candidatus Berkelbacteria	6.3199140491689304e-06	0.0	5.40049554426584e-05	5.2024534770597795e-05	3.8759931367235796e-05	7.64198332314402e-05	0.00010678556338283	7.972619745901221e-05	0.00013091459768528	9.911034698257171e-05	0.0001065245891464	0.00023486801035891002	0.00022399266933082002	4.26764636983331e-05	3.09271973773737e-05	5.39080292678199e-05	4.5701452000417795e-05	0.0	3.6600284780298e-05	0.00011765031557967	0.00010136475640781999	5.8073379344387795e-05	0.0	4.0403899325454404e-05	4.00968701735808e-05	1.76424047411927e-05	6.58714859737235e-05	2.6654935173703e-05	7.78108132458576e-05	2.23884860391063e-05	5.3170906061778706e-05	8.828047859534241e-05	0.0	7.33032080794323e-05	9.3795110300762e-05	4.02030252776521e-05	2.95374436327117e-05	2.85977259088357e-05	5.10826977794351e-05	0.00023643456673365	0.00018192402852568	5.54923445227823e-05	5.01126733347258e-05	4.82971794447204e-05	0.0	0.0	0.0	7.60816037448749e-05	5.33066239091431e-05	5.95215480668161e-05	3.46244402382161e-05	0.0	0.0	6.99142159358255e-05	9.563294436530691e-05	0.0	0.0	6.617620808586191e-05	2.3895025738356302e-05	8.002080540940641e-05	5.876661925433871e-05	0.00018627177051316998	0.0	0.0	0.0	8.56061554658891e-05	7.75579198568162e-05	4.2008984194119704e-05	3.70601336302895e-05	5.1072356710500705e-05	5.07851123017714e-05	5.31200457257354e-05	4.2599835652772e-05	4.45871581928854e-05	3.88888011190253e-05	9.62927298988926e-05	3.6747407110942796e-05	3.71341041040326e-05	3.45957519027664e-05
Candidatus Gribaldobacteria	0.0	0.0	7.1572832514366594e-06	1.04049069541196e-05	5.53713305246226e-06	1.6544499977940698e-05	1.31834028867697e-05	8.54209258489416e-06	1.41529294794906e-05	1.51418585667818e-05	1.09040918023877e-05	2.47229484588332e-05	2.0362969939165602e-05	3.71099684333331e-06	6.18543947547473e-06	4.8456655521635905e-06	4.89658414290191e-06	0.0	3.0082425846820302e-06	1.93776990366515e-05	1.6671834935496697e-05	1.36109482838409e-05	0.0	4.988135719191901e-06	5.79713785642132e-06	2.54457760690279e-06	1.05642949203141e-05	5.72956550462774e-06	1.80193462253565e-05	1.8013724399280899e-06	7.0894541415704894e-06	1.53531267122335e-05	0.0	7.093858846396671e-06	6.86305685127527e-06	0.0	0.0	8.35933526565968e-06	1.4473431037506601e-05	0.0	0.0	5.75476165421446e-06	7.21622496020052e-06	6.8995970635314895e-06	0.0	0.0	0.0	9.68311320389316e-06	5.61122356938348e-06	8.86491141420665e-06	7.14472576344143e-06	0.0	0.0	9.502903136908329e-06	1.4572639141380099e-05	0.0	0.0	1.3061093701157001e-05	4.55143347397263e-06	2.0005201352351604e-05	1.19709779962542e-05	9.313588525658941e-05	0.0	0.0	0.0	7.66622287754231e-06	1.19319876702794e-05	1.05022460485299e-05	7.83964365256125e-06	1.01737762371515e-05	1.0970340832412401e-05	9.82720845926104e-06	8.22617516053528e-06	8.623450375766851e-06	5.91433850351842e-06	2.51198425823198e-05	5.7517680695388805e-06	3.4912405567893897e-06	1.3055000718025e-06
Candidatus Saccharibacteria	0.00043291411236807004	6.52086023188179e-06	8.003143999333721e-05	7.28343486788369e-05	9.413126189185842e-05	0.00011975066650698999	0.00018786349113646	9.68103826288005e-05	0.00011676166820578999	0.00012388793372821	0.00016523892962079	0.00012773523370397	9.16333647262453e-05	0.00010483566082416	8.65961526566463e-05	0.00011932451422202	5.87590097148229e-05	8.18426283175494e-05	5.31456189960492e-05	0.00016540250249141	0.00017938894390593998	8.98322586733499e-05	0.0	0.00021049932734988998	0.00020386601461748	2.0186982348095497e-05	8.14072137977149e-05	4.35945201439068e-05	0.00014825007576316	3.7056804478520704e-05	7.0303753570574e-05	0.00011994630243932	0.0	0.0001229602200042	0.00010752122400331	0.00011055831951354	0.00013784140361932	4.04767812863521e-05	8.51378296323919e-05	0.00035465185010047996	0.00032746325134622997	7.97445543512575e-05	7.57703620821054e-05	0.00013799194127063	0.0009965122072745302	0.00128205128205128	0.0003269042170644	0.00027942698102663	0.00023707419580645	0.00023175411268568	0.00012365871513648	0.0	0.0	7.87383402772404e-05	0.0001684961400722	0.0	0.0	0.00011319614541002	0.00017181661364246002	0.00018004681217116	7.40024094313894e-05	0.00046567942628294003	0.00088105726872246	0.0	0.00045133142771175	0.00030664891510169	0.00035597096549666	0.00011743420581538	0.00015821826280623	5.9313115462593506e-05	5.872915221489761e-05	5.6705648812222494e-05	4.9454981619884706e-05	5.04667834490901e-05	4.7557763035141296e-05	7.535952774695941e-05	4.42566598683964e-05	5.0305602568283505e-05	4.43870024412851e-05
Candidatus Eisenbacteria	0.0	2.17362007729393e-06	0.00176004101773965	0.0019873372282368396	0.0018722431133638	0.0004876688326831	0.00055568043167734	0.0005210676476785401	0.0006050377352482201	0.0005822732885226	0.00055946378709173	0.00031315734714522	0.00039707791381373	0.00100382464612166	0.00111028638584771	0.0010775548771623802	0.0013481928340123301	0.0014030164854437	0.00140635340833885	0.00037648100985494	0.00040479215223385	0.00056077106929424	0.0	0.00022047559878827998	0.00020869696283116	0.00015725489610658998	0.0006667934382057099	0.00011284752928678999	0.00038004439311661	0.00027355127194908	0.00065872844732092	0.0004078174282937	0.0	0.00056750870771173	0.0006085243741464	0.00041208100909592997	0.00043321583994643	0.0003290938304586	0.00075176703565402	0.0003152460889782	0.00025469363993596	0.00024416631590024	0.00022610838208627997	0.00042432521940718	0.0	0.0	0.0001089680723548	0.0001825958489877	0.0002020040484978	0.00017096614870255	0.00026380525895783	0.0	0.0	0.0006448398557187701	0.00039163967692459	0.00061106018942865	0.0005817335660267599	0.00057555886243098	0.00044945405555479005	0.00042010922839938	0.00077484875757572	0.00074508708205271	0.0	0.0	0.00105310666466075	0.00017504542237054	0.00019488913194789	0.0002682846490579	0.00026084632516703	0.0012413024386948599	0.0010825645819709099	0.0011382297797881901	0.00126927924113926	0.0012850900934978	0.00126866611817253	0.00135228485901488	0.0006480325358347099	0.00065508368265575	0.0006599302862961599
Candidatus Desantisbacteria	0.0	0.0	4.94503206462897e-05	3.64171743394185e-05	5.537133052462261e-05	5.19969999306707e-05	7.05312054442181e-05	1.4236820974823599e-05	5.30734855480899e-05	5.9190901670146995e-05	7.7167418909205e-05	6.79881082617913e-05	7.12703947870797e-05	3.2471222379166495e-05	2.7834477639636303e-05	4.48224063575132e-05	3.26438942860127e-05	0.0	3.71016585444117e-05	0.00013702801461631998	0.00012603907211235	8.348048280755749e-05	0.0	2.9928814315151397e-05	3.42997323171595e-05	2.83296306901844e-05	0.00010750723654201999	4.08542931634326e-05	0.0001302307295378	2.57338919989727e-05	5.73064209776948e-05	0.00017176310509311	0.00071530758226037	0.00010877250231141	9.608279591785379e-05	3.01522689582391e-05	9.845814544237249e-06	4.1356711314316295e-05	8.343507303974399e-05	0.0001576230444891	0.00014553922282055	4.89154740608229e-05	4.8108166401336796e-05	6.20963735717834e-05	0.0	0.0	0.0003269042170644	4.5648962246924896e-05	5.75150415861807e-05	5.95215480668161e-05	4.341794887014411e-05	0.0	0.0	0.00012014384680233999	0.00016576377023318998	0.00030553009471432003	0.0	9.57813538084843e-05	3.6411467791781e-05	2.0005201352351604e-05	7.1825867977525e-05	4.6567942628294705e-05	0.0	0.0	0.0	5.8774375394491e-05	8.94899075270956e-05	5.5375479164976e-05	4.84632516703786e-05	8.881706655033291e-05	7.61303825007932e-05	8.04768692744891e-05	6.404664946416751e-05	6.13440901730687e-05	5.9467458377842795e-05	0.00012559921291159	3.97830624809772e-05	3.9197109887590005e-05	3.85122521181739e-05
Candidatus Edwardsbacteria	0.0	0.0	8.003143999333721e-05	6.24294417247174e-05	8.99784121025117e-05	7.7995499896006e-05	0.00012326481699128999	6.54893764841886e-05	9.19940416166891e-05	7.70858254308891e-05	9.81368262214889e-05	0.00057686879737277	0.00067706875047725	6.63340685745829e-05	4.32980763283231e-05	6.844502592431071e-05	7.10004700720777e-05	4.67672161814568e-05	5.4649740288390204e-05	0.0002789004539918	0.00030542801601829	0.00014155386215194	0.0	7.83137307913129e-05	7.05318439197927e-05	6.361444017256989e-05	0.00025230021986162	6.25269974635463e-05	0.00022278464424077	0.00013896301679445	0.00031843464852554	0.0001516121262833	0.0	0.00023409734193109	0.00020360401992116002	0.00014071058847178	5.90748872654235e-05	6.687468212527739e-05	0.00014303155378241002	3.94057611222761e-05	0.00010915441711541	0.00011550628748816002	0.00011786500768326999	0.00033118065904951	0.0	0.0	0.0001089680723548	0.00010651424524281999	8.697396532544399e-05	8.99155300583818e-05	6.43025318709729e-05	0.0	0.0	0.00027015396060639	0.00021950037706703	0.00030553009471432003	0.0	0.00014280129113263999	6.82715021095894e-05	0.00014003640946646002	0.00015344617249743998	0.00018627177051316998	0.0	0.00049455984174085	0.00045133142771175	7.79399325883468e-05	0.0001053992244208	0.00010311296120374	5.7015590200445396e-05	0.00017844803519963002	0.00013996641751698	0.00016812494472195	0.00013005191206179	0.00013101764945908998	0.00010913169814026	0.00031818467270937996	5.2884311972704706e-05	5.26859938570035e-05	4.89562526925939e-05
Candidatus Lindowbacteria	0.0	0.0	0.00013598838177728998	6.76318952017772e-05	0.0001294304851013	8.193466655742042e-05	7.11903755885565e-05	9.11156542388711e-05	7.07646473974532e-05	7.98388906248494e-05	9.22653921740494e-05	0.00010713277665494	0.0001170870771502	0.00010390791161333001	0.0001329869487227	0.00012114163880408999	0.00015832288728716	9.35344323629136e-05	0.00011932695585905	0.00012387886169859	0.00011470222435621002	0.00011070237937523	0.0	4.53920350446463e-05	5.1208051065055e-05	3.76597485821614e-05	0.00016281442759543001	3.88614008139969e-05	0.00014251664741871998	4.8122378038078995e-05	0.00012170229609696001	0.00012378458411738	0.00071530758226037	0.00013478331808153	0.00012582270894004	5.02537815970652e-05	9.845814544237242e-05	5.8955311873599795e-05	0.00010727366533681	7.88115222445522e-05	0.0002910784456411	5.672550773439971e-05	6.334241909509339e-05	0.00010349395595297	0.0	0.0	0.0	4.5648962246924896e-05	4.90982062321055e-05	7.72513708952294e-05	5.88065889760179e-05	0.0	0.0	0.00013304064391671	0.00011658111313103999	0.0	0.0005817335660267599	9.57813538084843e-05	8.19258025315073e-05	0.0	0.00010991534342015	0.00023283971314147001	0.0	0.0	0.0003008876184745	3.83311143877116e-05	6.761459679825e-05	7.35157223397095e-05	5.7728285077951e-05	0.00014304329389435	0.00014043927703562	0.00014554892528851002	0.00014170566020588	0.00014855853147343	0.00013554367556693	0.00012141257248121002	0.0001222250714777	0.00011584570938437	0.00010117625556469
Candidatus Ratteibacteria	0.0	0.0	1.23625801615724e-05	5.2024534770597805e-06	1.03821244733667e-05	1.02418333196776e-05	1.38425730311082e-05	2.84736419496472e-06	2.83058589589813e-05	1.2388793372821499e-05	2.1808183604775303e-05	2.0602457049027697e-05	5.09074248479141e-06	1.11329905299999e-05	1.5463598688686802e-05	1.27198720744294e-05	8.16097357150319e-06	2.33836080907284e-05	1.0528849046387101e-05	5.1904550991030894e-05	4.4680517627131105e-05	2.08701207018894e-05	0.0	8.978644294545419e-06	9.66189642736887e-06	5.08915521380559e-06	2.05071607276686e-05	1.2704688727652802e-05	4.66864879475146e-05	8.23484543967126e-06	1.4178908283141001e-05	3.74232463610691e-05	0.0	2.60108157701211e-05	2.9739913022192797e-05	0.0	9.845814544237249e-06	1.27589854054806e-05	1.6176187630154502e-05	3.94057611222761e-05	0.0	1.15095233084289e-05	1.36306471470454e-05	3.79477838494232e-05	0.0	0.0	0.0	9.68311320389316e-06	1.1222447138767e-05	1.0131327330521902e-05	9.343102921423402e-06	0.0	0.0	3.59752761611529e-05	4.1896337531467796e-05	0.0	0.0	1.65440520214655e-05	5.68929184246578e-06	2.0005201352351604e-05	1.41475194501186e-05	0.0	0.0	0.0	0.0	8.943926690466029e-06	1.98866461171323e-05	5.72849784465269e-06	1.1403118040089099e-05	2.09579790485322e-05	1.79686617082618e-05	1.6467214174977998e-05	1.65502809777436e-05	1.55810069289424e-05	1.28008970350125e-05	3.7679763873479705e-05	8.62765210430831e-06	8.72810139197348e-06	1.3055000718025e-05
Candidatus Dadabacteria	0.0	0.0	5.27036312151245e-05	5.722698824765761e-05	4.4297064419698105e-05	3.2301166623598404e-05	3.8891038515970704e-05	3.4168370339576695e-05	2.4767626589108604e-05	3.02837171335636e-05	4.3616367209550606e-05	4.94458969176664e-05	4.07259398783313e-05	5.1026206595833e-05	5.25762355415352e-05	5.9359403014004004e-05	5.5494620286221706e-05	5.8459020226820995e-05	3.7603032308525395e-05	0.00011211383014062	9.40291490362012e-05	0.00012703551731584	0.0	5.935881505838361e-05	5.5072809636002505e-05	2.20530059264909e-05	8.32715011365938e-05	2.6654935173703e-05	9.41920370870908e-05	0.0010741326520371198	0.0024080512567534397	0.0001842375205468	0.0	9.22201650031568e-05	7.091825412984449e-05	0.00014071058847178	0.00012799558907508	9.10727578942922e-05	0.00019666838645082	0.00019702880561138	0.00018192402852568	5.42591813111649e-05	4.7707265014659004e-05	0.00044502401059778	0.0009965122072745302	0.00128205128205128	0.0	6.08652829958999e-05	4.3486982662721996e-05	5.06566366526094e-05	0.00013574978950538	0.0077519379844961205	0.0099009900990099	9.1635137391616e-05	0.00010109768404331999	0.00030553009471432003	0.0	0.00012886945785141	0.00013426728748219	0.00024006241622821	0.00023941955992507998	0.00013970382788488	0.0	0.00049455984174085	0.0003008876184745	7.53845249624994e-05	6.562593218653671e-05	0.00010788670940762	0.00013968819599108998	8.52562448673299e-05	8.71952952369334e-05	0.00010066248665026	9.195688661598359e-05	8.839036635161021e-05	6.40044851750624e-05	0.00011303929162043	0.00033040712132795	0.00032420929352366	0.00019713051084217
Candidatus Firestonebacteria	0.0	0.0	3.05811193470476e-05	2.6012267385298897e-05	3.11463734201002e-05	5.5148333259802195e-05	8.305543818664929e-05	4.55578271194355e-05	7.07646473974532e-05	5.506130387920649e-05	6.62633271068173e-05	0.00010713277665494	0.00010690559218061999	2.82963509304165e-05	1.5463598688686802e-05	2.78625769249406e-05	1.7138044500156697e-05	1.16918040453642e-05	2.4567314441569896e-05	6.43616432288783e-05	6.06854791652079e-05	3.6295862090242404e-05	0.0	2.04513564486868e-05	2.31885514256853e-05	1.20443340060066e-05	4.78500416978935e-05	1.9181588863319e-05	5.56961610601928e-05	1.4668318439414402e-05	2.95393922565437e-05	4.89380913952442e-05	0.0	4.96570119247767e-05	5.7192140427293895e-05	1.0050756319413e-05	0.0	1.93584606152119e-05	3.91634016309003e-05	0.0	0.0	2.05527201936231e-05	2.24504776539572e-05	3.44979853176574e-06	0.0	0.0	0.0	3.0432641497949897e-05	2.8056117846917402e-05	3.92588934057723e-05	2.74797144747747e-05	0.0	0.0	3.8011612547633295e-05	8.014951527759058e-05	0.0	0.0	2.6122187402313897e-05	2.3895025738356302e-05	0.0	3.59129339887625e-05	9.313588525658941e-05	0.0	0.0	0.0	4.59973372652539e-05	2.98299691756985e-05	1.9094992815509e-05	2.6369710467706e-05	4.3238549007894e-05	3.442417295688039e-05	3.94416339513585e-05	3.0358503568642104e-05	3.53757452914981e-05	2.6249940755342e-05	5.02396851646396e-05	1.82139322202064e-05	1.57105825055523e-05	1.82770010052351e-05
Candidatus Raymondbacteria	0.0	0.0	3.9690388939785104e-05	6.24294417247174e-05	3.46070815778891e-05	5.6723999924368e-05	4.94377608253865e-05	3.70157345345414e-05	4.953525317821721e-05	3.99194453124247e-05	5.78755641819037e-05	7.21085996715968e-05	0.00010690559218061999	3.06157239574998e-05	1.8556318426424202e-05	2.24112031787566e-05	3.01956022145618e-05	2.33836080907284e-05	3.3592042195616e-05	0.00010450116266194	0.0001006978830104	4.71846207173151e-05	0.0	2.54394921678787e-05	2.8985689282106603e-05	1.76424047411927e-05	7.33286353292394e-05	2.44129312805878e-05	8.026799682204259e-05	1.64696908793425e-05	4.1355149159161205e-05	7.86847744001965e-05	0.0	0.00010167864346500999	8.00689965982115e-05	3.01522689582391e-05	9.845814544237249e-06	2.85977259088357e-05	4.1717536519871994e-05	3.94057611222761e-05	3.63848057051375e-05	3.08290802904346e-05	3.44775192542913e-05	3.79477838494232e-05	0.0	0.0	0.0	2.7666037725409e-05	5.6112235693834804e-05	4.93902207362942e-05	2.47317430272972e-05	0.0	0.0	8.145345545921422e-05	8.10603052239268e-05	0.0	0.0	7.052990598624749e-05	2.161930900137e-05	0.0	3.59129339887625e-05	0.00013970382788488	0.0	0.0	0.0	2.93871876972455e-05	5.36939445162573e-05	4.00994849125688e-05	2.6369710467706e-05	7.83380770260668e-05	6.355231930501e-05	6.74624580716839e-05	5.856253269047729e-05	6.26180089785797e-05	4.9421184755427896e-05	8.37328086077327e-05	2.9557697024019203e-05	3.23733215265925e-05	2.61100014360501e-05
Candidatus Riflebacteria	0.0	0.0	4.2293037394853005e-05	1.56073604311793e-05	4.84499142090448e-05	4.5694333272407596e-05	5.866614284612529e-05	7.40314690690828e-05	7.78411121371985e-05	6.05674342671272e-05	6.62633271068173e-05	8.034958249120791e-05	6.10889098174969e-05	3.33989715899998e-05	2.7834477639636303e-05	3.45253670591656e-05	5.3862425571921e-05	1.16918040453642e-05	3.7603032308525395e-05	0.00015017716753403998	0.00014337778044527	8.529527591206959e-05	0.0	6.08552557741412e-05	5.5072809636002505e-05	2.34101139835057e-05	8.57572175884325e-05	3.38791699404075e-05	0.00011466856688863	3.9887532598407704e-05	0.00010102472151738001	9.691661237097379e-05	0.0	7.56678276948979e-05	7.549362536402801e-05	4.02030252776521e-05	6.89207018096607e-05	3.8276956216441705e-05	5.959648074267429e-05	7.88115222445522e-05	0.00010915441711541	4.97375828685678e-05	4.32973497612031e-05	8.27951647623779e-05	0.0	0.0	0.0	6.08652829958999e-05	0.00012204411263408999	0.00012917442346415	0.00026655323040531	0.0	0.0	9.910170414204399e-05	0.00011293795334569	0.00030553009471432003	0.0	0.00010448874960925	4.89279098452057e-05	8.002080540940641e-05	7.509068015832159e-05	0.00013970382788488	0.0	0.0	0.0	4.21642258264827e-05	0.00015511583971363	0.00022627566486377998	0.00029790645879732003	7.06060070858317e-05	6.63894764168408e-05	6.600165681422621e-05	6.13045910773224e-05	6.398992153836078e-05	5.201377149669629e-05	0.00015909233635468998	3.78658064577976e-05	3.8244953372102e-05	3.52485019386676e-05
Candidatus Wallbacteria	0.0	0.0	3.5786416257183296e-05	3.64171743394185e-05	2.0072107315175698e-05	4.4118666607841795e-05	3.3617677361262797e-05	3.4168370339576695e-05	2.83058589589813e-05	3.44133149245041e-05	4.193881462456789e-05	2.8843439868638697e-05	5.09074248479141e-05	2.82963509304165e-05	1.5463598688686802e-05	2.4834035954838397e-05	2.93795048574115e-05	2.33836080907284e-05	2.5570061969797198e-05	8.16631602258886e-05	8.602666826716279e-05	4.2647637956034794e-05	0.0	2.34442378802019e-05	2.8019499639369704e-05	1.83209587697001e-05	6.525005686076379e-05	1.9181588863319e-05	6.061052821256279e-05	1.67270297993323e-05	4.78538154556008e-05	7.196778146359441e-05	0.0	5.20216315402423e-05	3.88906554905599e-05	5.02537815970652e-05	2.95374436327117e-05	1.75986005592835e-05	3.831202333457629e-05	7.88115222445522e-05	3.63848057051375e-05	3.08290802904346e-05	2.92658012274799e-05	3.79477838494232e-05	0.0	0.0	0.0	2.62827358391386e-05	4.7695400339759603e-05	5.69887162341856e-05	7.14472576344143e-05	0.0	0.0	6.312642798089101e-05	6.10229264045292e-05	0.0	0.00029086678301337997	5.65980727050135e-05	1.93435922643837e-05	4.001040270470321e-05	3.59129339887625e-05	0.00018627177051316998	0.0	0.0	0.0	5.110815251694871e-05	5.36939445162573e-05	8.59274676697903e-05	7.48329621380846e-05	4.38489755821231e-05	3.8774480528354295e-05	4.4089637952360295e-05	3.33943539255063e-05	3.3415870206096504e-05	2.96527108532568e-05	5.86129660254129e-05	2.3326614948685398e-05	2.2534370866549698e-05	2.74155015078526e-05
candidate division CPR1	0.0	0.0	2.60264845506788e-06	0.0	6.22927468402004e-06	3.93916666141444e-06	7.250871587723351e-06	5.69472838992944e-06	3.53823236987266e-06	4.1295977909404895e-06	1.09040918023877e-05	2.2662702753930397e-05	5.09074248479141e-06	5.1026206595833e-06	0.0	1.02970392983476e-05	4.08048678575159e-06	0.0	3.0082425846820302e-06	8.99678883844536e-06	1.13368477561377e-05	9.073965522560601e-06	0.0	4.489322147272709e-06	3.8647585709475504e-06	3.90168566391762e-06	6.83572024255621e-06	2.9893385241536097e-06	9.828734304739909e-06	2.05871135991782e-06	6.49866629643962e-06	1.3433985873204301e-05	0.0	2.83754353855867e-05	2.2876856170917602e-05	1.0050756319413e-05	9.845814544237249e-06	4.39965013982088e-06	5.10826977794351e-06	0.0	0.0	8.221088077449229e-06	6.414422186844901e-06	6.8995970635314895e-06	0.0	0.0	0.0	4.14990565881136e-06	1.26252530311128e-05	3.79924774894571e-06	6.0455371844504404e-06	0.0	0.0	8.14534554592142e-06	1.27510592487076e-05	0.0	0.0	8.7073958007713e-06	2.27571673698631e-06	0.0	1.74123316309152e-05	0.0	0.0	0.0	0.0	2.55540762584744e-06	9.94332305856617e-06	8.59274676697903e-06	9.26503340757238e-06	8.44423427683578e-06	7.47118039448778e-06	8.10080697317464e-06	6.855145967112729e-06	6.76156904463537e-06	5.83332016785379e-06	2.93064830127065e-05	4.15405471688919e-06	5.55424634034676e-06	7.18025039491377e-06
Candidatus Coatesbacteria	0.0	0.0	6.766885983176479e-05	4.16196278164783e-05	6.436917173487379e-05	3.78159999495787e-05	5.14152712584019e-05	4.84051913144003e-05	6.722641502758051e-05	3.71663801184644e-05	5.28429064269556e-05	7.622909108140241e-05	6.10889098174969e-05	4.5459711330833e-05	3.4019917115111e-05	4.54281145515336e-05	5.3862425571921e-05	5.8459020226820995e-05	4.71291338266851e-05	9.412025246373599e-05	9.33622756387813e-05	6.62399483146924e-05	0.0	3.2921695746666604e-05	4.05799649949492e-05	2.86689077044382e-05	0.00011434295678457	3.0142496785215504e-05	0.00011466856688863	3.1138009318757e-05	7.14853292608358e-05	9.499747153194459e-05	0.0	8.51263061567601e-05	0.00011895965208877	5.02537815970652e-05	4.922907272118621e-05	3.21174460206924e-05	8.76919645213636e-05	7.88115222445522e-05	3.63848057051375e-05	4.4804930022098294e-05	4.409915253455871e-05	9.65943588894409e-05	0.0	0.0	0.0001089680723548	1.93662264077863e-05	2.8056117846917402e-05	3.92588934057723e-05	3.07772802117477e-05	0.0	0.0	9.027757980062909e-05	0.00010109768404331999	0.0	0.0	7.48836038866332e-05	4.323861800274e-05	2.0005201352351604e-05	8.59733874276436e-05	4.6567942628294705e-05	0.0	0.0	0.00015044380923725	3.32202991360167e-05	3.3807298399125e-05	6.396822593195501e-05	3.42093541202673e-05	0.00010631596167823001	9.79764922618904e-05	0.00010584169110852	9.30341238393871e-05	9.60338791846763e-05	8.91201692310995e-05	0.00014234577463314	3.85048917988575e-05	4.633828375375011e-05	4.50397524771864e-05
Candidatus Bipolaricaulota	0.0	0.0	4.35943616223869e-05	2.6012267385298897e-05	3.32227983147736e-05	2.2059333303920898e-05	2.50484654848625e-05	1.70841851697883e-05	2.1229394219236e-05	2.6154119342623102e-05	2.9357170237197498e-05	6.38676168519858e-05	5.09074248479141e-05	3.20073477737498e-05	3.7112636852848404e-05	3.69481998352474e-05	4.2437062571816605e-05	5.8459020226820995e-05	3.3592042195616e-05	6.50537039087587e-05	7.0021706729086e-05	4.17402414037788e-05	0.0	2.29454243082827e-05	2.51209307111591e-05	1.93387898124612e-05	7.95429264588359e-05	0.00131306694673447	0.00409858220507654	2.34178417190652e-05	5.1398542526386105e-05	7.96443448197111e-05	0.0	4.7292392309311204e-05	5.26167691931104e-05	3.01522689582391e-05	9.845814544237249e-06	2.85977259088357e-05	7.406991178018091e-05	0.0	0.00010915441711541	2.3430101020730302e-05	2.16486748806015e-05	0.00016214053099299	0.0	0.0	0.0	2.35161320665977e-05	6.03206533708724e-05	6.71200435647075e-05	1.9785394421837802e-05	0.0	0.0	7.46656675042797e-05	0.00316863822330384	0.0	0.00029086678301337997	4.61491977440879e-05	3.18600343178084e-05	4.001040270470321e-05	6.529624361593189e-05	4.6567942628294705e-05	0.0	0.0	0.0	1.66101495680083e-05	2.7841304563985302e-05	3.43709870679161e-05	2.3518930957683702e-05	6.724866092757171e-05	6.0904306000634606e-05	7.01184603579707e-05	5.9248047287188595e-05	5.5954433688214505e-05	5.9872550056166006e-05	9.210608946850601e-05	2.572318497766e-05	2.5073454907851103e-05	2.8721001579655103e-05
Candidatus Blackallbacteria	0.0	0.0	2.7978470891979698e-05	2.08098139082391e-05	2.97620901569846e-05	3.15133332913156e-05	2.70259759178779e-05	5.6947283899294395e-05	2.4767626589108604e-05	4.12959779094049e-05	4.11000383320766e-05	7.41688453764996e-05	7.12703947870797e-05	2.82963509304165e-05	1.5463598688686802e-05	2.9679701507002002e-05	2.0402433928758e-05	1.16918040453642e-05	1.75480817439785e-05	3.94474587531835e-05	3.73449102555125e-05	5.44437931353636e-05	0.0	1.69596614452525e-05	1.6908318747895498e-05	7.80337132783524e-06	3.16928847609424e-05	1.4199357989729599e-05	3.27624476824664e-05	9.006862199640449e-06	2.54038773406276e-05	2.97466830049523e-05	0.0	2.128157653919e-05	4.34660267247434e-05	1.0050756319413e-05	0.0	2.1558285685122303e-05	4.7677184594139505e-05	7.88115222445522e-05	0.0	3.45285699252868e-05	3.0067604000835497e-05	1.3799194127063001e-05	0.0	0.0	0.0	1.93662264077863e-05	2.10420883851881e-05	1.51969909957828e-05	3.40748459487207e-05	0.0	0.0	3.1223824592698806e-05	2.7323698390087697e-05	0.0	0.0	5.31151143847049e-05	2.5032884106849498e-05	0.0	3.80894754426269e-05	4.6567942628294705e-05	0.0	0.0	0.0	1.02216305033897e-05	2.38639753405588e-05	3.53257367086916e-05	5.4164810690423204e-05	2.5027489543392802e-05	2.10895345312756e-05	2.11152181759798e-05	2.09571605280303e-05	2.11666509223368e-05	1.74999605035614e-05	2.09332021519332e-05	2.47645569660702e-05	2.33278346294564e-05	2.02352511129388e-05
