#OTU ID	mgm4477900	mgm4477902	mgm4667035	mgm4477903	mgm4667022	mgm4477901	mgm4477803	mgm4667025	mgm4667018	mgm4667031	mgm4667020	mgm4667033	mgm4667019	mgm4667027	mgm4667023	mgm4667029	mgm4667028	mgm4477904	mgm4667021	mgm4667024	mgm4667030	mgm4667026	mgm4667036	mgm4667032	mgm4594281	mgm4594282	mgm4514299	mgm4514245	mgm4543019	mgm4543022	mgm4543020	mgm4543023	mgm4543021	mgm4539732	mgm4519682	mgm4519683	mgm4519684	mgm4600262	mgm4600267	mgm4600270	mgm4600277	mgm4600278	mgm4477872	mgm4477873	mgm4477805	mgm4690390	mgm4690391	mgm4690393	mgm4690408	mgm4690409	mgm4690414	mgm4690418	mgm4690428	mgm4690501	mgm4690515	mgm4690525	mgm4690527	mgm4690540	mgm4690541	mgm4690542	mgm4712236	mgm4712237	mgm4712241	mgm4712251	mgm4712255	mgm4712258	mgm4712263
Thermomicrobiota	0.00068597002074468	0.0006211127367395	6.34732566012187e-05	0.00078353220954634	9.84659012583942e-05	0.00048277363950977004	0.00010405488080074	5.11973786942109e-05	6.55393891728929e-05	0.00030031576057111	9.97673606544739e-05	0.00029955254338831	0.00032114436255565	9.99715081201857e-05	5.65678849974898e-05	0.00018662906436629	0.0002295964476056	0.00037213148645854	0.00024925718526322996	0.00013003675705666002	0.00010307786900068001	0.00027781764975528	8.94062951442971e-05	0.00023589883664626	0.0009650646593321699	0.0	0.00016104393278486002	0.00021635499527623999	0.00016800698909073998	0.0004246865577267	0.00049098720250949	0.0007317965605561599	0.00038279709839799	0.00025143000817147003	0.0	0.00025799793601651	0.0	0.0	0.0005271481286241401	0.0	0.0	0.00082576383154417	0.00058002704010949	0.00053656969053828	0.00082241156594251	6.41197390326621e-05	6.428355013061689e-05	6.518537505344649e-05	6.508676413451e-05	6.46670246996714e-05	6.65796405560818e-05	6.30219001102883e-05	6.28813267810825e-05	6.898930665746811e-05	4.41751268991391e-05	4.4690933843743796e-05	4.8507499913133704e-05	6.382396883526851e-05	5.1547046662782504e-05	5.49441617764195e-05	5.980187179858729e-05	5.04125547426331e-05	0.00012711460440875	0.00011147770124403998	0.00010192898901492	0.00010081092875064	5.5434552098487904e-05
Candidatus Kaiserbacteria	0.00041867825404071004	0.00020279065421751	0.00023273527420446	0.00014917526355503	0.00032165527744408	4.32922013690831e-05	0.00025449567231989	0.0001887903339349	0.00026652684930309	0.00041615183964854	0.00029476720193367	0.00017473898364318	0.0001796231180396	0.00027492164733051	0.00017677464061715	0.00038621848042468	0.00036149227920882	0.00014140996485424	0.00024359224923452	0.00039011027116997996	0.00039603602300264	0.00054174441702281	0.0001976349682137	0.00048421340153705994	0.00017922629387597	0.0	0.00058435941324793	0.00027044374409531	0.00016800698909073998	0.00021706201839363998	0.00017730093423953	0.00023993329854299998	7.65594196795988e-05	0.00012571500408573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001641323518775	0.00014049457078161	0.0001644823131885	2.28999067973793e-05	1.81934575841369e-05	1.9887063575627697e-05	2.2358048748495802e-05	1.76867076101665e-05	1.77665348114612e-05	1.73310225303293e-05	2.48542793601117e-05	3.52391422494981e-05	3.16530436836351e-05	2.63476401019087e-05	2.61458864780012e-05	3.91329443953471e-05	2.75885601857146e-05	2.7309524196563603e-05	2.3767410586618e-05	3.16878915525122e-05	3.3451211686515304e-05	2.84053757977623e-05	2.39430511108892e-05	2.57314608349542e-05	2.5461218696398497e-05
Candidatus Nomurabacteria	0.00012773234869038	4.5654440478288704e-05	8.46310088016249e-05	4.48974094194765e-05	0.0035316436584677396	3.93565466991664e-05	0.00010906957385138001	0.0002687862381446	0.00034954340892209	0.0003517984623833	0.00035825552235015	0.00020594237357946	0.00016329374367236	0.00028491879814252	0.00014141971249372	0.00057543961512939	0.00056666357281382	4.63096960926194e-05	0.0003455610977513	0.00113565434496151	0.00068718579333791	0.00079409544888386	0.00036703636953974	0.00065389502087911	0.00011029310392367	0.0	0.00013803765667273998	6.490649858287479e-05	8.96037275150646e-05	5.19061348332633e-05	4.5461778010138e-05	0.00010197165188076999	7.65594196795988e-05	6.28575020428688e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.86833247094301e-05	3.5870954242114004e-05	3.40308234183111e-05	6.10664181263449e-06	5.82190642692379e-06	5.89246328166748e-06	4.96845527744351e-06	4.97438651535934e-06	3.2302790566293e-06	7.877737513786039e-06	7.456283808033501e-06	1.53861043624569e-05	5.56537031800178e-06	4.66920204337622e-06	4.47232268702651e-06	1.4441919955425699e-05	6.17112530469931e-06	6.50226766584846e-06	1.99339572661958e-05	1.58439457762561e-05	1.8398166427583397e-05	1.8758267036258102e-05	9.235176857057249e-06	1.12795444755964e-05	9.34652331893109e-06
Candidatus Yanofskybacteria	0.00012536693482575	9.2370612130491e-05	6.34732566012187e-05	6.95185694237055e-05	0.00040699239186802003	4.5915971149027505e-05	8.14887620728735e-05	0.00017919082542973002	0.00021409533796478	0.00025741350906095	0.0001859300812197	9.361016980884799e-05	8.16468718361837e-05	0.00022993446867642002	0.00012727774124435	0.00029031187790311004	0.00027356172480667	5.788712011577421e-05	0.00022093250511968	0.00012136763991955	0.00026402401533509	0.00030559941473081	0.0001317566454758	0.00040144187990679	4.13599139713789e-05	0.0	5.521506266909611e-05	5.40887488190623e-05	7.84032615756816e-05	9.43747906059333e-05	9.54697338212897e-05	7.79783220264766e-05	5.74195647596991e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31195161712095e-05	3.96075119756675e-05	4.1120578297126e-05	4.07109454175633e-06	5.57932699246864e-06	4.97176589390694e-06	4.47160974969916e-06	4.7901499777534405e-06	6.10163821807758e-06	6.30219001102883e-06	5.7164842528256795e-06	9.92651894352059e-06	4.52186338337645e-06	3.6686587483670304e-06	4.47232268702651e-06	6.988025784883411e-06	1.81503685432333e-06	5.85204089926362e-06	5.36683464859117e-06	5.04125547426331e-06	1.44955250641566e-05	1.28628116820056e-05	8.209046095162e-06	8.81214412155965e-06	6.4458781509869595e-06
Candidatus Azambacteria	4.2577449563462895e-05	3.0790204043497e-05	0.0	3.0414374122871196e-05	5.251514733781021e-05	1.18069640097499e-05	1.1283059363936301e-05	8.959541271486899e-05	4.806221872678811e-05	4.2902251510159294e-05	4.0813920267739295e-05	6.24067798725654e-05	5.98743726798681e-05	6.998005568413e-05	7.77808418715485e-05	8.03541804910418e-05	9.28155852022647e-05	1.48852594583419e-05	3.11571481579044e-05	4.33455856855538e-05	0.00010669463633404	0.00015743000152799	2.8233566887672803e-05	0.00012829585852691002	1.37866379904596e-05	0.0	4.60125522242468e-05	3.2453249291437397e-05	2.24009318787662e-05	1.88749581211867e-05	3.18232446070966e-05	2.9991662317875604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.19918990947683e-05	1.94301002144784e-05	1.84333626849185e-05	5.08886817719541e-07	1.21289717227579e-06	2.57795268572952e-06	1.4905365832330499e-06	2.76354806408852e-06	2.1535193710862e-06	0.0	2.48542793601117e-06	3.97060757740824e-06	3.4783564487511103e-07	6.6702886333946e-07	1.3760992883158501e-06	5.5904206279067296e-06	3.63007370864665e-06	1.30045353316969e-06	8.43359730492898e-06	8.642152241594251e-06	2.78760097387628e-06	2.14380194700093e-06	3.42043587298417e-06	2.8198861188990896e-06	2.57835126039478e-06
Candidatus Falkowbacteria	0.00039502411539435	6.68890639565625e-05	6.34732566012187e-05	8.834651530929251e-05	6.564393417226279e-05	3.14852373593331e-05	7.64740690222352e-05	0.00041597870189046	0.00034735876261633	0.00042902251510159	0.00034011600223116003	0.00029955254338831	0.00028848561382118	0.00045986893735285	0.0003040523818615	0.00058580789648307	0.0005862036960143	7.27723795741162e-05	0.00056649360287099	0.00074554407379152	0.0006745271076711599	0.00093068912668021	0.0003764475585023	0.0008897938575253801	0.00012407974191413001	0.0	0.00012883514622788998	0.00015505441328131	0.00016800698909073998	0.00012740596731801	0.00012274680062737	0.00014995831158937	9.56992745994985e-05	6.28575020428688e-05	0.0	0.00051599587203302	0.0	0.0	0.0	0.0	0.0	0.0	6.259284605498161e-05	5.97849237368567e-05	5.8135990006281494e-05	7.12441544807357e-06	7.0348035991995804e-06	8.10213701229278e-06	4.72003251357134e-06	8.474880729871471e-06	9.69083716988791e-06	1.57554750275721e-05	9.94171174404467e-06	1.4889778415280898e-05	1.1826411925753802e-05	1.03389473817616e-05	7.91257090781614e-06	2.1895814125968e-05	7.26014741729331e-06	8.12783458231058e-06	2.07006479302802e-05	1.58439457762561e-05	2.9548570323088502e-05	3.32289301785144e-05	9.235176857057249e-06	1.2337001770183501e-05	5.15670252078957e-06
Candidatus Magasanikbacteria	0.00038792787380043	0.00012528427852181	0.00021157752200406	9.26914258982741e-05	0.00034134845769576003	9.05200574080828e-05	0.00013539671236723	0.00038078050403819	0.00053960763752348	0.0006735653487095	0.00060313904395659	0.00021218305156672	0.00033203061213381003	0.0005798347470970701	0.00033233632436025	0.00086056735235567	0.00116263733042837	0.00011660119909033999	0.00070811700358873	0.00036410291975865	0.0009656768780064301	0.0010487616278262199	0.00074348392804204	0.00103878259645986	0.00019301293186643	2.4831148192292402e-06	0.00016104393278486002	0.00014063074692956002	0.00011200465939383	8.96560510756367e-05	0.00015911622303548	0.00015595664405295	0.00017225869427908998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082576383154417	9.597569728430509e-05	9.34139433388385e-05	8.79129604973038e-05	1.5012161122726502e-05	1.2371551157213099e-05	1.58359950694813e-05	1.31664064852253e-05	1.01330095683246e-05	1.16648965933836e-05	2.36332125413581e-05	1.11844257120502e-05	3.8217097932554295e-05	1.73917822437556e-05	1.6008692720147e-05	1.41050177052375e-05	4.65868385658894e-05	1.34312727219926e-05	2.01570297641302e-05	2.5300791914786898e-05	2.59264567247827e-05	4.57166559715709e-05	4.76995933207707e-05	1.5049917841130301e-05	1.58618594188074e-05	1.7726164915214103e-05
Candidatus Nealsonbacteria	0.00021052183395267	2.8666741695669603e-05	4.23155044008125e-05	2.4621160004229e-05	0.00024288255643737	1.31188488997221e-05	2.5073465253191898e-05	7.359623187292809e-05	0.0001594791803207	0.00012870675453047	0.00018139520118995	3.12033899362827e-05	9.25331214143415e-05	9.497293271417651e-05	4.94968993728036e-05	0.00020995769741207	0.00024913657080607	1.90200537523258e-05	0.00021243510107662	0.00011269852278243999	0.00031104199066874	0.0003102297088934	0.0001552846178822	0.00020279022799415	1.37866379904596e-05	0.0	3.22087865569727e-05	5.769466540699979e-05	0.00014560605721198	8.493731154534e-05	5.9100311413179396e-05	0.0001199666492715	5.74195647596991e-05	0.0	0.0	0.00077399380804953	0.0	0.0	0.0	0.0	0.0	0.0	1.8082377749216897e-05	1.94301002144784e-05	1.4179509757629599e-05	2.5444340885977e-06	3.6386915168273696e-06	2.39381320817741e-06	3.4779186942104598e-06	2.3950749888767202e-06	2.69189921385775e-06	3.15109500551442e-06	2.48542793601117e-06	8.4375411019925e-06	2.43484951412578e-06	2.66811545335784e-06	1.3760992883158501e-06	6.05628901356562e-06	3.63007370864665e-07	3.90136059950908e-06	7.66690664084453e-06	4.32107612079712e-06	5.57520194775255e-06	6.96735632775302e-06	1.71021793649208e-06	1.05745729458716e-06	2.90064516794413e-06
Candidatus Uhrbacteria	0.00045889028973954	0.00021128450360882	0.00059241706161137	0.00014772696002537	0.00041355678528525	0.00011806964009748998	0.00013915773215521002	0.00022398853178717002	0.00024904967885699	0.00027028418451400003	0.00031744160208241004	0.00038068135722264	0.0002558268650867	0.00033990312760863	0.00019798759749121002	0.00055729512276045	0.00043965277201072	0.00014967955344221	0.00036255590583743	0.0005894999653235299	0.00059314984267062	0.00062972000611198	0.00018822377925115	0.00054629204275976	0.00031709267378057	9.932459276916961e-06	0.00019785397456426	0.00019111357916068	0.00012320512533321002	0.00016043714403008	0.00016820857863751002	0.00028192162578803	0.00017225869427908998	6.28575020428688e-05	0.00035137034434293	0.00025799793601651	0.0	0.0	0.0	0.0	0.0	0.0	0.00017943282535761001	0.00017038703265004	0.00012761558781866002	1.85743688467632e-05	1.8436037018592003e-05	1.80456688001067e-05	1.7389593471052303e-05	1.98975460614374e-05	1.45362557548319e-05	2.36332125413581e-05	1.98834234880893e-05	3.02758827777378e-05	2.33049882066325e-05	2.13449236268627e-05	1.99534396805798e-05	2.8417971525192498e-05	1.66983390597746e-05	2.14574832972999e-05	3.37343892197159e-05	2.9527353492113697e-05	3.73538530499421e-05	3.80524845592665e-05	2.3601007523590698e-05	2.96088042484404e-05	2.4172043066201103e-05
Candidatus Giovannonibacteria	0.00018213686757703	4.7777902826116e-05	0.0003385240352065	2.7517767063550103e-05	2.6257573668905104e-05	7.87130933983329e-06	3.1341831566489804e-05	9.91949212200335e-05	9.61244374535763e-05	0.00012870675453047	0.00022674400148744	6.24067798725654e-05	5.44312478907891e-05	0.00017994871461633	7.77808418715485e-05	0.00019699734571996998	0.00025402160160619	2.81166011990903e-05	0.00013595846468903	0.00028608086552465	0.00018264675033455	0.00026161162018623	5.64671337753455e-05	0.00026073029313534	9.65064659332175e-05	0.0	3.68100417793974e-05	1.442366635175e-05	2.24009318787662e-05	6.13436138938567e-05	9.09235560202759e-05	5.39849921721761e-05	1.91398549198997e-05	0.0	0.0	0.0	0.00039093041438623	0.0	0.0	0.0	0.0	0.0	2.9209994825658098e-05	1.7935477121057002e-05	1.84333626849185e-05	3.5622077240367896e-06	5.09416812355832e-06	5.89246328166748e-06	5.2168780413156894e-06	3.50049421451213e-06	2.51243926626724e-06	1.57554750275721e-06	5.219398665623449e-06	4.466933524584269e-06	6.60887725262712e-06	6.33677420172487e-06	3.44024822078963e-06	7.453894170542301e-06	5.08210319210532e-06	9.42828811548027e-06	1.7633885273942398e-05	1.1522869655459e-05	1.05928837007298e-05	8.575207788003709e-06	3.76247946028258e-06	4.22982917834863e-06	8.7019355038324e-06
