#OTU ID	mgm4704667	mgm4704668	mgm4704669	mgm4704670	mgm4704671	mgm4708965	mgm4708967	mgm4708968	mgm4708969	mgm4708970	mgm4708971	mgm4708972	mgm4708973	mgm4708974	mgm4708976	mgm4708977	mgm4708978
candidate.division.Zixibacteria	0.0	0.0	4.10787273810257e-05	5.03905265810028e-05	0.0	4.65484336452078e-05	0.0	0.0	0.0001891074130105	0.0	0.0	8.68206285813509e-05	3.85289641487989e-05	8.40124338402084e-05	0.0	0.0	0.0
Candidatus.Marinimicrobia	0.0002251491613193	0.0	4.10787273810257e-05	5.03905265810028e-05	0.0	6.98226504678118e-05	0.0002117298327334	0.0	0.0001891074130105	0.0	0.0	0.0	5.77934462231983e-05	0.0001680248676804	0.0	0.0	0.0
Fibrobacterota	0.0	0.0	4.10787273810257e-05	5.03905265810028e-05	0.0	4.65484336452078e-05	0.0	0.0	0.0	0.0	0.0	5.20923771488106e-05	3.85289641487989e-05	8.40124338402084e-05	0.0	0.0	0.0
Candidatus.Cloacimonetes	0.0	0.0	0.0	5.03905265810028e-05	0.0	4.65484336452078e-05	0.0	0.0	0.0	0.0	0.0	1.73641257162702e-05	0.0	0.0	0.0	0.0	0.0
Elusimicrobiota	0.0007880220646178	0.0011054958938723	0.0005956415470248	0.000806248425296	0.0010111223458038	0.0008844202392589	0.0008469193309337	0.0	0.0011346444780635	0.0	0.0009984310369419	0.0008508421600972	0.0006357279084551	0.0007561119045618	0.0	0.000870322019147	0.0009471939379587
Acidobacteriota	0.0016886187098953	0.003632343651295	0.0023414874607184	0.0025951121189216	0.0022750252780586	0.0024205185495508	0.0015879737455007	0.0025751072961373	0.0017019667170953	0.0026455026455026	0.0029952931108258	0.0031255426289286	0.0023502668130767	0.0033604973536083	0.0029629629629629	0.0029010733971569	0.0028415818138763
Myxococcota	0.0055161544523246	0.0085281111813013	0.0051143015589377	0.0086923658352229	0.0065722952477249	0.0090536703439929	0.0055049756510692	0.0145922746781116	0.0075642965204236	0.0092592592592592	0.0082727143060904	0.0081611390866469	0.0051436167138646	0.0078971687809795	0.0054320987654321	0.0121845082680592	0.0066303575657115
Nitrospinota	0.0001125745806596	0.0001579279848389	0.0001026968184525	0.0001763668430335	0.0002527805864509	0.0002094679514034	0.0001058649163667	0.0	0.0	0.0	0.0001426330052774	8.68206285813509e-05	9.63224103719971e-05	0.0	0.0	0.0	0.0002367984844896
Candidatus.Tectomicrobia	0.0001125745806596	0.0001579279848389	4.10787273810257e-05	2.51952632905014e-05	0.0	6.98226504678118e-05	0.0001058649163667	0.0	0.0	0.0	0.0001426330052774	3.47282514325404e-05	3.85289641487989e-05	0.0001680248676804	0.0	0.0	0.0
Spirochaetota	0.0018011932905549	0.0015792798483891	0.0011502043666687	0.0012849584278155	0.0015166835187057	0.0012800819252432	0.0019055684946008	0.0	0.0011346444780635	0.0006613756613756	0.0015689630580516	0.001093939920125	0.0010980754782407	0.000420062169201	0.0004938271604938	0.0002901073397156	0.0011839924224485
Bdellovibrionota	0.0016886187098953	0.0011054958938723	0.0005545628196438	0.0010833963214915	0.0005055611729019	0.0011171624074849	0.0016938386618674	0.0	0.0003782148260211	0.0	0.0011410640422193	0.0006077444000694	0.0005394054980831	0.0007561119045618	0.0014814814814814	0.0	0.0004735969689793
Synergistota	0.0001125745806596	0.0	0.0001848542732146	7.55857898715042e-05	0.0	4.65484336452078e-05	0.0002117298327334	0.0	0.0001891074130105	0.0	0.0001426330052774	0.0001389130057301	0.0001926448207439	0.0002520373015206	0.0	0.0	0.0
Caldisericota	0.0	0.0	0.0	2.51952632905014e-05	0.0	2.32742168226039e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusobacteriota	0.0002251491613193	0.0	0.0003286298190482	0.000453514739229	0.0012639029322548	0.000465484336452	0.0002117298327334	0.0008583690987124	0.0	0.0013227513227513	0.0001426330052774	0.0002430977600277	0.0003082317131903	8.40124338402084e-05	0.0009876543209876	0.0	0.0011839924224485
Thermotogota	0.0001125745806596	0.0007896399241945	0.0001437755458335	5.03905265810028e-05	0.0	9.30968672904157e-05	0.0001058649163667	0.0	0.0007564296520423	0.0	0.0007131650263871	0.0001389130057301	0.0001348513745207	0.0001680248676804	0.0009876543209876	0.0	0.0
Atribacterota	0.0002251491613193	0.0	2.05393636905129e-05	0.000100781053162	0.0	9.30968672904157e-05	0.0002117298327334	0.0	0.0001891074130105	0.0	0.0	5.20923771488106e-05	1.92644820743994e-05	0.0	0.0	0.0	0.0
Chrysiogenota	0.0002251491613193	0.0	4.10787273810257e-05	7.55857898715042e-05	0.0	6.98226504678118e-05	0.0002117298327334	0.0	0.0001891074130105	0.0	0.0	3.47282514325404e-05	3.85289641487989e-05	0.0	0.0	0.0	0.0
Aquificota	0.0	0.0	6.16180910715386e-05	5.03905265810028e-05	0.0	4.65484336452078e-05	0.0	0.0	0.0001891074130105	0.0	0.0	5.20923771488106e-05	3.85289641487989e-05	0.0	0.0	0.0	0.0
Calditrichota	0.0001125745806596	0.0	4.10787273810257e-05	0.0	0.0	2.32742168226039e-05	0.0001058649163667	0.0	0.0	0.0	0.0	0.0001389130057301	3.85289641487989e-05	0.0	0.0	0.0	0.0002367984844896
Deferribacterota	0.0	0.0001579279848389	0.0001437755458335	7.55857898715042e-05	0.0	6.98226504678118e-05	0.0	0.0	0.0	0.0	0.0001426330052774	8.68206285813509e-05	0.0001348513745207	0.0	0.0	0.0	0.0
Dictyoglomota	0.0	0.0	2.05393636905129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.85289641487989e-05	0.0	0.0	0.0	0.0
Coprothermobacterota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73641257162702e-05	0.0	0.0	0.0	0.0	0.0
Nitrososphaerota	0.0002251491613193	0.0	0.0001643149095241	0.000100781053162	0.0005055611729019	0.000116371084113	0.0002117298327334	0.0	0.0001891074130105	0.0	0.0	5.20923771488106e-05	0.0001348513745207	0.0	0.0009876543209876	0.0	0.0004735969689793
Candidatus.Bathyarchaeota	0.0	0.0	0.0	2.51952632905014e-05	0.0	2.32742168226039e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoproteota	0.0001125745806596	0.0001579279848389	0.000123236182143	0.0001259763164525	0.0	0.0001396453009356	0.0001058649163667	0.0	0.0001891074130105	0.0	0.0001426330052774	0.0001215488800138	0.0001541158565951	0.0	0.0	0.0	0.0
Candidatus.Korarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73641257162702e-05	0.0	0.0	0.0	0.0	0.0
Euryarchaeota	0.0029269390971518	0.0031585596967782	0.0028344321892907	0.0035777273872512	0.0048028311425682	0.0037704231252618	0.0031759474910014	0.0051502145922746	0.0043494704992435	0.0013227513227513	0.0032805591213806	0.0038895641604445	0.0029089367932343	0.0038645719566495	0.0049382716049382	0.0046417174354511	0.0047359696897939
Candidatus.Woesearchaeota	0.0	0.0	2.05393636905129e-05	2.51952632905014e-05	0.0	2.32742168226039e-05	0.0	0.0	0.0	0.0	0.0	3.47282514325404e-05	1.92644820743994e-05	0.0	0.0	0.0	0.0
Nanoarchaeota	0.0	0.0	0.0	2.51952632905014e-05	0.0	2.32742168226039e-05	0.0	0.0	0.0	0.0	0.0	1.73641257162702e-05	0.0	0.0	0.0	0.0	0.0
Candidatus.Micrarchaeota	0.0	0.0	0.0	2.51952632905014e-05	0.0	2.32742168226039e-05	0.0	0.0	0.0	0.0	0.0	1.73641257162702e-05	0.0	0.0	0.0	0.0	0.0
Candidatus.Diapherotrites	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73641257162702e-05	0.0	0.0	0.0	0.0	0.0
Candidatus.Huberarchaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0001058649163667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Nanohaloarchaeota	0.0	0.0	2.05393636905129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92644820743994e-05	0.0	0.0	0.0	0.0
Candidatus.Thermoplasmatota	0.0	0.0	2.05393636905129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.68206285813509e-05	1.92644820743994e-05	0.0	0.0	0.0	0.0
Candidatus.Lokiarchaeota	0.0	0.0	0.0	5.03905265810028e-05	0.0	4.65484336452078e-05	0.0	0.0	0.0	0.0	0.0	1.73641257162702e-05	0.0	0.0	0.0	0.0	0.0
Candidatus.Thorarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0001058649163667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
