#OTU ID	mgm4618470	mgm4618471	mgm4618472	mgm4618473	mgm4618474	mgm4618475	mgm4618476	mgm4618477	mgm4618478	mgm4618479	mgm4618480	mgm4618481	mgm4618482	mgm4618721	mgm4618722	mgm4618723	mgm4618724	mgm4618725	mgm4618726	mgm4618727	mgm4618728	mgm4618729	mgm4618730	mgm4618731	mgm4618732	mgm4618733	mgm4739174	mgm4739175	mgm4739176	mgm4739177	mgm4739178	mgm4739179	mgm4739181	mgm4739182	mgm4739183	mgm4739184	mgm4739185	mgm4739186	mgm4739187	mgm4739188	mgm4739189
Candidatus.Komeilibacteria	0.0	0.0001685553509841	1.62700569126591e-06	7.09178363677303e-06	0.0	0.0	1.14988347847418e-05	4.75927582858992e-06	3.19903261253797e-06	1.92044369931229e-06	3.71069905859565e-06	7.29928783281711e-06	0.0	9.30948739169575e-07	0.0001513817020808	0.000151381007647	4.0134933646921e-06	0.0	3.48585498146106e-06	9.36904187493266e-06	2.97706321644887e-06	1.85314218789379e-06	2.22502823004567e-06	3.44875551657184e-06	4.29306155391656e-06	0.0	3.91617301130208e-05	1.30577363357007e-05	0.0	0.0003746389010375	0.0	1.04572210771565e-05	1.39006238358228e-05	2.9432183919986e-05	0.0004297690886372	3.05862777723402e-06	1.02237436221882e-05	0.0	0.0001528821687876	1.71734258408539e-05	2.20597911622391e-05
Candidatus.Kuenenbacteria	0.0	0.0001685553509841	0.0	0.0	2.01519456703545e-06	0.0	0.0	0.0	0.0	1.92044369931229e-06	0.0	0.0	0.0	0.0	0.0001697309993027	0.0001697302206951	0.0	1.25616936177803e-06	0.0	0.0	0.0	0.0	1.11251411502283e-06	0.0	1.43102051797219e-06	9.68050462534511e-07	3.6550948105486e-05	8.70515755713381e-06	0.0	0.0002321132321645	3.34588038477624e-06	3.13716632314695e-06	3.62624969630159e-06	2.33726166423418e-05	0.0004459109410093	4.58794166585103e-06	4.20977678560689e-06	0.0	0.0001360127595176	1.43111882007116e-05	1.36922841696657e-05
Candidatus.Lloydbacteria	0.0	0.0001685553509841	0.0	0.0	0.0	3.73476449508785e-06	3.83294492824727e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001376197291643	0.0001376190978609	0.0	0.0	3.48585498146106e-06	4.68452093746633e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.04431280301389e-05	1.36795333040674e-05	1.39600463473539e-05	0.0003469481996564	6.69176076955249e-06	9.41149896944086e-06	5.43937454445238e-06	4.06856660070395e-05	0.0018800001088492	4.58794166585103e-06	6.6153635202394e-06	5.82526534083627e-06	0.0002341071155117	8.58671292042693e-06	2.73845683393313e-05
Candidatus.Kerfeldbacteria	0.0	0.0001750382490988	0.0	0.0	2.01519456703545e-06	1.86738224754393e-06	7.66588985649454e-06	0.0	1.59951630626898e-06	0.0	0.0	7.29928783281711e-06	0.0	0.0	0.0001559690263862	0.000155968310909	0.0	1.25616936177803e-06	1.16195166048702e-06	9.36904187493266e-06	0.0	9.26571093946896e-07	0.0	1.14958517219061e-06	4.29306155391656e-06	0.0	5.74372041657638e-05	1.2435939367334e-05	1.39600463473539e-05	0.0004178038178961	0.0	3.13716632314695e-06	4.23062464568519e-06	3.20291413246907e-05	0.0004418909394607	1.22345111089361e-05	9.62234693853004e-06	1.74757960225088e-05	0.0001453287019503	8.58671292042693e-06	1.67350139851469e-05
Candidatus.Terrybacteria	0.0	4.53802868034126e-05	0.0	0.0	2.01519456703545e-06	3.73476449508785e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66985944438328e-05	3.66984260962508e-05	0.0	1.25616936177803e-06	1.16195166048702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39401660979513e-05	3.10898484183351e-06	6.98002317367694e-05	0.0002695771222682	1.00376411543287e-05	7.32005475400956e-06	3.02187474691799e-06	1.64473968964628e-05	0.0004241410864691	0.0	1.02237436221882e-05	0.0	0.0001857145713072	5.72447528028462e-06	8.36750699257346e-06
Candidatus.Yonathbacteria	0.0	3.88973886886394e-05	0.0	0.0	2.01519456703545e-06	5.60214674263178e-06	7.66588985649454e-06	9.51855165717984e-06	0.0	0.0	5.56604858789347e-06	4.86619188854474e-06	0.0	0.0	3.21112701383537e-05	3.21111228342194e-05	0.0	1.25616936177803e-06	4.64780664194808e-06	4.68452093746633e-06	7.44265804112217e-06	0.0	0.0	4.59834068876246e-06	2.86204103594437e-06	0.0	4.96048581431596e-05	4.97437574693361e-06	0.0	0.0001987215040285	0.0	4.18288843086261e-06	3.02187474691799e-06	1.38504394917581e-05	0.0009673979111329	3.05862777723402e-06	7.21676020389753e-06	6.99031840900353e-05	0.000161996685438	4.29335646021347e-06	1.2170919261925e-05
Candidatus.Niyogibacteria	0.0	3.24144905738661e-05	0.0	0.0	0.0	1.86738224754393e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75239458328746e-05	2.75238195721881e-05	0.0	0.0	1.16195166048702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8653909051001e-06	0.0	0.0001392679392987	0.0	5.22861053857826e-06	1.2087498987672e-06	6.05956727764418e-06	0.0005575432917059	0.0	2.40558673463251e-06	0.0001106800414758	9.74900786472003e-05	2.86223764014231e-06	8.36750699257346e-06
Candidatus.Campbellbacteria	0.0	0.0001231750641806	0.0	0.0	2.01519456703545e-06	1.12042934852636e-05	0.0004139580522507	0.0001047040682289	0.0	0.0	3.1540941998063e-05	0.0001922145795975	0.0	0.0	0.000105508459026	0.0001055079750267	0.0	2.51233872355606e-06	5.8097583024351e-06	0.0002880980376541	7.44265804112217e-05	0.0	0.0	2.41412886160029e-05	0.0001302228671354	0.0	1.56646920452083e-05	6.21796968366701e-06	0.0	0.0001962782068479	0.0	1.04572210771565e-05	4.83499959506878e-06	2.59695740470465e-05	0.0005421435934657	0.0	7.81815688755566e-06	5.82526534083627e-06	0.0001276535895509	2.86223764014231e-06	1.29316017157953e-05
Candidatus.Colwellbacteria	0.0	7.13118792625055e-05	0.0	0.0	2.01519456703545e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96352159712283e-05	5.96349424064075e-05	0.0	2.51233872355606e-06	0.0	2.34226046873317e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.74372041657638e-05	6.21796968366701e-06	0.0	0.0005570717571948	1.3383521539105e-05	8.36577686172521e-06	6.04374949383598e-06	1.12534820870535e-05	0.0006115968509905	0.0	3.60838010194877e-06	2.91263267041814e-05	0.0001137552105702	5.72447528028462e-06	7.60682453870314e-06
Candidatus.Vogelbacteria	0.0	8.4277675492052e-05	0.0	0.0	2.01519456703545e-06	1.30716757328075e-05	0.0007167607015822	0.0001475375506862	0.0	0.0	4.267303917385e-05	0.0002700736498142	0.0	0.0	9.1746486109582e-05	9.1746065240627e-05	0.0	2.51233872355606e-06	9.29561328389616e-06	0.000482505656559	0.0001220595918744	9.26571093946896e-07	0.0	3.33379699935278e-05	0.0001831706263004	0.0	1.04431280301389e-05	6.21796968366701e-06	1.39600463473539e-05	0.000184876153338	0.0	3.13716632314695e-06	8.46124929137037e-06	2.16413117058721e-05	0.0006615067163712	1.52931388861701e-06	7.21676020389753e-06	5.82526534083627e-06	0.0002196548156296	7.15559410035578e-06	5.3247771770922e-06
Candidatus.Spechtbacteria	0.0	3.24144905738661e-05	0.0	0.0	0.0	1.86738224754393e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21112701383537e-05	3.21111228342194e-05	0.0	0.0	1.16195166048702e-06	0.0	0.0	0.0	0.0	0.0	1.43102051797219e-06	0.0	5.22156401506943e-06	3.73078181020021e-06	0.0	8.3072104143099e-05	0.0	2.0914442154313e-06	6.04374949383598e-07	1.29847870235232e-05	0.0002408908620293	3.05862777723402e-06	2.40558673463251e-06	2.33010613633451e-05	6.03773782530956e-05	0.0	6.84614208483283e-06
Candidatus.Brennerbacteria	0.0	1.29657962295465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1746486109582e-06	9.1746065240627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.22156401506943e-06	0.0	0.0	4.56082140393485e-05	0.0	1.04572210771565e-06	0.0	1.73130493646977e-06	0.0001050766558633	6.11725555446804e-06	0.0	0.0	2.03943604608038e-05	0.0	0.0
Candidatus.Andersenbacteria	0.0	4.53802868034126e-05	0.0	0.0	4.03038913407089e-06	1.86738224754393e-06	3.83294492824727e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.12859187493119e-05	4.12857293582821e-05	0.0	2.51233872355606e-06	1.16195166048702e-06	2.34226046873317e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.83234602260415e-06	4.35257877856691e-06	0.0	5.70102675491856e-05	0.0	6.27433264629391e-06	3.02187474691799e-06	1.4716091959993e-05	0.0001938877669992	0.0	2.40558673463251e-06	5.82526534083628e-05	8.25845707548597e-05	0.0	6.84614208483283e-06
Candidatus.Jacksonbacteria	1.64056258172052e-06	6.48289811477323e-06	1.62700569126591e-06	0.0	2.01519456703545e-06	5.78888496738617e-05	0.0	7.13891374288488e-06	0.0	0.0	0.0	2.43309594427237e-06	0.0	1.86189747833915e-06	9.1746486109582e-06	9.1746065240627e-06	0.0	1.25616936177803e-06	5.11258730614289e-05	0.0	5.95412643289774e-06	0.0	1.11251411502283e-06	0.0	1.43102051797219e-06	0.0	0.0	6.21796968366701e-07	0.0	5.61958351556258e-05	0.0	0.0	6.04374949383598e-07	8.65652468234883e-07	0.0001457095945933	0.0	0.0	0.0	3.02138673493389e-05	0.0	7.60682453870314e-07
Candidatus.Parcubacteria	0.0	0.0002657988227057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002201915666629	0.0002201905565775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8275474052743e-05	0.0	0.0001675205561682	2.03608098389949e-05	0.0	0.0	6.04374949383598e-07	1.12534820870535e-05	6.88966419257218e-05	4.58794166585103e-06	2.40558673463251e-06	0.0	1.0222358453193e-05	0.0	6.08545963096251e-06
Candidatus.Veblenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.77318872271753e-06	0.0	0.0	0.0	0.0	1.24310817119121e-05	0.0	6.01396683658128e-07	0.0	2.36675294236488e-06	0.0	1.52136490774063e-06
Candidatus.Woesebacteria	6.56225032688209e-06	0.0004667686642636	0.0	1.06376754551595e-05	2.01519456703545e-06	1.86738224754393e-06	2.29976695694836e-05	5.71113099430791e-05	1.59951630626898e-06	7.68177479724916e-06	1.29874467050848e-05	2.43309594427237e-05	1.73883710052391e-06	3.7237949566783e-06	0.0004128591874931	0.0004128572935828	1.10371067529033e-05	1.25616936177803e-06	6.97170996292212e-06	2.10803442185985e-05	4.4655948246733e-05	9.26571093946896e-07	4.45005646009134e-06	8.04709620533431e-06	2.00342872516106e-05	2.90415138760353e-06	0.00019058708655	4.53911786907692e-05	1.39600463473539e-05	0.0023121735653162	4.01505646173149e-05	3.76459958777634e-05	4.23062464568519e-05	0.000166205273901	0.0027413936714538	4.89380444357443e-05	4.26991645397271e-05	0.0001631074295434	0.0007145076063662	2.28979011211385e-05	6.38973261251064e-05
Candidatus.Gottesmanbacteria	4.92168774516157e-06	0.0004019396831159	4.88101707379772e-06	8.86472954596628e-06	1.41063619692481e-05	7.4695289901757e-06	1.14988347847418e-05	1.18981895714748e-05	7.99758153134492e-06	3.84088739862458e-06	5.56604858789347e-06	1.9464767554179e-05	5.21651130157173e-06	3.7237949566783e-06	0.0003715732687438	0.0003715715642245	6.02024004703814e-06	1.00493548942243e-05	4.64780664194808e-06	9.36904187493266e-06	8.93118964934661e-06	4.63285546973448e-06	3.3375423450685e-06	3.44875551657184e-06	1.28791846617497e-05	2.90415138760353e-06	0.0003106830588966	3.79296150703688e-05	0.0001814806025156	0.0037015952287292	2.676704307821e-05	4.4966050631773e-05	3.56581220136323e-05	0.0002068909399081	0.0045414266725742	3.51742194381912e-05	2.52586607136414e-05	8.73789801125441e-05	0.0012742194990127	2.43290199412096e-05	8.67177997412158e-05
Candidatus.Roizmanbacteria	3.28112516344105e-06	0.0007196016907398	6.50802276506363e-06	5.31883772757977e-06	8.06077826814179e-06	7.4695289901757e-06	0.0001073224579909	2.37963791429496e-05	3.19903261253797e-06	0.0	3.71069905859565e-06	4.86619188854474e-05	1.73883710052391e-06	1.86189747833915e-06	0.0005917648354068	0.000591762120802	3.01012002351907e-06	7.53701617066819e-06	3.48585498146106e-06	8.43213768743939e-05	1.93509109069177e-05	2.77971328184069e-06	0.0	3.44875551657184e-06	4.00685745032212e-05	9.68050462534511e-07	0.0002741321107911	4.35257877856691e-05	0.0001116803707788	0.0019652253656597	2.00752823086575e-05	7.52919917555269e-05	4.71412460519206e-05	0.0002510392157881	0.0050982896563257	4.28207888812763e-05	3.3076817601197e-05	0.0002097095522701	0.0010297893121566	2.14667823010673e-05	0.0001133416856266
Candidatus.Levybacteria	0.0	0.0004667686642636	3.25401138253182e-06	5.31883772757977e-06	2.01519456703545e-06	5.60214674263178e-06	7.28259536366982e-05	2.61760170572446e-05	3.19903261253797e-06	3.84088739862458e-06	3.71069905859565e-06	3.40633432198132e-05	0.0	0.0	0.0004082718631876	0.0004082699903207	2.00674668234605e-06	2.51233872355606e-06	5.8097583024351e-06	4.91874698433965e-05	1.63738476904688e-05	2.77971328184069e-06	2.22502823004567e-06	2.29917034438123e-06	2.00342872516106e-05	0.0	0.0003550663530247	3.85514120387355e-05	4.18801390420616e-05	0.0038392343032408	4.68423253868674e-05	4.07831622009104e-05	2.78012476716455e-05	0.000166205273901	0.018966985768205	3.05862777723402e-05	4.02935778050946e-05	1.16505306816725e-05	0.014519374667616	1.14489505605692e-05	8.44357523796049e-05
Candidatus.Daviesbacteria	0.0	0.0002139356377875	0.0	1.77294590919326e-06	6.04558370110634e-06	5.60214674263178e-06	6.13271188519563e-05	1.18981895714748e-05	0.0	0.0	0.0	3.64964391640856e-05	0.0	0.0	0.0001926676208301	0.0001926667370053	1.00337334117302e-06	3.7685080853341e-06	2.32390332097404e-06	4.91874698433965e-05	1.19082528657955e-05	0.0	0.0	3.44875551657184e-06	3.00514308774159e-05	9.68050462534511e-07	0.0010756421871043	1.92757060193677e-05	0.0002512808342523	0.0123728569229604	0.0001773316603931	1.56858316157348e-05	8.46124929137037e-06	6.92521974587906e-05	0.0076988595812222	1.37638249975531e-05	2.22516772953507e-05	3.49515920450177e-05	0.002739189213891	2.86223764014231e-06	2.96666157009423e-05
Candidatus.Curtissbacteria	0.0	0.000142623758525	0.0	0.0	2.01519456703545e-06	1.68064402278953e-05	0.0	2.37963791429496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0001284450805534	0.0001284444913368	0.0	2.51233872355606e-06	8.13366162340914e-06	7.02678140619949e-06	1.48853160822443e-06	0.0	0.0	1.14958517219061e-06	0.0	0.0	6.52695501883679e-05	1.49231272408008e-05	0.0	0.0012615557776241	1.67294019238812e-05	7.32005475400956e-06	7.25249939260318e-06	3.89543610705697e-05	0.0023176855082283	1.37638249975531e-05	4.81117346926502e-06	2.33010613633451e-05	0.001203065841405	1.14489505605692e-05	1.14102368080547e-05
Candidatus.Shapirobacteria	0.0	0.0010761610870523	0.0	0.0	4.03038913407089e-06	0.0	0.0	0.0	1.59951630626898e-06	3.84088739862458e-06	0.0	0.0	0.0	0.0	0.0009541634555396	0.0009541590785025	0.0	2.51233872355606e-06	0.0	0.0	0.0	9.26571093946896e-07	3.3375423450685e-06	0.0	0.0	0.0	4.43832941280902e-05	1.80321120826343e-05	0.0	0.0005489274332593	1.67294019238812e-05	1.46401095080191e-05	1.32962488864392e-05	5.8864367839972e-05	0.0007707889123162	3.05862777723402e-06	9.02095025487191e-06	2.91263267041814e-05	0.0002528900697139	8.58671292042693e-06	2.73845683393313e-05
Candidatus.Beckwithbacteria	0.0	0.0001620724528693	1.46430512213932e-05	1.41835672735461e-05	8.06077826814179e-06	1.49390579803514e-05	1.53317797129891e-05	2.37963791429496e-05	1.59951630626898e-05	1.72839932938106e-05	5.56604858789347e-06	1.21654797213619e-05	1.73883710052391e-06	0.0	0.0001330324048588	0.0001330317945989	9.03036007055721e-06	6.28084680889016e-06	5.8097583024351e-06	9.36904187493266e-06	1.48853160822443e-05	1.01922820334159e-05	1.11251411502283e-05	4.59834068876246e-06	7.15510258986093e-06	1.93610092506902e-06	4.96048581431596e-05	1.43013302724341e-05	0.0	0.0003941852784829	3.34588038477624e-06	1.04572210771565e-05	5.43937454445238e-06	2.77008789835162e-05	0.0005231568169207	4.58794166585103e-06	4.20977678560689e-06	5.82526534083627e-06	0.0001525800301141	1.43111882007116e-06	1.67350139851469e-05
Candidatus.Amesbacteria	0.0	0.0001361408604102	0.0	0.0	2.01519456703545e-06	1.86738224754393e-06	3.83294492824727e-06	1.18981895714748e-05	0.0	0.0	1.85534952929782e-06	9.73238377708948e-06	0.0	0.0	0.0001009211347205	0.0001009206717646	0.0	1.25616936177803e-06	1.16195166048702e-06	2.34226046873317e-06	8.93118964934661e-06	0.0	0.0	1.14958517219061e-06	7.15510258986093e-06	0.0	9.39881522712498e-05	1.18141423989673e-05	1.39600463473539e-05	0.0007908138541465	2.34211626934337e-05	1.25486652925878e-05	4.23062464568519e-06	2.9432183919986e-05	0.0005305165120635	0.0	6.01396683658128e-06	2.91263267041814e-05	0.0001417533943139	1.43111882007116e-06	1.52136490774063e-05
Candidatus.Chisholmbacteria	0.0	2.59315924590929e-05	1.62700569126591e-06	0.0	0.0	7.4695289901757e-06	0.0002453084754078	4.28334824573093e-05	1.59951630626898e-06	0.0	1.85534952929782e-05	8.5158358049533e-05	0.0	0.0	3.21112701383537e-05	3.21111228342194e-05	0.0	1.25616936177803e-06	5.8097583024351e-06	0.0002154879631234	4.31674166385086e-05	9.26571093946896e-07	0.0	1.83933627550498e-05	8.01371490064425e-05	0.0	1.8275474052743e-05	4.97437574693361e-06	0.0	0.0001311236153631	3.34588038477624e-06	0.0	4.23062464568519e-06	6.05956727764418e-06	0.0002233883937483	0.0	3.60838010194877e-06	0.0	5.79099124195663e-05	4.29335646021347e-06	6.08545963096251e-06
Candidatus.Collierbacteria	0.0	0.001484583668283	1.62700569126591e-06	0.0	6.04558370110634e-06	1.49390579803514e-05	0.0005557770145958	0.0001166022578004	0.0	5.76133109793687e-06	2.96855924687652e-05	0.0002043800593188	0.0	0.0	0.0012294029138684	0.0012293972742244	0.0	5.02467744711213e-06	1.04575649443832e-05	0.0003747616749973	8.48463016687928e-05	0.0	3.3375423450685e-06	2.64404589603841e-05	0.0001359469492073	0.0	2.34970380678125e-05	8.08336058876711e-06	0.0	0.0004275770066188	1.00376411543287e-05	1.04572210771565e-06	1.81312484815079e-06	2.85665314517511e-05	0.0005482663650552	4.58794166585103e-06	6.01396683658128e-06	0.0	0.0002687523500723	1.43111882007116e-06	1.4452966623536e-05
Candidatus.Woykebacteria	0.0	8.4277675492052e-05	0.0	0.0	2.01519456703545e-06	0.0	0.0001456519072733	2.37963791429496e-05	0.0	0.0	1.11320971757869e-05	6.32604945510816e-05	0.0	0.0	6.88098645821865e-05	6.88095489304703e-05	0.0	1.25616936177803e-06	1.16195166048702e-06	9.60326792180598e-05	2.08394425151421e-05	0.0	0.0	9.19668137752492e-06	3.8637553985249e-05	0.0	2.87186020828819e-05	4.10385999122023e-05	4.18801390420616e-05	0.0002361853941323	0.0	1.88229979388817e-05	7.25249939260318e-06	2.42382691105767e-05	0.0003954444600296	1.52931388861701e-05	1.02237436221882e-05	0.0001572821642025	0.0001255386188365	1.14489505605692e-05	1.4452966623536e-05
Candidatus.Pacebacteria	0.0	6.48289811477323e-05	1.62700569126591e-06	1.77294590919326e-06	0.0	1.30716757328075e-05	1.91647246412364e-05	7.13891374288488e-06	0.0	1.92044369931229e-06	1.85534952929782e-06	1.70316716099066e-05	0.0	9.30948739169575e-07	8.25718374986238e-05	8.25714587165643e-05	1.00337334117302e-06	0.0	6.97170996292212e-06	3.27916465622643e-05	5.95412643289774e-06	0.0	1.11251411502283e-06	1.14958517219061e-06	1.43102051797219e-05	0.0	3.39401660979513e-05	1.30577363357007e-05	8.37602780841232e-05	0.0002899379321072	0.0	7.32005475400956e-06	2.41749979753439e-06	3.28947937929255e-05	0.0004412106315063	1.07051972203191e-05	1.02237436221882e-05	0.0	0.0001278550153332	5.72447528028462e-06	1.36922841696657e-05
Candidatus.Blackburnbacteria	0.0	3.88973886886394e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66985944438328e-05	3.66984260962508e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.78803321959026e-05	1.8653909051001e-06	0.0	0.0004275770066188	1.00376411543287e-05	1.04572210771565e-06	2.41749979753439e-06	1.38504394917581e-05	0.0003011908852587	1.52931388861701e-06	1.20279336731626e-06	0.0	0.0001435662263549	4.29335646021347e-06	3.80341226935157e-06
Candidatus.Microgenomates	0.0	1.94486943443197e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83492972219164e-05	1.83492130481254e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83234602260415e-06	2.4871878734668e-06	0.0	0.0004194326826832	0.0	0.0	3.62624969630159e-06	4.32826234117441e-06	0.000354378598056	0.0	1.80419005097438e-06	0.0	0.0005206352908746	0.0	1.52136490774063e-06
Candidatus.Gracilibacteria	0.0	1.29657962295465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1746486109582e-06	9.1746065240627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2435939367334e-06	0.0	2.52474042003536e-05	6.69176076955249e-06	0.0	1.81312484815079e-06	9.52217715058371e-06	6.87111033927081e-05	0.0	9.62234693853004e-06	0.0	1.49558643379228e-05	1.43111882007116e-06	5.3247771770922e-06
candidate.division.NC10	0.0	0.000628841117133	0.0	3.54589181838651e-06	3.82886967736735e-05	1.86738224754393e-05	6.89930087084509e-05	6.90094995145539e-05	4.79854891880695e-06	1.92044369931229e-06	4.63837382324456e-05	3.64964391640856e-05	1.73883710052391e-06	9.30948739169575e-07	0.0005780028624903	0.0005780002110159	1.00337334117302e-06	3.39165727680069e-05	1.85912265677923e-05	5.38719907808628e-05	5.95412643289774e-05	2.77971328184069e-06	1.11251411502283e-06	4.4833821715434e-05	3.00514308774159e-05	9.68050462534511e-07	0.000684024885974	0.000708848543938	0.0004048413440732	0.0085385092140808	0.0001974069427017	0.0003262652976072	0.0002961437251979	0.0007384015554043	0.024441423877127	0.0002920989527258	0.0003151318622368	0.0002563116749967	0.0518233791984875	0.0008744135990634	0.0005317170352553
Candidatus.Rokubacteria	1.64056258172052e-06	0.0012317506418069	4.39291536641795e-05	5.67342690941842e-05	0.000118896479455	7.09605254066692e-05	0.0001073224579909	0.0001522968265148	4.63859728818005e-05	3.07270991889966e-05	0.0001076102726992	4.86619188854474e-05	5.21651130157173e-06	1.86189747833915e-06	0.0013165620756725	0.001316556036203	4.51518003527861e-05	0.0001030058876657	6.50692929872731e-05	7.96368559369276e-05	0.0001369449079566	4.07691281336634e-05	2.11377681854339e-05	8.85180582586774e-05	5.29477591649709e-05	4.84025231267256e-06	0.0012296783255488	0.0016620632964441	0.0023452877863554	0.0088260038490074	0.0006859054788791	0.0013876732369386	0.0011489167787782	0.0025095265054129	0.0169064566667335	0.0006713687971028	0.0015912956249594	0.0011650530681672	0.0141110342503897	0.0019649261399577	0.0021474065672759
Candidatus.Handelsmanbacteria	0.0	0.0002009698415579	4.88101707379772e-06	1.77294590919326e-06	4.03038913407089e-05	5.22867029312299e-05	2.29976695694836e-05	4.52131203716043e-05	3.19903261253797e-06	1.92044369931229e-06	1.11320971757869e-05	3.64964391640856e-05	0.0	0.0	0.0001697309993027	0.0001697302206951	0.0	4.39659276622311e-05	3.83444047960717e-05	2.34226046873317e-05	3.87018218138353e-05	1.85314218789379e-06	2.22502823004567e-06	8.04709620533431e-06	2.86204103594437e-05	0.0	6.00479861732985e-05	0.0001343081451672	0.0001814806025156	0.0005986078092664	7.02634880803011e-05	8.67949349403991e-05	7.37337438247989e-05	0.000184383975734	0.0018946576529573	4.12914749926593e-05	8.9608105865061e-05	6.4077918749199e-05	0.0005611218731228	0.0001302318126264	0.0001080169084495
Candidatus.Schekmanbacteria	1.14839380720437e-05	0.0003046962113943	0.0	1.77294590919326e-06	2.01519456703545e-06	0.0	1.91647246412364e-05	7.13891374288488e-06	0.0	7.68177479724916e-06	3.71069905859565e-06	2.43309594427237e-06	1.73883710052391e-06	6.51664117418703e-06	0.0003027634041616	0.000302762015294	2.00674668234605e-06	1.25616936177803e-06	1.16195166048702e-06	1.17113023436658e-05	5.95412643289774e-06	9.26571093946896e-07	4.45005646009134e-06	2.29917034438123e-06	1.43102051797219e-06	1.93610092506902e-06	7.31018962109721e-05	2.67372696397681e-05	5.58401853894155e-05	0.0008486385540893	1.3383521539105e-05	3.97374400931948e-05	1.2087498987672e-05	6.6655240054086e-05	0.0001800342232008	4.43501027698933e-05	1.44335204077951e-05	2.91263267041814e-05	0.0005314115702292	1.57423070207827e-05	2.12991087083688e-05
Candidatus.Aminicenantes	1.64056258172052e-06	0.0016790706117262	1.62700569126591e-06	7.09178363677303e-06	5.44102533099571e-05	2.6143351465615e-05	3.44965043542254e-05	0.0001070837061432	6.39806522507594e-06	3.84088739862458e-06	2.78302429394674e-05	4.6228822941175e-05	1.39106968041913e-05	1.86189747833915e-06	0.001637674777056	0.0016376672645451	6.02024004703814e-06	4.77344357475652e-05	1.62673232468183e-05	3.51339070309975e-05	8.78233648852417e-05	3.70628437578759e-06	4.45005646009134e-06	3.67867255100997e-05	3.72065334672769e-05	7.74440370027609e-06	0.0004333898132507	0.0021582572772008	0.0001675205561682	0.0017200812151982	0.000163948138854	0.0006901765910923	0.0004309193389105	0.0006630897906679	0.0007394947464145	0.0009007658803954	0.000254992193871	0.0021844745028136	0.0006104711897933	0.0030611631561322	0.0004305462688905
Candidatus.Glassbacteria	1.64056258172052e-06	0.0001361408604102	0.0	0.0	2.01519456703545e-06	7.4695289901757e-06	0.0	2.37963791429496e-06	1.59951630626898e-06	0.0	0.0	0.0	3.47767420104782e-06	9.30948739169575e-07	0.0001467943777753	0.000146793704385	0.0	2.51233872355606e-06	4.64780664194808e-06	0.0	1.48853160822443e-06	9.26571093946896e-07	0.0	0.0	1.43102051797219e-06	1.93610092506902e-06	0.0001200959723465	6.52886816785036e-05	4.18801390420616e-05	0.0010945971369443	1.3383521539105e-05	3.97374400931948e-05	2.96143725197963e-05	5.79987153717371e-05	0.0001265372795152	2.14103944406382e-05	2.88670408155901e-05	3.49515920450177e-05	0.0001147119830363	6.4400346903202e-05	4.18375349628673e-05
