#OTU ID	mgm4767414	mgm4767417	mgm4767418	mgm4767419	mgm4767420	mgm4767421	mgm4767422	mgm4767423	mgm4767424	mgm4767425	mgm4767427	mgm4767428	mgm4767429	mgm4767430	mgm4767431	mgm4767432	mgm4767433	mgm4767434	mgm4767435	mgm4767436	mgm4767437	mgm4767438	mgm4767439	mgm4767440	mgm4767441	mgm4767442	mgm4767443	mgm4767444	mgm4767445	mgm4767446	mgm4767447	mgm4767448	mgm4767449	mgm4767450	mgm4767452	mgm4767453	mgm4767454	mgm4767455	mgm4767456	mgm4767457	mgm4767458	mgm4767459	mgm4767460	mgm4767461	mgm4767462	mgm4767463	mgm4767464	mgm4767465	mgm4767466	mgm4767467	mgm4767468	mgm4767469	mgm4767470	mgm4767471	mgm4767472	mgm4767473	mgm4767474	mgm4767475	mgm4767476	mgm4767477	mgm4767478	mgm4767479	mgm4767480	mgm4767481	mgm4767483	mgm4767484	mgm4767485	mgm4767486	mgm4767487	mgm4767488	mgm4767489	mgm4767490	mgm4767491	mgm4767492	mgm4767493	mgm4767494	mgm4767495	mgm4767496	mgm4767497	mgm4767498	mgm4767499	mgm4767500	mgm4767501	mgm4767502	mgm4767503	mgm4767504	mgm4767505	mgm4767506	mgm4767507	mgm4767508	mgm4767509	mgm4767510	mgm4767511	mgm4767512	mgm4767513	mgm4767514	mgm4767515	mgm4767516	mgm4767517	mgm4767518	mgm4767519	mgm4767520	mgm4767521	mgm4767522	mgm4767523
Candidatus Gribaldobacteria	5.6819885697329905e-06	3.00710518813853e-06	4.94009364565017e-06	2.30639207915768e-06	3.53840675148228e-06	5.647192230141151e-07	1.21304091768971e-06	2.12213299831927e-06	2.39667423787471e-06	2.39827260418563e-06	2.3271765937232603e-06	2.2268455778028e-06	1.78159253502547e-06	3.7909055633976197e-06	2.86226528977395e-06	2.0251288108494203e-06	3.99551485296324e-06	1.44008387048462e-06	1.12004207774078e-06	2.25662100662705e-06	2.93143845151827e-06	7.005807425143919e-06	1.85889653423199e-06	2.13012637735493e-06	2.05401582345323e-06	1.74633444400204e-06	2.31466050411454e-06	7.74144661225189e-06	2.52570281469373e-06	4.02541695624017e-06	4.97560994279962e-06	2.2945548778651503e-06	4.5570216868662105e-06	1.9969783498701597e-06	5.24672907432287e-06	3.0817373602542196e-06	3.14709754208535e-06	3.98588041721008e-06	2.65548177742017e-06	4.85655909873919e-07	2.86895005035007e-06	4.15047548884819e-06	2.50952679108064e-06	3.22926097958825e-06	3.7099674635853403e-06	5.78844910528387e-06	2.1339126194791e-06	3.19007192903295e-06	6.52325176852603e-06	2.43183902615269e-06	5.61574069654278e-06	2.38251803566153e-06	5.6848428689128e-06	1.3083094439663099e-06	3.5319702710851404e-06	2.2579445779976797e-06	2.46856513725685e-06	5.41459558385584e-06	1.62233281725124e-06	3.29449851692658e-06	3.96202188681844e-06	6.8122998146462094e-06	1.9912617744019903e-06	6.3711108350296405e-06	2.9077977321358503e-06	2.01858918783073e-06	6.65501299945873e-06	3.6463733833306398e-06	2.49378113329884e-06	2.53469040657701e-06	5.12157990496908e-06	2.1226337498058703e-06	5.27251363321382e-06	1.3338348552389e-06	3.9366049144575794e-06	4.38249351610084e-06	5.04419864421112e-06	5.18678924778589e-06	2.0982263692500703e-06	3.19542554498709e-06	1.550054584065e-06	2.17568749005076e-06	4.06273953235159e-06	2.5405674175858103e-06	5.4225885852841795e-06	4.32710115377825e-06	1.25588854742675e-06	1.8158106995556e-06	1.11784500944803e-06	2.56303266226303e-06	3.05755662183269e-06	2.97134034191483e-06	2.4760933190050097e-06	2.6409072572791697e-06	6.54476437030277e-06	1.20869218900803e-06	1.8956930125568e-06	5.77482993125852e-06	3.3809559765722303e-06	2.20018751883911e-06	1.7840967653306198e-06	3.7799509135574404e-06	2.52012681278122e-06	4.05707383279338e-06	1.9010918921282399e-06
Candidatus Saccharibacteria	8.554549457764671e-05	9.041362932336519e-05	0.00026800008027652003	0.00011358980989851	5.15596412358846e-05	0.00140276254996706	4.12433912014503e-05	7.63967879394937e-05	4.99877769613868e-05	4.82319268175109e-05	0.00263930915435639	9.479999745503359e-05	3.97040622091391e-05	0.00021147837464382	4.7227377281270204e-05	9.416848970449829e-05	0.00020921968684607	8.969665250447041e-05	4.2113582123053206e-05	0.00010735068502954	6.475814033808549e-05	0.00293893621484787	0.00010347857373890999	0.00012233011481381002	4.6900027968848796e-05	0.00013272141774415	8.72627010051182e-05	0.00010746949414655	6.516313261909829e-05	0.00010276652700048001	6.62138861618719e-05	0.0001895875967836	0.00018618688606339	6.0575009946061595e-05	0.00294636629579944	0.00010830105580322	0.00020047011343083	0.00014468745914472	0.00014383859627691998	7.309121443602479e-05	6.92646512155946e-05	0.00011310045707111	0.0014952597130188801	0.00012917043918353	0.00010917904249979	9.261518568454201e-05	8.642346108890359e-05	6.91182251290473e-05	9.34999420155398e-05	0.00023866763013812	0.0015858851727036801	0.0001099929159797	0.00021439978819898998	6.23627501623939e-05	0.00011976590101043	0.00011364987709255	5.585128623043621e-05	5.2341090643939795e-05	9.40953034005718e-05	0.00011530744809243001	0.00018438640319424	0.00011817859243668	6.77029003296676e-05	0.00027183406229459	0.00021917525405974	0.00259540104825337	0.00029725724730915	7.657384104994341e-05	6.55864438057594e-05	9.716313225211892e-05	0.00010755317800435	6.509410166071329e-05	9.528185351450691e-05	9.20346050114843e-05	6.72503339553169e-05	6.92433975543933e-05	0.00013986187149858	8.21241630899432e-05	0.0001030462283565	6.710393644472889e-05	0.00077104143738775	7.68742913151269e-05	6.36495860068417e-05	0.00012557661806923999	0.00029115129480987	0.00023323075218864	0.00010486669371013001	0.00012383828970969	6.50585795498751e-05	0.00077634259339947	6.444388572170451e-05	7.86054581361106e-05	6.66069102812347e-05	0.00159081650910354	8.76271229579426e-05	8.944322198659441e-05	5.90372966767689e-05	0.00014017087196782	0.00138544062684426	8.486437572665121e-05	9.685096726080491e-05	0.00010319265994011	0.00012240615947794	6.7617897213223e-05	6.748876217055269e-05
Candidatus Eisenbacteria	0.00012879174091394	8.059041904211271e-05	0.00026738256857081	0.00014559099999682	0.00010135007909602	0.0001801454321415	0.00014586817035218001	0.00016128210787226	0.0001280508807093	0.00019479303040663	0.00016406594985749	0.00030285099858118	0.00010104174805787	0.0002131030484567	0.0001728092668701	0.00082321486161029	0.00020486094337011002	0.0001022459548044	9.363551769912891e-05	0.00015377260288015	0.00015243479947895	0.00014595432135716002	0.000165648335606	0.00014454428989194	0.00014343877167115	0.00016031350195938	0.00011272396655037	0.0001994560950686	0.00031116658677026	0.00015935915362056002	0.00017950469716715	0.00014140194434843998	0.00015200922341189	0.00010939003627621999	0.00015182722258821	0.00044993365459711	0.00021368792310759	0.00024353729349152998	0.00027705526544417	0.0001367121386295	0.0002123023037259	8.197189090475179e-05	0.00018110418342298	0.00017559106576511	0.00026976763413783997	0.00016341237089532	0.00024326603862061	0.00017013716954841998	0.00029898237272411003	0.00018343014368694	0.00014404374886632	0.00018305680240666001	0.00017704224934613998	9.46343831135628e-05	0.00021898215680727	0.0008448475962674599	0.00013823964768638	0.00013742759267596	8.78763609344421e-05	0.00015484143029554	0.00021425395280256002	7.286198932186809e-05	0.00016555919324313	0.00027254196349849	0.00023516814158648	0.00016476734245668	0.00018671008692925	0.00018762248499683	0.00015710821139782	0.00019136912569656	0.00026504176008215	0.00019988134477338002	0.00016985026061281001	0.00018495843325978998	0.00018567653179858001	0.00017734490428488	0.00023340882817304	0.00021092942940995	9.90829118812534e-05	9.3538820498713e-05	8.34815111703576e-05	0.00018710912414436002	9.44586941271746e-05	0.00028853587099723996	0.00018478513409853	0.0002613569096882	0.00014379923868036002	0.00015507023374203998	0.00012721076207518	8.8680930114301e-05	0.00013547327801351002	0.00012506641620968001	9.359632745838929e-05	0.00015482318795799	0.00019561573506793	0.00029250350973994	0.0001234908591037	0.00027771682123961	0.00017393140190588	0.00020744625177625	7.95197415404503e-05	0.00042864643359741	0.00020917052546084	0.0001263102319943	0.00013402697839504
Candidatus Desantisbacteria	1.92556279307618e-05	1.12265260357172e-05	2.09953979940132e-05	1.8451136633261498e-05	1.13734502726216e-05	1.6376857467409302e-05	1.66793126182336e-05	9.33738519260479e-06	1.98581579709619e-05	2.42492007756547e-05	1.6290236156062802e-05	2.3540938965343898e-05	1.09440684294422e-05	1.94960857546163e-05	1.96780738671959e-05	5.31596312847974e-05	1.9251117018822897e-05	1.46065649720583e-05	1.43365385950819e-05	2.1276712348197896e-05	1.7855125113793103e-05	2.60771720824802e-05	1.03272029679555e-05	1.30850620323231e-05	1.84861424110791e-05	2.6195016660030603e-05	1.45823611759216e-05	2.36797190492411e-05	2.12159036434273e-05	1.1602672403280499e-05	2.6026267393105702e-05	2.15114519799857e-05	1.9204591394650398e-05	9.98489174935082e-06	2.32823602673077e-05	3.34588627684744e-05	1.5106068202009699e-05	2.6705398795307503e-05	2.3456755700544897e-05	1.16557418369741e-05	2.7869800489115003e-05	1.07220616795245e-05	1.4638906281303699e-05	3.4310897908125106e-05	2.49097815412159e-05	2.13727351579712e-05	2.6140429588619e-05	9.570215787098849e-06	2.8992230082337896e-05	2.18865512353742e-05	1.8812731333418303e-05	1.9854316963846103e-05	2.19272510658065e-05	1.17747849956968e-05	1.73387631489634e-05	5.49433180646103e-05	1.26513963284414e-05	1.4954597326839902e-05	1.02747745092578e-05	1.31779940677063e-05	2.16387349203161e-05	1.2143664886978e-05	1.39388324208139e-05	2.4068640932334198e-05	2.1445008274501898e-05	1.41301243148151e-05	1.7376978387475597e-05	2.28727057681649e-05	1.3965174346473498e-05	1.7742832846039103e-05	2.3687307060482e-05	2.5117832706036103e-05	2.0713446416197197e-05	2.1785969302235396e-05	2.29635286676692e-05	1.95751377052504e-05	3.07237553783768e-05	2.24760867404055e-05	7.92663295050028e-06	5.80986462724925e-06	7.08596381286855e-06	2.35699478088833e-05	8.80260232009512e-06	2.43168595683213e-05	2.04389877445327e-05	2.42317664611582e-05	1.31868297479808e-05	1.8884431275378197e-05	1.16255880982595e-05	8.201704519241709e-06	1.5758176435599302e-05	1.4586579860309199e-05	1.2875685258826e-05	1.84863508009542e-05	2.43610673783492e-05	2.2360805496648602e-05	9.478465062784e-06	2.0999381568212804e-05	1.69047798828611e-05	2.2944812696464998e-05	8.41074189370148e-06	3.51535434960842e-05	1.65608333411337e-05	1.5146408975761999e-05	1.5921644596574e-05
Candidatus Edwardsbacteria	2.24122882472801e-05	1.2629841790181801e-05	4.19907959880265e-05	2.4793714850945102e-05	2.04722104907189e-05	2.0894611251522302e-05	2.5170599042061603e-05	2.0372476783865e-05	3.28686752622818e-05	3.14440185882115e-05	2.5017148382525e-05	3.4357046057528996e-05	1.4252740280203799e-05	3.30350341953221e-05	2.61181707691873e-05	4.30339872305503e-05	2.97847470857259e-05	1.68695539113912e-05	1.70246395816598e-05	2.8691324227115398e-05	1.54566754716418e-05	2.4131114464384602e-05	2.4372199004375e-05	2.13012637735493e-05	2.56751977931654e-05	4.01656922120469e-05	1.7128487730447598e-05	3.27873032989492e-05	3.99061044721609e-05	2.7704340228241103e-05	2.71744850722133e-05	2.69610198149155e-05	2.6365625474011603e-05	1.4422621415729e-05	3.21362155802276e-05	4.7987053181101395e-05	2.67503291077255e-05	3.66700998383327e-05	3.80619054763558e-05	2.0154720259767604e-05	2.9099350510693604e-05	1.79853937850088e-05	2.0494468793825198e-05	3.47145555305736e-05	4.34596188591426e-05	3.07233067895836e-05	2.8807820362967896e-05	2.58750278688228e-05	3.0079438710425604e-05	3.23087184903143e-05	2.5551620169269698e-05	3.93115475884152e-05	3.37029970085545e-05	1.7226074345556398e-05	3.69251437431628e-05	4.25246228856231e-05	2.2217086235311702e-05	3.35189250429171e-05	1.5952939369637197e-05	1.9217908015405103e-05	3.6877280638848605e-05	1.59940952169954e-05	3.01533925838015e-05	4.565962765104579e-05	3.45300980691133e-05	2.44753939024476e-05	2.62503290534205e-05	2.8839498577251397e-05	2.8429104919606703e-05	3.08387332800203e-05	4.6734416632842894e-05	3.29008231219909e-05	2.82456087493598e-05	3.46797062362115e-05	2.9196486448893702e-05	2.71714597998252e-05	4.0812152666799e-05	2.8095108425506896e-05	1.3521903268500501e-05	1.4524661568123099e-05	1.30647457799764e-05	2.7558708207309697e-05	1.79437662678862e-05	3.12126854160542e-05	2.9615676119628997e-05	3.37513889994704e-05	2.38618824011082e-05	2.2516052674489397e-05	1.43084161209347e-05	1.23025567788626e-05	1.7169356414906697e-05	2.32304790367887e-05	1.2875685258826e-05	2.64090725727917e-05	2.8360645604645302e-05	5.0765071938337394e-05	1.76028636880274e-05	3.51739641267565e-05	2.5545000711879103e-05	3.7717500322956105e-05	1.19789354243627e-05	5.1785327515736895e-05	4.17621014689459e-05	1.5146408975761999e-05	2.01991013538626e-05
Candidatus Lindowbacteria	4.95595669693378e-05	3.74885780121271e-05	8.24378127117872e-05	6.342578217683629e-05	4.67575177874444e-05	4.6871695510171603e-05	5.79227038196839e-05	5.5175457956301e-05	4.8960630859440505e-05	8.98019852900617e-05	4.8870708468188396e-05	8.430201115967759e-05	3.53773374812201e-05	8.09629116754205e-05	8.336347656466629e-05	0.00012100144644825	5.702689381047529e-05	4.6905588924356106e-05	4.00975063831198e-05	6.18958904674848e-05	6.0760724267833303e-05	6.655517053886729e-05	6.77464514697882e-05	5.7817715956776706e-05	7.42869056148919e-05	7.36953135368861e-05	3.8886296469124295e-05	6.739612344784001e-05	0.00010658465878007	6.63009851616027e-05	7.999249831116321e-05	6.62552720983561e-05	6.412380516518879e-05	4.74837074302461e-05	6.49282722947455e-05	0.00011314378594076001	6.07389825622472e-05	0.00010881453538983001	8.7188318358629e-05	4.92940748522028e-05	8.27897014529593e-05	2.97450743367454e-05	5.52095894037741e-05	6.74108229489046e-05	9.59291587012782e-05	5.7439225737047703e-05	6.77517256684615e-05	5.70668422860339e-05	8.37150643627508e-05	7.15655484839221e-05	6.79504624281677e-05	7.147554106984591e-05	7.024841545156529e-05	3.09633235072026e-05	5.8759141782598206e-05	0.0001256922481752	5.461700366180779e-05	8.14767716427831e-05	4.6777262897410706e-05	6.341909645083671e-05	7.2230706705844e-05	3.22843773824538e-05	6.20135809742334e-05	8.176258904954709e-05	8.250876064935491e-05	4.64275513201069e-05	6.80290217722448e-05	6.59662093893452e-05	6.907773739237779e-05	8.32223350159453e-05	8.770705587259559e-05	8.066008249262299e-05	6.9295893465096e-05	6.891480085400999e-05	7.44674429651558e-05	5.96019118189715e-05	0.00010684529855465	8.342086040188969e-05	4.1265118595251396e-05	4.09595456221072e-05	2.81224188823221e-05	8.847795792873101e-05	3.31790395142047e-05	8.78310450079665e-05	7.38306291996384e-05	7.35607196142303e-05	5.87127895922004e-05	5.5563807406401296e-05	4.96323184194924e-05	3.30631213431931e-05	5.4800822529770596e-05	4.48402269779875e-05	3.19416038151646e-05	6.14010937317406e-05	7.853717244363321e-05	9.91127594986586e-05	5.17253379140498e-05	9.3447247978547e-05	5.52222809506797e-05	8.3607125715886e-05	3.0074774044144702e-05	0.00010999657158452	6.22831340873073e-05	4.4086868983021396e-05	4.5626205411077795e-05
Candidatus Ratteibacteria	3.15666031651833e-06	1.0023683960461799e-06	6.17511705706271e-06	3.74788712863123e-06	2.0219467151327303e-06	3.6706749495917503e-06	2.42608183537943e-06	1.6977063986554199e-06	4.79334847574942e-06	2.39827260418563e-06	2.03627951950785e-06	5.0899327492635495e-06	3.0541586314722402e-06	6.22791628272465e-06	5.36674741832615e-06	5.56910422983592e-06	5.08520072195321e-06	2.46871520654506e-06	1.56805890883709e-06	4.83561644277225e-06	2.13195523746783e-06	4.67053828342928e-06	2.2719846529502103e-06	3.65164521832274e-06	4.10803164690646e-06	7.68387155360897e-06	2.5461265545259897e-06	3.18765448739784e-06	4.04112450350997e-06	1.65752462904007e-06	3.4446530373228204e-06	3.72865167653086e-06	3.2550154906187197e-06	3.55018373310251e-06	9.837617014355379e-07	4.40248194322031e-06	5.66477557575363e-06	2.39152825032605e-06	3.983222666130259e-06	2.67110750430655e-06	3.68865006473581e-06	2.76698365923213e-06	1.67301786072043e-06	2.82560335713971e-06	3.7099674635853403e-06	4.45265315791067e-06	6.9352160133070804e-06	1.0633573096776502e-06	3.26162588426302e-06	7.64292265362274e-06	3.3694444179256697e-06	2.38251803566153e-06	5.27878266399046e-06	1.52636101796069e-06	3.5319702710851404e-06	5.26853734866127e-06	1.54285321078553e-06	6.70378500858342e-06	1.89272162012644e-06	2.4708738876949403e-06	4.87633462993039e-06	2.36949558770303e-06	3.41359161326055e-06	3.53950601946091e-06	4.361696598203781e-06	2.01858918783073e-06	3.3275064997293596e-06	1.65744244696847e-06	3.74067169994825e-06	6.75917441753871e-06	6.40197488121136e-06	2.83017833307449e-06	2.63625681660691e-06	8.892232368259351e-06	5.2488065526101e-06	1.16866493762689e-06	4.1270716179909105e-06	2.59339462389294e-06	2.0982263692500703e-06	1.16197292544985e-06	2.87867279897785e-06	7.61490621517767e-06	1.69280813847983e-06	7.25876405024516e-06	2.9198553920761e-06	7.78878207680085e-06	1.25588854742675e-06	3.99478353902232e-06	2.23569001889605e-06	1.28151633113152e-06	1.4111799793074e-06	1.35060924632492e-06	1.7332653233035e-06	1.65056703579948e-06	4.72677426744089e-06	3.6260765670241e-06	4.3330126001298305e-06	2.6249226960266004e-06	1.50264710069877e-06	7.22918756189992e-06	2.29383869828222e-06	3.02396073084595e-06	2.88014492889282e-06	1.62282953311735e-06	3.5645472977404604e-06
Candidatus Dadabacteria	1.3573639361028802e-05	6.41515773469554e-06	3.921199331234821e-05	2.04692297025244e-05	8.5932735393141e-06	1.77886555249446e-05	1.9105394453613e-05	2.29190363818481e-05	1.64343376311409e-05	3.06445943868163e-05	2.06536922692939e-05	2.92671133082654e-05	1.1707608087310301e-05	2.54532230685268e-05	3.61360992833961e-05	4.6071680446824394e-05	1.74349739038396e-05	8.640503222907699e-06	9.63236186857068e-06	1.83753424825346e-05	1.46571922575914e-05	2.14066337990509e-05	1.6523524748728798e-05	1.88668336280008e-05	1.60897906170503e-05	1.99082126616233e-05	6.24958336110926e-06	3.3698061723920003e-05	3.28341365910185e-05	1.7759192454000697e-05	5.166979555984221e-05	2.09378132605195e-05	2.66911270230735e-05	1.3313188999134402e-05	1.77077106258397e-05	0.00011886701246694	1.60501974646353e-05	3.46771596297277e-05	2.3456755700544897e-05	1.5055333206091502e-05	2.86895005035007e-05	7.26333210548433e-06	2.71865402367069e-05	2.01828811224265e-05	3.07397304125643e-05	2.0482204526389102e-05	4.00108616152331e-05	2.37483132494675e-05	3.15290502145425e-05	1.98021177843862e-05	1.76895831941098e-05	3.13698208028768e-05	2.27393714756512e-05	8.06790823779222e-06	1.54122339101897e-05	5.8330234931606896e-05	1.29599669705985e-05	1.88221656010227e-05	1.18971073265091e-05	1.18052863523203e-05	2.86484659508411e-05	7.70086066003484e-06	2.56019370994541e-05	4.2828022835477e-05	1.8537210542366103e-05	2.29614520115746e-05	1.58980866098181e-05	1.42540050439289e-05	3.1421642279565304e-05	2.5769352466866298e-05	3.52108618466625e-05	3.43159122885282e-05	1.4687716549667098e-05	3.1122813288907694e-05	4.62551077448765e-05	1.43161454859294e-05	2.6596683760385897e-05	4.32232437315491e-05	1.25893582155004e-05	9.2957834035988e-06	1.19575639342157e-05	2.2844718645533e-05	1.3881026735534601e-05	4.1012016883885206e-05	2.04389877445327e-05	1.8173824845868698e-05	1.16169690636974e-05	1.96107555552005e-05	1.5202692128493201e-05	8.714311051694321e-06	1.5758176435599302e-05	1.18853613676593e-05	8.66632661651752e-06	1.9146577615274e-05	3.0178635707507202e-05	2.84042664416888e-05	1.1374158075340801e-05	2.30993197250341e-05	1.99100740842587e-05	2.89167502475997e-05	1.27435483237901e-05	0.00011566649795485	1.98009963861382e-05	1.4064522620350399e-05	9.743095947157249e-06
Candidatus Firestonebacteria	5.05065650642933e-06	3.20757886734777e-06	1.97603745826007e-05	8.3606712869466e-06	5.05486678783182e-06	1.0729665237268199e-05	9.40106711209529e-06	1.06106649915964e-05	1.06138430534452e-05	9.593090416742501e-06	8.145118078031391e-06	1.3679194263645801e-05	3.5631850700509498e-06	1.67882960664752e-05	8.2290127081001e-06	2.02512881084943e-05	9.44394419791311e-06	4.3202516114538494e-06	4.70417672651126e-06	7.092237449399299e-06	8.26132654518786e-06	1.47900378975261e-05	7.43558613692797e-06	9.12911304580685e-06	1.0270079117266198e-05	1.22243411080143e-05	7.4069136131665295e-06	1.00183426746789e-05	1.4649076325223599e-05	6.86688774888028e-06	1.4161351375660502e-05	1.29068711879914e-05	1.5949575904031697e-05	3.55018373310251e-06	1.6396028357259e-05	2.0251416938813396e-05	1.10148413972987e-05	1.87336379608874e-05	2.21290148118348e-05	8.984634332667501e-06	1.27053502229789e-05	3.80460253144418e-06	1.71484330723844e-05	1.41280167856986e-05	2.17298094295713e-05	1.24674288421499e-05	1.33369538717444e-05	1.13424779698949e-05	1.70329351733735e-05	1.04221672549401e-05	1.2073842497567e-05	1.1912590178307599e-05	1.7866649016583103e-05	4.57908305388207e-06	1.02748226067931e-05	2.03215012019792e-05	6.47998348529923e-06	1.1087029052657199e-05	5.9485536632545404e-06	7.961704749239251e-06	1.2800378403567301e-05	7.1084867631090895e-06	5.12038741989083e-06	2.12370361167655e-05	2.2535432424052898e-05	7.31738580588641e-06	2.3292545498105498e-05	1.29280510863541e-05	1.04738807598551e-05	1.1828555230692699e-05	1.60049372030284e-05	1.3089574790469501e-05	1.7323973366274e-05	1.6895241499692802e-05	1.41061676101396e-05	1.19788156106756e-05	2.2469612142395002e-05	1.2534740682149199e-05	5.8284065812502e-06	1.04577563290487e-05	5.53590922880356e-06	1.4504583267005099e-05	7.44835580931126e-06	1.9235724733149698e-05	2.16903543411367e-05	1.55775641536017e-05	6.2794427371337405e-06	1.23475127569781e-05	4.4713800377921e-06	4.1008522596208605e-06	8.46707987584438e-06	3.78170588970979e-06	5.44740530181101e-06	1.1223855843436501e-05	1.2725930720033198e-05	1.20869218900803e-05	9.478465062784e-06	1.6799505254570302e-05	1.16455150304155e-05	1.1000937594195501e-05	5.0974193295160496e-06	1.9277749659142897e-05	8.64043478667847e-06	7.0322613101751995e-06	6.41618513593282e-06
Candidatus Raymondbacteria	1.07326450761623e-05	7.6179998099509505e-06	2.2847933111132002e-05	1.3261754455156698e-05	1.21316802907964e-05	9.03550756822585e-06	2.42608183537943e-05	1.2732797989915599e-05	1.9173393902997697e-05	2.3449776574259398e-05	1.25085741912625e-05	1.68604022319355e-05	7.6353965786806e-06	1.81421909105457e-05	2.7191520252852498e-05	3.13894965681661e-05	1.19865445588897e-05	1.00805870933923e-05	9.63236186857068e-06	1.61187214759075e-05	1.4124203448224402e-05	1.36224033266687e-05	1.07402910866737e-05	1.1563543191355302e-05	2.01978222639568e-05	2.3400881549627302e-05	1.29620988230414e-05	1.4116755587047599e-05	1.91953413916724e-05	1.32601970323205e-05	2.6791745845844102e-05	2.4666464937050303e-05	2.21341053362073e-05	9.76300526603191e-06	1.3772663820097501e-05	2.42136506877117e-05	1.25883901683414e-05	2.75025748787495e-05	1.5932890664521e-05	1.4569677296217599e-05	2.62304004603435e-05	7.60920506288835e-06	9.61985269914245e-06	2.9870664061191303e-05	2.8619749004801197e-05	2.13727351579712e-05	1.49373883363537e-05	1.2405835279572599e-05	2.1744172561753502e-05	1.5633250882410198e-05	1.8251157263764e-05	1.8265971606738396e-05	1.4212107172282e-05	7.849856663797839e-06	1.5091145703727402e-05	2.9353279513969897e-05	1.5119961465698199e-05	1.88221656010227e-05	1.16267185236339e-05	1.09816617230886e-05	1.95053385197216e-05	9.18179540234924e-06	1.2800968549727099e-05	2.54844433401186e-05	2.3262381857086802e-05	1.46347716117728e-05	1.99650389983762e-05	1.52484705121099e-05	1.09726369865149e-05	1.64754876427506e-05	2.8808886965451097e-05	2.7948011039110602e-05	2.18432707661716e-05	1.55614066444539e-05	1.93549741627497e-05	1.66534753611832e-05	2.47624297079455e-05	1.38314379940957e-05	1.18899494257504e-05	6.10035785861172e-06	6.86452744371641e-06	1.9218572828781697e-05	1.11725337139669e-05	1.6332219113051598e-05	1.5016399159248499e-05	1.64429843843574e-05	1.22449133374108e-05	1.45264855964448e-05	1.2967002109597099e-05	7.94540125301541e-06	1.0348653181587599e-05	1.02646302720694e-05	6.93306129321402e-06	1.55153301365151e-05	1.78163030080464e-05	2.11521133076406e-05	8.936838487767771e-06	2.36243042642394e-05	1.84074269835599e-05	1.79158126534041e-05	1.0194838659032099e-05	2.7971636760325e-05	1.1160561599459699e-05	1.13598067318215e-05	1.49710986505099e-05
Candidatus Riflebacteria	1.3257973329377e-05	1.3030789148600301e-05	2.1304153846866397e-05	2.1622425742103302e-05	1.18789369514048e-05	2.20240496975505e-05	1.6072792159388698e-05	1.57037841875626e-05	2.39667423787471e-05	2.4782150243251502e-05	1.45448537107703e-05	3.14939588860682e-05	1.4252740280203799e-05	2.4911665130898603e-05	2.00358570284176e-05	2.9870649960028998e-05	1.99775742648162e-05	1.2960754834361599e-05	1.20964544396004e-05	1.4829223757834899e-05	1.5723169876325302e-05	2.33526914171464e-05	1.59038925706515e-05	1.82582260916137e-05	2.49905258520143e-05	2.7592084215232203e-05	1.29620988230414e-05	2.50458566866973e-05	2.72775903986923e-05	1.9653506315760802e-05	2.83227027513209e-05	2.12246326202526e-05	1.85535882965267e-05	1.55320538323235e-05	3.4431659550243796e-05	3.0377125408220098e-05	2.36032315656401e-05	3.06912792125176e-05	2.21290148118348e-05	1.91834084400198e-05	3.7296350654551e-05	1.17596805517365e-05	2.63500313063467e-05	2.70450607040516e-05	2.43797861892751e-05	1.91464085790159e-05	2.4539995124009698e-05	1.09880255333357e-05	3.66026904789516e-05	3.3698340790973e-05	2.5270833134442498e-05	2.9781475445769104e-05	3.16726959839428e-05	1.04664755517304e-05	2.37605272782091e-05	3.7256085536961795e-05	1.38856788970698e-05	2.06270307956413e-05	1.02747745092578e-05	1.4276160240015198e-05	2.68198404646172e-05	9.47798235081211e-06	1.6499026130759302e-05	2.44225915342803e-05	2.8351027888324605e-05	1.74103317450401e-05	2.66200519978349e-05	2.35356827469523e-05	2.2444030199689497e-05	2.45020072635778e-05	3.58510593347836e-05	3.50234568717968e-05	2.0713446416197197e-05	3.15674249073207e-05	2.4603780715359804e-05	2.1035968877284e-05	3.02651918652667e-05	3.2417432798661796e-05	1.11905406360004e-05	1.1329236023136e-05	6.42165470541213e-06	2.32073332272081e-05	1.0495410458575e-05	2.14133539482232e-05	2.33588431366088e-05	2.2933636115024698e-05	1.1302996926840699e-05	1.9973917695111603e-05	1.54262611303828e-05	9.73952411659953e-06	1.3641406466638199e-05	1.62073109558991e-05	8.66632661651752e-06	1.9806804429593697e-05	3.1996625810369105e-05	2.35694976856566e-05	1.21865979378651e-05	2.46742733426501e-05	2.0285735859433398e-05	2.6716562728760602e-05	1.09594515584595e-05	2.64596563949021e-05	2.5201268127812198e-05	1.59578237423206e-05	1.47334621639939e-05
