#OTU ID	mgm4454153	mgm4563797	mgm4589544	mgm4589543	mgm4589538	mgm4589547	mgm4589545	mgm4589537	mgm4589539	mgm4589548	mgm4589546	mgm4589540	mgm4589541	mgm4694205	mgm4694207	mgm4694211	mgm4694208	mgm4694212	mgm4694214	mgm4694206	mgm4694213	mgm4694209	mgm4694210	mgm4528142	mgm4528143	mgm4528144	mgm4528145	mgm4528146	mgm4528147
Candidatus Vogelbacteria	2.15549759662018e-05	1.1198425083864801e-05	1.7896504514393302e-05	1.99436260171249e-05	1.37693631669535e-05	4.28168338664029e-05	4.4246482404648796e-05	2.43220235923629e-05	3.78267283662636e-05	7.34756556783824e-06	6.40804850892721e-05	2.29033858838798e-05	2.03186781480744e-05	1.8381805863620998e-05	1.5530727961273e-05	1.14776959673115e-05	1.2186697997559301e-05	5.1537828159541705e-06	4.301214017656479e-06	1.13189180623521e-05	6.93216529649119e-06	3.3018447406566e-06	6.15732962361065e-06	3.18197728068222e-05	0.0	1.5260419051107097e-05	0.0	9.41560479568138e-05	1.2892911477269801e-05
Candidatus Spechtbacteria	0.0	7.022741154288099e-06	1.19310030095955e-05	3.32393766952082e-06	5.50774526678141e-06	8.56336677328058e-06	1.47488274682163e-05	3.47457479890898e-06	8.40593963694747e-06	7.34756556783824e-06	2.4030181908477e-05	0.0	4.06373562961488e-06	7.002592709950861e-06	6.93336069699688e-06	1.14776959673115e-05	5.53940818070879e-06	1.81898217033677e-06	1.61295525662118e-06	2.26378361247043e-06	2.47577332017542e-06	9.905534221969808e-07	1.64195456629617e-06	0.00012727909122728002	0.0	0.0	0.0	1.5692674659469e-05	6.4464557386349005e-06
Candidatus Brennerbacteria	0.0	5.69411444942279e-07	5.96550150479775e-06	0.0	0.0	0.0	2.94976549364326e-06	0.0	0.0	0.0	4.00503031807951e-06	3.81723098064664e-06	0.0	0.0	5.54668855759751e-07	0.0	1.10788163614176e-06	6.06327390112255e-07	2.6882587610352995e-07	7.545945374901431e-07	0.0	6.60368948131321e-07	0.0	3.18197728068222e-05	0.0	0.0	0.0	0.0	0.0
Candidatus Andersenbacteria	2.15549759662018e-05	7.022741154288099e-06	1.49137537619944e-05	2.32675636866457e-05	1.65232358003442e-05	4.28168338664029e-06	1.47488274682163e-05	3.47457479890898e-06	1.26089094554212e-05	1.1021348351757401e-05	2.4030181908477e-05	3.81723098064664e-06	1.21912068888446e-05	4.3766204437192905e-06	5.546688557597509e-06	5.73884798365576e-06	4.4315265445670305e-06	3.6379643406735296e-06	5.6453433981741306e-06	8.67783718113665e-06	6.4370106324561e-06	4.95276711098491e-06	4.92586369888852e-06	6.36395456136443e-05	0.0	1.5260419051107097e-05	0.0	7.84633732973448e-06	0.0
Candidatus Jacksonbacteria	0.0	1.51843051984608e-06	0.0	0.0	2.75387263339071e-06	4.28168338664029e-06	1.76985929618595e-05	0.0	0.0	3.67378278391912e-06	1.20150909542385e-05	3.81723098064664e-06	0.0	5.2519445324631405e-06	3.88268199031826e-06	1.14776959673115e-06	6.09334899877967e-06	2.42530956044902e-06	2.41943288493177e-06	3.01837814996057e-06	9.90309328070169e-07	0.0	2.46293184944426e-06	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Parcubacteria	0.0	9.490190749037979e-07	1.7896504514393302e-05	0.0	8.26161790017212e-06	4.28168338664029e-06	1.1799061974572999e-05	6.94914959781797e-06	8.40593963694747e-06	7.34756556783824e-06	3.20402425446361e-05	0.0	0.0	1.7506481774877101e-06	1.1093377115195e-06	2.2955391934622996e-06	1.10788163614176e-06	9.09491085168383e-07	2.6882587610352995e-07	2.26378361247043e-06	4.95154664035085e-07	3.3018447406566e-07	4.10488641574043e-07	3.18197728068222e-05	0.0	0.0	0.0	0.0	1.2892911477269801e-05
Candidatus Veblenbacteria	0.0	5.69411444942279e-07	0.0	3.32393766952082e-06	0.0	0.0	0.0	0.0	0.0	7.34756556783824e-06	0.0	0.0	0.0	0.0	5.54668855759751e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18197728068222e-05	0.0	0.0	0.0	7.84633732973448e-06	0.0
Candidatus Woesebacteria	6.46649278986054e-05	4.70713461152284e-05	0.00012527553160075	8.64223794075413e-05	0.00010464716006884001	5.566188402632379e-05	6.78446063537949e-05	6.94914959781797e-05	0.00011348018509878999	0.00011388726630148999	0.00012816097017853998	9.5430774516166e-05	9.34659194811422e-05	0.00020219986449983	6.35095839844915e-05	0.00019052975305737	2.65891592674022e-05	1.7583494313255402e-05	1.96242889555577e-05	2.7919997887135304e-05	2.22819598815788e-05	1.78299615995457e-05	1.929296615398e-05	0.0005727559105227901	0.00029137529137528997	3.05208381022143e-05	0.0	0.00018831209591362	7.73574688636188e-05
Candidatus Gottesmanbacteria	2.15549759662018e-05	5.3334872009593393e-05	0.00012825828235315	0.00012298569377226998	8.812392426850259e-05	0.00010704208466600001	7.66939028347246e-05	6.601692117927071e-05	7.98564265510009e-05	9.1844569597978e-05	0.00012015090954238	8.77963125548727e-05	0.00013410327577729	4.37662044371929e-05	3.99361576147021e-05	4.24674750790526e-05	3.15746266300401e-05	1.81898217033677e-05	1.90866372033506e-05	3.88616186807424e-05	2.67383518578946e-05	1.6509223703283e-05	1.7240522946109804e-05	0.0005727559105227901	0.0	0.00010682293335775	0.0	7.06170359676103e-05	4.51251901704443e-05
Candidatus Roizmanbacteria	4.31099519324036e-05	8.256465951663041e-05	0.00014018928536273998	0.00012630963144178998	0.00013218588640275	0.00015414060191905	0.00011209108875843999	0.00013203384235853998	0.00015130691346505	0.00010653970073365	0.00022027666749437001	0.00012978585334198	0.00011784833325883001	0.00011291680744795	6.07362397056927e-05	8.83782589482987e-05	5.59480226251588e-05	2.3646768214378e-05	4.4625095433186e-05	4.11254022932128e-05	3.911721845877171e-05	2.57543889771215e-05	3.2428602684349396e-05	0.00082731409297737	0.0	0.00036625005722657004	0.0	0.00028246814387044	0.00014182202624996002
Candidatus Levybacteria	2.15549759662018e-05	3.35952752515944e-05	0.00012527553160075	6.64787533904164e-05	0.00010464716006884001	6.85069341862447e-05	5.60455443792219e-05	6.94914959781797e-05	5.46386076401585e-05	9.91921351658162e-05	0.00010012575795198001	8.77963125548727e-05	0.00011378459762921002	5.86467139458384e-05	5.01975314462574e-05	4.9354092659439504e-05	3.26825082661819e-05	1.21265478022451e-05	2.39255029732142e-05	3.05610787683508e-05	1.1883711936842e-05	1.15564565922981e-05	1.60090570213877e-05	0.00060457568332962	0.0	3.05208381022143e-05	0.0	0.00012554139727575	2.5785822954539602e-05
Candidatus Daviesbacteria	4.31099519324036e-05	2.33458692426334e-05	5.36895135431798e-05	5.31830027123331e-05	2.7538726333907105e-05	5.566188402632379e-05	6.19450753665084e-05	4.51694723858168e-05	3.78267283662636e-05	4.77591761909485e-05	4.0050303180795096e-05	6.48929266709929e-05	4.06373562961488e-05	3.851425990472971e-05	2.82881116437473e-05	3.67286270953969e-05	2.60352184493313e-05	1.33392025824696e-05	9.67773153972709e-06	2.26378361247043e-05	2.67383518578946e-05	1.32073789626264e-05	1.64195456629617e-05	0.00028637795526139	0.00029137529137528997	1.5260419051107097e-05	0.00049333991119881	5.49243613081414e-05	5.1571645909079204e-05
Candidatus Curtissbacteria	2.15549759662018e-05	2.0688615832902803e-05	4.4741261285983203e-05	4.65351273732915e-05	2.7538726333907105e-05	2.14084169332015e-05	2.94976549364326e-05	4.86440471847258e-05	3.36237585477899e-05	2.9390262271352898e-05	6.40804850892721e-05	4.580677176775971e-05	4.8764827555378604e-05	3.32623153722666e-05	2.30187575140297e-05	1.9512083144429603e-05	1.4956402087913699e-05	7.27592868134707e-06	9.408905663623559e-06	1.5091890749802899e-05	1.0398247944736802e-05	7.26405842944453e-06	9.441238756203e-06	9.54593184204665e-05	0.0	1.5260419051107097e-05	0.0	6.277069863787579e-05	1.93393672159047e-05
Candidatus Shapirobacteria	0.0	2.2776457797691198e-05	5.36895135431798e-05	5.6506940381854e-05	3.0292598967297802e-05	4.70985172530432e-05	5.30957788855786e-05	2.77965983912719e-05	1.68118792738949e-05	2.5716479487433803e-05	1.20150909542385e-05	3.43550788258198e-05	3.65736206665339e-05	1.3129861331157901e-05	2.02454132352309e-05	1.72165439509673e-05	1.66182245421264e-05	1.03075656319083e-05	1.20971644246589e-05	2.18832415872141e-05	8.41762928859644e-06	8.25461185164151e-06	5.74684098203661e-06	0.00041365704648868	0.0	1.5260419051107097e-05	0.0	2.35390119892034e-05	2.5785822954539602e-05
Candidatus Beckwithbacteria	0.0	1.65129319033261e-05	4.7724012038382e-05	3.32393766952082e-05	3.0292598967297802e-05	4.28168338664029e-05	2.06483584555028e-05	2.43220235923629e-05	2.1014849092368697e-05	4.04116106231103e-05	3.20402425446361e-05	1.52689239225866e-05	1.21912068888446e-05	6.91506030107647e-05	2.57921017928284e-05	6.65706366104068e-05	8.863053089134061e-06	6.66960129123481e-06	6.18299515038119e-06	9.80972898737186e-06	9.90309328070169e-06	3.63202921472227e-06	7.799284189906821e-06	0.00022273840964775	0.0	0.0	0.0	7.06170359676103e-05	1.93393672159047e-05
Candidatus Amesbacteria	0.0	1.0059602193980301e-05	2.68447567715899e-05	1.66196883476041e-05	2.47848537005164e-05	2.56901003198417e-05	2.06483584555028e-05	2.43220235923629e-05	2.94207887293161e-05	1.8368913919595602e-05	2.00251515903975e-05	7.63446196129328e-06	2.03186781480744e-05	7.87791679869472e-06	5.8240229854773805e-06	4.59107838692461e-06	5.53940818070879e-06	4.24429173078579e-06	4.83886576986354e-06	7.54594537490143e-06	4.45639197631576e-06	8.25461185164151e-06	6.56781826518469e-06	0.00012727909122728002	0.0	0.0	0.0	2.35390119892034e-05	1.93393672159047e-05
Candidatus Chisholmbacteria	0.0	2.84705722471139e-06	1.49137537619944e-05	9.97181300856246e-06	8.26161790017212e-06	2.56901003198417e-05	8.84929648092977e-06	1.73728739945449e-05	4.20296981847373e-06	1.1021348351757401e-05	2.4030181908477e-05	7.63446196129328e-06	4.06373562961488e-06	4.3766204437192905e-06	3.3280131345585e-06	1.14776959673115e-06	4.98546736263791e-06	5.7601102060664295e-06	2.95708463713883e-06	9.05513444988172e-06	6.93216529649119e-06	3.3018447406566e-06	3.28390913259235e-06	9.54593184204665e-05	0.0	0.0	0.0	7.84633732973448e-06	1.2892911477269801e-05
Candidatus Collierbacteria	0.0	1.1388228898845599e-05	4.7724012038382e-05	3.6563314364729e-05	4.13080895008606e-05	3.4253467093122304e-05	1.76985929618595e-05	1.73728739945449e-05	8.40593963694747e-06	2.5716479487433803e-05	4.80603638169541e-05	2.29033858838798e-05	2.8446149407304198e-05	8.75324088743857e-06	1.1925380398834599e-05	1.60687743542361e-05	9.97093472527582e-06	7.27592868134707e-06	8.8712539114165e-06	6.4140535686662205e-06	9.90309328070169e-06	5.94332053318189e-06	9.441238756203e-06	0.00019091863684093	0.0	0.0	0.0	7.84633732973448e-05	3.86787344318094e-05
Candidatus Woykebacteria	0.0	1.2527051788730099e-05	8.948252257196629e-06	1.99436260171249e-05	1.92771084337349e-05	1.71267335465612e-05	2.06483584555028e-05	1.73728739945449e-05	1.68118792738949e-05	1.8368913919595602e-05	1.6020121272318e-05	2.29033858838798e-05	1.21912068888446e-05	1.66311576861333e-05	1.02613738315554e-05	8.034387177118069e-06	1.2186697997559301e-05	6.972764986290939e-06	9.408905663623559e-06	1.01870262561169e-05	3.4660826482455903e-06	5.28295158505057e-06	2.8734204910183e-06	9.54593184204665e-05	0.0	1.5260419051107097e-05	0.0	3.1385349318937896e-05	1.93393672159047e-05
Candidatus Pacebacteria	2.15549759662018e-05	4.042821259090179e-05	5.0706762790780896e-05	4.32111897037707e-05	3.8554216867469895e-05	3.4253467093122304e-05	4.7196247898292104e-05	2.77965983912719e-05	4.62326680032111e-05	2.9390262271352898e-05	5.20653941350336e-05	3.43550788258198e-05	4.06373562961488e-05	4.2890880348449e-05	2.49600985091888e-05	5.2797401449633e-05	1.88339878144099e-05	9.70123824179609e-06	1.80113336989365e-05	1.99967552434888e-05	1.93110318973683e-05	1.02357186960355e-05	1.8471988870831896e-05	0.00136825023069335	0.0	1.5260419051107097e-05	0.0	0.00017261942125415	1.2892911477269801e-05
Candidatus Blackburnbacteria	0.0	4.93489918949975e-06	1.19310030095955e-05	6.64787533904164e-06	1.37693631669535e-05	0.0	2.94976549364326e-06	6.94914959781797e-06	8.40593963694747e-06	7.34756556783824e-06	0.0	3.81723098064664e-06	4.06373562961488e-06	2.6259722662315702e-06	3.88268199031826e-06	5.73884798365576e-06	4.98546736263791e-06	1.81898217033677e-06	1.34412938051765e-06	3.01837814996057e-06	1.48546399210525e-06	1.6509223703283e-06	2.0524432078702202e-06	6.36395456136443e-05	0.0	0.0	0.0	1.5692674659469e-05	0.0
Candidatus Microgenomates	0.0	1.32862670486532e-06	2.98275075239888e-06	3.32393766952082e-06	5.50774526678141e-06	0.0	5.89953098728651e-06	6.94914959781797e-06	1.26089094554212e-05	7.34756556783824e-06	0.0	0.0	0.0	8.75324088743857e-07	2.4960098509188802e-06	3.4433087901934603e-06	5.53940818070879e-07	9.09491085168383e-07	5.376517522070599e-07	4.15026995619579e-06	1.48546399210525e-06	3.3018447406566e-07	4.10488641574043e-07	0.0	0.0	0.0	0.0	7.84633732973448e-06	0.0
Candidatus Gracilibacteria	0.0	1.19576403437879e-05	2.08792552667921e-05	6.64787533904164e-06	8.26161790017212e-06	5.566188402632379e-05	4.12967169110056e-05	1.0423724396726899e-05	2.94207887293161e-05	3.30640450552721e-05	1.6020121272318e-05	2.6720616864526502e-05	2.8446149407304198e-05	0.00012254537242414	0.00014726458120421	0.00011133365088291999	3.48982715384654e-05	8.185419766515449e-06	5.26898717162919e-05	8.30053991239157e-06	6.4370106324561e-06	1.71695926514143e-05	7.3887955483327804e-06	3.18197728068222e-05	0.0	3.05208381022143e-05	0.0	3.1385349318937896e-05	4.51251901704443e-05
candidate division NC10	0.00032332463949302	0.0001410242345307	0.00189702947852569	0.00058168909216614	0.00042134251290877004	0.00026974605335833	0.00030087608035161	0.00035788120428762	0.0003026138269301	0.00025349101209041	0.00032841248608252003	0.00095430774516166	0.0011459734475514	9.10337052293612e-05	7.26616201045274e-05	0.00010100372451234	7.64438328937813e-05	0.00011611169520648999	5.1345742335774296e-05	8.71556690801115e-05	0.00014458516189823998	9.50931285309102e-05	9.153896707101171e-05	0.0005727559105227901	0.00029137529137528997	3.05208381022143e-05	0.0	0.00015692674659468998	3.22322786931745e-05
Candidatus Rokubacteria	0.00019399478369581	0.0009351633964102	0.00562546791902428	0.00325413497846088	0.0021067125645438897	0.0017426451383626	0.00200584053567741	0.00162957558068831	0.00168539089720797	0.00174504682236158	0.0017782334612273	0.00380959651868535	0.00369799942294954	0.00060047232487828	0.00055716486561067	0.0006553764397334799	0.0004869139790843	0.0007833749880250299	0.00028871899093519	0.00055877725501145	0.00101308644261578	0.00059367168437005	0.00063379446259032	0.0014318897763070002	0.00145687645687646	0.00015260419051107	0.00049333991119881	0.00044724122779486	0.00019339367215904
Candidatus Handelsmanbacteria	0.00021554975966201002	0.00016399049614337	0.0002505510632015	0.00024264744987502002	0.00023407917383821001	0.00017126733546561	0.00020648358455501998	0.00014593214155417	0.00016811879273893998	0.00016164644249243998	0.00020826157654013	0.00020613047295491	0.00020725051711035	4.37662044371929e-05	4.16001641819813e-05	4.13197054823215e-05	6.14874308058676e-05	7.942888810470551e-05	4.0861533167736605e-05	5.8103779386741e-05	7.47683542692978e-05	6.14143121762129e-05	5.952085302823629e-05	0.00063639545613644	0.0	4.57812571533214e-05	0.0	3.92316866486724e-05	8.38039246022537e-05
Candidatus Schekmanbacteria	0.0	1.99294005729798e-05	8.64997718195674e-05	4.65351273732915e-05	2.7538726333907105e-05	4.28168338664029e-05	2.06483584555028e-05	3.47457479890898e-05	2.52178189108424e-05	3.30640450552721e-05	4.0050303180795096e-05	8.016185059357941e-05	5.2828563184993395e-05	3.23869912835227e-05	1.83040722400718e-05	2.52509311280853e-05	1.10788163614176e-05	8.48858346157158e-06	8.8712539114165e-06	1.5846485287293e-05	7.92247462456135e-06	1.1226272118232499e-05	8.20977283148087e-06	0.00044547681929550995	0.0	0.0	0.0	5.49243613081414e-05	3.22322786931745e-05
Candidatus Aminicenantes	0.00047420947125644	0.00026648455623297997	0.00102606625882521	0.00056174546614901	0.00062788296041308	0.00045385843898387	0.0005280080233621401	0.00050728792064071	0.00055479201603853	0.00042248502015069	0.0005086388503960901	0.00078253235103256	0.00082493833281182	0.00025471930982446	0.0001680646632952	0.00025710038966777	0.00014457855351649	0.00022706960759704	0.00010269148467154	0.00016223782556038	0.0002470821773535	0.00022518581131277999	0.00019046672969035	0.00120915136665924	0.00029137529137528997	0.00018312502861328	0.0	0.00035308517983805	7.091101312498391e-05
Candidatus Glassbacteria	0.00012932985579721	5.0108207154920505e-05	9.843077482916301e-05	8.30984417380205e-05	7.710843373493979e-05	5.13802006396835e-05	8.25934338220112e-05	3.47457479890898e-05	9.666830582489592e-05	9.91921351658162e-05	7.20905457254311e-05	0.00011451692941938999	8.940218385152741e-05	1.9257129952364898e-05	1.88587410958315e-05	2.2955391934623e-05	1.88339878144099e-05	3.3044842761117895e-05	1.1828338548555302e-05	2.37697279309395e-05	3.21850531622805e-05	3.2688262932500394e-05	2.62712730607388e-05	0.00022273840964775	0.0	6.10416762044286e-05	0.0	9.41560479568138e-05	2.5785822954539602e-05
candidate division WWE3	0.0	6.3963885648516e-05	0.00011036177783875	4.98590650428123e-05	6.88468158347676e-05	8.56336677328058e-05	6.19450753665084e-05	6.94914959781797e-05	4.20296981847373e-05	6.98018728944632e-05	8.010060636159019e-05	0.00010306523647745	0.00010565712636998	5.95220380345823e-05	6.12909085614524e-05	5.853624943328879e-05	4.5423147081812104e-05	2.4556259299546302e-05	2.8226716990870698e-05	3.77297268745072e-05	4.1097837114912e-05	2.2782728710530604e-05	2.0934920720276198e-05	0.00054093613771597	0.0	0.00024416670481771003	0.0	0.00018831209591362	3.86787344318094e-05
Candidatus Peregrinibacteria	0.00023710473562822	0.00014576932990522	0.00030424057674467996	0.00027921076423973997	0.00021480206540447	0.00017554901885225	0.0002182826465296	0.00021889821233126	0.00028159897783774	0.0002130794014673	0.00033241751640059	0.00020994770393556	0.00021537798836958	0.0001558076877964	0.00014421390249753	0.00011707249886657	0.00011466574934067	9.03427811267261e-05	0.00010242265879544	0.00011545296423599	0.00010893402608770999	7.891408930169291e-05	9.97487399024925e-05	0.00085913386578419	0.00029137529137528997	0.0004425521524821	0.0	0.00042370221580566	0.00030942987545447
Candidatus Doudnabacteria	0.0	3.8719978256075e-05	7.15860180575731e-05	5.31830027123331e-05	5.50774526678141e-05	5.566188402632379e-05	3.83469514173623e-05	3.82203227879988e-05	2.94207887293161e-05	3.30640450552721e-05	5.6070424453113096e-05	4.580677176775971e-05	9.34659194811422e-05	6.56493066557893e-05	4.16001641819813e-05	5.50929406430953e-05	3.0466744993898304e-05	1.87961490934799e-05	3.2259105132423604e-05	3.20702678433311e-05	2.27771145456139e-05	2.2782728710530604e-05	1.5598568379813598e-05	3.18197728068222e-05	0.0	1.5260419051107097e-05	0.0	0.00010200238528654001	3.86787344318094e-05
Candidatus Berkelbacteria	6.46649278986054e-05	3.20768447317484e-05	6.26377658003764e-05	4.98590650428123e-05	4.6815834767642e-05	2.9971783706482002e-05	5.60455443792219e-05	6.25423463803617e-05	4.62326680032111e-05	5.510674175878679e-05	4.4055333498874605e-05	3.43550788258198e-05	4.06373562961488e-05	4.11402321709613e-05	3.35574657734649e-05	3.5580857498665703e-05	2.88049225396857e-05	1.24297114973012e-05	2.4463154725421202e-05	2.8297295155880395e-05	2.62431971938595e-05	6.93387395537887e-06	9.85172739777704e-06	0.00028637795526139	0.0	1.5260419051107097e-05	0.0	0.00014123407193522	3.22322786931745e-05
Candidatus Gribaldobacteria	2.15549759662018e-05	4.17568392957671e-06	1.19310030095955e-05	3.32393766952082e-06	8.26161790017212e-06	8.56336677328058e-06	8.84929648092977e-06	6.94914959781797e-06	1.26089094554212e-05	7.34756556783824e-06	4.00503031807951e-06	3.81723098064664e-06	4.06373562961488e-06	9.10337052293612e-05	2.16320853746303e-05	0.00010559480289926	5.53940818070879e-06	3.03163695056128e-06	4.57003989376001e-06	2.26378361247043e-06	1.98061865614034e-06	3.96221368878793e-06	3.28390913259235e-06	0.00019091863684093	0.0	0.0	0.0	2.35390119892034e-05	1.93393672159047e-05
Candidatus Saccharibacteria	0.00017243980772961	0.00033538334107099997	0.00013422378385794	0.00010968994309418001	0.00012117039586918999	0.00014129555175913	0.00015338780566944	0.00015288129115199	0.00015130691346505	0.00015062509414068	0.00018423139463165	0.00015650647020651	0.00013410327577729	7.002592709950861e-05	8.514166935912171e-05	8.2639410964643e-05	8.36450635287027e-05	4.97188459892049e-05	0.00011210039033516999	0.00010111566802367	5.49621677078944e-05	3.7971214517551e-05	3.7764955024812e-05	0.00022273840964775	0.00029137529137528997	7.630209525553571e-05	0.0	0.00014123407193522	4.51251901704443e-05
Candidatus Eisenbacteria	0.000107774879831	0.00014292227268051	0.0011513417904259699	0.0009107589214487	0.0007600688468158299	0.00050095695623691	0.00052210849237485	0.00042042355066798	0.00045392074039515997	0.00041881123736677	0.00046458351689722003	0.00074054281024544	0.00080461965466374	6.21480103008139e-05	6.82242692584493e-05	6.31273278202134e-05	5.8717726715513206e-05	9.125227221189449e-05	3.0914975751906e-05	6.52724274928974e-05	0.00011487588205613999	8.15555650942181e-05	7.26564895586057e-05	0.00022273840964775	0.00029137529137528997	4.57812571533214e-05	0.0	0.00018831209591362	3.86787344318094e-05
Candidatus Desantisbacteria	2.15549759662018e-05	1.95497929430182e-05	5.0706762790780896e-05	9.97181300856246e-06	7.16006884681583e-05	6.85069341862447e-05	5.89953098728651e-05	4.86440471847258e-05	4.20296981847373e-05	5.87805245427059e-05	4.4055333498874605e-05	5.34412337290529e-05	6.095603444422321e-05	1.75064817748771e-05	1.44213902497535e-05	1.72165439509673e-05	9.416993907204939e-06	1.1520220412132901e-05	8.60242803531297e-06	1.0564323524862e-05	6.93216529649119e-06	2.64147579252528e-06	8.62026147305491e-06	0.00025455818245457	0.0	6.10416762044286e-05	0.0	7.06170359676103e-05	3.22322786931745e-05
Candidatus Edwardsbacteria	4.31099519324036e-05	2.41050845025565e-05	9.246527332436519e-05	3.32393766952082e-05	6.88468158347676e-05	3.4253467093122304e-05	2.94976549364326e-05	2.0847448793453896e-05	3.36237585477899e-05	3.6737827839191204e-05	5.20653941350336e-05	6.87101576516395e-05	7.72109769626827e-05	1.48805095086456e-05	1.6640065672792498e-05	9.18215677384922e-06	1.2740638815630199e-05	2.18277860440412e-05	7.79595040700238e-06	1.88648634372536e-05	2.37674238736841e-05	1.8160146073611302e-05	1.5188079738239599e-05	0.0005727559105227901	0.0	1.5260419051107097e-05	0.0	6.277069863787579e-05	0.0
Candidatus Lindowbacteria	2.15549759662018e-05	3.62525286613251e-05	0.00011931003009595	5.9830878051374794e-05	0.00011015490533561999	9.847871789272671e-05	8.84929648092977e-05	6.25423463803617e-05	0.00011348018509878999	9.91921351658162e-05	8.811066699774921e-05	0.00010306523647745	0.00012597580451806	2.10077781298526e-05	2.41280952255492e-05	2.63987007248165e-05	1.5510342905984602e-05	3.48638249314547e-05	1.88178113272471e-05	3.2824862380821196e-05	2.72335065219297e-05	2.57543889771215e-05	2.42188298528686e-05	9.54593184204665e-05	0.0	0.0	0.0	4.70780239784069e-05	2.5785822954539602e-05
Candidatus Ratteibacteria	6.46649278986054e-05	2.46744959474987e-06	1.49137537619944e-05	6.64787533904164e-06	2.75387263339071e-06	4.28168338664029e-06	5.89953098728651e-06	0.0	1.26089094554212e-05	0.0	1.20150909542385e-05	0.0	4.06373562961488e-06	5.2519445324631405e-06	9.15203612003589e-06	6.8866175803869095e-06	2.76970409035439e-06	1.51581847528064e-06	5.10769164596707e-06	3.01837814996057e-06	5.44670130438593e-06	2.31129131845962e-06	3.28390913259235e-06	3.18197728068222e-05	0.0	0.0	0.0	7.84633732973448e-06	6.4464557386349005e-06
Candidatus Dadabacteria	2.15549759662018e-05	1.59435204583838e-05	5.36895135431798e-05	3.9887252034249895e-05	3.8554216867469895e-05	5.566188402632379e-05	2.3598123949145998e-05	3.47457479890898e-05	4.62326680032111e-05	6.98018728944632e-05	2.00251515903975e-05	5.34412337290529e-05	7.31472413330678e-05	1.9257129952364898e-05	1.08160426873151e-05	3.44330879019346e-05	7.201230634921429e-06	1.60676758379748e-05	7.5271245308988495e-06	9.43243171862679e-06	1.13885572728069e-05	1.02357186960355e-05	7.3887955483327804e-06	0.00025455818245457	0.0	1.5260419051107097e-05	0.0	1.5692674659469e-05	1.2892911477269801e-05
Candidatus Firestonebacteria	0.00019399478369581	9.30038693405722e-06	0.00011036177783875	1.32957506780833e-05	3.0292598967297802e-05	2.14084169332015e-05	2.94976549364326e-05	1.73728739945449e-05	2.94207887293161e-05	1.4695131135676502e-05	6.0075454771192604e-05	1.14516929419399e-05	1.62549425184595e-05	5.2519445324631405e-06	7.76536398063651e-06	9.18215677384922e-06	7.75517145299231e-06	3.6379643406735296e-06	4.0323881415529505e-06	7.54594537490143e-06	7.92247462456135e-06	3.63202921472227e-06	5.33635234046256e-06	3.18197728068222e-05	0.0	0.0	0.0	6.277069863787579e-05	1.93393672159047e-05
Candidatus Raymondbacteria	0.0	1.67027357183068e-05	5.96550150479775e-05	3.32393766952082e-05	3.30464716006885e-05	3.8535150479762605e-05	2.3598123949145998e-05	1.38982991956359e-05	2.1014849092368697e-05	2.5716479487433803e-05	2.00251515903975e-05	3.81723098064664e-05	2.03186781480744e-05	7.002592709950861e-06	7.48802955275663e-06	9.18215677384922e-06	1.16327571794885e-05	8.185419766515449e-06	7.79595040700238e-06	1.16962153310972e-05	8.41762928859644e-06	1.05659031701011e-05	1.14936819640732e-05	9.54593184204665e-05	0.0	3.05208381022143e-05	0.0	7.06170359676103e-05	0.00010958974755679
Candidatus Riflebacteria	4.31099519324036e-05	1.80313624231722e-05	4.7724012038382e-05	1.99436260171249e-05	3.0292598967297802e-05	4.28168338664029e-05	3.24474204300758e-05	1.73728739945449e-05	2.52178189108424e-05	2.5716479487433803e-05	3.20402425446361e-05	4.1989540787113e-05	1.62549425184595e-05	1.48805095086456e-05	1.02613738315554e-05	9.18215677384922e-06	7.75517145299231e-06	1.1823384107189e-05	8.8712539114165e-06	1.20735125998423e-05	1.28740212649122e-05	1.1226272118232499e-05	1.31356365303694e-05	0.00025455818245457	0.0	7.630209525553571e-05	0.0	0.00010200238528654001	1.2892911477269801e-05
Candidatus Wallbacteria	0.0	1.4425089938537698e-05	2.98275075239888e-05	1.99436260171249e-05	2.7538726333907105e-05	2.14084169332015e-05	2.3598123949145998e-05	2.0847448793453896e-05	3.36237585477899e-05	1.8368913919595602e-05	1.6020121272318e-05	5.34412337290529e-05	8.12747125922976e-06	6.127268621207e-06	6.93336069699688e-06	6.8866175803869095e-06	2.21576327228352e-06	9.39807454673996e-06	3.49473638934589e-06	1.01870262561169e-05	7.42731996052627e-06	7.26405842944453e-06	6.56781826518469e-06	6.36395456136443e-05	0.0	0.0	0.0	0.0	0.0
candidate division CPR1	0.0	1.51843051984608e-06	8.948252257196629e-06	3.32393766952082e-06	5.50774526678141e-06	4.28168338664029e-06	5.89953098728651e-06	0.0	0.0	3.67378278391912e-06	8.01006063615901e-06	0.0	8.12747125922976e-06	1.7506481774877101e-06	4.714685273957879e-06	1.14776959673115e-06	1.10788163614176e-06	6.06327390112255e-07	8.06477628310591e-07	3.39567541870564e-06	3.96123731228068e-06	1.6509223703283e-06	1.23146592472213e-06	3.18197728068222e-05	0.0	0.0	0.0	0.0	0.0
