#OTU ID	ERR2191545	ERR2191546	SRR3546449	SRR3546450	SRR3546451	SRR3546453	SRR3546454	SRR3546455	SRR3546457	SRR7193715
Thermodesulfobacteriota	0.0992525976280784	0.0022193808199457	0.0250717408297355	0.0207145898856458	0.0605222748706322	0.0101650565091642	0.0781360366148425	0.0193534756453933	0.0068641411979314	0.760207740277637
Nitrospirota	0.0049516033174849	0.0019920962236316	0.0018106255023789	0.0004630469640778	0.0012940588400744	0.000474878570501	0.0049313116880431	0.0006078461091533	0.0116959389334698	0.000290460693869
Campylobacterota	0.0036498677813985	0.000163484398441	0.0019829517088945	0.0028815986454032	0.0020653613507298	0.0025750451400599	0.0021888935614105	0.0023082842367825	0.0015848753885572	0.0001603894368846
Bacteroidota	0.0200398826059084	0.0028205461233426	0.0773600627179715	0.0412948724913592	0.136543856399106	0.0408407639269293	0.0673015640739555	0.0314828402244567	0.0402077111441675	0.0015643145706475
Ignavibacteriota	0.0011151770927934	0.0001242804759471	0.0005871198738041	0.000365065280065	0.0015221983629571	0.0002693094302775	0.0011209973621936	0.0005357944570176	0.001154715341708	8.08757197877771e-05
Chlorobiota	0.0003807127784603	9.76345109531516e-05	0.0002588024403728	0.0001408022779256	0.0004738495244833	0.0001507685822948	0.0015122819686436	0.0002263933717838	0.0001646115104836	0.0001195838362641
Balneolota	1.55256691062557e-05	6.95739714361606e-06	1.44040075706629e-05	1.76756731102769e-05	1.95073818838403e-05	2.53441405754997e-05	8.74823307103724e-05	2.88972097543201e-05	5.66348283657708e-06	1.47096290621083e-06
Gemmatimonadota	0.0003858045301565	0.0001845009342109	0.0001546343276517	0.0001166316068221	0.0002549102916381	0.0002026190286221	0.0003090634508732	0.0001349174362701	0.0001846189545231	7.17230617046875e-05
candidate.division.Zixibacteria	0.0002651049735562	1.65995989941047e-05	8.25099129319493e-05	5.61817326418511e-05	0.0001189120193557	3.71892856416504e-05	0.0003581269678171	6.83198932602138e-05	0.000191182243044	4.90320968736944e-06
Candidatus.Marinimicrobia	0.0002911480314119	1.26445641033354e-05	4.00807167183663e-05	2.90419195985126e-05	9.15878496957609e-05	3.35239954702377e-05	0.0001655434873442	3.12415198171706e-05	0.0001220559945901	4.35840861099506e-06
Candidatus.Hydrogenedentes	0.000756166862546	4.47467451145432e-06	1.1951151208992e-05	5.75271250833157e-06	5.2227210362764e-05	3.57589285015869e-06	0.0001041223264818	1.46399771271887e-05	0.0001396286703073	5.44801076374383e-07
Fibrobacterota	1.09347454458037e-05	4.44580564363848e-06	6.83668475274216e-06	7.28367632103272e-06	1.90923312054607e-05	5.453236596492e-06	5.92188084808675e-05	7.79841918866586e-06	9.05098658929608e-06	4.90320968736944e-07
Candidatus.Cloacimonetes	1.31050002671083e-05	3.78182168387429e-06	0.0001637673034664	0.0002086750069554	0.0009344866023716	6.69138949585945e-05	0.0002789646349925	0.0003878158646829	0.0001459273100975	6.53761291649259e-07
Elusimicrobiota	0.005606769859501	0.0002804899196986	0.0089829340692041	0.0021253953076144	0.0020443321163586	0.0050844279476587	0.0049631234446651	0.0012473164826239	0.0018394674674725	0.0007391588603709
Acidobacteriota	0.002182274694161	0.0006651675833446	0.0007804258304771	0.0005786579283582	0.0013182701296466	0.0004426955348496	0.0028673404478287	0.0006520052558474	0.0006224008848159	0.0004617733923349
Myxococcota	0.0034131430631978	0.0007126857397695	0.001272093059909	0.001053627853038	0.0034649814133388	0.0008168233242974	0.0017961407200395	0.0012005259674919	0.0008028913191405	0.0008533219259251
Nitrospinota	0.0006067531652331	6.39156733442571e-05	0.0001669507978932	5.32125907020671e-05	0.0002317366287619	4.49221539301186e-05	0.00117385381935	8.17159507622165e-05	0.0004816606898397	3.34507860893871e-05
Candidatus.Tectomicrobia	5.91811795501896e-05	1.12877273159912e-05	2.43198098838004e-05	1.34075315718373e-05	2.5733142059534e-05	7.01768971843643e-06	2.03105830740165e-05	1.1290962751688e-05	2.99053065669724e-05	2.98278589314974e-05
Spirochaetota	0.0019601574603344	0.000197030022843	0.0241100645706609	0.009742079454331	0.0318802501316748	0.0080575593592625	0.0320317471542854	0.0166725896378051	0.0010570070303406	0.0010174432501829
Bdellovibrionota	0.0004559204551525	0.0001098171731714	0.000248260376861	0.0001313381379926	0.0006694767442262	0.0001671729907449	0.001686757218424	0.0002622756686642	0.0003052987757138	4.88686565507821e-05
Synergistota	0.0002853050376622	9.99440203784183e-05	0.000199307626494	0.0002912078743128	0.0002937867051796	0.0001359286269666	0.0008961127134584	0.0001867314729654	0.0002029326466863	0.0001390059946369
Caldisericota	4.78290774079812e-05	7.0728726148794e-06	0.0001114223049397	2.01344937791605e-05	4.75233026744621e-05	2.24387276347458e-05	2.74070518589139e-05	1.38266450645671e-05	2.00074440394966e-05	1.17132231420492e-06
Fusobacteriota	0.0005752844703242	8.36042411946561e-05	0.0007648736773754	0.0009970285848109	0.0007980041042978	0.0005557384475752	0.0003467481471792	0.0006618130836614	0.0009137262075498	8.43352066227544e-05
Thermotogota	0.0003213646562316	2.56355546204608e-05	0.0003195497766491	0.0002912078743128	0.0003573586340848	0.0001914890621259	0.0004922257572696	0.000227445919159	0.0001723392534195	6.20800826528609e-05
Atribacterota	0.0118260524066457	0.0010067440273415	0.0011396388163788	0.0008126634274874	0.0002933716545013	0.0003034592069965	0.0076403274702226	0.0011863644209898	0.169375134706204	1.67526330985123e-05
Chrysiogenota	5.77621667824136e-05	2.97060649824935e-05	2.73467390109687e-05	2.42634567891727e-05	5.01519569708661e-05	1.07276785504761e-05	0.0001388705529458	2.4782706378705e-05	2.55650673838012e-05	2.54149702128649e-05
Aquificota	8.80622629413964e-05	1.6022221637788e-05	2.70857968448335e-05	2.98769907690769e-05	0.0001521852487391	2.13659597796982e-05	0.0001137882063785	4.6407770631938e-05	0.0003305462646207	1.65891927756e-05
Calditrichota	8.51407660665634e-05	1.54737131492872e-05	1.3203673606441e-05	1.42889955852107e-05	0.0001197421207125	1.33202008668411e-05	0.0002571858169974	4.54509093817949e-05	3.74213305183177e-05	1.58537113224945e-05
Deferribacterota	0.0001044226454404	1.23847442929929e-05	4.59780096730217e-05	5.47899473575773e-05	0.0001302567378981	2.49418526298569e-05	0.0001770446608921	5.88948099463048e-05	0.0003049811972369	5.88385162484333e-06
Dictyoglomota	2.59595865163737e-05	4.67675658616516e-06	7.35856908501256e-06	1.29899959865552e-05	1.33507968212099e-05	5.00624999022217e-06	7.83058624540397e-06	7.94194837618732e-06	4.88541556837443e-05	1.68888333676059e-06
Coprothermobacterota	9.59920401730862e-06	2.88688678158343e-08	4.54039369075243e-06	1.25260675584639e-06	1.45267737432853e-06	6.79419641530151e-06	1.71294074118212e-06	1.33960575020027e-06	0.0001142753219081	1.90680376731034e-07
Nitrososphaerota	0.0026920341631497	7.0555512941899e-05	0.0001298970103021	0.0001029457181934	8.33560112412326e-05	9.94098212344116e-05	0.0001438870222592	4.32022854439587e-05	0.0003906744562315	7.13689410050441e-06
Candidatus.Bathyarchaeota	0.0002100138896308	0.0003555201071519	4.39948492103942e-05	1.45673526420654e-05	0.0001564741057491	1.20686383692856e-05	0.0004470775334485	5.62155984459042e-05	0.0001750916002186	6.91897366995466e-06
Thermoproteota	0.000159847614723	9.95398562289966e-05	7.95351722380081e-05	5.16816268893659e-05	6.95901637416431e-05	2.84283481587616e-05	8.51576254187681e-05	3.87050375682864e-05	0.0001570954865323	1.10594618504e-05
Candidatus.Korarchaeota	1.08512741065228e-06	0.0	2.60942166135197e-07	4.63928428091256e-07	9.6845158288569e-07	0.0	8.56470370591059e-07	9.56861250143051e-08	4.7636771522611e-07	1.08960215274877e-07
Euryarchaeota	0.0023729232330786	0.0022074002398021	0.0266565469815411	0.0100749017086438	0.024820030567099	0.0084195291130198	0.127493567601635	0.0102980756754771	0.0039424721409574	0.0086824675141247
Candidatus.Woesearchaeota	0.0010832075698488	6.42332308902313e-05	0.0002213311453158	1.53096381270114e-05	0.0002420437206083	5.03306918659836e-05	0.0001079152666944	9.17151508262114e-05	0.000367173648947	2.91468575860295e-06
Nanoarchaeota	8.74779635664298e-05	3.34878866663678e-06	7.82826498405591e-07	1.06703538460989e-06	1.17597692207548e-06	6.70479909404755e-07	3.67058730253311e-07	7.17645937607288e-07	0.0001136930947006	3.18708629679014e-06
Candidatus.Micrarchaeota	0.0001611831561515	2.63572763158567e-05	2.63029703464279e-05	5.38156976585857e-06	1.00995665072365e-05	6.07901784526978e-06	6.11764550422185e-06	2.63136843789339e-06	3.14402692049232e-05	6.34693253976156e-06
Candidatus.Diapherotrites	0.0027113995138629	3.38343130801578e-05	3.28787129330348e-06	4.59289143810343e-06	1.84697551878914e-05	2.41372767385712e-06	2.33694058261275e-05	3.97097418809366e-06	0.0005623785526974	2.45160484368472e-07
Candidatus.Altiarchaeota	5.62596826753566e-05	4.18021205973281e-05	0.0001153886258649	2.08767792641065e-06	3.87380633154276e-06	2.38243861141823e-05	3.05882275211092e-06	2.20078087532902e-06	0.390854840806378	1.00788199129261e-06
Candidatus.Aenigmarchaeota	5.95985362465944e-05	1.29909905171254e-06	0.0001262438199762	2.78357056854754e-07	6.22576017569372e-07	2.33773995079124e-05	4.89411640337748e-07	1.9137225002861e-07	0.0001277194774267	0.0
Candidatus.Huberarchaea	8.98986324055772e-05	4.0069988528378e-05	1.56565299681118e-07	0.0	0.0	4.46986606269836e-08	1.22352910084437e-07	0.0	0.0069809042179079	0.0
Candidatus.Nanohaloarchaeota	1.93653507131791e-05	3.14670659192594e-06	9.91580231313749e-07	2.78357056854754e-07	2.00607827883464e-06	4.02287945642853e-07	1.22352910084437e-07	6.21959812592983e-07	1.05859492272469e-07	3.54120699643349e-07
Candidatus.Thermoplasmatota	6.64431860676318e-05	4.65654837869407e-05	0.0002343782536226	4.96403418057644e-06	1.75704787180689e-05	4.25978235775154e-05	3.16894037118692e-05	9.90351393898058e-06	0.0001339122577246	1.52544301384827e-06
Candidatus.Heimdallarchaeota	5.06671029435333e-05	1.29909905171254e-06	5.63635078852026e-06	1.12270679598084e-05	8.85441447209773e-06	5.81082588150787e-06	1.22352910084437e-05	6.26744118843698e-06	6.83323022618786e-05	5.99281184011821e-07
Candidatus.Lokiarchaeota	2.63769432127785e-05	1.90534527584506e-06	3.91413249202796e-06	3.9897844815848e-06	9.20029003741405e-06	2.27963169197617e-06	2.28799941857897e-05	3.30117131299353e-06	0.0001151751275924	6.2652123783054e-07
Candidatus.Odinarchaeota	4.00662428548534e-06	5.91811790224603e-06	4.69695899043355e-07	5.56714113709507e-07	5.53400904506108e-07	8.93973212539673e-08	1.83529365126655e-06	3.8274450005722e-07	5.29297461362344e-08	0.0
Candidatus.Thorarchaeota	3.33885357123778e-06	4.61901885053349e-07	3.313965509917e-05	7.88678327755135e-07	7.60926243695899e-07	6.25781248777771e-06	2.07999947143543e-06	9.56861250143051e-08	3.70508222953641e-07	1.63440322912315e-07
