#OTU ID	mgm4449249	mgm4449252	mgm4449255	mgm4449256	mgm4449258	mgm4449284	mgm4449356	mgm4449357	mgm4449358	mgm4449359	mgm4449360	mgm4449362	mgm4449363	mgm4449364	mgm4449365	mgm4449877	mgm4496840	mgm4496841	mgm4511045	mgm4511046	mgm4511047	mgm4511048	mgm4511049	mgm4511050	mgm4511063	mgm4511064	mgm4511065	mgm4511111	mgm4511113	mgm4511114	mgm4511116	mgm4511135	mgm4511136	mgm4511137	mgm4511138	mgm4511139	mgm4511140	mgm4511141	mgm4511151	mgm4511178	mgm4511179	mgm4511180	mgm4511181	mgm4511182	mgm4511183	mgm4511184	mgm4511185	mgm4511187	mgm4511190	mgm4514321	mgm4514322	mgm4514323	mgm4514324	mgm4514325	mgm4514327	mgm4514328	mgm4514329	mgm4514331	mgm4529642	mgm4529644	mgm4529646	mgm4529648	mgm4529654	mgm4529655	mgm4529656	mgm4529657	mgm4529733	mgm4529734	mgm4529735	mgm4529736	mgm4529737	mgm4529738	mgm4529739	mgm4529740	mgm4529741	mgm4529743	mgm4535613	mgm4535614	mgm4535615	mgm4535617	mgm4535618	mgm4535619	mgm4535621	mgm4535622	mgm4535623	mgm4535624	mgm4535625	mgm4537558	mgm4537560	mgm4537561	mgm4537562	mgm4537564	mgm4537565	mgm4537566	mgm4537567
Thermomicrobiota	0.0002440572070093	0.0001997659884135	7.22308497959478e-05	0.0004699837072314	0.0001762347446799	0.000310029452798	0.0002149151085321	0.0004000355587163	0.0001956947162426	0.0002030044660982	0.0004025440785766	0.0001005159820411	9.95470608730277e-05	0.0003897305987236	0.0002302202440334	0.0002432836339623	0.0	0.0023282887077997	0.0	5.03892570104054e-05	0.0	9.47597839476926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2935038929216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001936483346243	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.0001033805437816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6997186118183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Kaiserbacteria	9.76228828037292e-05	0.0001141519933791	0.0002889233991837	0.000125328988595	0.0001321760585099	0.000155014726399	0.0002149151085321	0.0001333451862387	0.0001956947162426	0.0002030044660982	0.0004427984864342	0.0003350532734704	0.000199094121746	0.0002922979490427	7.67400813444862e-05	0.0002085288291106	0.0015432098765432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63480311433728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002170138888888	0.0	0.0	0.0	0.0	0.0002335902826442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002711496746203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Nomurabacteria	0.0001464343242055	0.0001712279900687	7.22308497959478e-05	6.2664494297531e-05	0.0	9.30088358394047e-05	7.16383695107099e-05	0.0001333451862387	3.91389432485323e-05	0.0	0.0002415264471459	6.70106546940964e-05	0.000199094121746	4.8716324840454e-05	7.67400813444862e-05	0.0001042644145553	0.0	0.0011641443538998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5870077858432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002581311306143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Yanofskybacteria	4.88114414018646e-05	2.85379983447961e-05	3.61154248979739e-05	0.0	0.0	0.0	7.16383695107099e-05	4.44483954129256e-05	3.91389432485323e-05	5.07511165245635e-05	4.02544078576604e-05	6.70106546940964e-05	9.95470608730277e-05	9.74326496809081e-05	7.67400813444862e-05	3.47548048517708e-05	0.0015432098765432	0.0011641443538998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5870077858432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002711496746203	0.0001626545217957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.0001033805437816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Azambacteria	9.76228828037292e-05	2.85379983447961e-05	3.61154248979739e-05	0.0	0.0	0.0	0.0	8.88967908258512e-05	3.91389432485323e-05	0.0	4.02544078576604e-05	3.35053273470482e-05	0.0	0.0001461489745213	0.0	3.47548048517708e-05	0.0015432098765432	0.0	0.0	2.51946285052027e-05	0.0	0.0	2.31449335740406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Falkowbacteria	4.88114414018646e-05	0.0001997659884135	7.22308497959478e-05	3.13322471487655e-05	0.0	0.000155014726399	0.0002149151085321	4.44483954129256e-05	3.91389432485323e-05	5.07511165245635e-05	4.02544078576604e-05	6.70106546940964e-05	9.95470608730277e-05	0.0001948652993618	0.0	3.47548048517708e-05	0.0015432098765432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01604536132223e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002711496746203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Magasanikbacteria	9.76228828037292e-05	0.0001426899917239	3.61154248979739e-05	6.2664494297531e-05	0.0001321760585099	9.30088358394047e-05	7.16383695107099e-05	4.44483954129256e-05	3.91389432485323e-05	0.0	0.0002817808550036	0.0001340213093881	0.000199094121746	9.74326496809081e-05	7.67400813444862e-05	0.0001042644145553	0.0015432098765432	0.0	4.30663221360896e-05	0.0	0.0	9.47597839476926e-05	2.31449335740406e-05	0.0	7.30033581544751e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001099747058176	0.0	0.0	0.0002711496746203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Nealsonbacteria	0.0	8.56139950343883e-05	0.0	0.0	0.0	3.10029452798016e-05	0.0	8.88967908258512e-05	0.0	0.0	4.02544078576604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0011641443538998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001650437365901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001033805437816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Uhrbacteria	0.0001952457656074	5.70759966895922e-05	0.0001083462746939	9.39967414462965e-05	8.81173723399568e-05	9.30088358394047e-05	0.0001432767390214	8.88967908258512e-05	0.0001174168297455	0.0001522533495736	0.0004025440785766	0.0001340213093881	9.95470608730277e-05	4.8716324840454e-05	0.0002302202440334	0.0002432836339623	0.0015432098765432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.30033581544751e-05	0.0	0.0	0.0	0.0	0.0	6.5870077858432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.11097531165974e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002022244691607	0.0	0.0001098056440101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001033805437816	7.28703636231145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006184291898577	9.72857281836755e-05	8.28843762950684e-05	6.83713934089977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Giovannonibacteria	0.0	0.0	0.0	0.0	4.40586861699784e-05	0.0	0.0001432767390214	4.44483954129256e-05	0.0	0.0	0.0	3.35053273470482e-05	4.97735304365139e-05	0.0	0.0	3.47548048517708e-05	0.0	0.0	0.0	2.51946285052027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002581311306143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Moranbacteria	0.0001464343242055	0.0001141519933791	0.0	0.0001879934828925	4.40586861699784e-05	0.0001860176716788	0.0001432767390214	8.88967908258512e-05	3.91389432485323e-05	0.0	8.05088157153208e-05	6.70106546940964e-05	4.97735304365139e-05	0.0001461489745213	0.0	6.95096097035415e-05	0.0015432098765432	0.0	0.0	0.0	0.0	0.0	2.31449335740406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004432624113475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.0001033805437816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001052520787285	0.0	0.0	0.0	0.0
Candidatus.Zambryskibacteria	0.0	0.0	0.0	0.0	0.0	0.0	7.16383695107099e-05	0.0	7.82778864970646e-05	5.07511165245635e-05	0.0001207632235729	3.35053273470482e-05	4.97735304365139e-05	0.0	7.67400813444862e-05	3.47548048517708e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
