#OTU ID	mgm4665263	mgm4665264	mgm4665265	mgm4665266	mgm4665267	mgm4665270	mgm4665271	mgm4665272	mgm4665273	mgm4665276	mgm4665277	mgm4665278	mgm4665279	mgm4665280	mgm4665281	mgm4665282	mgm4665283	mgm4665284	mgm4665285	mgm4665286	mgm4665287	mgm4665288	mgm4665289	mgm4665291	mgm4665292	mgm4665293	mgm4665294	mgm4665295	mgm4665296	mgm4665297	mgm4665298
Thermomicrobiota	3.82463160105337e-05	4.51976720185732e-05	5.26778053210662e-05	3.84648472656043e-05	3.6402686518265e-05	4.23052966231372e-05	5.77682781053782e-05	2.39910433438183e-05	3.77026991362312e-05	4.37595168402347e-05	4.04424551658619e-05	2.83302170094623e-05	4.74075114568153e-05	2.98770921030001e-05	3.66261545031467e-05	4.43097919101397e-05	5.72877651462687e-05	3.9521695572651e-05	5.69136847057752e-05	4.60360747450478e-05	3.60737729877466e-05	5.47623515275877e-05	5.81542785342071e-05	6.94336931687567e-05	5.80285500466229e-05	4.24231678358419e-05	5.77923757037889e-05	6.21540912930594e-05	3.57156969728287e-05	3.91187787616659e-05	1.88115302709587e-05
Candidatus Kaiserbacteria	0.0002009670059462	0.0002048961131508	0.0001985548046717	0.000110431335698	0.0002446260534027	0.0002565321178211	0.0002319618551615	0.0002008139183593	0.0002088729532147	0.0002119601596948	0.0003058920245272	0.0002146013938466	0.0001747054588871	0.000188952420327	0.0001753379736852	0.0002017678024479	0.000229151060585	0.0002150715526511	0.0002447288442348	0.000272928157417	0.0003108710436885	0.000185225600755	0.0001725561379457	0.0001932883890914	0.0002231097700068	0.0003263320602757	0.000163745064494	0.0001949378317827	0.0001808582102028	0.0002222279559439	9.79054643647624e-05
Candidatus Nomurabacteria	0.0001620253023718	0.00010546123471	0.0001610725201163	7.81704960559056e-05	6.33406745417812e-05	0.0001629203976337	0.000118202784431	0.0002310248618293	0.0001085837735123	0.0001073475647487	5.80900719655107e-05	0.0001090713354864	0.0002221129703439	0.0001203158573877	0.0001122163031585	0.0001345118682986	9.64464906892878e-05	0.0001498147994963	9.4856141176292e-05	0.0001392043212528	9.44284057620425e-05	0.0001385165362168	0.000148722417235	0.0001923500959404	0.0001880925415304	9.1372976877198e-05	0.0001311442371739	9.79397802193663e-05	0.0001876973862189	0.0001098655063093	6.28476124961575e-05
Candidatus Yanofskybacteria	9.10957708614531e-05	6.10168572250739e-05	6.88863608044711e-05	4.01192492985335e-05	6.7708996923973e-05	9.90123963520233e-05	5.06583361847163e-05	0.0001261751168452	4.97675628598251e-05	5.9485593204694e-05	6.32372935320749e-05	5.45356677432149e-05	0.0001246641967938	5.41017613757028e-05	5.68874314623343e-05	8.54545986838409e-05	5.29367956414888e-05	7.53669543478461e-05	5.21708776469606e-05	8.54955673836603e-05	6.79035726828171e-05	0.0001095247030551	0.0001344221848085	0.0001144717644133	0.0001180580845776	5.00375825756084e-05	9.18750588111516e-05	6.12123626371039e-05	5.92728588059711e-05	4.91065520625168e-05	2.56520867331255e-05
Candidatus Azambacteria	1.32123637127298e-05	1.28060070719291e-05	3.7482284555374e-05	5.79040711525226e-06	7.28053730365301e-06	2.9703718905607e-05	2.57735394623995e-05	2.04368147002897e-05	5.27837787907236e-06	1.50423339138307e-05	8.82380839982441e-06	2.05394073318602e-05	2.45816726072375e-05	1.37273125878649e-05	1.24684781287308e-05	2.05724033868506e-05	1.52283932667297e-05	4.31981323701069e-05	1.89712282352584e-05	1.8633649301567e-05	2.86468197255635e-05	4.34877497424961e-05	1.81136277401629e-05	6.19273479613236e-05	6.60324879840882e-05	2.61065648220566e-05	2.51915483837028e-05	1.88345731191089e-05	2.58368871718335e-05	3.32925776695029e-06	7.26809124105223e-06
Candidatus Falkowbacteria	0.0001682837904463	9.03953440371465e-05	0.0001458769993506	4.67368574302504e-05	5.67881909684935e-05	0.0001422178056692	0.0001057603860698	0.0002292477475075	6.4094588531593e-05	8.47840638779547e-05	6.32372935320749e-05	7.64915859255482e-05	0.0002203571365863	9.93211440180813e-05	8.41622273689329e-05	0.0001400505922874	7.46916431653883e-05	0.0001590058914899	7.58849129410336e-05	0.0001118018958094	8.48794658535214e-05	0.0001578444249912	0.0001830429750584	0.0002486476849962	0.0002221092777646	8.04952415346744e-05	0.0001689315597495	7.72217497883465e-05	0.0001208254429506	6.15912686885804e-05	4.18984083307717e-05
Candidatus Magasanikbacteria	0.0002239147955525	0.0001544253793967	0.0002958061375721	0.0001191169463709	0.0001128483282066	0.0003672459791965	0.0002008558592587	0.0003856338078228	0.0001508107965449	0.0001873454314722	0.0001088269702645	0.0002323077794775	0.000335364247713	0.0001929898652058	0.0002454731631593	0.0002144277429937	0.0001247277924703	0.0003079015817869	0.0001327985976468	0.0001863364930156	0.0001931007848167	0.000161065739787	0.0002583575325044	0.0003452918795419	0.000257126506241	0.0001794826331516	0.0001704134155368	0.0001271333685539	0.0002294923507615	0.0001764506616483	9.23475122392519e-05
Candidatus Nealsonbacteria	4.38094165211568e-05	3.61581376148586e-05	4.65995970147893e-05	3.14336386256551e-05	2.69379880235161e-05	4.50056347054651e-05	4.44371370041371e-05	0.000112846759432	1.13108097408693e-05	5.40156535996647e-05	5.07368982989903e-05	6.02017111451074e-05	0.0001027162748231	2.50321582484595e-05	3.3509034970964e-05	3.7188575353153e-05	3.04567865334593e-05	6.70949715535703e-05	3.6045333646991e-05	4.93243657982655e-05	7.00255593291551e-05	5.31516941297175e-05	6.95944644753626e-05	9.28910219419853e-05	0.0001050516854292	7.72319209319173e-05	5.40877362355973e-05	4.52029754858614e-05	5.09138658974367e-05	2.41371188103896e-05	2.60796215120109e-05
Candidatus Uhrbacteria	0.0001182158858507	0.0002033895240835	0.0001945026658008	0.0001141537402721	0.0001783731639394	0.0001773222007395	0.0002150757431	0.0001368378027758	0.0001847432257675	0.0001825592343178	0.0001786821200964	0.0001990197744914	0.0001852404614331	0.000179262552618	0.0002189776471358	0.0001178956963323	0.0002015949203881	0.0001599250006893	0.0002305004230583	0.0003365017844459	0.0001835518449082	0.000185225600755	0.0001963898586565	0.0001688927671672	0.0002231097700068	0.0001936236890969	0.0001570767134513	0.0001930543744708	0.0002363315267776	0.0002521912758464	0.0001103039729524
Candidatus Giovannonibacteria	2.64247274254597e-05	1.05461234710004e-05	3.03910415313843e-05	1.3648816771666e-05	2.9122149214612e-05	2.88036062114977e-05	1.15536556210756e-05	4.35393008832258e-05	1.35729716890432e-05	2.11960159694887e-05	2.94126946660814e-05	3.11632387104085e-05	5.09191789721349e-05	1.21123346363514e-05	1.63648775439592e-05	2.37373885232891e-05	2.32051706921595e-05	3.30879311771032e-05	3.03539651764135e-05	4.60360747450478e-05	4.03177462804227e-05	4.42930784414313e-05	5.81542785342071e-05	5.34827096029613e-05	4.90241198669746e-05	4.5686488438599e-05	3.77873225755543e-05	1.97763017750643e-05	3.26760631879071e-05	1.66462888347515e-05	9.83329991436478e-06
