#OTU ID	mgm4550584	mgm4550585	mgm4550586	mgm4550588	mgm4550589	mgm4550590	mgm4550592	mgm4550593	mgm4550594	mgm4550596	mgm4540030	mgm4540031	mgm4540032	mgm4540033	mgm4540034	mgm4540035	mgm4540036	mgm4540037	mgm4540038	mgm4540039	mgm4540040	mgm4540041	mgm4540042	mgm4540043	mgm4537983	mgm4544079
Candidatus Shapirobacteria	5.6303136084679894e-05	8.95896792689482e-05	0.00015733165512901002	0.00016297262059973	0.0	6.0994205550472706e-05	9.136592051164921e-05	0.0001543368659327	5.3285021580433704e-05	0.0001987676406281	0.0	0.00101749048905077	0.0005648571925149099	0.00025574100957524	0.0	0.00014002921943045	9.42716504945895e-05	0.00012803873753804	6.42811227769445e-05	3.73213241605812e-05	3.5788845809722605e-05	4.34352976946716e-05	0.0004256431772439	0.0	2.7949941654496802e-05	8.09868244559963e-05
Candidatus Beckwithbacteria	0.0	0.0	0.0	0.0	0.0	6.0994205550472706e-05	0.00013704888076747	0.0	0.0	0.0	6.718398333837211e-05	5.17368045280051e-05	7.241758878396391e-05	9.026153279126271e-05	0.0	6.53469690675454e-05	5.6114077675350904e-05	0.00012221879492268	0.00019284336833083	3.73213241605812e-05	4.77184610796302e-05	6.51529465420074e-05	5.472555135993e-05	0.00026588673225206	5.689809551093989e-05	0.00019234370808298999
Candidatus Amesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3285021580433704e-05	0.0	6.718398333837211e-05	7.24315263392072e-05	0.0	5.265256079490321e-05	0.00035650623885917997	1.86705625907273e-05	4.264669903326671e-05	5.23794835382923e-05	8.57081637025927e-05	2.48808827737208e-05	5.964807634953771e-05	2.17176488473358e-05	7.29674018132399e-05	0.00026588673225206	2.99463660583894e-05	9.617185404149559e-05
Candidatus Chisholmbacteria	0.00016890940825404	0.00044794839634474006	0.00047199496538702997	0.00016297262059973	0.0	0.00024397682220188998	0.00013704888076747	0.00030867373186541	0.00010657004316086	0.00033127940104683997	3.35919916691861e-05	2.0694721811202103e-05	4.3450553270378296e-05	3.0087177597087605e-05	0.00035650623885917997	9.335281295363631e-06	0.00010549446602966	0.00023861764722999	0.00021427040925648002	9.95235310948832e-05	0.00015508499850879	0.00022803531289702003	1.824185045331e-05	0.0	3.99284880778526e-06	1.01233530569995e-05
Candidatus Collierbacteria	0.00016890940825404	0.0	0.00015733165512901002	8.148631029986959e-05	5.76269232985651e-05	0.0	0.0	0.0001543368659327	0.00010657004316086	0.0	0.0002351439416843	6.55332857354732e-05	7.241758878396391e-05	6.0174355194175095e-05	0.0	9.335281295363631e-06	5.835864078236489e-05	9.89390244612188e-05	0.00014998928647953002	1.24404413868604e-05	4.17536534446764e-05	9.7729419813011e-05	9.728986908431991e-05	0.0	3.69338514720136e-05	0.00010629520709849001
Candidatus Woykebacteria	0.00022521254433872	0.00044794839634474006	0.00015733165512901002	8.148631029986959e-05	5.76269232985651e-05	0.0	4.5682960255824604e-05	5.14456219775697e-05	0.0	0.0001987676406281	0.00010077597500755	2.4143842113069102e-05	2.8967035513585496e-05	3.38480747967235e-05	0.0007130124777183599	1.40029219430454e-05	5.835864078236489e-05	0.00011639885230731001	0.00012856224555388	4.97617655474416e-05	7.7542499254399e-05	9.7729419813011e-05	3.040308408885e-05	0.0	2.69517294525505e-05	4.55550887564979e-05
Candidatus Pacebacteria	5.6303136084679894e-05	8.95896792689482e-05	0.00031466331025802003	0.00016297262059973	0.00011525384659713001	0.00018298261665141002	4.5682960255824604e-05	5.14456219775697e-05	0.0	0.0	0.00010077597500755	7.93297669429412e-05	5.793407102717111e-05	9.778332719053459e-05	0.0	7.93498910105909e-05	8.52933980665333e-05	0.0001687783358456	0.00010713520462824001	6.220220693430201e-05	4.77184610796302e-05	0.00015202354193135	0.00013985418680871001	0.0	3.39392148661747e-05	9.617185404149559e-05
Candidatus Blackburnbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3285021580433704e-05	0.0	0.0	2.7592962414936102e-05	0.0	2.6326280397451604e-05	0.0	1.40029219430454e-05	0.0	5.81994261536581e-06	0.0	0.0	5.96480763495377e-06	0.0	4.864493454216e-05	0.0	2.99463660583894e-06	1.01233530569995e-05
Candidatus Microgenomates	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.718398333837211e-05	6.8982406037340196e-06	0.0	1.12826915989078e-05	0.0	4.66764064768182e-06	0.0	2.32797704614632e-05	2.14270409256482e-05	1.24404413868604e-05	0.0	0.0	6.0806168177699896e-06	0.0	9.98212201946314e-07	5.06167652849977e-06
Candidatus Gracilibacteria	5.6303136084679894e-05	8.95896792689482e-05	0.00015733165512901002	0.0	0.0	0.0	9.136592051164921e-05	0.0	5.3285021580433704e-05	0.0	3.35919916691861e-05	2.0694721811202103e-05	2.8967035513585496e-05	3.38480747967235e-05	0.0	1.40029219430454e-05	1.3467378642084199e-05	6.98393113843898e-05	6.42811227769445e-05	1.24404413868604e-05	1.7894422904861302e-05	1.08588244236679e-05	1.216123363554e-05	0.0	4.9910610097315695e-06	5.06167652849977e-06
candidate division NC10	0.00016890940825404	0.0	0.0	8.148631029986959e-05	0.0	6.0994205550472706e-05	9.136592051164921e-05	0.0	5.3285021580433704e-05	0.00013251176041873	0.00043669589169941	0.00025868402264002003	0.00021725276635189	0.0004926775331523	0.0	0.00026605551691786	8.97825242805614e-05	0.00015131850799951	0.00017141632740518	7.46426483211624e-05	0.00012526096033402	9.7729419813011e-05	0.00065670661631915	0.0	3.09445782603357e-05	9.111017751299591e-05
Candidatus Rokubacteria	0.00033781881650808	0.00044794839634474006	0.00023599748269351	0.0005704041720990799	0.00011525384659713001	0.00048795364440377997	0.00027409776153494	0.00020578248791027	0.00037299515106302997	0.00026502352083747	0.00043669589169941	0.00079329766942941	0.00102832976073229	0.00103424672989988	0.0007130124777183599	0.00164767714863168	0.00024690194177154	0.00038411621261414	0.00034283265481037004	0.00021148750357662	0.00028631076647777997	0.00022803531289702003	0.00143502556899372	0.0	6.48837931265104e-05	0.00019234370808298999
Candidatus Handelsmanbacteria	0.00011260627216936	0.0	7.866582756450601e-05	0.00016297262059973	5.76269232985651e-05	0.0	4.5682960255824604e-05	0.0	5.3285021580433704e-05	0.00026502352083747	0.00016795995834593	0.00017935425569708	0.00033312090840622997	0.00031215446756977997	0.0	0.0002567202356225	4.938038835430879e-05	5.819942615365811e-05	4.2854081851296296e-05	6.220220693430201e-05	3.5788845809722605e-05	4.34352976946716e-05	0.00037699824270173997	0.00026588673225206	5.5899883308993604e-05	0.00014678861932648999
Candidatus Schekmanbacteria	0.0002815156804234	0.00017917935853788998	7.866582756450601e-05	0.00032594524119947	0.00028813461649282	0.00012198841110093999	9.136592051164921e-05	5.14456219775697e-05	0.0001598550647413	0.0001987676406281	6.718398333837211e-05	8.96771278485422e-05	4.3450553270378296e-05	0.00011658781318871001	0.0	8.868517230595451e-05	0.0001773204854541	0.00029099713076829	0.00019284336833083	0.0001244044138686	0.00013719057560393	0.00021717648847335	6.08061681776999e-05	0.0	9.283373478100721e-05	0.00022271376725399
Candidatus Aminicenantes	0.0002815156804234	0.00026876903780684	0.00023599748269351	0.00040743155149934	0.00011525384659713001	6.0994205550472706e-05	0.00027409776153494	0.00020578248791027	0.0001598550647413	0.00026502352083747	0.00090698377506802	0.00152451117342522	0.00165112102427438	0.0032531760776850897	0.0010695187165775401	0.00119491600580654	0.00028954864080481	0.00043649569615243	0.00042854081851296003	0.00026124926912406	0.00022069788249328998	0.00021717648847335	0.0616817769994588	0.0	0.00011179976661798	0.00026320717948197995
Candidatus Glassbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001987676406281	0.00016795995834593	0.00013451569177281	0.00010138462429754	0.00012787050478762	0.0	8.868517230595451e-05	2.4690194177154396e-05	2.90997130768291e-05	2.14270409256482e-05	1.24404413868604e-05	1.19296152699075e-05	2.17176488473358e-05	0.00020674097180418	0.00026588673225206	4.9910610097315695e-06	2.0246706113999102e-05
candidate division WWE3	0.0002815156804234	0.00017917935853788998	0.00015733165512901002	0.00016297262059973	0.00011525384659713001	0.00024397682220188998	0.00018273184102329	0.00020578248791027	5.3285021580433704e-05	0.0001987676406281	0.00020155195001511002	0.00019315073690455	8.690110654075659e-05	0.00018804485998179	0.0	0.0001260262974874	0.00014814116506292	0.00033173672907585	0.00019284336833083	0.0001244044138686	0.00013719057560393	0.00017374119077868	0.00024930528952857	0.0	9.982122019463141e-05	0.00025814550295347996
Candidatus Peregrinibacteria	0.00016890940825404	0.00071671743415158	0.0009439899307740699	0.00032594524119947	0.00046101538638852003	0.00054894784995425	0.00022841480127912	0.00061734746373083	0.00026642510790216	0.0001987676406281	0.0006046558500453401	0.00039319971441283	0.00033312090840622997	0.00027830639277306004	0.00035650623885917997	0.00030806428274699995	0.00026710300973467003	0.00043067575353707003	0.00055710306406685	0.00016172573802918	0.00025648672830301	0.00024975296174436	0.00107626917674529	0.00106354692900824	0.00012976758625301999	0.00031888562129548
Candidatus Doudnabacteria	0.00016890940825404	0.00017917935853788998	7.866582756450601e-05	0.00016297262059973	0.0	0.00018298261665141002	0.00013704888076747	5.14456219775697e-05	0.0001598550647413	6.62558802093686e-05	0.0002351439416843	8.277888724480821e-05	5.793407102717111e-05	8.27397383919908e-05	0.0	9.335281295363629e-05	9.651621360160351e-05	0.00016295839323024	0.00014998928647953002	2.48808827737208e-05	9.54369221592604e-05	2.17176488473358e-05	0.00013377356999093998	0.0	4.89123978953694e-05	0.00014678861932648999
Candidatus Berkelbacteria	5.6303136084679894e-05	0.0	7.866582756450601e-05	8.148631029986959e-05	5.76269232985651e-05	6.0994205550472706e-05	0.00018273184102329	5.14456219775697e-05	0.0001598550647413	0.00046379116146557997	0.00016795995834593	0.00012071921056533999	5.793407102717111e-05	0.00012787050478762	0.0	9.802045360131809e-05	5.1624951461322794e-05	9.3119081845853e-05	0.00017141632740518	2.48808827737208e-05	8.35073068893528e-05	1.08588244236679e-05	0.00020066035498641	0.00053177346450412	0.00019864422818731002	0.00058715447730597
Candidatus Gribaldobacteria	0.00016890940825404	0.0	7.866582756450601e-05	0.0	0.0	6.0994205550472706e-05	0.0	0.0	0.0	0.0	3.35919916691861e-05	2.7592962414936102e-05	4.3450553270378296e-05	3.7608971996359495e-05	0.0	1.86705625907273e-05	6.7336893210421095e-06	2.90997130768291e-05	0.0	0.0	1.19296152699075e-05	1.08588244236679e-05	4.864493454216e-05	0.00026588673225206	9.982122019463139e-06	3.0370059170998602e-05
Candidatus Saccharibacteria	0.00033781881650808	0.00071671743415158	0.00047199496538702997	0.0002444589308996	0.00017288076989569	0.00012198841110093999	0.00027409776153494	0.00030867373186541	0.00026642510790216	0.00033127940104683997	0.00067183983338372	0.00129342011320013	0.00031863739064943997	0.00039113330876212996	0.00035650623885917997	0.00014469686007813	0.00019078786409619	0.00034337661430658	0.00029997857295907	0.00079618824875906	0.0009006859528780199	0.00018460001520235	0.00027970837361742003	0.00053177346450412	7.187127854013459e-05	0.00024296047336797998
Candidatus Eisenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	4.5682960255824604e-05	0.0	0.0	6.62558802093686e-05	6.718398333837211e-05	0.00018625249630081	0.00020276924859508998	0.00017676216838288	0.0	0.00021937911044103998	2.91793203911825e-05	1.74598278460974e-05	0.0	1.24404413868604e-05	5.96480763495377e-06	0.0	0.00029186960725296	0.00026588673225206	7.087306633818829e-05	0.00020246706113999
Candidatus Desantisbacteria	5.6303136084679894e-05	0.00035835871707579	7.866582756450601e-05	0.00016297262059973	0.00017288076989569	6.0994205550472706e-05	0.00027409776153494	0.00030867373186541	0.00026642510790216	0.0	0.00010077597500755	0.00010347360905601	2.8967035513585496e-05	7.521794399271891e-05	0.0	4.66764064768182e-05	0.00012345097088577	0.00019205810630707	0.00019284336833083	0.00013684485525546002	8.35073068893528e-05	0.00015202354193135	0.00016417665407978999	0.00026588673225206	4.991061009731571e-05	0.00014172694279799
Candidatus Edwardsbacteria	5.6303136084679894e-05	0.0	7.866582756450601e-05	8.148631029986959e-05	0.0	0.0	9.136592051164921e-05	0.0	0.00010657004316086	0.00013251176041873	6.718398333837211e-05	0.00017935425569708	4.3450553270378296e-05	7.521794399271891e-05	0.00035650623885917997	9.802045360131809e-05	8.08042718525053e-05	0.00012803873753804	0.00021427040925648002	9.95235310948832e-05	0.00015508499850879	0.00010858824423666999	0.00032227269134181	0.0	3.29410026642284e-05	8.604850098449609e-05
Candidatus Lindowbacteria	5.6303136084679894e-05	8.95896792689482e-05	0.0	0.0	5.76269232985651e-05	0.0	4.5682960255824604e-05	0.0	0.0	0.0	3.35919916691861e-05	2.7592962414936102e-05	8.690110654075659e-05	7.89788411923548e-05	0.0	8.868517230595451e-05	2.24456310701404e-05	2.90997130768291e-05	2.14270409256482e-05	1.24404413868604e-05	5.96480763495377e-06	1.08588244236679e-05	8.51286354487799e-05	0.0	7.985697615570509e-06	3.54317356994984e-05
Candidatus Ratteibacteria	5.6303136084679894e-05	0.0	7.866582756450601e-05	0.0	0.0	0.0	4.5682960255824604e-05	5.14456219775697e-05	0.0	0.0	6.718398333837211e-05	6.8982406037340196e-06	0.0	2.6326280397451604e-05	0.0	9.335281295363631e-06	2.6934757284168397e-05	3.49196556921949e-05	0.0	2.48808827737208e-05	2.38592305398151e-05	1.08588244236679e-05	3.040308408885e-05	0.0	2.7949941654496802e-05	8.604850098449609e-05
Candidatus Dadabacteria	0.00016890940825404	0.00017917935853788998	7.866582756450601e-05	8.148631029986959e-05	5.76269232985651e-05	6.0994205550472706e-05	4.5682960255824604e-05	5.14456219775697e-05	0.00010657004316086	0.0	3.35919916691861e-05	2.7592962414936102e-05	2.8967035513585496e-05	4.51307663956313e-05	0.0	8.868517230595451e-05	3.1423883498196505e-05	7.56592539997556e-05	6.42811227769445e-05	0.0	2.38592305398151e-05	2.17176488473358e-05	4.864493454216e-05	0.00026588673225206	9.982122019463139e-06	2.53083826424988e-05
Candidatus Firestonebacteria	5.6303136084679894e-05	8.95896792689482e-05	7.866582756450601e-05	0.0	5.76269232985651e-05	0.00012198841110093999	9.136592051164921e-05	5.14456219775697e-05	5.3285021580433704e-05	0.00013251176041873	0.00013436796667674	5.17368045280051e-05	0.0	6.7696149593447e-05	0.0	6.53469690675454e-05	8.30488349595193e-05	0.0001687783358456	0.00014998928647953002	6.220220693430201e-05	4.17536534446764e-05	6.51529465420074e-05	9.728986908431991e-05	0.0	4.7914185693423104e-05	0.00010123353056999
Candidatus Raymondbacteria	5.6303136084679894e-05	8.95896792689482e-05	0.0	0.00016297262059973	5.76269232985651e-05	6.0994205550472706e-05	0.0	0.0	0.0	0.0	0.0002351439416843	0.00011037184965973999	7.241758878396391e-05	5.641345799453921e-05	0.0	5.13440471245e-05	3.81575728192386e-05	5.23794835382923e-05	4.2854081851296296e-05	3.73213241605812e-05	4.77184610796302e-05	5.42941221183395e-05	0.00012769295317317	0.0	4.991061009731571e-05	0.00010123353056999
Candidatus Riflebacteria	0.0	0.00017917935853788998	0.0	8.148631029986959e-05	0.00011525384659713001	6.0994205550472706e-05	0.0	0.0	0.0	0.00013251176041873	0.00010077597500755	0.00022419281962135	0.00015931869532471998	8.27397383919908e-05	0.0	1.86705625907273e-05	5.3869514568336795e-05	5.819942615365811e-05	0.0	0.0	1.19296152699075e-05	3.25764732710037e-05	0.00017025727089756002	0.0	1.1978546423355801e-05	2.0246706113999102e-05
Candidatus Wallbacteria	0.0	0.0	0.0	0.0	5.76269232985651e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00014831217298028	4.3450553270378296e-05	1.88044859981797e-05	0.0	4.20087658291363e-05	1.79565048561123e-05	3.49196556921949e-05	0.0	2.48808827737208e-05	2.38592305398151e-05	3.25764732710037e-05	0.00020066035498641	0.0	9.982122019463139e-06	2.53083826424988e-05
candidate division CPR1	0.00011260627216936	0.00026876903780684	0.0	0.0	0.0	0.00012198841110093999	0.0	5.14456219775697e-05	0.0	0.0	0.0	3.4491203018670098e-06	1.44835177567928e-05	1.12826915989078e-05	0.0	1.40029219430454e-05	4.48912621402807e-06	5.81994261536581e-06	0.0	0.0	0.0	2.17176488473358e-05	0.0	0.0	3.99284880778526e-06	1.01233530569995e-05
Candidatus Coatesbacteria	0.00011260627216936	0.0	0.0	8.148631029986959e-05	0.0	0.0	4.5682960255824604e-05	0.0	0.0	0.0	0.0	7.93297669429412e-05	0.0001882857308383	7.89788411923548e-05	0.0	7.468225036290909e-05	3.36684466052105e-05	4.65595409229265e-05	4.2854081851296296e-05	0.0	4.77184610796302e-05	5.42941221183395e-05	0.00012769295317317	0.0	1.29767586253021e-05	4.55550887564979e-05
Candidatus Bipolaricaulota	0.00016890940825404	0.0	0.0	0.00040743155149934	5.76269232985651e-05	6.0994205550472706e-05	0.00018273184102329	0.0001543368659327	0.0	6.62558802093686e-05	6.718398333837211e-05	5.518592482987211e-05	7.241758878396391e-05	0.00056037368274575	0.0	8.868517230595451e-05	2.91793203911825e-05	2.90997130768291e-05	4.2854081851296296e-05	0.0	4.77184610796302e-05	0.0	0.00012769295317317	0.0	1.99642440389263e-06	0.0
Candidatus Blackallbacteria	0.0	8.95896792689482e-05	0.00015733165512901002	0.0	0.0	6.0994205550472706e-05	4.5682960255824604e-05	0.0	0.0	0.0	0.0	4.1389443622404104e-05	2.8967035513585496e-05	3.0087177597087605e-05	0.00035650623885917997	4.20087658291363e-05	5.1624951461322794e-05	0.00013967862276878	0.00017141632740518	2.48808827737208e-05	5.964807634953771e-05	6.51529465420074e-05	4.2564317724390005e-05	0.0	7.985697615570509e-05	0.00025308382642497997
candidate division CPR2	0.00011260627216936	0.00035835871707579	0.0	0.0	0.0	0.00012198841110093999	0.0	5.14456219775697e-05	5.3285021580433704e-05	0.0	0.0	1.3796481207467998e-05	0.0	7.52179439927189e-06	0.0	9.335281295363631e-06	4.48912621402807e-06	0.0	0.0	1.24404413868604e-05	1.19296152699075e-05	1.08588244236679e-05	6.0806168177699896e-06	0.0	1.49731830291947e-05	5.56784418134975e-05
Candidatus Fraserbacteria	0.00022521254433872	0.0	0.0	0.0	5.76269232985651e-05	0.0	0.0	5.14456219775697e-05	5.3285021580433704e-05	6.62558802093686e-05	6.718398333837211e-05	1.0347360905600999e-05	0.0	1.88044859981797e-05	0.00035650623885917997	2.80058438860909e-05	2.4690194177154396e-05	4.65595409229265e-05	2.14270409256482e-05	1.24404413868604e-05	1.7894422904861302e-05	3.25764732710037e-05	2.432246727108e-05	0.0	9.98212201946314e-07	5.06167652849977e-06
Candidatus Fischerbacteria	5.6303136084679894e-05	0.00017917935853788998	0.00023599748269351	8.148631029986959e-05	0.00011525384659713001	0.00012198841110093999	0.0	0.00010289124395513001	0.00010657004316086	6.62558802093686e-05	0.00010077597500755	2.4143842113069102e-05	2.8967035513585496e-05	3.0087177597087605e-05	0.0	4.66764064768182e-06	4.938038835430879e-05	4.65595409229265e-05	2.14270409256482e-05	0.0	5.3683268714584005e-05	5.42941221183395e-05	4.864493454216e-05	0.0	8.584624936738299e-05	0.00022271376725399
Candidatus Sumerlaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3285021580433704e-05	0.0	3.35919916691861e-05	3.10420827168031e-05	2.8967035513585496e-05	1.88044859981797e-05	0.0	1.40029219430454e-05	8.97825242805614e-06	1.74598278460974e-05	2.14270409256482e-05	2.48808827737208e-05	0.0	0.0	4.864493454216e-05	0.0	0.0	0.0
candidate division WOR-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35919916691861e-05	1.3796481207467998e-05	0.0	7.52179439927189e-06	0.0	9.335281295363631e-06	1.5711941749098198e-05	1.16398852307316e-05	4.2854081851296296e-05	0.0	0.0	0.0	6.0806168177699896e-06	0.0	6.9874854136242005e-06	0.0
Candidatus Wirthbacteria	0.00011260627216936	0.00035835871707579	0.00015733165512901002	0.0002444589308996	5.76269232985651e-05	0.00018298261665141002	9.136592051164921e-05	0.00010289124395513001	5.3285021580433704e-05	0.0	0.0	3.44912030186701e-05	4.3450553270378296e-05	3.38480747967235e-05	0.0	4.66764064768182e-06	8.97825242805614e-05	0.00024443758984536	0.00027855153203342	0.00011196397248173999	0.00012526096033402	0.00019545883962602	6.68867849954699e-05	0.0	1.3974970827248401e-05	4.0493412227998203e-05
Candidatus Abawacabacteria	0.0	0.0	0.0	0.0	0.0	0.0	4.5682960255824604e-05	0.0	0.0	6.62558802093686e-05	0.00010077597500755	1.3796481207467998e-05	0.0	3.7608971996359498e-06	0.0	9.335281295363631e-06	8.97825242805614e-06	1.16398852307316e-05	0.0	1.24404413868604e-05	1.7894422904861302e-05	0.0	6.0806168177699896e-06	0.0	4.9910610097315695e-06	2.0246706113999102e-05
Candidatus Absconditabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8982406037340196e-06	0.0	2.6326280397451604e-05	0.0	1.40029219430454e-05	7.407058253146321e-05	0.00018041822107634	0.00010713520462824001	2.48808827737208e-05	4.17536534446764e-05	2.17176488473358e-05	2.432246727108e-05	0.00053177346450412	4.49195490875841e-05	0.00010629520709849001
candidate division CPR3	0.0	0.0	7.866582756450601e-05	0.0	0.0	6.0994205550472706e-05	0.0	0.0	0.0	0.0	3.35919916691861e-05	2.0694721811202103e-05	1.44835177567928e-05	1.12826915989078e-05	0.0	4.66764064768182e-06	1.3467378642084199e-05	3.49196556921949e-05	0.0	1.24404413868604e-05	0.0	1.08588244236679e-05	0.0	0.0	5.98927321167788e-06	1.01233530569995e-05
Candidatus Delongbacteria	5.6303136084679894e-05	0.0	0.0	0.0	0.0	6.0994205550472706e-05	4.5682960255824604e-05	0.0001543368659327	0.0	0.0	3.35919916691861e-05	3.10420827168031e-05	4.3450553270378296e-05	4.13698691959954e-05	0.0	1.40029219430454e-05	3.1423883498196505e-05	5.23794835382923e-05	2.14270409256482e-05	2.48808827737208e-05	5.96480763495377e-06	4.34352976946716e-05	3.040308408885e-05	0.0	7.985697615570509e-05	0.00022271376725399
Candidatus Calescamantes	0.0	0.0	0.0	0.0	0.0	0.0	4.5682960255824604e-05	0.0	0.0	0.0	0.0	6.8982406037340196e-06	0.0	3.7608971996359498e-06	0.0	4.66764064768182e-06	2.24456310701404e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.985697615570509e-06	2.0246706113999102e-05
Planctomycetota	0.0030966724846574	0.00447948396344741	0.004247954688483321	0.00285202086049544	0.00149830000576269	0.00164684354986276	0.00287802649611695	0.0025208354769009197	0.0028241061437629896	0.00258397932816537	0.007222278208874999	0.0154762027944773	0.0243178263136551	0.00772864374525187	0.00499108734402852	0.0436937841029495	0.00236801407789981	0.0052263084685985	0.00522819798585815	0.00287374196036475	0.0035729197733373103	0.00235636489993593	0.0096864225907076	0.013294336612603002	0.00212619199014565	0.005770311242489739
Candidatus Omnitrophica	0.00135127526603232	0.00152302454757212	0.00173064820641913	0.0011408083441981698	0.00069152307958278	0.00012198841110093999	0.00137048880767474	0.0011832493054841	0.00117227047476954	0.00172265288544358	0.0029896872585575603	0.0011416588199179801	0.00133248363362493	0.00108689929069479	0.0021390374331550803	0.0010968955522052302	0.00122777601953668	0.00174016284199438	0.00179987143775445	0.0006593433935036	0.00087086191470325	0.00086870595389343	0.00203092601713518	0.00159532039351236	0.00071971099760329	0.00184245025637392
Verrucomicrobiota	0.00078824390518551	0.00304604909514424	0.0018879798615481398	0.00130378096479791	0.0008067769261799099	0.0015858493443122901	0.00091365920511649	0.0011832493054841	0.00149198060425214	0.00119260584376863	0.00258658335852733	0.00218674227138368	0.00334569260181913	0.00252732291815535	0.0021390374331550803	0.00316932799977595	0.00087089048552144	0.00161212410445633	0.0014141847010927802	0.0006593433935036	0.0008291082612585701	0.00089042360274076	0.0042685930060745395	0.00265886732252061	0.0005719755917152299	0.0017513400788609198
Lentisphaerota	0.0006193344969314701	0.00071671743415158	0.00047199496538702997	0.00048891786179921	0.00057626923298565	0.00030497102775236	0.00050251256281407	0.0005659018417532599	0.00085256034528694	0.001258861723978	0.00204911149182035	0.00094850808301342	0.00110074734951625	0.0011583563374878698	0.0007130124777183599	0.00085884587917345	0.00042422242722565	0.00082061190876658	0.0007070923505463901	0.00031101103467151	0.00029824038174768	0.00048864709906505	0.00138030001763379	0.0013294336612603	0.0002026370769951	0.00063777124259097
Chlamydiota	0.00016890940825404	0.00026876903780684	0.00047199496538702997	0.00032594524119947	0.00017288076989569	0.00030497102775236	0.00054819552306989	0.00030867373186541	0.0003197101294826	0.00053004704167494	0.00043669589169941	0.00016900689479148	5.793407102717111e-05	0.00018428396278216	0.0	0.00020070854785031	0.00019527699031021998	0.00027935724553755	0.00014998928647953002	0.00016172573802918	0.00017297942141365	0.00014116471750768	0.00023106343907526	0.00026588673225206	0.00023857271626516002	0.0006782646548189599
Kiritimatiellota	0.00011260627216936	0.0	0.0	8.148631029986959e-05	0.0	0.0	0.0	5.14456219775697e-05	0.00010657004316086	0.00033127940104683997	0.00204911149182035	0.00024143842113069	0.00044898905046057003	0.00039113330876212996	0.0	0.00032673484533772004	0.00012120640777875	0.00016295839323024	0.00019284336833083	7.46426483211624e-05	4.77184610796302e-05	3.25764732710037e-05	0.00040740132679059	0.00079766019675618	2.99463660583894e-05	9.111017751299591e-05
Thermodesulfobacteriota	0.00878328922921007	0.0149614764379144	0.0118785399622404	0.0124674054758801	0.00783726156860485	0.009698078682525159	0.0101873001370489	0.0116781561889083	0.00959130388447807	0.0125223613595707	0.0202559709765192	0.0193357684122664	0.0289091014425584	0.0258448855558982	0.0174688057040998	0.0162340541726374	0.00984016466114953	0.0161910803559477	0.014677523034068997	0.00673027879029148	0.0069788249328959105	0.00856761247027397	0.0430264446025405	0.0162190906673757	0.0035735996829678	0.00983483749487505
Nitrospirota	0.00135127526603232	0.00143343486830317	0.00117998741346759	0.00154823989569752	0.00155592692906126	0.00109789569990851	0.0010507080858839699	0.0011832493054841	0.00170512069057388	0.00172265288544358	0.00198192750848198	0.0100403891987349	0.00237529691211401	0.00712690019331012	0.0017825311942959	0.001951073790731	0.00148365621373628	0.0024385559558382803	0.00259267195200343	0.00095791398678825	0.00113331345064122	0.00128134128199281	0.005831311528241429	0.00212709385801649	0.00047614722032839003	0.00109332213015595
Campylobacterota	0.00365970384550419	0.005196201397599	0.0035399622404027704	0.0040743155149934795	0.00403388463089956	0.00420860018298262	0.00287802649611695	0.00344685667249717	0.0041029466616934	0.00477042337507454	0.00292250327521919	0.00204187921870527	0.0008110769943803901	0.00200831910460559	0.0017825311942959	0.00081216947269663	0.0024847313594645397	0.00482473242813826	0.00370687808013713	0.00215219635992685	0.00213540113331345	0.00307304731189801	0.0021403771198550397	0.00319064078702473	0.00182972296616759	0.00410501966461331
Bacteroidota	0.13895613985698999	0.32521053574628195	0.412287602265576	0.192226205997392	0.17679940067999803	0.17322354376334198	0.14079488350845099	0.197808416503756	0.12815047690094303	0.306897237129795	0.0950989284154658	0.0469183834662969	0.0279242222350965	0.0550482523110713	0.0944741532976827	0.0337797153672733	0.0871833202026392	0.0771258795388277	0.06254553246196701	0.0319719343642312	0.0418729495973755	0.0553582869118589	0.069185258152587	0.17415580962510002	0.0586838971402219	0.148944893527634
